1	40.4924
2	40.3324
3	38.0364
4	36.1392
5	34.4659
6	33.0455
7	31.5818
8	30.148
9	29.0471
10	28.2675
11	27.403
12	26.5937
13	25.8336
14	25.0747
15	24.2513
16	23.3847
17	22.5636
18	21.8453
19	21.0424
20	20.2849
21	19.4972
22	18.6489
23	17.8432
24	17.0099
25	16.2748
26	15.4453
27	14.7096
28	13.9077
29	13.2551
30	12.5881
31	11.9697
32	11.4194
33	10.8719
34	10.3658
35	9.85793
36	9.42382
37	9.08338
38	8.81079
39	8.64335
40	8.5151
41	8.44536
42	8.42398
43	8.39101
44	8.34839
45	8.29427
46	8.21574
47	8.14389
48	8.07206
49	8.01394
50	7.93135
51	7.85297
52	7.7729
53	7.69217
54	7.64078
55	7.63353
56	7.63467
57	7.63399
58	7.62782
59	7.61729
60	7.62021
61	7.61301
62	7.58778
63	7.58285
64	7.57605
65	7.52783
66	7.50625
67	7.42494
68	7.3108
69	6.97953
70	6.57713
71	6.44696
72	6.44166
73	6.44152
74	6.44119
75	6.44103
76	6.44103
77	6.44103
78	6.44103
79	6.44103
80	6.44103
81	6.44103
82	6.44103
83	6.44103
84	6.44103
85	6.44103
86	6.44103
87	6.44103
88	6.44103
89	6.44103
90	6.44103
91	6.44103
92	6.44103
93	6.44103
94	6.44103
95	6.44083
96	6.44023
97	6.43959
98	6.43562
99	6.41909
100	6.3818
101	6.33698
102	6.3328
103	6.3328
104	6.3328
105	6.3328
106	6.3328
107	6.3328
108	6.3328
109	6.3328
110	6.3328
111	6.3328
112	6.3328
113	6.3328
114	6.3328
115	6.3328
116	6.3328
117	6.3328
118	6.3328
119	6.3328
120	6.3328
121	6.3328
122	6.3328
123	6.3328
124	6.3328
125	6.3328
126	6.3328
127	6.3328
128	6.33262
129	6.33244
130	6.33208
131	6.33082
132	6.32683
133	6.31431
134	6.28602
135	6.24306
136	6.24306
137	6.24306
138	6.24306
139	6.24306
140	6.24306
141	6.24306
142	6.24306
143	6.24306
144	6.24306
145	6.24306
146	6.24306
147	6.24306
148	6.24306
149	6.24306
150	6.24306
151	6.24306
152	6.24306
153	6.24306
154	6.24306
155	6.24306
156	6.24306
157	6.24306
158	6.24306
159	6.24306
160	6.24306
161	6.24306
162	6.24306
163	6.24306
164	6.24306
165	6.24306
166	6.24306
167	6.24306
168	6.24306
169	6.24306
170	6.24306
171	6.24306
172	6.24306
173	6.24306
174	6.24306
175	6.24306
176	6.24306
177	6.24306
178	6.24306
179	6.24306
180	6.24306
181	6.24306
182	6.24306
183	6.24306
184	6.24306
185	6.24306
186	6.24306
187	6.24306
188	6.24306
189	6.24306
190	6.24306
191	6.24306
192	6.24306
193	6.24306
194	6.24306
195	6.24306
196	6.24306
197	6.24306
198	6.24306
199	6.24306
200	6.24306
