#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
             716       0.8581932       0.7904545     0.008149795
             717       0.8578433       0.7905485     0.008138971
             718       0.8574677       0.7906417     0.008128169
             719       0.8570668       0.7907341     0.008117389
             720       0.8566406       0.7908256     0.008106631
             721       0.8561889       0.7909163     0.008095894
             722       0.8557128        0.791006     0.008085178
             723       0.8552129       0.7910948     0.008074483
             724       0.8546889       0.7911827     0.008063808
             725        0.854141       0.7912695     0.008053153
             726       0.8535701       0.7913553     0.008042518
             727       0.8529778       0.7914401     0.008031902
             728       0.8523646       0.7915238     0.008021305
             729       0.8517292       0.7916063     0.008010727
             730       0.8510721       0.7916878     0.008000168
             731       0.8503935       0.7917681     0.007989627
             732       0.8496946       0.7918472     0.007979104
             733       0.8489761       0.7919252     0.007968599
             734       0.8482385       0.7920019     0.007958112
             735       0.8474821       0.7920774     0.007947642
             736       0.8467067       0.7921516     0.007937191
             737       0.8459139       0.7922246     0.007926756
             738       0.8451052       0.7922962     0.007916339
             739       0.8442808       0.7923666      0.00790594
             740       0.8434411       0.7924356     0.007895557
             741       0.8425863       0.7925033     0.007885192
             742       0.8417168       0.7925696     0.007874844
             743       0.8408329       0.7926345     0.007864513
             744       0.8399354       0.7926981     0.007854199
             745       0.8390254       0.7927603     0.007843903
             746        0.838104       0.7928211     0.007833624
             747       0.8371724       0.7928805     0.007823362
             748       0.8362314       0.7929384     0.007813118
             749       0.8352817       0.7929949     0.007802891
             750       0.8343246       0.7930501     0.007792682
             751       0.8333619       0.7931037      0.00778249
             752       0.8323943        0.793156     0.007772316
             753       0.8314236       0.7932068     0.007762161
             754       0.8304504       0.7932562     0.007752023
             755       0.8294752       0.7933042     0.007741904
             756       0.8284992       0.7933507     0.007731804
             757       0.8275234       0.7933959     0.007721722
             758       0.8265496       0.7934396     0.007711658
             759       0.8255785       0.7934819     0.007701614
             760       0.8246112       0.7935229      0.00769159
             761       0.8236494       0.7935625     0.007681584
             762       0.8226943       0.7936007     0.007671599
             763       0.8217471       0.7936376     0.007661633
             764        0.820809       0.7936732     0.007651687
             765       0.8198813       0.7937074     0.007641761
             766       0.8189652       0.7937404     0.007631856
             767       0.8180617       0.7937721     0.007621972
             768       0.8171724       0.7938026     0.007612109
             769       0.8162983       0.7938318     0.007602266
             770       0.8154405       0.7938599     0.007592445
             771       0.8146009       0.7938868     0.007582645
             772       0.8137804       0.7939126     0.007572867
             773       0.8129796       0.7939372      0.00756311
             774       0.8122005       0.7939608     0.007553375
             775       0.8114443       0.7939834     0.007543663
             776       0.8107119        0.794005     0.007533972
             777       0.8100034       0.7940255     0.007524304
             778       0.8093194       0.7940452     0.007514659
             779        0.808661        0.794064     0.007505035
             780       0.8080295       0.7940819     0.007495435
             781       0.8074257        0.794099     0.007485857
             782         0.80685       0.7941153     0.007476302
             783       0.8063022       0.7941308      0.00746677
             784       0.8057832       0.7941457     0.007457261
             785        0.805294       0.7941599     0.007447775
             786       0.8048351       0.7941735     0.007438312
             787       0.8044066       0.7941865     0.007428872
             788       0.8040085       0.7941989     0.007419455
             789       0.8036407       0.7942109     0.007410061
             790       0.8033026       0.7942224      0.00740069
             791       0.8029946       0.7942335     0.007391342
             792       0.8027165       0.7942442     0.007382017
             793       0.8024674       0.7942546     0.007372715
             794       0.8022478       0.7942647     0.007363437
             795       0.8020574       0.7942745     0.007354181
             796       0.8018965        0.794284     0.007344948
             797       0.8017647       0.7942934     0.007335739
             798       0.8016607       0.7943026     0.007326552
             799       0.8015844       0.7943118     0.007317388
             800       0.8015349       0.7943208     0.007308247
             801       0.8015115       0.7943298     0.007299128
             802       0.8015142       0.7943387     0.007290033
             803       0.8015425       0.7943477      0.00728096
             804       0.8015952       0.7943567     0.007271909
             805       0.8016714       0.7943658     0.007262882
             806       0.8017704        0.794375     0.007253876
             807       0.8018915       0.7943843     0.007244894
             808       0.8020343       0.7943938     0.007235933
             809        0.802199       0.7944034     0.007226996
             810       0.8023847       0.7944133      0.00721808
             811       0.8025907       0.7944233     0.007209187
             812       0.8028165       0.7944337     0.007200316
             813        0.803061       0.7944443     0.007191467
             814       0.8033234       0.7944552     0.007182641
             815       0.8036032       0.7944664     0.007173837
             816       0.8038999        0.794478     0.007165054
             817       0.8042136       0.7944899     0.007156294
             818        0.804544       0.7945022     0.007147556
             819       0.8048905       0.7945149      0.00713884
             820       0.8052526        0.794528     0.007130147
             821       0.8056303       0.7945415     0.007121475
             822       0.8060229       0.7945555     0.007112825
             823       0.8064296       0.7945699     0.007104197
             824       0.8068499       0.7945848     0.007095591
             825       0.8072834       0.7946002     0.007087007
             826       0.8077302       0.7946161     0.007078445
             827        0.808191       0.7946325     0.007069905
             828       0.8086648       0.7946494     0.007061386
             829       0.8091502       0.7946669      0.00705289
             830       0.8096472        0.794685     0.007044416
             831       0.8101556       0.7947036     0.007035963
             832       0.8106752       0.7947228     0.007027533
             833       0.8112052       0.7947426     0.007019124
             834       0.8117446        0.794763     0.007010738
             835       0.8122934        0.794784     0.007002373
             836       0.8128522       0.7948056      0.00699403
             837       0.8134199       0.7948278      0.00698571
             838       0.8139957       0.7948507     0.006977411
             839        0.814579       0.7948742     0.006969134
             840       0.8151693       0.7948984     0.006960879
             841       0.8157663       0.7949232     0.006952647
             842       0.8163695       0.7949487     0.006944436
             843       0.8169779       0.7949748     0.006936248
             844       0.8175899       0.7950016     0.006928081
             845       0.8182049        0.795029     0.006919936
             846       0.8188221       0.7950572     0.006911814
             847       0.8194407        0.795086     0.006903714
             848       0.8200607       0.7951154     0.006895635
             849       0.8206813       0.7951455     0.006887579
             850       0.8213013       0.7951763     0.006879545
             851       0.8219194       0.7952077     0.006871532
             852       0.8225343       0.7952398     0.006863542
             853       0.8231452       0.7952725     0.006855574
             854       0.8237516       0.7953058     0.006847627
             855       0.8243534       0.7953398     0.006839703
             856       0.8249489       0.7953744       0.0068318
             857       0.8255369       0.7954096     0.006823919
             858       0.8261159       0.7954454     0.006816059
             859       0.8266843       0.7954818     0.006808221
             860       0.8272402       0.7955187     0.006800405
             861       0.8277829       0.7955562      0.00679261
             862       0.8283119       0.7955942     0.006784836
             863       0.8288257       0.7956327     0.006777083
             864       0.8293228       0.7956717     0.006769352
             865       0.8298018       0.7957111     0.006761641
             866       0.8302612        0.795751     0.006753951
             867       0.8306996       0.7957913     0.006746281
             868       0.8311155        0.795832     0.006738632
             869       0.8315076       0.7958731     0.006731002
             870       0.8318756       0.7959145     0.006723393
             871       0.8322185       0.7959561     0.006715803
             872       0.8325348       0.7959981     0.006708232
             873       0.8328229       0.7960403      0.00670068
             874       0.8330814       0.7960827     0.006693148
             875       0.8333093       0.7961252     0.006685634
             876       0.8335052       0.7961679     0.006678138
             877       0.8336679       0.7962106      0.00667066
             878       0.8337966       0.7962534       0.0066632
             879       0.8338905       0.7962963     0.006655757
             880       0.8339487        0.796339     0.006648331
             881       0.8339702       0.7963818     0.006640922
             882       0.8339536       0.7964244     0.006633529
             883       0.8338986       0.7964668     0.006626153
             884       0.8338049        0.796509     0.006618792
             885        0.833672        0.796551     0.006611446
             886       0.8334996       0.7965927     0.006604115
             887       0.8332873       0.7966341     0.006596799
             888       0.8330357       0.7966751     0.006589498
             889       0.8327441       0.7967157     0.006582211
             890       0.8324119       0.7967558     0.006574937
             891        0.832039       0.7967954     0.006567677
             892       0.8316257       0.7968344      0.00656043
             893       0.8311725       0.7968729     0.006553196
             894       0.8306791       0.7969107     0.006545975
             895       0.8301457       0.7969478     0.006538767
             896        0.829573       0.7969842      0.00653157
             897       0.8289617       0.7970199     0.006524386
             898       0.8283128       0.7970547     0.006517214
             899       0.8276268       0.7970887     0.006510053
             900       0.8269052       0.7971219     0.006502904
             901         0.82615       0.7971541     0.006495766
             902       0.8253625       0.7971854      0.00648864
             903       0.8245434       0.7972156     0.006481525
             904       0.8236935       0.7972449     0.006474421
             905       0.8228142       0.7972732     0.006467329
             906        0.821907       0.7973004     0.006460248
             907       0.8209741       0.7973265     0.006453178
             908        0.820017       0.7973515     0.006446119
             909       0.8190373       0.7973753     0.006439072
             910       0.8180372        0.797398     0.006432036
             911       0.8170193       0.7974196     0.006425012
             912       0.8159857       0.7974399     0.006417999
             913       0.8149381       0.7974591     0.006410998
             914       0.8138786       0.7974771     0.006404009
             915       0.8128095       0.7974938     0.006397032
             916       0.8117328       0.7975094     0.006390067
             917       0.8106511       0.7975237     0.006383115
             918       0.8095666       0.7975368     0.006376175
             919       0.8084815       0.7975487     0.006369248
             920       0.8073983       0.7975594     0.006362334
             921         0.80632       0.7975689     0.006355433
             922       0.8052486       0.7975773     0.006348545
             923       0.8041863       0.7975844     0.006341671
             924       0.8031358       0.7975904     0.006334811
             925       0.8020993       0.7975953     0.006327964
             926       0.8010796       0.7975991     0.006321132
             927        0.800079       0.7976017     0.006314313
             928       0.7990999       0.7976034     0.006307509
             929       0.7981445       0.7976039      0.00630072
             930        0.797214       0.7976035     0.006293945
             931       0.7963105       0.7976021     0.006287185
             932       0.7954361       0.7975998     0.006280439
             933       0.7945933       0.7975966     0.006273708
             934       0.7937846       0.7975925     0.006266993
             935       0.7930116       0.7975876     0.006260292
             936       0.7922756       0.7975819     0.006253606
             937       0.7915779       0.7975755     0.006246935
             938       0.7909195       0.7975684      0.00624028
             939       0.7903017       0.7975607     0.006233639
             940       0.7897257       0.7975524     0.006227013
             941       0.7891929       0.7975435     0.006220402
             942       0.7887049       0.7975341     0.006213805
             943       0.7882623       0.7975243     0.006207224
             944       0.7878654        0.797514     0.006200657
             945       0.7875147       0.7975034     0.006194104
             946        0.787211       0.7974926     0.006187566
             947       0.7869548       0.7974814     0.006181042
             948       0.7867465       0.7974701     0.006174533
             949        0.786586       0.7974586     0.006168037
             950       0.7864732       0.7974471     0.006161555
             951       0.7864079       0.7974355     0.006155087
             952       0.7863893       0.7974239     0.006148632
             953       0.7864165       0.7974123     0.006142191
             954       0.7864887       0.7974009     0.006135764
             955       0.7866051       0.7973896     0.006129349
             956       0.7867653       0.7973785     0.006122948
             957       0.7869683       0.7973676     0.006116559
             958       0.7872125        0.797357     0.006110184
             959       0.7874968       0.7973467     0.006103821
             960       0.7878194       0.7973368     0.006097471
             961       0.7881795       0.7973272     0.006091134
             962       0.7885756       0.7973181     0.006084809
             963       0.7890051       0.7973095     0.006078496
             964       0.7894663       0.7973014     0.006072196
             965        0.789957       0.7972938     0.006065908
             966       0.7904758       0.7972867     0.006059633
             967       0.7910207       0.7972802      0.00605337
             968       0.7915891       0.7972743      0.00604712
             969       0.7921794       0.7972691     0.006040881
             970       0.7927897       0.7972645     0.006034655
             971       0.7934169       0.7972605     0.006028442
             972       0.7940592       0.7972572     0.006022241
             973       0.7947141       0.7972546     0.006016052
             974       0.7953789       0.7972527     0.006009875
             975       0.7960513       0.7972514     0.006003712
             976        0.796728       0.7972509      0.00599756
             977       0.7974063       0.7972511     0.005991422
             978       0.7980835       0.7972519     0.005985295
             979       0.7987574       0.7972535     0.005979182
             980       0.7994251       0.7972557     0.005973081
             981       0.8000841       0.7972586     0.005966993
             982       0.8007315       0.7972621     0.005960918
             983       0.8013648       0.7972663     0.005954855
             984       0.8019817       0.7972711     0.005948805
             985         0.80258       0.7972764     0.005942768
             986       0.8031566       0.7972824     0.005936744
             987       0.8037084       0.7972889     0.005930733
             988       0.8042339       0.7972959     0.005924734
             989       0.8047308       0.7973035     0.005918748
             990       0.8051959       0.7973114     0.005912775
             991       0.8056271       0.7973198     0.005906815
             992       0.8060239       0.7973286     0.005900867
             993       0.8063845       0.7973377     0.005894931
             994       0.8067052       0.7973471     0.005889008
             995       0.8069839       0.7973568     0.005883098
             996       0.8072188       0.7973667     0.005877199
             997       0.8074082       0.7973768     0.005871313
             998       0.8075512        0.797387     0.005865439
             999        0.807646       0.7973973     0.005859577
            1000        0.807691       0.7974076     0.005853726
            1001        0.807685       0.7974178     0.005847887
            1002       0.8076271        0.797428      0.00584206
            1003       0.8075164       0.7974381     0.005836244
            1004       0.8073528        0.797448     0.005830439
            1005       0.8071352       0.7974576     0.005824646
            1006       0.8068628       0.7974669     0.005818863
            1007       0.8065364       0.7974759     0.005813092
            1008       0.8061551       0.7974846     0.005807331
            1009       0.8057178       0.7974927     0.005801582
            1010       0.8052247       0.7975004     0.005795843
            1011       0.8046767       0.7975075     0.005790114
            1012       0.8040746        0.797514     0.005784396
            1013       0.8034189       0.7975198     0.005778689
            1014       0.8027106       0.7975249     0.005772992
            1015       0.8019501       0.7975293     0.005767306
            1016       0.8011385       0.7975328     0.005761631
            1017       0.8002775       0.7975355     0.005755966
            1018       0.7993681       0.7975373     0.005750312
            1019       0.7984119       0.7975382     0.005744669
            1020       0.7974103       0.7975381     0.005739037
            1021       0.7963654       0.7975369     0.005733416
            1022       0.7952792       0.7975347     0.005727807
            1023       0.7941542       0.7975314     0.005722209
            1024       0.7929925        0.797527     0.005716622
            1025       0.7917967       0.7975214     0.005711048
            1026       0.7905696       0.7975146     0.005705486
            1027       0.7893135       0.7975066     0.005699936
            1028       0.7880313       0.7974974     0.005694399
            1029        0.786726       0.7974869     0.005688874
            1030       0.7854007       0.7974752     0.005683363
            1031       0.7840594       0.7974622     0.005677866
            1032       0.7827052       0.7974479     0.005672382
            1033       0.7813411       0.7974323     0.005666912
            1034        0.779971       0.7974154     0.005661457
            1035       0.7785985       0.7973972     0.005656016
            1036       0.7772269       0.7973777      0.00565059
            1037       0.7758597        0.797357     0.005645179
            1038       0.7745011        0.797335     0.005639783
            1039       0.7731548       0.7973117     0.005634403
            1040       0.7718245       0.7972872     0.005629039
            1041       0.7705135       0.7972615      0.00562369
            1042       0.7692259       0.7972346     0.005618358
            1043       0.7679656       0.7972065     0.005613041
            1044       0.7667368       0.7971773      0.00560774
            1045       0.7655433       0.7971471     0.005602456
            1046       0.7643877       0.7971157     0.005597187
            1047       0.7632737       0.7970834     0.005591935
            1048       0.7622046       0.7970501     0.005586698
            1049       0.7611848       0.7970159     0.005581477
            1050       0.7602179       0.7969809     0.005576271
            1051       0.7593059        0.796945     0.005571081
            1052        0.758452       0.7969085     0.005565905
            1053       0.7576596       0.7968712     0.005560744
            1054       0.7569314       0.7968333     0.005555597
            1055       0.7562698       0.7967948     0.005550465
            1056       0.7556779       0.7967559     0.005545345
            1057       0.7551579       0.7967166     0.005540238
            1058       0.7547115       0.7966768     0.005535144
            1059       0.7543399       0.7966369     0.005530062
            1060       0.7540443       0.7965967     0.005524991
            1061        0.753826       0.7965564      0.00551993
            1062       0.7536865        0.796516      0.00551488
            1063       0.7536271       0.7964757      0.00550984
            1064       0.7536484       0.7964354     0.005504808
            1065        0.753751       0.7963953     0.005499785
            1066       0.7539353       0.7963555      0.00549477
            1067       0.7542009        0.796316     0.005489763
            1068       0.7545473       0.7962769     0.005484762
            1069       0.7549743       0.7962382     0.005479767
            1070        0.755482       0.7962002     0.005474778
            1071       0.7560696       0.7961627     0.005469795
            1072       0.7567355       0.7961259     0.005464816
            1073       0.7574784       0.7960899     0.005459842
            1074       0.7582974       0.7960547     0.005454871
            1075       0.7591908       0.7960204     0.005449905
            1076       0.7601574       0.7959871     0.005444942
            1077       0.7611952       0.7959548     0.005439982
            1078       0.7623018       0.7959236     0.005435025
            1079        0.763476       0.7958935     0.005430071
            1080       0.7647154       0.7958646      0.00542512
            1081       0.7660171        0.795837     0.005420172
            1082       0.7673792       0.7958107     0.005415226
            1083       0.7687991       0.7957858     0.005410283
            1084        0.770274       0.7957622     0.005405344
            1085       0.7718013       0.7957401     0.005400407
            1086       0.7733783       0.7957196     0.005395473
            1087       0.7750018       0.7957005     0.005390543
            1088       0.7766694        0.795683     0.005385617
            1089       0.7783788       0.7956671     0.005380695
            1090       0.7801266       0.7956529     0.005375778
            1091       0.7819093       0.7956403     0.005370865
            1092       0.7837243       0.7956293     0.005365958
            1093       0.7855695       0.7956201     0.005361056
            1094       0.7874428       0.7956127     0.005356161
            1095         0.78934       0.7956069     0.005351273
            1096       0.7912576        0.795603     0.005346391
            1097       0.7931922       0.7956008     0.005341518
            1098       0.7951415       0.7956004     0.005336654
            1099       0.7971029       0.7956017     0.005331798
            1100       0.7990734       0.7956049     0.005326952
            1101       0.8010496       0.7956098     0.005322116
            1102       0.8030287       0.7956166      0.00531729
            1103       0.8050078       0.7956251     0.005312476
            1104       0.8069841       0.7956354     0.005307674
            1105       0.8089553       0.7956474     0.005302885
            1106       0.8109187       0.7956612     0.005298108
            1107       0.8128709       0.7956768     0.005293345
            1108       0.8148097        0.795694     0.005288596
            1109       0.8167322        0.795713     0.005283861
            1110       0.8186347       0.7957337     0.005279141
            1111       0.8205147        0.795756     0.005274436
            1112       0.8223699       0.7957799     0.005269748
            1113       0.8241973       0.7958054     0.005265075
            1114       0.8259939       0.7958325     0.005260418
            1115       0.8277575       0.7958612     0.005255778
            1116       0.8294861       0.7958913     0.005251155
            1117       0.8311785       0.7959229     0.005246549
            1118       0.8328321       0.7959559      0.00524196
            1119        0.834443       0.7959903     0.005237388
            1120       0.8360098        0.796026     0.005232834
            1121       0.8375312        0.796063     0.005228297
            1122       0.8390047       0.7961013     0.005223777
            1123       0.8404281       0.7961408     0.005219275
            1124        0.841799       0.7961814     0.005214789
            1125       0.8431152       0.7962231     0.005210321
            1126       0.8443756       0.7962659     0.005205869
            1127       0.8455792       0.7963096     0.005201434
            1128       0.8467237       0.7963543     0.005197015
            1129       0.8478076       0.7963999     0.005192611
            1130       0.8488297       0.7964463     0.005188223
            1131       0.8497892       0.7964935      0.00518385
            1132       0.8506848       0.7965413     0.005179492
            1133       0.8515148       0.7965899     0.005175148
            1134       0.8522792        0.796639     0.005170817
            1135       0.8529769       0.7966886       0.0051665
            1136        0.853606       0.7967387     0.005162195
            1137       0.8541656       0.7967892     0.005157901
            1138       0.8546552       0.7968401      0.00515362
            1139       0.8550748       0.7968912     0.005149349
            1140       0.8554239       0.7969425     0.005145088
            1141       0.8557022        0.796994     0.005140836
            1142       0.8559103       0.7970456     0.005136593
            1143       0.8560479       0.7970973     0.005132359
            1144       0.8561148       0.7971488     0.005128132
            1145        0.856111       0.7972003     0.005123911
            1146       0.8560371       0.7972517     0.005119698
            1147       0.8558925       0.7973028     0.005115489
            1148       0.8556771       0.7973537     0.005111286
            1149       0.8553913       0.7974042     0.005107087
            1150       0.8550352       0.7974543     0.005102892
            1151       0.8546101       0.7975039       0.0050987
            1152       0.8541165       0.7975531     0.005094511
            1153       0.8535546       0.7976017     0.005090324
            1154       0.8529253       0.7976496     0.005086139
            1155       0.8522295       0.7976968     0.005081955
            1156       0.8514679       0.7977434     0.005077771
            1157       0.8506423       0.7977891     0.005073589
            1158       0.8497536        0.797834     0.005069406
            1159       0.8488022       0.7978779     0.005065222
            1160       0.8477909        0.797921     0.005061039
            1161       0.8467214        0.797963     0.005056854
            1162       0.8455937        0.798004     0.005052668
            1163       0.8444101       0.7980439     0.005048481
            1164       0.8431735       0.7980827     0.005044293
            1165       0.8418852       0.7981203     0.005040103
            1166       0.8405448       0.7981566     0.005035912
            1167       0.8391533       0.7981918     0.005031719
            1168       0.8377125       0.7982256     0.005027525
            1169       0.8362241       0.7982581     0.005023329
            1170       0.8346904       0.7982893     0.005019132
            1171       0.8331132        0.798319     0.005014934
            1172       0.8314943       0.7983473     0.005010735
            1173       0.8298359       0.7983741     0.005006536
            1174       0.8281396       0.7983995     0.005002335
            1175       0.8264078       0.7984233     0.004998135
            1176       0.8246428       0.7984456     0.004993934
            1177       0.8228476       0.7984664     0.004989734
            1178       0.8210245       0.7984855     0.004985535
            1179       0.8191745       0.7985031     0.004981338
            1180       0.8172998        0.798519     0.004977142
            1181       0.8154021       0.7985333     0.004972948
            1182       0.8134841       0.7985459     0.004968757
            1183       0.8115477       0.7985569     0.004964569
            1184       0.8095958       0.7985662     0.004960384
            1185       0.8076305       0.7985739     0.004956204
            1186       0.8056538       0.7985799     0.004952029
            1187       0.8036686       0.7985842     0.004947859
            1188        0.801677       0.7985868     0.004943695
            1189       0.7996808       0.7985877     0.004939537
            1190       0.7976829       0.7985869     0.004935386
            1191       0.7956862       0.7985845     0.004931243
            1192       0.7936939       0.7985804     0.004927108
            1193       0.7917081       0.7985746     0.004922981
            1194       0.7897305       0.7985672     0.004918863
            1195        0.787764       0.7985582     0.004914756
            1196       0.7858108       0.7985475     0.004910658
            1197        0.783873       0.7985353     0.004906571
            1198       0.7819533       0.7985214     0.004902495
            1199       0.7800542        0.798506      0.00489843
            1200       0.7781784       0.7984891     0.004894377
            1201       0.7763288       0.7984706     0.004890337
            1202       0.7745069       0.7984507     0.004886309
            1203       0.7727154       0.7984293     0.004882294
            1204       0.7709569       0.7984065     0.004878292
            1205       0.7692336       0.7983823     0.004874304
            1206       0.7675481       0.7983567     0.004870329
            1207       0.7659028       0.7983298     0.004866368
            1208       0.7643006       0.7983016     0.004862421
            1209       0.7627437       0.7982722     0.004858489
            1210       0.7612353       0.7982416      0.00485457
            1211       0.7597772       0.7982099     0.004850665
            1212       0.7583708        0.798177     0.004846774
            1213        0.757019       0.7981431     0.004842897
            1214        0.755724       0.7981081     0.004839034
            1215       0.7544879       0.7980722     0.004835184
            1216       0.7533134       0.7980354     0.004831348
            1217       0.7522027       0.7979977     0.004827525
            1218       0.7511572       0.7979593     0.004823715
            1219       0.7501791       0.7979201     0.004819917
            1220       0.7492709       0.7978802     0.004816131
            1221       0.7484354       0.7978397     0.004812357
            1222       0.7476748       0.7977987     0.004808594
            1223       0.7469901       0.7977571     0.004804842
            1224       0.7463826       0.7977151     0.004801099
            1225        0.745854       0.7976728     0.004797367
            1226       0.7454059       0.7976302     0.004793643
            1227         0.74504       0.7975873     0.004789928
            1228       0.7447574       0.7975443     0.004786221
            1229       0.7445593       0.7975012      0.00478252
            1230       0.7444466       0.7974581     0.004778827
            1231       0.7444198        0.797415     0.004775139
            1232       0.7444798        0.797372     0.004771456
            1233       0.7446276       0.7973292     0.004767778
            1234       0.7448641       0.7972867     0.004764104
            1235       0.7451889       0.7972445     0.004760433
            1236       0.7456015       0.7972027     0.004756765
            1237       0.7461024       0.7971614     0.004753099
            1238       0.7466916       0.7971207     0.004749435
            1239       0.7473682       0.7970805     0.004745771
            1240       0.7481313        0.797041     0.004742108
            1241       0.7489801       0.7970023     0.004738445
            1242       0.7499139       0.7969644     0.004734781
            1243       0.7509329       0.7969274     0.004731117
            1244        0.752036       0.7968913     0.004727452
            1245        0.753221       0.7968562     0.004723784
            1246       0.7544854       0.7968222     0.004720116
            1247       0.7558278       0.7967893     0.004716445
            1248       0.7572467       0.7967576     0.004712772
            1249       0.7587406       0.7967272     0.004709097
            1250       0.7603074       0.7966981      0.00470542
            1251       0.7619446       0.7966703     0.004701741
            1252       0.7636491       0.7966439     0.004698059
            1253       0.7654177        0.796619     0.004694376
            1254       0.7672475       0.7965956     0.004690691
            1255        0.769136       0.7965737     0.004687004
            1256       0.7710806       0.7965534     0.004683317
            1257       0.7730785       0.7965347     0.004679628
            1258       0.7751264       0.7965177     0.004675939
            1259        0.777221       0.7965024      0.00467225
            1260       0.7793592       0.7964888     0.004668562
            1261       0.7815378       0.7964769     0.004664875
            1262       0.7837534       0.7964668     0.004661189
            1263        0.786003       0.7964585     0.004657506
            1264       0.7882832       0.7964521     0.004653826
            1265       0.7905905       0.7964474     0.004650149
            1266       0.7929215       0.7964446     0.004646477
            1267       0.7952735       0.7964437      0.00464281
            1268        0.797644       0.7964447     0.004639148
            1269       0.8000306       0.7964475     0.004635493
            1270       0.8024294       0.7964522     0.004631846
            1271       0.8048365       0.7964588     0.004628206
            1272       0.8072487       0.7964673     0.004624575
            1273       0.8096639       0.7964776     0.004620954
            1274       0.8120801       0.7964899     0.004617343
            1275       0.8144933        0.796504     0.004613743
            1276       0.8169001         0.79652     0.004610155
            1277       0.8192981       0.7965378      0.00460658
            1278       0.8216848       0.7965575     0.004603017
            1279       0.8240571        0.796579     0.004599469
            1280       0.8264132       0.7966023     0.004595934
            1281       0.8287513       0.7966274     0.004592415
            1282       0.8310691       0.7966543     0.004588911
            1283       0.8333646       0.7966829     0.004585424
            1284       0.8356355       0.7967132     0.004581953
            1285       0.8378795       0.7967453     0.004578499
            1286       0.8400948        0.796779     0.004575063
            1287       0.8422798       0.7968143     0.004571645
            1288       0.8444329       0.7968513     0.004568245
            1289       0.8465528       0.7968899     0.004564864
            1290       0.8486386         0.79693     0.004561501
            1291       0.8506893       0.7969716     0.004558158
            1292       0.8527036       0.7970148     0.004554834
            1293       0.8546805       0.7970594      0.00455153
            1294       0.8566188       0.7971054     0.004548245
            1295       0.8585175       0.7971528      0.00454498
            1296       0.8603759       0.7972016     0.004541735
            1297       0.8621933       0.7972517      0.00453851
            1298       0.8639699       0.7973031     0.004535304
            1299       0.8657052       0.7973558     0.004532119
            1300       0.8673982       0.7974096     0.004528953
            1301       0.8690481       0.7974647     0.004525806
            1302       0.8706545       0.7975209     0.004522679
            1303       0.8722177       0.7975782     0.004519572
            1304       0.8737372       0.7976366     0.004516483
            1305        0.875212       0.7976961     0.004513413
            1306       0.8766418       0.7977565     0.004510362
            1307       0.8780266        0.797818     0.004507329
            1308       0.8793676       0.7978803     0.004504315
            1309       0.8806656       0.7979435     0.004501317
            1310       0.8819199       0.7980076     0.004498338
            1311       0.8831299       0.7980726     0.004495375
            1312       0.8842964       0.7981383     0.004492429
            1313       0.8854191       0.7982048     0.004489499
            1314       0.8864972        0.798272     0.004486586
            1315       0.8875302       0.7983398     0.004483687
            1316       0.8885191       0.7984084     0.004480804
            1317       0.8894636       0.7984775     0.004477935
            1318       0.8903632       0.7985472      0.00447508
            1319       0.8912194       0.7986175     0.004472239
            1320       0.8920324       0.7986882      0.00446941
            1321       0.8928009       0.7987595     0.004466595
            1322       0.8935245       0.7988312     0.004463791
            1323       0.8942029       0.7989033     0.004460999
            1324        0.894836       0.7989757     0.004458218
            1325       0.8954242       0.7990485     0.004455448
            1326       0.8959683       0.7991216     0.004452687
            1327       0.8964679        0.799195     0.004449936
            1328       0.8969224       0.7992685     0.004447194
            1329       0.8973324       0.7993423      0.00444446
            1330       0.8976982       0.7994163     0.004441733
            1331       0.8980193       0.7994904     0.004439014
            1332       0.8982956       0.7995645     0.004436301
            1333        0.898527       0.7996388     0.004433594
            1334        0.898713       0.7997131     0.004430892
            1335       0.8988534       0.7997873     0.004428196
            1336       0.8989483       0.7998615     0.004425503
            1337       0.8989979       0.7999357     0.004422814
            1338       0.8990016       0.8000097     0.004420128
            1339       0.8989593       0.8000836     0.004417445
            1340       0.8988713       0.8001573     0.004414764
            1341       0.8987381       0.8002309     0.004412083
            1342       0.8985593       0.8003041     0.004409404
            1343        0.898335       0.8003771     0.004406725
            1344       0.8980651       0.8004498     0.004404046
            1345       0.8977496       0.8005222     0.004401365
            1346       0.8973883       0.8005941     0.004398684
            1347       0.8969811       0.8006657        0.004396
            1348       0.8965276       0.8007368     0.004393314
            1349       0.8960277       0.8008074     0.004390625
            1350       0.8954816       0.8008776     0.004387933
            1351       0.8948892       0.8009471     0.004385237
            1352       0.8942502       0.8010162     0.004382536
            1353       0.8935642       0.8010846     0.004379831
            1354       0.8928311       0.8011523      0.00437712
            1355       0.8920515       0.8012194     0.004374404
            1356       0.8912258       0.8012858     0.004371682
            1357       0.8903541       0.8013514     0.004368953
            1358       0.8894355       0.8014163     0.004366217
            1359       0.8884694       0.8014803     0.004363474
            1360       0.8874555       0.8015436     0.004360724
            1361       0.8863933       0.8016059     0.004357965
            1362       0.8852827       0.8016673     0.004355198
            1363       0.8841235       0.8017278     0.004352423
            1364       0.8829151       0.8017873     0.004349639
            1365       0.8816574       0.8018459     0.004346846
            1366       0.8803495       0.8019033     0.004344044
            1367       0.8789908       0.8019597     0.004341232
            1368        0.877581        0.802015     0.004338411
