#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
             714        1.050713        1.043184    0.0001149596
             715        1.050752        1.043195    0.0001152851
             716        1.050791        1.043205    0.0001156113
             717        1.050831        1.043216    0.0001159382
             718         1.05087        1.043227    0.0001162658
             719         1.05091        1.043237    0.0001165941
             720        1.050949        1.043248    0.0001169231
             721        1.050989        1.043259    0.0001172529
             722        1.051029        1.043269    0.0001175834
             723        1.051069         1.04328    0.0001179146
             724        1.051109        1.043291    0.0001182465
             725        1.051149        1.043302    0.0001185791
             726         1.05119        1.043313    0.0001189125
             727         1.05123        1.043324    0.0001192466
             728        1.051271        1.043335    0.0001195814
             729        1.051312        1.043345     0.000119917
             730        1.051352        1.043356    0.0001202533
             731        1.051393        1.043367    0.0001205904
             732        1.051434        1.043378    0.0001209281
             733        1.051476         1.04339    0.0001212667
             734        1.051517        1.043401    0.0001216059
             735        1.051558        1.043412    0.0001219459
             736          1.0516        1.043423    0.0001222867
             737        1.051642        1.043434    0.0001226282
             738        1.051683        1.043445    0.0001229704
             739        1.051725        1.043456    0.0001233134
             740        1.051767        1.043468    0.0001236572
             741         1.05181        1.043479    0.0001240017
             742        1.051852         1.04349     0.000124347
             743        1.051894        1.043501     0.000124693
             744        1.051937        1.043513    0.0001250398
             745        1.051979        1.043524    0.0001253873
             746        1.052022        1.043536    0.0001257356
             747        1.052065        1.043547    0.0001260847
             748        1.052108        1.043558    0.0001264346
             749        1.052151         1.04357    0.0001267852
             750        1.052195        1.043581    0.0001271366
             751        1.052238        1.043593    0.0001274888
             752        1.052281        1.043604    0.0001278417
             753        1.052325        1.043616    0.0001281954
             754        1.052369        1.043628      0.00012855
             755        1.052413        1.043639    0.0001289052
             756        1.052457        1.043651    0.0001292613
             757        1.052501        1.043663    0.0001296182
             758        1.052545        1.043674    0.0001299758
             759         1.05259        1.043686    0.0001303343
             760        1.052634        1.043698    0.0001306935
             761        1.052679         1.04371    0.0001310535
             762        1.052724        1.043722    0.0001314144
             763        1.052769        1.043733     0.000131776
             764        1.052814        1.043745    0.0001321384
             765        1.052859        1.043757    0.0001325016
             766        1.052904        1.043769    0.0001328657
             767         1.05295        1.043781    0.0001332305
             768        1.052995        1.043793    0.0001335962
             769        1.053041        1.043805    0.0001339626
             770        1.053087        1.043817    0.0001343299
             771        1.053133        1.043829     0.000134698
             772        1.053179        1.043841    0.0001350669
             773        1.053225        1.043853    0.0001354366
             774        1.053272        1.043866    0.0001358072
             775        1.053318        1.043878    0.0001361785
             776        1.053365         1.04389    0.0001365507
             777        1.053412        1.043902    0.0001369238
             778        1.053459        1.043915    0.0001372976
             779        1.053506        1.043927    0.0001376723
             780        1.053553        1.043939    0.0001380478
             781          1.0536        1.043952    0.0001384242
             782        1.053648        1.043964    0.0001388014
             783        1.053695        1.043976    0.0001391794
             784        1.053743        1.043989    0.0001395583
             785        1.053791        1.044001     0.000139938
             786        1.053839        1.044014    0.0001403186
             787        1.053887        1.044026       0.0001407
             788        1.053936        1.044039    0.0001410823
             789        1.053984        1.044052    0.0001414654
             790        1.054033        1.044064    0.0001418494
             791        1.054081        1.044077    0.0001422343
             792         1.05413         1.04409      0.00014262
             793        1.054179        1.044102    0.0001430065
             794        1.054229        1.044115     0.000143394
             795        1.054278        1.044128    0.0001437823
             796        1.054327        1.044141    0.0001441715
             797        1.054377        1.044154    0.0001445615
             798        1.054427        1.044166    0.0001449524
             799        1.054477        1.044179    0.0001453442
             800        1.054527        1.044192    0.0001457369
             801        1.054577        1.044205    0.0001461304
             802        1.054627        1.044218    0.0001465249
             803        1.054677        1.044231    0.0001469202
             804        1.054728        1.044244    0.0001473164
             805        1.054779        1.044257    0.0001477135
             806         1.05483        1.044271    0.0001481115
             807        1.054881        1.044284    0.0001485104
             808        1.054932        1.044297    0.0001489102
             809        1.054983         1.04431    0.0001493109
             810        1.055035        1.044323    0.0001497125
             811        1.055087        1.044337     0.000150115
             812        1.055138         1.04435    0.0001505184
             813         1.05519        1.044363    0.0001509227
             814        1.055243        1.044377    0.0001513279
             815        1.055295         1.04439    0.0001517341
             816        1.055347        1.044403    0.0001521411
             817          1.0554        1.044417    0.0001525491
             818        1.055452         1.04443     0.000152958
             819        1.055505        1.044444    0.0001533678
             820        1.055558        1.044457    0.0001537786
             821        1.055612        1.044471    0.0001541903
             822        1.055665        1.044485    0.0001546029
             823        1.055718        1.044498    0.0001550164
             824        1.055772        1.044512    0.0001554309
             825        1.055826        1.044526    0.0001558463
             826         1.05588        1.044539    0.0001562627
             827        1.055934        1.044553      0.00015668
             828        1.055988        1.044567    0.0001570983
             829        1.056043        1.044581    0.0001575175
             830        1.056097        1.044595    0.0001579377
             831        1.056152        1.044609    0.0001583588
             832        1.056207        1.044623    0.0001587809
             833        1.056262        1.044637    0.0001592039
             834        1.056318        1.044651    0.0001596279
             835        1.056373        1.044665    0.0001600529
             836        1.056429        1.044679    0.0001604789
             837        1.056484        1.044693    0.0001609058
             838         1.05654        1.044707    0.0001613337
             839        1.056596        1.044721    0.0001617625
             840        1.056653        1.044735    0.0001621924
             841        1.056709         1.04475    0.0001626232
             842        1.056766        1.044764    0.0001630551
             843        1.056822        1.044778    0.0001634879
             844        1.056879        1.044792    0.0001639217
             845        1.056936        1.044807    0.0001643565
             846        1.056994        1.044821    0.0001647923
             847        1.057051        1.044836    0.0001652291
             848        1.057109         1.04485    0.0001656669
             849        1.057166        1.044865    0.0001661057
             850        1.057224        1.044879    0.0001665455
             851        1.057282        1.044894    0.0001669863
             852        1.057341        1.044908    0.0001674282
             853        1.057399        1.044923     0.000167871
             854        1.057458        1.044938    0.0001683149
             855        1.057517        1.044952    0.0001687598
             856        1.057576        1.044967    0.0001692058
             857        1.057635        1.044982    0.0001696527
             858        1.057694        1.044997    0.0001701007
             859        1.057754        1.045012    0.0001705498
             860        1.057813        1.045026    0.0001709998
             861        1.057873        1.045041     0.000171451
             862        1.057933        1.045056    0.0001719031
             863        1.057994        1.045071    0.0001723563
             864        1.058054        1.045086    0.0001728106
             865        1.058115        1.045101    0.0001732659
             866        1.058175        1.045117    0.0001737223
             867        1.058236        1.045132    0.0001741798
             868        1.058297        1.045147    0.0001746383
             869        1.058359        1.045162    0.0001750979
             870         1.05842        1.045177    0.0001755585
             871        1.058482        1.045193    0.0001760202
             872        1.058544        1.045208    0.0001764831
             873        1.058606        1.045223     0.000176947
             874        1.058668        1.045239    0.0001774119
             875        1.058731        1.045254     0.000177878
             876        1.058793        1.045269    0.0001783452
             877        1.058856        1.045285    0.0001788134
             878        1.058919          1.0453    0.0001792828
             879        1.058982        1.045316    0.0001797533
             880        1.059046        1.045332    0.0001802248
             881        1.059109        1.045347    0.0001806975
             882        1.059173        1.045363    0.0001811713
             883        1.059237        1.045379    0.0001816462
             884        1.059301        1.045394    0.0001821223
             885        1.059366         1.04541    0.0001825994
             886         1.05943        1.045426    0.0001830777
             887        1.059495        1.045442    0.0001835572
             888         1.05956        1.045458    0.0001840377
             889        1.059625        1.045474    0.0001845194
             890        1.059691         1.04549    0.0001850023
             891        1.059756        1.045506    0.0001854863
             892        1.059822        1.045522    0.0001859714
             893        1.059888        1.045538    0.0001864577
             894        1.059954        1.045554    0.0001869452
             895        1.060021         1.04557    0.0001874338
             896        1.060087        1.045586    0.0001879236
             897        1.060154        1.045603    0.0001884146
             898        1.060221        1.045619    0.0001889067
             899        1.060289        1.045635    0.0001894001
             900        1.060356        1.045652    0.0001898946
             901        1.060424        1.045668    0.0001903903
             902        1.060492        1.045684    0.0001908872
             903         1.06056        1.045701    0.0001913852
             904        1.060628        1.045717    0.0001918845
             905        1.060696        1.045734     0.000192385
             906        1.060765         1.04575    0.0001928867
             907        1.060834        1.045767    0.0001933896
             908        1.060903        1.045784    0.0001938938
             909        1.060973          1.0458    0.0001943991
             910        1.061042        1.045817    0.0001949057
             911        1.061112        1.045834    0.0001954135
             912        1.061182        1.045851    0.0001959225
             913        1.061252        1.045868    0.0001964328
             914        1.061323        1.045885    0.0001969443
             915        1.061393        1.045902    0.0001974571
             916        1.061464        1.045919    0.0001979711
             917        1.061535        1.045936    0.0001984864
             918        1.061607        1.045953    0.0001990029
             919        1.061678         1.04597    0.0001995207
             920         1.06175        1.045987    0.0002000398
             921        1.061822        1.046004    0.0002005601
             922        1.061895        1.046021    0.0002010818
             923        1.061967        1.046039    0.0002016047
             924         1.06204        1.046056    0.0002021289
             925        1.062113        1.046073    0.0002026543
             926        1.062186        1.046091    0.0002031811
             927        1.062259        1.046108    0.0002037092
             928        1.062333        1.046126    0.0002042386
             929        1.062407        1.046143    0.0002047693
             930        1.062481        1.046161    0.0002053013
             931        1.062555        1.046178    0.0002058347
             932         1.06263        1.046196    0.0002063693
             933        1.062705        1.046214    0.0002069053
             934         1.06278        1.046231    0.0002074427
             935        1.062855        1.046249    0.0002079813
             936        1.062931        1.046267    0.0002085214
             937        1.063007        1.046285    0.0002090627
             938        1.063083        1.046303    0.0002096055
             939        1.063159        1.046321    0.0002101495
             940        1.063236        1.046339     0.000210695
             941        1.063313        1.046357    0.0002112418
             942         1.06339        1.046375      0.00021179
             943        1.063467        1.046393    0.0002123396
             944        1.063545        1.046411    0.0002128906
             945        1.063622        1.046429    0.0002134429
             946        1.063701        1.046448    0.0002139967
             947        1.063779        1.046466    0.0002145519
             948        1.063858        1.046484    0.0002151085
             949        1.063936        1.046503    0.0002156665
             950        1.064016        1.046521    0.0002162259
             951        1.064095         1.04654    0.0002167867
             952        1.064175        1.046558     0.000217349
             953        1.064255        1.046577    0.0002179127
             954        1.064335        1.046595    0.0002184779
             955        1.064415        1.046614    0.0002190445
             956        1.064496        1.046633    0.0002196125
             957        1.064577        1.046651    0.0002201821
             958        1.064658         1.04667     0.000220753
             959         1.06474        1.046689    0.0002213255
             960        1.064821        1.046708    0.0002218994
             961        1.064904        1.046727    0.0002224749
             962        1.064986        1.046746    0.0002230518
             963        1.065069        1.046765    0.0002236302
             964        1.065151        1.046784    0.0002242101
             965        1.065235        1.046803    0.0002247915
             966        1.065318        1.046822    0.0002253744
             967        1.065402        1.046841    0.0002259589
             968        1.065486        1.046861    0.0002265448
             969         1.06557         1.04688    0.0002271324
             970        1.065655        1.046899    0.0002277214
             971         1.06574        1.046919     0.000228312
             972        1.065825        1.046938    0.0002289041
             973         1.06591        1.046958    0.0002294978
             974        1.065996        1.046977    0.0002300931
             975        1.066082        1.046997    0.0002306899
             976        1.066168        1.047017    0.0002312883
             977        1.066255        1.047036    0.0002318883
             978        1.066342        1.047056    0.0002324899
             979        1.066429        1.047076    0.0002330931
             980        1.066517        1.047096    0.0002336979
             981        1.066605        1.047115    0.0002343043
             982        1.066693        1.047135    0.0002349123
             983        1.066781        1.047155    0.0002355219
             984         1.06687        1.047175    0.0002361332
             985        1.066959        1.047196    0.0002367461
             986        1.067048        1.047216    0.0002373607
             987        1.067138        1.047236    0.0002379769
             988        1.067228        1.047256    0.0002385947
             989        1.067318        1.047276    0.0002392143
             990        1.067409        1.047297    0.0002398355
             991          1.0675        1.047317    0.0002404583
             992        1.067591        1.047338    0.0002410829
             993        1.067683        1.047358    0.0002417092
             994        1.067774        1.047379    0.0002423371
             995        1.067867        1.047399    0.0002429668
             996        1.067959         1.04742    0.0002435982
             997        1.068052         1.04744    0.0002442313
             998        1.068145        1.047461    0.0002448661
             999        1.068239        1.047482    0.0002455027
            1000        1.068333        1.047503    0.0002461411
            1001        1.068427        1.047524    0.0002467811
            1002        1.068521        1.047545     0.000247423
            1003        1.068616        1.047566    0.0002480666
            1004        1.068711        1.047587     0.000248712
            1005        1.068807        1.047608    0.0002493592
            1006        1.068903        1.047629    0.0002500081
            1007        1.068999         1.04765    0.0002506589
            1008        1.069095        1.047672    0.0002513115
            1009        1.069192        1.047693    0.0002519659
            1010         1.06929        1.047714    0.0002526221
            1011        1.069387        1.047736    0.0002532801
            1012        1.069485        1.047757      0.00025394
            1013        1.069583        1.047779    0.0002546017
            1014        1.069682          1.0478    0.0002552653
            1015        1.069781        1.047822    0.0002559308
            1016         1.06988        1.047844    0.0002565981
            1017         1.06998        1.047865    0.0002572673
            1018         1.07008        1.047887    0.0002579384
            1019        1.070181        1.047909    0.0002586114
            1020        1.070281        1.047931    0.0002592863
            1021        1.070382        1.047953    0.0002599632
            1022        1.070484        1.047975    0.0002606419
            1023        1.070586        1.047997    0.0002613226
            1024        1.070688        1.048019    0.0002620052
            1025        1.070791        1.048042    0.0002626898
            1026        1.070894        1.048064    0.0002633763
            1027        1.070997        1.048086    0.0002640648
            1028        1.071101        1.048109    0.0002647552
            1029        1.071205        1.048131    0.0002654477
            1030         1.07131        1.048154    0.0002661421
            1031        1.071414        1.048176    0.0002668386
            1032         1.07152        1.048199     0.000267537
            1033        1.071625        1.048221    0.0002682375
            1034        1.071731        1.048244      0.00026894
            1035        1.071838        1.048267    0.0002696445
            1036        1.071945         1.04829    0.0002703511
            1037        1.072052        1.048313    0.0002710597
            1038         1.07216        1.048336    0.0002717704
            1039        1.072268        1.048359    0.0002724832
            1040        1.072376        1.048382     0.000273198
            1041        1.072485        1.048405     0.000273915
            1042        1.072594        1.048428     0.000274634
            1043        1.072704        1.048451    0.0002753552
            1044        1.072814        1.048475    0.0002760784
            1045        1.072924        1.048498    0.0002768038
            1046        1.073035        1.048522    0.0002775314
            1047        1.073146        1.048545     0.000278261
            1048        1.073258        1.048569    0.0002789929
            1049         1.07337        1.048592    0.0002797269
            1050        1.073482        1.048616    0.0002804631
            1051        1.073595         1.04864    0.0002812014
            1052        1.073708        1.048664     0.000281942
            1053        1.073822        1.048688    0.0002826847
            1054        1.073936        1.048712    0.0002834297
            1055        1.074051        1.048736    0.0002841769
            1056        1.074166         1.04876    0.0002849263
            1057        1.074281        1.048784     0.000285678
            1058        1.074397        1.048808    0.0002864319
            1059        1.074513        1.048832    0.0002871881
            1060         1.07463        1.048857    0.0002879466
            1061        1.074747        1.048881    0.0002887073
            1062        1.074865        1.048905    0.0002894704
            1063        1.074983         1.04893    0.0002902357
            1064        1.075101        1.048955    0.0002910034
            1065         1.07522        1.048979    0.0002917733
            1066         1.07534        1.049004    0.0002925456
            1067        1.075459        1.049029    0.0002933203
            1068         1.07558        1.049054    0.0002940973
            1069          1.0757        1.049079    0.0002948766
            1070        1.075822        1.049104    0.0002956583
            1071        1.075943        1.049129    0.0002964424
            1072        1.076065        1.049154    0.0002972289
            1073        1.076188        1.049179    0.0002980178
            1074        1.076311        1.049204    0.0002988091
            1075        1.076434         1.04923    0.0002996029
            1076        1.076558        1.049255     0.000300399
            1077        1.076682         1.04928    0.0003011976
            1078        1.076807        1.049306    0.0003019987
            1079        1.076932        1.049332    0.0003028022
            1080        1.077058        1.049357    0.0003036081
            1081        1.077184        1.049383    0.0003044166
            1082        1.077311        1.049409    0.0003052275
            1083        1.077438        1.049435     0.000306041
            1084        1.077565        1.049461    0.0003068569
            1085        1.077693        1.049487    0.0003076754
            1086        1.077822        1.049513    0.0003084964
            1087        1.077951        1.049539    0.0003093199
            1088         1.07808        1.049565     0.000310146
            1089         1.07821        1.049591    0.0003109746
            1090        1.078341        1.049618    0.0003118059
            1091        1.078471        1.049644    0.0003126396
            1092        1.078603        1.049671     0.000313476
            1093        1.078735        1.049697     0.000314315
            1094        1.078867        1.049724    0.0003151566
            1095           1.079        1.049751    0.0003160008
            1096        1.079133        1.049778    0.0003168476
            1097        1.079267        1.049804     0.000317697
            1098        1.079401        1.049831    0.0003185491
            1099        1.079536        1.049858    0.0003194039
            1100        1.079671        1.049886    0.0003202613
            1101        1.079806        1.049913    0.0003211214
            1102        1.079943         1.04994    0.0003219841
            1103        1.080079        1.049967    0.0003228496
            1104        1.080216        1.049995    0.0003237177
            1105        1.080354        1.050022    0.0003245886
            1106        1.080492         1.05005    0.0003254621
            1107        1.080631        1.050077    0.0003263384
            1108         1.08077        1.050105    0.0003272175
            1109        1.080909        1.050133    0.0003280992
            1110        1.081049        1.050161    0.0003289838
            1111         1.08119        1.050189     0.000329871
            1112        1.081331        1.050217    0.0003307611
            1113        1.081472        1.050245    0.0003316539
            1114        1.081614        1.050273    0.0003325495
            1115        1.081757        1.050301    0.0003334479
            1116          1.0819        1.050329    0.0003343491
            1117        1.082043        1.050358    0.0003352531
            1118        1.082187        1.050386    0.0003361599
            1119        1.082332        1.050415    0.0003370696
            1120        1.082477        1.050443     0.000337982
            1121        1.082622        1.050472    0.0003388973
            1122        1.082768        1.050501    0.0003398154
            1123        1.082914         1.05053    0.0003407364
            1124        1.083061        1.050559    0.0003416603
            1125        1.083208        1.050588     0.000342587
            1126        1.083356        1.050617    0.0003435165
            1127        1.083504        1.050646     0.000344449
            1128        1.083653        1.050675    0.0003453843
            1129        1.083802        1.050705    0.0003463225
            1130        1.083952        1.050734    0.0003472636
            1131        1.084102        1.050764    0.0003482075
            1132        1.084253        1.050793    0.0003491544
            1133        1.084404        1.050823    0.0003501042
            1134        1.084555        1.050853    0.0003510569
            1135        1.084707        1.050882    0.0003520125
            1136         1.08486        1.050912     0.000352971
            1137        1.085012        1.050942    0.0003539324
            1138        1.085166        1.050972    0.0003548967
            1139        1.085319        1.051003     0.000355864
            1140        1.085474        1.051033    0.0003568342
            1141        1.085628        1.051063    0.0003578073
            1142        1.085783        1.051093    0.0003587833
            1143        1.085939        1.051124    0.0003597622
            1144        1.086095        1.051155    0.0003607441
            1145        1.086251        1.051185    0.0003617289
            1146        1.086408        1.051216    0.0003627167
            1147        1.086565        1.051247    0.0003637073
            1148        1.086722        1.051278    0.0003647009
            1149         1.08688        1.051309    0.0003656974
            1150        1.087038         1.05134    0.0003666969
            1151        1.087197        1.051371    0.0003676992
            1152        1.087356        1.051402    0.0003687045
            1153        1.087516        1.051433    0.0003697127
            1154        1.087675        1.051465    0.0003707238
            1155        1.087835        1.051496    0.0003717378
            1156        1.087996        1.051528    0.0003727547
            1157        1.088157         1.05156    0.0003737746
            1158        1.088318        1.051591    0.0003747973
            1159        1.088479        1.051623    0.0003758228
            1160        1.088641        1.051655    0.0003768513
            1161        1.088803        1.051687    0.0003778826
            1162        1.088966        1.051719    0.0003789168
            1163        1.089129        1.051751    0.0003799539
            1164        1.089292        1.051784    0.0003809937
            1165        1.089455        1.051816    0.0003820365
            1166        1.089618        1.051848     0.000383082
            1167        1.089782        1.051881    0.0003841303
            1168        1.089946        1.051913    0.0003851814
            1169         1.09011        1.051946    0.0003862354
            1170        1.090275        1.051979     0.000387292
            1171        1.090439        1.052012    0.0003883514
            1172        1.090604        1.052045    0.0003894136
            1173        1.090769        1.052078    0.0003904785
            1174        1.090934        1.052111     0.000391546
            1175        1.091099        1.052144    0.0003926163
            1176        1.091264        1.052177    0.0003936892
            1177         1.09143         1.05221    0.0003947647
            1178        1.091595        1.052244    0.0003958429
            1179        1.091761        1.052277    0.0003969236
            1180        1.091927        1.052311    0.0003980069
            1181        1.092092        1.052345    0.0003990927
            1182        1.092258        1.052378    0.0004001811
            1183        1.092424        1.052412    0.0004012719
            1184        1.092589        1.052446    0.0004023652
            1185        1.092755         1.05248     0.000403461
            1186         1.09292        1.052514    0.0004045591
            1187        1.093086        1.052549    0.0004056596
            1188        1.093251        1.052583    0.0004067624
            1189        1.093416        1.052617    0.0004078675
            1190        1.093581        1.052652    0.0004089748
            1191        1.093746        1.052686    0.0004100844
            1192        1.093911        1.052721    0.0004111961
            1193        1.094075        1.052755      0.00041231
            1194        1.094239         1.05279    0.0004134259
            1195        1.094403        1.052825    0.0004145439
            1196        1.094567         1.05286    0.0004156639
            1197         1.09473        1.052895    0.0004167858
            1198        1.094893         1.05293    0.0004179096
            1199        1.095055        1.052965    0.0004190353
            1200        1.095217           1.053    0.0004201628
            1201        1.095378        1.053035     0.000421292
            1202        1.095539        1.053071    0.0004224229
            1203        1.095699        1.053106    0.0004235553
            1204        1.095859        1.053142    0.0004246894
            1205        1.096018        1.053177    0.0004258249
            1206        1.096176        1.053213    0.0004269619
            1207        1.096334        1.053249    0.0004281002
            1208        1.096491        1.053285    0.0004292398
            1209        1.096647         1.05332    0.0004303807
            1210        1.096803        1.053356    0.0004315227
            1211        1.096957        1.053392    0.0004326657
            1212         1.09711        1.053428    0.0004338097
            1213        1.097263        1.053465    0.0004349546
            1214        1.097415        1.053501    0.0004361004
            1215        1.097565        1.053537    0.0004372469
            1216        1.097714        1.053573     0.000438394
            1217        1.097863         1.05361    0.0004395417
            1218        1.098009        1.053646    0.0004406898
            1219        1.098155        1.053683    0.0004418383
            1220        1.098299        1.053719     0.000442987
            1221        1.098442        1.053756    0.0004441359
            1222        1.098584        1.053793    0.0004452849
            1223        1.098724        1.053829    0.0004464338
            1224        1.098862        1.053866    0.0004475826
            1225        1.098999        1.053903     0.000448731
            1226        1.099134         1.05394    0.0004498791
            1227        1.099268        1.053977    0.0004510266
            1228        1.099399        1.054014    0.0004521735
            1229        1.099529        1.054051    0.0004533197
            1230        1.099656        1.054088    0.0004544649
            1231        1.099782        1.054125    0.0004556091
            1232        1.099906        1.054162    0.0004567522
            1233        1.100027        1.054199    0.0004578939
            1234        1.100146        1.054237    0.0004590342
            1235        1.100263        1.054274    0.0004601729
            1236        1.100378        1.054311    0.0004613099
            1237         1.10049        1.054349     0.000462445
            1238        1.100599        1.054386     0.000463578
            1239        1.100706        1.054423    0.0004647089
            1240         1.10081        1.054461    0.0004658373
            1241        1.100911        1.054498    0.0004669633
            1242         1.10101        1.054536    0.0004680866
            1243        1.101105        1.054573    0.0004692069
            1244        1.101198         1.05461    0.0004703243
            1245        1.101287        1.054648    0.0004714384
            1246        1.101373        1.054685    0.0004725492
            1247        1.101456        1.054723    0.0004736563
            1248        1.101536         1.05476    0.0004747597
            1249        1.101612        1.054798    0.0004758592
            1250        1.101684        1.054836    0.0004769545
            1251        1.101753        1.054873    0.0004780455
            1252        1.101818        1.054911    0.0004791319
            1253        1.101879        1.054948    0.0004802136
            1254        1.101937        1.054985    0.0004812904
            1255         1.10199        1.055023     0.000482362
            1256        1.102039         1.05506    0.0004834283
            1257        1.102084        1.055098     0.000484489
            1258        1.102125        1.055135    0.0004855439
            1259        1.102162        1.055172    0.0004865929
            1260        1.102194         1.05521    0.0004876357
            1261        1.102222        1.055247     0.000488672
            1262        1.102245        1.055284    0.0004897018
            1263        1.102263        1.055322    0.0004907247
            1264        1.102277        1.055359    0.0004917405
            1265        1.102286        1.055396    0.0004927491
            1266         1.10229        1.055433    0.0004937502
            1267        1.102289         1.05547    0.0004947435
            1268        1.102283        1.055507     0.000495729
            1269        1.102272        1.055544    0.0004967062
            1270        1.102256         1.05558    0.0004976751
            1271        1.102235        1.055617    0.0004986354
            1272        1.102209        1.055654    0.0004995869
            1273        1.102177         1.05569    0.0005005294
            1274         1.10214        1.055727    0.0005014626
            1275        1.102097        1.055763    0.0005023865
            1276        1.102049        1.055799    0.0005033006
            1277        1.101996        1.055836     0.000504205
            1278        1.101938        1.055872    0.0005050992
            1279        1.101874        1.055908    0.0005059833
            1280        1.101804        1.055943    0.0005068569
            1281        1.101729        1.055979    0.0005077199
            1282        1.101649        1.056015    0.0005085721
            1283        1.101564         1.05605    0.0005094133
            1284        1.101473        1.056086    0.0005102434
            1285        1.101376        1.056121    0.0005110622
            1286        1.101275        1.056156    0.0005118696
            1287        1.101168        1.056191    0.0005126653
            1288        1.101057        1.056226    0.0005134493
            1289         1.10094        1.056261    0.0005142214
            1290        1.100818        1.056295    0.0005149816
            1291        1.100692        1.056329    0.0005157296
            1292         1.10056        1.056364    0.0005164655
            1293        1.100425        1.056398     0.000517189
            1294        1.100284        1.056432    0.0005179001
            1295         1.10014        1.056465    0.0005185988
            1296        1.099991        1.056499     0.000519285
            1297        1.099839        1.056532    0.0005199587
            1298        1.099682        1.056566    0.0005206197
            1299        1.099523        1.056599    0.0005212681
            1300         1.09936        1.056632    0.0005219039
            1301        1.099194        1.056664    0.0005225271
            1302        1.099025        1.056697    0.0005231377
            1303        1.098853        1.056729    0.0005237357
            1304        1.098679        1.056761    0.0005243211
            1305        1.098504        1.056793    0.0005248941
            1306        1.098326        1.056825    0.0005254547
            1307        1.098147        1.056857    0.0005260029
            1308        1.097968        1.056888     0.000526539
            1309        1.097787        1.056919    0.0005270629
            1310        1.097606        1.056951    0.0005275749
            1311        1.097425        1.056981     0.000528075
            1312        1.097244        1.057012    0.0005285635
            1313        1.097064        1.057043    0.0005290404
            1314        1.096886        1.057073     0.000529506
            1315        1.096708        1.057103    0.0005299605
            1316        1.096533        1.057133    0.0005304041
            1317         1.09636        1.057163     0.000530837
            1318        1.096189        1.057192    0.0005312594
            1319        1.096022        1.057222    0.0005316717
            1320        1.095858        1.057251     0.000532074
            1321        1.095698         1.05728    0.0005324666
            1322        1.095542        1.057309    0.0005328498
            1323        1.095391        1.057338     0.000533224
            1324        1.095245        1.057367    0.0005335893
            1325        1.095105        1.057395    0.0005339462
            1326         1.09497        1.057423     0.000534295
            1327        1.094842        1.057452    0.0005346359
            1328         1.09472         1.05748    0.0005349694
            1329        1.094606        1.057508    0.0005352957
            1330        1.094499        1.057535    0.0005356153
            1331        1.094399        1.057563    0.0005359285
            1332        1.094307        1.057591    0.0005362356
            1333        1.094224        1.057618    0.0005365371
            1334        1.094149        1.057646    0.0005368333
            1335        1.094083        1.057673    0.0005371246
            1336        1.094027          1.0577    0.0005374114
            1337        1.093979        1.057727     0.000537694
            1338        1.093941        1.057754    0.0005379729
            1339        1.093913        1.057781    0.0005382485
            1340        1.093895        1.057808    0.0005385211
            1341        1.093887        1.057835    0.0005387911
            1342        1.093888        1.057862     0.000539059
            1343          1.0939        1.057889    0.0005393251
            1344        1.093923        1.057916    0.0005395898
            1345        1.093955        1.057942    0.0005398536
            1346        1.093998        1.057969    0.0005401167
            1347        1.094052        1.057996    0.0005403796
            1348        1.094115        1.058023    0.0005406426
            1349        1.094189         1.05805    0.0005409062
            1350        1.094273        1.058076    0.0005411706
            1351        1.094368        1.058103    0.0005414363
            1352        1.094472         1.05813    0.0005417036
            1353        1.094585        1.058157    0.0005419729
            1354        1.094709        1.058184    0.0005422446
            1355        1.094842        1.058211    0.0005425188
            1356        1.094984        1.058238    0.0005427961
            1357        1.095135        1.058266    0.0005430767
            1358        1.095295        1.058293    0.0005433609
            1359        1.095463         1.05832     0.000543649
            1360         1.09564        1.058348    0.0005439414
            1361        1.095824        1.058375    0.0005442382
            1362        1.096016        1.058403    0.0005445399
            1363        1.096216         1.05843    0.0005448466
            1364        1.096422        1.058458    0.0005451587
            1365        1.096636        1.058486    0.0005454763
            1366        1.096855        1.058514    0.0005457997
            1367        1.097081        1.058543    0.0005461291
            1368        1.097313        1.058571    0.0005464647
            1369        1.097549        1.058599    0.0005468068
            1370        1.097791        1.058628    0.0005471555
            1371        1.098038        1.058657    0.0005475109
            1372        1.098289        1.058686    0.0005478734
            1373        1.098545        1.058715    0.0005482429
            1374        1.098804        1.058744    0.0005486198
            1375        1.099066        1.058773     0.000549004
            1376        1.099332        1.058803    0.0005493957
            1377        1.099601        1.058832     0.000549795
            1378        1.099872        1.058862    0.0005502021
            1379        1.100145        1.058892    0.0005506169
            1380        1.100421        1.058922    0.0005510397
            1381        1.100698        1.058952    0.0005514704
            1382        1.100977        1.058983    0.0005519091
            1383        1.101257        1.059013    0.0005523558
            1384        1.101538        1.059044    0.0005528107
            1385         1.10182        1.059075    0.0005532737
            1386        1.102103        1.059106    0.0005537448
            1387        1.102387        1.059137    0.0005542241
            1388         1.10267        1.059169    0.0005547115
            1389        1.102954          1.0592    0.0005552071
            1390        1.103238        1.059232    0.0005557109
            1391        1.103521        1.059264    0.0005562228
            1392        1.103805        1.059296    0.0005567428
            1393        1.104088        1.059328    0.0005572709
            1394         1.10437         1.05936    0.0005578071
            1395        1.104652        1.059393    0.0005583513
