#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
             735       -3.348233       -3.350301    0.0002570861
             736       -3.348105       -3.350298    0.0002567541
             737       -3.347825       -3.350294    0.0002564276
             738       -3.347692       -3.350291    0.0002561044
             739       -3.347708       -3.350287    0.0002557817
             740       -3.347419       -3.350283    0.0002554654
             741       -3.347278       -3.350279    0.0002551528
             742       -3.347287       -3.350275    0.0002548408
             743       -3.347142       -3.350271    0.0002545327
             744       -3.346994       -3.350267    0.0002542287
             745       -3.347297       -3.350263    0.0002539187
             746       -3.347297       -3.350259    0.0002536095
             747       -3.347144       -3.350255    0.0002533042
             748       -3.347442       -3.350251    0.0002529935
             749       -3.347284       -3.350247    0.0002526867
             750       -3.347124       -3.350243    0.0002523841
             751       -3.347264       -3.350239    0.0002520792
             752       -3.346949       -3.350234     0.000251782
             753       -3.347086        -3.35023    0.0002514823
             754       -3.346919       -3.350226    0.0002511871
             755       -3.346599       -3.350221    0.0002509004
             756        -3.34658       -3.350216    0.0002506147
             757       -3.346862       -3.350212    0.0002503228
             758       -3.346991       -3.350207    0.0002500286
             759       -3.346968       -3.350203    0.0002497356
             760       -3.346641       -3.350198     0.000249451
             761       -3.346615       -3.350194    0.0002491677
             762       -3.346436       -3.350189    0.0002488895
             763       -3.346408       -3.350184    0.0002486126
             764       -3.346379       -3.350179     0.000248337
             765       -3.346349       -3.350174    0.0002480629
             766       -3.346015       -3.350168    0.0002477984
             767       -3.345983       -3.350163    0.0002475354
             768       -3.346404       -3.350158    0.0002472615
             769       -3.346068       -3.350153    0.0002469972
             770       -3.346033       -3.350147    0.0002467344
             771       -3.345695       -3.350142    0.0002464819
             772       -3.345658       -3.350136     0.000246231
             773        -3.34547        -3.35013    0.0002459865
             774       -3.345431       -3.350124    0.0002457436
             775        -3.34524       -3.350117    0.0002455073
             776       -3.345049       -3.350111    0.0002452778
             777       -3.344705       -3.350104    0.0002450607
             778       -3.344814       -3.350097      0.00024484
             779       -3.344771        -3.35009    0.0002446212
             780       -3.344726       -3.350083    0.0002444043
             781        -3.34468       -3.350077    0.0002441892
             782       -3.345087        -3.35007    0.0002439603
             783       -3.345341       -3.350064    0.0002437235
             784       -3.345442       -3.350058    0.0002434839
             785       -3.345392       -3.350052    0.0002432463
             786       -3.345491       -3.350046     0.000243006
             787       -3.345588       -3.350041    0.0002427633
             788       -3.345534       -3.350035    0.0002425226
             789       -3.345479       -3.350029    0.0002422839
             790       -3.345422       -3.350023    0.0002420475
             791       -3.345514       -3.350018    0.0002418086
             792        -3.34485       -3.350011    0.0002415913
             793       -3.344789       -3.350005    0.0002413763
             794       -3.344726       -3.349998    0.0002411639
             795       -3.344511       -3.349991    0.0002409593
             796       -3.344296       -3.349984    0.0002407627
             797       -3.344684       -3.349977    0.0002405524
             798       -3.344618       -3.349971    0.0002403447
             799        -3.34455       -3.349964    0.0002401397
             800       -3.344785       -3.349957    0.0002399267
             801       -3.344716       -3.349951    0.0002397164
             802       -3.344646       -3.349944    0.0002395087
             803       -3.344427       -3.349937     0.000239309
             804        -3.34466       -3.349931    0.0002391013
             805       -3.344742       -3.349924    0.0002388912
             806       -3.344522       -3.349918    0.0002386888
             807       -3.344454       -3.349911     0.000238489
             808       -3.344236       -3.349904    0.0002382972
             809       -3.344623       -3.349897    0.0002380921
             810       -3.344862       -3.349891    0.0002378793
             811       -3.344648       -3.349885    0.0002376738
             812       -3.344587       -3.349878    0.0002374706
             813       -3.344529       -3.349872    0.0002372696
             814       -3.344322       -3.349865    0.0002370761
             815       -3.343816       -3.349857    0.0002369013
             816       -3.343766        -3.34985    0.0002367286
             817       -3.343871       -3.349842     0.000236552
             818       -3.343526       -3.349835    0.0002363888
             819       -3.343638       -3.349827    0.0002362212
             820       -3.343604        -3.34982     0.000236055
             821       -3.343423       -3.349812    0.0002358961
             822       -3.343246       -3.349804    0.0002357443
             823       -3.343226       -3.349796    0.0002355932
             824       -3.343211       -3.349788    0.0002354428
             825       -3.343353        -3.34978    0.0002352866
             826       -3.343349       -3.349772    0.0002351305
             827       -3.343501       -3.349765    0.0002349684
             828       -3.344263       -3.349758    0.0002347786
             829       -3.344275       -3.349751    0.0002345885
             830       -3.344594       -3.349745    0.0002343882
             831       -3.344616       -3.349739    0.0002341874
             832       -3.344794       -3.349733    0.0002339813
             833       -3.344674       -3.349727    0.0002337792
             834       -3.344559       -3.349721     0.000233581
             835       -3.344448       -3.349715    0.0002333866
             836       -3.344644       -3.349708    0.0002331862
             837       -3.344995       -3.349703    0.0002329756
             838       -3.344896       -3.349697    0.0002327682
             839       -3.345101       -3.349692    0.0002325552
             840       -3.345158       -3.349686     0.000232341
             841       -3.345216       -3.349681    0.0002321255
             842       -3.345125       -3.349675    0.0002319129
             843        -3.34549       -3.349671    0.0002316909
             844       -3.345551       -3.349666    0.0002314678
             845       -3.345612       -3.349661    0.0002312436
             846       -3.345371       -3.349656    0.0002310258
             847       -3.345431       -3.349651    0.0002308069
             848        -3.34564       -3.349646    0.0002305832
             849       -3.345695       -3.349641    0.0002303586
             850       -3.345749       -3.349637    0.0002301331
             851       -3.345648       -3.349632    0.0002299104
             852       -3.345544       -3.349627    0.0002296906
             853       -3.346042       -3.349623    0.0002294598
             854       -3.346233       -3.349619    0.0002292254
             855       -3.346571       -3.349616    0.0002289851
             856       -3.346603       -3.349612    0.0002287446
             857        -3.34663       -3.349609    0.0002285041
             858       -3.346653       -3.349605    0.0002282638
             859       -3.346671       -3.349602    0.0002280236
             860       -3.346836       -3.349599    0.0002277811
             861       -3.346995       -3.349595    0.0002275367
             862       -3.346999       -3.349592    0.0002272926
             863       -3.346998       -3.349589    0.0002270491
             864       -3.346993       -3.349586    0.0002268062
             865       -3.346985       -3.349583     0.000226564
             866       -3.347123       -3.349581    0.0002263202
             867       -3.346955       -3.349578    0.0002260794
             868       -3.347237       -3.349575     0.000225835
             869       -3.347062       -3.349572    0.0002255936
             870        -3.34749        -3.34957     0.000225347
             871        -3.34716       -3.349567    0.0002251053
             872       -3.347128       -3.349564    0.0002248645
             873       -3.347246       -3.349561    0.0002246226
             874       -3.347664       -3.349559    0.0002243761
             875       -3.347778       -3.349557    0.0002241289
             876       -3.347438       -3.349555    0.0002238861
             877       -3.347399       -3.349552    0.0002236443
             878        -3.34736        -3.34955    0.0002234035
             879       -3.346717       -3.349547    0.0002231726
             880       -3.346527       -3.349543    0.0002229454
             881       -3.346488        -3.34954    0.0002227193
             882         -3.3466       -3.349536    0.0002224917
             883       -3.346562       -3.349533    0.0002222652
             884       -3.346375       -3.349529    0.0002220425
             885        -3.34634       -3.349526    0.0002218209
             886       -3.346305       -3.349522    0.0002216003
             887       -3.346423       -3.349519     0.000221378
             888       -3.346242       -3.349515    0.0002211595
             889       -3.346213       -3.349511    0.0002209419
             890       -3.346035       -3.349507    0.0002207282
             891       -3.345859       -3.349503    0.0002205184
             892       -3.345534       -3.349499    0.0002203161
             893       -3.345514       -3.349494    0.0002201146
             894       -3.345193        -3.34949    0.0002199209
             895       -3.345329       -3.349485    0.0002197243
             896       -3.345466        -3.34948    0.0002195249
             897       -3.345304       -3.349476    0.0002193295
             898       -3.344993       -3.349471    0.0002191421
             899       -3.344684       -3.349465     0.000218963
             900        -3.34468        -3.34946    0.0002187843
             901       -3.344677       -3.349455    0.0002186058
             902       -3.344526       -3.349449    0.0002184318
             903       -3.344376       -3.349444    0.0002182621
             904       -3.343926       -3.349438     0.000218106
             905       -3.344081       -3.349432    0.0002179453
             906       -3.343936       -3.349426    0.0002177891
             907       -3.343642       -3.349419    0.0002176423
             908       -3.343651       -3.349413    0.0002174953
             909       -3.343661       -3.349407    0.0002173481
             910       -3.343823         -3.3494    0.0002171958
             911       -3.343685       -3.349394     0.000217048
             912       -3.343547       -3.349388    0.0002169047
             913        -3.34341       -3.349381    0.0002167659
             914       -3.343425       -3.349375    0.0002166267
             915       -3.343289       -3.349368     0.000216492
             916       -3.343305       -3.349361    0.0002163568
             917       -3.343623       -3.349355    0.0002162113
             918       -3.343791       -3.349349    0.0002160607
             919       -3.343659       -3.349343    0.0002159143
             920       -3.343677       -3.349337    0.0002157675
             921       -3.343544        -3.34933    0.0002156248
             922       -3.343411       -3.349324    0.0002154865
             923        -3.34343       -3.349318    0.0002153477
             924       -3.343449       -3.349311    0.0002152082
             925       -3.343469       -3.349305    0.0002150682
             926        -3.34364       -3.349299     0.000214923
             927       -3.343359       -3.349292    0.0002147866
             928       -3.343079       -3.349286    0.0002146595
             929        -3.34295       -3.349279    0.0002145368
             930       -3.342821       -3.349272    0.0002144184
             931       -3.342995       -3.349265    0.0002142941
             932       -3.342868       -3.349258     0.000214174
             933       -3.342894       -3.349252    0.0002140531
             934       -3.343222       -3.349245    0.0002139212
             935       -3.343401       -3.349239    0.0002137837
             936        -3.34343       -3.349233    0.0002136454
             937       -3.343459       -3.349227    0.0002135062
             938       -3.343641       -3.349221    0.0002133616
             939       -3.343824       -3.349215    0.0002132118
             940       -3.343555       -3.349209      0.00021307
             941       -3.343136       -3.349202    0.0002129413
             942       -3.343473       -3.349196     0.000212802
             943        -3.34351        -3.34919    0.0002126618
             944       -3.343548       -3.349184    0.0002125205
             945       -3.343737       -3.349178    0.0002123738
             946       -3.343323       -3.349172    0.0002122394
             947       -3.343212       -3.349166    0.0002121086
             948       -3.343253        -3.34916    0.0002119766
             949       -3.343143       -3.349153     0.000211848
             950       -3.343184       -3.349147    0.0002117181
             951       -3.342772        -3.34914    0.0002116016
             952       -3.342813       -3.349134    0.0002114837
             953       -3.342702       -3.349127    0.0002113695
             954       -3.342742        -3.34912    0.0002112538
             955       -3.343083       -3.349114    0.0002111272
             956        -3.34282       -3.349107     0.000211009
             957       -3.342705       -3.349101    0.0002108945
             958       -3.342589       -3.349094    0.0002107839
             959       -3.342773       -3.349087    0.0002106671
             960       -3.342955       -3.349081    0.0002105445
             961       -3.342984       -3.349075     0.000210421
             962       -3.343162       -3.349068     0.000210292
             963       -3.343185       -3.349062    0.0002101624
             964       -3.343055       -3.349056    0.0002100367
             965       -3.343072        -3.34905    0.0002099106
             966       -3.343087       -3.349044    0.0002097841
             967       -3.343098       -3.349038    0.0002096572
             968       -3.343256       -3.349032    0.0002095257
             969       -3.342958       -3.349025    0.0002094032
             970        -3.34311       -3.349019    0.0002092761
             971       -3.342956       -3.349013    0.0002091537
             972       -3.342798       -3.349007    0.0002090362
             973       -3.342637          -3.349    0.0002089239
             974       -3.342623       -3.348994     0.000208812
             975       -3.342757       -3.348987    0.0002086958
             976       -3.342737       -3.348981    0.0002085801
             977       -3.342562       -3.348974    0.0002084701
             978       -3.342535       -3.348968    0.0002083609
             979       -3.342958       -3.348961    0.0002082384
             980       -3.342925       -3.348955     0.000208117
             981        -3.34304       -3.348949    0.0002079922
             982       -3.343454       -3.348944    0.0002078557
             983       -3.343262       -3.348938    0.0002077246
             984       -3.342916       -3.348932    0.0002076036
             985        -3.34287       -3.348926     0.000207484
             986       -3.343123        -3.34892     0.000207357
             987       -3.343072       -3.348914    0.0002072316
             988       -3.342868       -3.348908    0.0002071121
             989       -3.342964       -3.348902    0.0002069899
             990       -3.343362       -3.348896    0.0002068564
             991       -3.343305        -3.34889    0.0002067246
             992       -3.343549       -3.348885    0.0002065863
             993       -3.343339       -3.348879    0.0002064538
             994       -3.343277       -3.348874     0.000206323
             995       -3.342914       -3.348868    0.0002062026
             996       -3.343154       -3.348862    0.0002060753
             997       -3.343244       -3.348856    0.0002059456
             998       -3.343482       -3.348851    0.0002058097
             999       -3.343418       -3.348846    0.0002056755
            1000       -3.343504        -3.34884    0.0002055392
            1001       -3.343439       -3.348835    0.0002054046
            1002       -3.343224       -3.348829     0.000205276
            1003       -3.343462       -3.348824    0.0002051411
            1004       -3.343247       -3.348818    0.0002050119
            1005       -3.343033       -3.348813    0.0002048887
            1006       -3.343122       -3.348807    0.0002047631
            1007       -3.342909       -3.348801    0.0002046435
            1008          -3.343       -3.348795    0.0002045214
            1009        -3.34294        -3.34879     0.000204401
            1010       -3.343032       -3.348784    0.0002042781
            1011       -3.342975       -3.348778    0.0002041569
            1012       -3.343372       -3.348773     0.000204025
            1013       -3.343318       -3.348767    0.0002038946
            1014       -3.343417       -3.348762    0.0002037618
            1015       -3.343215       -3.348757    0.0002036344
            1016       -3.343015       -3.348751    0.0002035123
            1017       -3.343423       -3.348746    0.0002033797
            1018        -3.34353       -3.348741    0.0002032444
            1019       -3.343337       -3.348735    0.0002031141
            1020       -3.343147        -3.34873    0.0002029889
            1021       -3.343112       -3.348724    0.0002028646
            1022       -3.343079       -3.348719    0.0002027413
            1023         -3.3432       -3.348713    0.0002026149
            1024       -3.343022       -3.348708    0.0002024933
            1025       -3.343149       -3.348702    0.0002023683
            1026       -3.343128       -3.348697     0.000202244
            1027        -3.34296       -3.348691    0.0002021242
            1028       -3.342795       -3.348686    0.0002020089
            1029       -3.342633        -3.34868    0.0002018982
            1030       -3.342928       -3.348674    0.0002017794
            1031       -3.343227       -3.348669    0.0002016529
            1032       -3.343227       -3.348664    0.0002015264
            1033       -3.342776       -3.348658    0.0002014119
            1034        -3.34248       -3.348652    0.0002013057
            1035       -3.342338       -3.348646    0.0002012036
            1036       -3.342348        -3.34864    0.0002011012
            1037       -3.342361       -3.348634    0.0002009984
            1038       -3.342377       -3.348628    0.0002008951
            1039       -3.342395       -3.348622    0.0002007913
            1040       -3.342415       -3.348616    0.0002006869
            1041       -3.342739        -3.34861    0.0002005735
            1042       -3.342914       -3.348605    0.0002004555
            1043       -3.342939       -3.348599    0.0002003369
            1044       -3.343118       -3.348594    0.0002002138
            1045       -3.343448       -3.348589    0.0002000828
            1046       -3.343477       -3.348584    0.0001999512
            1047       -3.343355       -3.348579    0.0001998226
            1048       -3.343385       -3.348574    0.0001996933
            1049       -3.343264       -3.348569    0.0001995671
            1050       -3.343444       -3.348564    0.0001994367
            1051       -3.343322       -3.348559    0.0001993093
            1052         -3.3432       -3.348554     0.000199185
            1053       -3.343078       -3.348549    0.0001990637
            1054       -3.343106       -3.348544    0.0001989418
            1055       -3.342982       -3.348539    0.0001988231
            1056       -3.342858       -3.348533    0.0001987076
            1057       -3.342733       -3.348528    0.0001985953
            1058       -3.342911       -3.348522    0.0001984786
            1059       -3.342936       -3.348517    0.0001983613
            1060       -3.343111       -3.348512    0.0001982397
            1061       -3.343287       -3.348507     0.000198114
            1062        -3.34316       -3.348502    0.0001979914
            1063       -3.343032       -3.348497     0.000197872
            1064       -3.342905       -3.348492    0.0001977558
            1065       -3.342928       -3.348486    0.0001976391
            1066       -3.342952       -3.348481    0.0001975219
            1067       -3.342976       -3.348476    0.0001974042
            1068        -3.34315       -3.348471    0.0001972823
            1069       -3.343327       -3.348466    0.0001971564
            1070       -3.343352       -3.348462    0.0001970301
            1071       -3.343378       -3.348457    0.0001969033
            1072       -3.343707       -3.348452    0.0001967695
            1073       -3.343735       -3.348448    0.0001966352
            1074       -3.343462       -3.348443    0.0001965069
            1075       -3.343342       -3.348439    0.0001963814
            1076       -3.343526       -3.348434     0.000196252
            1077       -3.343863        -3.34843    0.0001961156
            1078       -3.343597       -3.348425    0.0001959849
            1079       -3.343485       -3.348421    0.0001958568
            1080       -3.343525       -3.348416    0.0001957279
            1081       -3.343417       -3.348412    0.0001956014
            1082       -3.343311       -3.348407    0.0001954775
            1083        -3.34366       -3.348402    0.0001953461
            1084        -3.34386       -3.348398    0.0001952108
            1085       -3.343761       -3.348394    0.0001950777
            1086       -3.343663        -3.34839    0.0001949467
            1087       -3.343568       -3.348385    0.0001948178
            1088       -3.343475       -3.348381     0.000194691
            1089       -3.343535       -3.348376    0.0001945631
            1090       -3.344051       -3.348372     0.000194425
            1091       -3.344117       -3.348368    0.0001942859
            1092       -3.344486       -3.348365    0.0001941406
            1093       -3.344554       -3.348361    0.0001939942
            1094       -3.344472       -3.348358    0.0001938495
            1095       -3.344241       -3.348354    0.0001937089
            1096       -3.344163        -3.34835    0.0001935699
            1097       -3.344086       -3.348346    0.0001934325
            1098       -3.344161       -3.348342    0.0001932939
            1099       -3.344388       -3.348339    0.0001931515
            1100       -3.344616       -3.348335    0.0001930055
            1101       -3.344844       -3.348332    0.0001928563
            1102       -3.344922       -3.348329    0.0001927061
            1103          -3.345       -3.348326     0.000192555
            1104       -3.345078       -3.348323    0.0001924031
            1105       -3.345156        -3.34832    0.0001922503
            1106       -3.345235       -3.348318    0.0001920967
            1107       -3.345313       -3.348315    0.0001919424
            1108       -3.345691       -3.348313    0.0001917838
            1109       -3.345768        -3.34831    0.0001916246
            1110       -3.345692       -3.348308    0.0001914664
            1111       -3.346069       -3.348306    0.0001913047
            1112       -3.346143       -3.348304    0.0001911425
            1113       -3.346215       -3.348302      0.00019098
            1114       -3.346437         -3.3483    0.0001908159
            1115       -3.346507       -3.348299    0.0001906516
            1116       -3.346274       -3.348297    0.0001904894
            1117        -3.34619       -3.348295    0.0001903282
            1118       -3.345953       -3.348293    0.0001901695
            1119       -3.346318       -3.348291    0.0001900077
            1120        -3.34653        -3.34829    0.0001898445
            1121       -3.346288       -3.348288    0.0001896836
            1122       -3.346345       -3.348286    0.0001895224
            1123       -3.345948       -3.348284    0.0001893651
            1124       -3.346002       -3.348282    0.0001892075
            1125       -3.345901        -3.34828    0.0001890512
            1126        -3.34595       -3.348278    0.0001888946
            1127       -3.346148       -3.348276    0.0001887364
            1128       -3.346344       -3.348274    0.0001885769
            1129       -3.346689       -3.348273    0.0001884151
            1130        -3.34673       -3.348271    0.0001882533
            1131       -3.346768        -3.34827    0.0001880915
            1132       -3.346804       -3.348269    0.0001879298
            1133       -3.346535       -3.348267    0.0001877702
            1134       -3.346719       -3.348266    0.0001876096
            1135       -3.346748       -3.348265    0.0001874491
            1136       -3.346775       -3.348263    0.0001872886
            1137       -3.346801       -3.348262    0.0001871283
            1138       -3.347126       -3.348261    0.0001869666
            1139        -3.34745        -3.34826    0.0001868038
            1140       -3.347773        -3.34826    0.0001866404
            1141       -3.347942        -3.34826     0.000186477
            1142       -3.348109       -3.348259    0.0001863138
            1143       -3.347972       -3.348259    0.0001861509
            1144       -3.347835       -3.348259    0.0001859886
            1145       -3.347997       -3.348259    0.0001858263
            1146       -3.347856       -3.348258    0.0001856645
            1147       -3.348016       -3.348258    0.0001855027
            1148       -3.348325       -3.348258    0.0001853411
            1149       -3.348331       -3.348258    0.0001851799
            1150       -3.348487       -3.348258    0.0001850189
            1151       -3.348491       -3.348259    0.0001848583
            1152       -3.348645       -3.348259    0.0001846981
            1153       -3.348648       -3.348259    0.0001845383
            1154       -3.348953        -3.34826    0.0001843793
            1155       -3.348955        -3.34826    0.0001842207
            1156       -3.348956       -3.348261    0.0001840623
            1157       -3.348804       -3.348261    0.0001839038
            1158       -3.348804       -3.348262    0.0001837456
            1159       -3.348954       -3.348263     0.000183588
            1160       -3.349105       -3.348263    0.0001834312
            1161       -3.349407       -3.348264    0.0001832758
            1162       -3.349408       -3.348265    0.0001831208
            1163       -3.349407       -3.348266    0.0001829659
            1164       -3.349406       -3.348267    0.0001828114
            1165        -3.34986       -3.348269    0.0001826596
            1166        -3.34986        -3.34827     0.000182508
            1167       -3.350011       -3.348271    0.0001823577
            1168       -3.350314       -3.348273      0.00018221
            1169       -3.350164       -3.348275    0.0001820613
            1170       -3.350316       -3.348277     0.000181914
            1171       -3.350316       -3.348278     0.000181767
            1172       -3.350317        -3.34828    0.0001816203
            1173       -3.350469       -3.348282     0.000181475
            1174       -3.350923       -3.348284    0.0001813344
            1175       -3.350773       -3.348286    0.0001811924
            1176       -3.351076       -3.348289    0.0001810539
            1177       -3.350925       -3.348291    0.0001809139
            1178       -3.350773       -3.348293    0.0001807726
            1179       -3.351074       -3.348295    0.0001806347
            1180       -3.351224       -3.348298    0.0001804986
            1181       -3.351524       -3.348301    0.0001803665
            1182        -3.35137       -3.348303    0.0001802326
            1183       -3.351366       -3.348306    0.0001800988
            1184       -3.351209       -3.348308    0.0001799634
            1185       -3.351202       -3.348311    0.0001798281
            1186       -3.351496       -3.348313    0.0001796965
            1187       -3.351336       -3.348316    0.0001795632
            1188       -3.351325       -3.348318    0.0001794299
            1189       -3.351614       -3.348321    0.0001793004
            1190       -3.351447       -3.348324    0.0001791689
            1191       -3.351278       -3.348326    0.0001790357
            1192       -3.350956       -3.348328    0.0001788991
            1193       -3.351388       -3.348331    0.0001787675
            1194       -3.351364       -3.348334    0.0001786358
            1195       -3.351186       -3.348336    0.0001785023
            1196       -3.351006       -3.348338     0.000178367
            1197       -3.350823        -3.34834      0.00017823
            1198       -3.350789       -3.348342     0.000178093
            1199       -3.351054       -3.348345    0.0001779588
            1200       -3.350865       -3.348347    0.0001778229
            1201       -3.350522       -3.348348    0.0001776841
            1202       -3.350782       -3.348351    0.0001775478
            1203       -3.350889       -3.348353    0.0001774127
            1204       -3.350842       -3.348355    0.0001772774
            1205        -3.35049       -3.348356    0.0001771392
            1206       -3.350439       -3.348358    0.0001770007
            1207       -3.350537        -3.34836    0.0001768633
            1208       -3.350632       -3.348362    0.0001767269
            1209       -3.350727       -3.348364    0.0001765915
            1210       -3.350819       -3.348366    0.0001764572
            1211       -3.350759       -3.348368    0.0001763226
            1212       -3.350849        -3.34837     0.000176189
            1213       -3.350788       -3.348372     0.000176055
            1214       -3.350725       -3.348374    0.0001759207
            1215       -3.350662       -3.348376     0.000175786
            1216        -3.35075       -3.348378    0.0001756522
            1217       -3.350685        -3.34838    0.0001755181
            1218       -3.350469       -3.348381    0.0001753824
            1219       -3.350556       -3.348383    0.0001752476
            1220       -3.350341       -3.348385    0.0001751113
            1221       -3.350277       -3.348386    0.0001749747
            1222        -3.34976       -3.348387    0.0001748352
            1223       -3.349698       -3.348388    0.0001746955
            1224       -3.349335       -3.348389    0.0001745545
            1225       -3.348973        -3.34839    0.0001744127
            1226       -3.348764        -3.34839    0.0001742707
            1227       -3.348706        -3.34839    0.0001741288
            1228       -3.348649        -3.34839    0.0001739871
            1229       -3.348443        -3.34839    0.0001738456
            1230        -3.34839        -3.34839    0.0001737042
            1231       -3.348338        -3.34839    0.0001735631
            1232       -3.348289        -3.34839    0.0001734223
            1233       -3.348242        -3.34839    0.0001732817
            1234       -3.348196        -3.34839    0.0001731413
            1235       -3.348758        -3.34839    0.0001730014
            1236       -3.348868       -3.348391    0.0001728618
            1237        -3.34883       -3.348391    0.0001727225
            1238       -3.348643       -3.348391    0.0001725831
            1239       -3.348761       -3.348392     0.000172444
            1240        -3.34888       -3.348392    0.0001723054
            1241       -3.349002       -3.348392    0.0001721673
            1242       -3.348823       -3.348393     0.000172029
            1243         -3.3491       -3.348393    0.0001718915
            1244       -3.349077       -3.348394    0.0001717542
            1245        -3.34951       -3.348395    0.0001716186
            1246        -3.34934       -3.348396    0.0001714826
            1247       -3.349172       -3.348396    0.0001713462
            1248       -3.349005       -3.348397    0.0001712096
            1249       -3.348839       -3.348397    0.0001710729
            1250       -3.349281       -3.348398    0.0001709375
            1251       -3.349269       -3.348398    0.0001708023
            1252       -3.348957       -3.348399    0.0001706664
            1253       -3.348949       -3.348399    0.0001705308
            1254        -3.34879         -3.3484    0.0001703951
            1255       -3.348784         -3.3484    0.0001702596
            1256       -3.348778         -3.3484    0.0001701243
            1257       -3.348621         -3.3484     0.000169989
            1258       -3.348767       -3.348401    0.0001698542
            1259       -3.348611       -3.348401    0.0001697193
            1260       -3.348607       -3.348401    0.0001695847
            1261       -3.348754       -3.348401    0.0001694505
            1262       -3.348749       -3.348402    0.0001693164
            1263       -3.349048       -3.348402    0.0001691831
            1264       -3.349195       -3.348403    0.0001690504
            1265        -3.34919       -3.348403    0.0001689179
            1266       -3.349184       -3.348404    0.0001687856
            1267       -3.349177       -3.348405    0.0001686535
            1268       -3.349019       -3.348405    0.0001685212
            1269       -3.349012       -3.348406    0.0001683891
            1270       -3.349005       -3.348406    0.0001682572
            1271       -3.349299       -3.348407    0.0001681263
            1272       -3.349139       -3.348407    0.0001679951
            1273       -3.349129       -3.348408    0.0001678641
            1274       -3.349572       -3.348409    0.0001677348
            1275       -3.349259       -3.348409    0.0001676045
            1276       -3.349399        -3.34841     0.000167475
            1277       -3.349084       -3.348411    0.0001673447
            1278        -3.34892       -3.348411    0.0001672142
            1279       -3.348756       -3.348411    0.0001670837
            1280       -3.348742       -3.348412    0.0001669533
            1281       -3.348577       -3.348412    0.0001668231
            1282       -3.348411       -3.348412    0.0001666929
            1283       -3.348095       -3.348412    0.0001665632
            1284       -3.348081       -3.348411    0.0001664337
            1285        -3.34852       -3.348411    0.0001663042
            1286       -3.348809       -3.348412    0.0001661751
            1287       -3.348947       -3.348412    0.0001660465
            1288       -3.348783       -3.348412    0.0001659179
            1289        -3.34877       -3.348413    0.0001657894
            1290       -3.348758       -3.348413    0.0001656611
            1291       -3.348746       -3.348413     0.000165533
            1292       -3.348887       -3.348414    0.0001654053
            1293       -3.348877       -3.348414    0.0001652777
            1294       -3.348868       -3.348414    0.0001651504
            1295       -3.348861       -3.348415    0.0001650232
            1296       -3.348854       -3.348415    0.0001648962
            1297       -3.348849       -3.348415    0.0001647694
            1298       -3.348997       -3.348416    0.0001646431
            1299       -3.349147       -3.348416    0.0001645173
            1300       -3.348996       -3.348417    0.0001643913
            1301       -3.348996       -3.348417    0.0001642656
            1302       -3.349149       -3.348418    0.0001641404
            1303       -3.349002       -3.348418     0.000164015
            1304       -3.349157       -3.348419    0.0001638902
            1305       -3.349163       -3.348419    0.0001637656
            1306        -3.34917        -3.34842    0.0001636413
            1307       -3.349179       -3.348421    0.0001635171
            1308       -3.348736       -3.348421    0.0001633922
            1309       -3.348596       -3.348421    0.0001632675
            1310       -3.348456       -3.348421    0.0001631428
            1311       -3.348167       -3.348421    0.0001630185
            1312       -3.347576        -3.34842    0.0001628955
            1313       -3.347741        -3.34842    0.0001627723
            1314       -3.347754       -3.348419    0.0001626492
            1315       -3.347617       -3.348418    0.0001625267
            1316       -3.347934       -3.348418    0.0001624036
            1317       -3.347948       -3.348418    0.0001622807
            1318       -3.347962       -3.348417    0.0001621579
            1319       -3.347523       -3.348417    0.0001620364
            1320       -3.347687       -3.348416    0.0001619146
            1321       -3.347548       -3.348415    0.0001617933
            1322       -3.347559       -3.348415    0.0001616722
            1323       -3.347268       -3.348414    0.0001615524
            1324       -3.347581       -3.348413    0.0001614316
            1325        -3.34759       -3.348413    0.0001613109
            1326       -3.347899       -3.348412    0.0001611897
            1327       -3.348056       -3.348412    0.0001610685
            1328        -3.34806       -3.348412    0.0001609474
            1329       -3.348064       -3.348412    0.0001608265
            1330       -3.348217       -3.348411    0.0001607057
            1331       -3.348066       -3.348411    0.0001605852
            1332       -3.348064       -3.348411    0.0001604648
            1333       -3.348212       -3.348411    0.0001603445
            1334       -3.347906        -3.34841    0.0001602247
            1335       -3.347901        -3.34841    0.0001601052
            1336       -3.347592       -3.348409    0.0001599865
            1337       -3.347585       -3.348409     0.000159868
            1338       -3.347576       -3.348408    0.0001597498
            1339       -3.347264       -3.348407    0.0001596327
            1340       -3.347404       -3.348407    0.0001595154
            1341       -3.347392       -3.348406    0.0001593982
            1342       -3.347682       -3.348405    0.0001592803
            1343       -3.347668       -3.348405    0.0001591627
            1344       -3.347051       -3.348404    0.0001590475
            1345       -3.347038       -3.348403    0.0001589324
            1346       -3.347023       -3.348402    0.0001588177
            1347       -3.346859         -3.3484    0.0001587039
            1348       -3.346845       -3.348399    0.0001585904
            1349       -3.346832       -3.348398    0.0001584771
            1350       -3.346668       -3.348397    0.0001583648
            1351       -3.346655       -3.348396    0.0001582529
            1352       -3.346492       -3.348394    0.0001581421
            1353        -3.34633       -3.348393    0.0001580326
            1354       -3.346471       -3.348391    0.0001579222
            1355       -3.346613        -3.34839    0.0001578111
