#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
             698       -5.449877       -5.450603    0.0005087507
             699       -5.450161       -5.450602    0.0005080232
             700       -5.450121       -5.450601     0.000507298
             701       -5.450079       -5.450601    0.0005065748
             702       -5.450037         -5.4506    0.0005058538
             703        -5.45032       -5.450599    0.0005051344
             704       -5.449955       -5.450599    0.0005044177
             705       -5.449591       -5.450597    0.0005037043
             706       -5.449549       -5.450596     0.000502993
             707       -5.449508       -5.450594    0.0005022839
             708       -5.449467       -5.450592     0.000501577
             709       -5.448777        -5.45059    0.0005008761
             710        -5.44906       -5.450588    0.0005001753
             711       -5.449018       -5.450586    0.0004994767
             712       -5.449301       -5.450584    0.0004987784
             713        -5.44926       -5.450582    0.0004980823
             714       -5.448896        -5.45058    0.0004973903
             715       -5.448532       -5.450577    0.0004967029
             716       -5.448816       -5.450574    0.0004960153
             717       -5.448454       -5.450571    0.0004953323
             718       -5.448417       -5.450568    0.0004946515
             719       -5.448703       -5.450566    0.0004939703
             720       -5.448664       -5.450563    0.0004932913
             721       -5.448304        -5.45056    0.0004926171
             722       -5.448593       -5.450557    0.0004919423
             723        -5.44888       -5.450555    0.0004912674
             724       -5.449168       -5.450553    0.0004905926
             725       -5.448485        -5.45055    0.0004899242
             726       -5.447806       -5.450546    0.0004892639
             727       -5.447127       -5.450542    0.0004886136
             728       -5.447093       -5.450537    0.0004879653
             729       -5.446737       -5.450532    0.0004873238
             730       -5.446704       -5.450526    0.0004866845
             731       -5.446351       -5.450521    0.0004860522
             732       -5.446645       -5.450515     0.000485417
             733       -5.445969       -5.450509    0.0004847944
             734       -5.445941       -5.450503    0.0004841739
             735       -5.445912       -5.450497    0.0004835554
             736       -5.446534       -5.450491    0.0004829284
             737       -5.446186       -5.450485    0.0004823085
             738       -5.445192       -5.450478    0.0004817083
             739       -5.444845       -5.450471    0.0004811167
             740       -5.445146       -5.450463    0.0004805204
             741       -5.445123       -5.450456    0.0004799259
             742       -5.445102       -5.450449    0.0004793334
             743       -5.445081       -5.450442    0.0004787427
             744       -5.445386       -5.450435    0.0004781475
             745       -5.445369       -5.450428     0.000477554
             746       -5.445677       -5.450422    0.0004769563
             747       -5.445987       -5.450416    0.0004763548
             748       -5.445974        -5.45041    0.0004757549
             749       -5.446286       -5.450404    0.0004751516
             750       -5.445953       -5.450399    0.0004745551
             751       -5.446917       -5.450394    0.0004739459
             752       -5.447883       -5.450391    0.0004733274
             753       -5.448203       -5.450388    0.0004727077
             754       -5.447876       -5.450384    0.0004720925
             755       -5.448198       -5.450381    0.0004714761
             756       -5.448522       -5.450379    0.0004708589
             757       -5.447552       -5.450375    0.0004702517
             758       -5.447556       -5.450372     0.000469646
             759       -5.447887       -5.450368    0.0004690387
             760       -5.447571       -5.450365    0.0004684359
             761       -5.447581       -5.450361    0.0004678347
             762       -5.447916       -5.450358    0.0004672317
             763       -5.447606       -5.450354    0.0004666333
             764       -5.447298        -5.45035    0.0004660396
             765       -5.447315       -5.450346    0.0004654473
             766       -5.447658       -5.450343    0.0004648529
             767       -5.447679       -5.450339    0.0004642598
             768       -5.447702       -5.450336     0.000463668
             769       -5.448049       -5.450333    0.0004630746
             770       -5.448077        -5.45033    0.0004624825
             771       -5.448105       -5.450327    0.0004618916
             772       -5.448134       -5.450324    0.0004613021
             773       -5.448491       -5.450322    0.0004607114
             774       -5.447878       -5.450319     0.000460127
             775       -5.448237       -5.450316    0.0004595411
             776       -5.448273       -5.450313    0.0004589565
             777        -5.44831       -5.450311     0.000458373
             778       -5.447377       -5.450307    0.0004577994
             779       -5.448064       -5.450304    0.0004572207
             780       -5.448105       -5.450301    0.0004566433
             781       -5.447823       -5.450298    0.0004560696
             782       -5.447541       -5.450295       0.0004555
             783        -5.44726       -5.450291    0.0004549348
             784       -5.447305       -5.450287    0.0004543704
             785       -5.447027       -5.450283    0.0004538106
             786       -5.447072       -5.450279    0.0004532516
             787        -5.44809       -5.450276    0.0004526842
             788       -5.448783       -5.450274    0.0004521137
             789       -5.449475       -5.450273    0.0004515418
             790       -5.450167       -5.450273    0.0004509703
             791       -5.450212       -5.450273    0.0004504001
             792       -5.450579       -5.450273    0.0004498316
             793       -5.451595       -5.450275    0.0004492675
             794       -5.451963       -5.450277    0.0004487067
             795       -5.452008       -5.450279    0.0004481475
             796       -5.452051       -5.450281    0.0004475901
             797       -5.452094       -5.450284    0.0004470342
             798       -5.452135       -5.450286    0.0004464801
             799       -5.451851       -5.450288    0.0004459256
             800       -5.451243       -5.450289    0.0004453698
             801       -5.451607       -5.450291    0.0004448168
             802       -5.451646       -5.450292    0.0004442654
             803       -5.451682       -5.450294    0.0004437155
             804        -5.45107       -5.450295    0.0004431646
             805       -5.450781       -5.450296    0.0004426145
             806       -5.450814       -5.450296    0.0004420659
             807       -5.450846       -5.450297    0.0004415186
             808       -5.450879       -5.450298    0.0004409727
             809        -5.45091       -5.450298    0.0004404283
             810       -5.450617       -5.450299    0.0004398847
             811       -5.450971         -5.4503    0.0004393431
             812       -5.450999       -5.450301    0.0004388029
             813       -5.451026       -5.450301    0.0004382641
             814       -5.451052       -5.450302    0.0004377266
             815        -5.45043       -5.450303    0.0004371896
             816       -5.450455       -5.450303    0.0004366539
             817       -5.450156       -5.450303    0.0004361194
             818       -5.450504       -5.450303    0.0004355863
             819       -5.450527       -5.450303    0.0004350546
             820       -5.451198       -5.450304    0.0004345254
             821       -5.451544       -5.450306    0.0004339988
             822       -5.451242       -5.450307    0.0004334723
             823       -5.451262       -5.450308    0.0004329471
             824       -5.450958       -5.450309    0.0004324224
             825       -5.451302        -5.45031       0.0004319
             826       -5.451646       -5.450312    0.0004313801
             827       -5.451666       -5.450313    0.0004308616
             828       -5.451359       -5.450314    0.0004303431
             829       -5.451377       -5.450316    0.0004298259
             830        -5.45107       -5.450317     0.000429309
             831       -5.451411       -5.450318    0.0004287944
             832       -5.451426       -5.450319    0.0004282811
             833        -5.45144       -5.450321     0.000427769
             834       -5.451131       -5.450322    0.0004272572
             835       -5.451147       -5.450323    0.0004267467
             836       -5.450837       -5.450323    0.0004262367
             837       -5.451172       -5.450324    0.0004257286
             838       -5.451507       -5.450326    0.0004252229
             839       -5.451518       -5.450327    0.0004247185
             840       -5.451528       -5.450328    0.0004242153
             841       -5.451214        -5.45033    0.0004237122
             842       -5.451222       -5.450331    0.0004232103
             843       -5.451228       -5.450332    0.0004227096
             844       -5.451556       -5.450333    0.0004222112
             845       -5.451559       -5.450335    0.0004217141
             846       -5.451561       -5.450336    0.0004212181
             847       -5.452211       -5.450338    0.0004207266
             848       -5.451564        -5.45034    0.0004202329
             849       -5.451888       -5.450341    0.0004197419
             850       -5.452209       -5.450344    0.0004192539
             851       -5.452204       -5.450346    0.0004187669
             852       -5.452198       -5.450348     0.000418281
             853       -5.451219       -5.450349    0.0004177919
             854       -5.450241       -5.450349    0.0004173027
             855       -5.449908       -5.450348     0.000416815
             856       -5.450545       -5.450349    0.0004163281
             857       -5.451179        -5.45035    0.0004158434
             858        -5.45084        -5.45035    0.0004153591
             859       -5.450821       -5.450351     0.000414876
             860       -5.450801       -5.450351    0.0004143939
             861       -5.450781       -5.450352    0.0004139129
             862       -5.450111       -5.450351    0.0004134328
             863       -5.449439        -5.45035    0.0004129551
             864       -5.449088       -5.450349    0.0004124797
             865       -5.448735       -5.450347    0.0004120071
             866       -5.449351       -5.450346    0.0004115329
             867       -5.449317       -5.450345      0.00041106
             868       -5.448635       -5.450343    0.0004105911
             869       -5.448922       -5.450341    0.0004101219
             870       -5.448561       -5.450339    0.0004096556
             871       -5.448197       -5.450337    0.0004091927
             872       -5.448802       -5.450335    0.0004087272
             873       -5.449082       -5.450333    0.0004082615
             874       -5.449683       -5.450333    0.0004077951
             875       -5.449635       -5.450332    0.0004073298
             876       -5.449909       -5.450331    0.0004068651
             877       -5.450182       -5.450331    0.0004064012
             878        -5.45013       -5.450331    0.0004059384
             879       -5.449429        -5.45033    0.0004054779
             880       -5.449374       -5.450329    0.0004050186
             881       -5.449317       -5.450328    0.0004045605
             882        -5.44926       -5.450327    0.0004041036
             883       -5.449525       -5.450326     0.000403647
             884       -5.449467       -5.450325    0.0004031915
             885       -5.449731       -5.450324    0.0004027365
             886         -5.4487       -5.450322    0.0004022861
             887       -5.448316        -5.45032    0.0004018389
             888       -5.447932       -5.450317    0.0004013954
             889       -5.447547       -5.450314     0.000400956
             890        -5.44781       -5.450311    0.0004005153
             891       -5.447426       -5.450308    0.0004000789
             892       -5.446719       -5.450304    0.0003996506
             893       -5.446335         -5.4503    0.0003992278
             894       -5.446598       -5.450295    0.0003988027
             895       -5.446863       -5.450292    0.0003983756
             896       -5.447128       -5.450288    0.0003979466
             897       -5.447071       -5.450285    0.0003975191
             898       -5.446692       -5.450281    0.0003970966
             899       -5.447286       -5.450277    0.0003966688
             900       -5.447883       -5.450275     0.000396237
             901       -5.447187       -5.450271    0.0003958121
             902       -5.446492       -5.450267    0.0003953954
             903       -5.446446       -5.450263    0.0003949802
             904       -5.446725       -5.450259    0.0003945627
             905       -5.446359       -5.450254    0.0003941502
             906       -5.445673       -5.450249    0.0003937476
             907       -5.445637       -5.450244    0.0003933463
             908        -5.44528       -5.450239    0.0003929511
             909       -5.445249       -5.450233    0.0003925572
             910        -5.44587       -5.450229    0.0003921551
             911       -5.446494       -5.450224     0.000391746
             912        -5.44712       -5.450221    0.0003913313
             913       -5.446454       -5.450217    0.0003909244
             914       -5.445792       -5.450212    0.0003905267
             915       -5.445132       -5.450207    0.0003901393
             916       -5.444801       -5.450201     0.000389758
             917        -5.44415       -5.450194    0.0003893889
             918       -5.444473       -5.450188    0.0003890146
             919       -5.444475       -5.450182    0.0003886409
             920       -5.444806       -5.450176    0.0003882624
             921       -5.444168       -5.450169    0.0003878956
             922       -5.444182       -5.450163    0.0003875293
             923       -5.444523       -5.450157    0.0003871576
             924       -5.443896        -5.45015    0.0003867979
             925       -5.443922       -5.450143    0.0003864383
             926       -5.443627       -5.450136     0.000386085
             927       -5.443336       -5.450129    0.0003857382
             928       -5.443695       -5.450122    0.0003853849
             929       -5.444056       -5.450115    0.0003850253
             930       -5.443449       -5.450108     0.000384678
             931       -5.442844         -5.4501     0.000384344
             932       -5.443539       -5.450093    0.0003839961
             933       -5.442618       -5.450085    0.0003836681
             934         -5.4417       -5.450076    0.0003833623
             935       -5.441108       -5.450067    0.0003830723
             936       -5.441165       -5.450057    0.0003827811
             937       -5.441224       -5.450048    0.0003824886
             938       -5.441932       -5.450039    0.0003821787
             939       -5.441994       -5.450031    0.0003818677
             940       -5.442707       -5.450023    0.0003815409
             941       -5.442774       -5.450015    0.0003812132
             942       -5.443166       -5.450008    0.0003808779
             943       -5.443558       -5.450001    0.0003805354
             944       -5.443627       -5.449994    0.0003801922
             945       -5.444021       -5.449988    0.0003798424
             946        -5.44474       -5.449982    0.0003794814
             947       -5.445135       -5.449977    0.0003791152
             948       -5.444883       -5.449972    0.0003787533
             949       -5.444955       -5.449967    0.0003783911
             950       -5.444703       -5.449961    0.0003780334
             951        -5.44542       -5.449956     0.000377666
             952       -5.445489       -5.449952    0.0003772984
             953       -5.445557       -5.449947    0.0003769307
             954       -5.445623       -5.449942    0.0003765629
             955       -5.445689       -5.449938    0.0003761949
             956       -5.445753       -5.449934    0.0003758268
             957       -5.446139        -5.44993     0.000375455
             958       -5.446199       -5.449926    0.0003750833
             959       -5.446257       -5.449922    0.0003747117
             960       -5.447284       -5.449919    0.0003743315
             961       -5.447015       -5.449916    0.0003739541
             962       -5.447065       -5.449913    0.0003735772
             963       -5.447113        -5.44991    0.0003732005
             964       -5.447157       -5.449907    0.0003728243
             965       -5.447199       -5.449905    0.0003724485
             966       -5.447562       -5.449902    0.0003720709
             967       -5.447921         -5.4499    0.0003716917
             968       -5.446659       -5.449897    0.0003713228
             969       -5.447013       -5.449894    0.0003709516
             970       -5.447363       -5.449891    0.0003705783
             971       -5.447385       -5.449889    0.0003702057
             972        -5.44708       -5.449886    0.0003698361
             973       -5.448067       -5.449884    0.0003694607
             974       -5.447755       -5.449882    0.0003690878
             975       -5.447762       -5.449879    0.0003687157
             976       -5.447441       -5.449877    0.0003683464
             977       -5.447116       -5.449874    0.0003679802
             978       -5.447111       -5.449871    0.0003676148
             979       -5.447426       -5.449869    0.0003672478
             980       -5.447089       -5.449866     0.000366884
             981       -5.447396       -5.449863    0.0003665186
             982       -5.447051       -5.449861    0.0003661566
             983        -5.44638       -5.449857    0.0003658012
             984       -5.445705       -5.449853    0.0003654538
             985       -5.445673       -5.449849    0.0003651074
             986       -5.445312       -5.449844    0.0003647661
             987       -5.445273       -5.449839    0.0003644259
             988       -5.445554       -5.449835    0.0003640829
             989       -5.445183        -5.44983    0.0003637451
             990        -5.44578       -5.449826    0.0003634007
             991       -5.446052       -5.449822     0.000363054
             992       -5.445998       -5.449819    0.0003627085
             993       -5.445938       -5.449815    0.0003623643
             994       -5.446199       -5.449811     0.000362018
             995       -5.446458       -5.449808    0.0003616698
             996       -5.447361       -5.449805     0.000361315
             997       -5.446968       -5.449802    0.0003609638
             998        -5.44722         -5.4498    0.0003606114
             999       -5.447793       -5.449798     0.000360256
            1000        -5.44804       -5.449796    0.0003599001
            1001       -5.448286       -5.449794    0.0003595437
            1002       -5.447559       -5.449792    0.0003591918
            1003       -5.446833       -5.449789    0.0003588458
            1004       -5.446752       -5.449786    0.0003585011
            1005       -5.447318       -5.449784    0.0003581528
            1006       -5.446588       -5.449781    0.0003578109
            1007       -5.446182       -5.449777    0.0003574734
            1008       -5.446098       -5.449773    0.0003571374
            1009        -5.44569       -5.449769    0.0003568064
            1010       -5.445285       -5.449765    0.0003564807
            1011       -5.445527       -5.449761    0.0003561528
            1012       -5.446419       -5.449757    0.0003558162
            1013       -5.446664       -5.449754     0.000355478
            1014       -5.446585       -5.449751    0.0003551412
            1015       -5.447157       -5.449749    0.0003548005
            1016       -5.446758       -5.449746    0.0003544635
            1017       -5.446686       -5.449743    0.0003541277
            1018       -5.446292       -5.449739    0.0003537961
            1019       -5.446224       -5.449736    0.0003534657
            1020       -5.446806       -5.449733    0.0003531308
            1021        -5.44642        -5.44973    0.0003527999
            1022       -5.446362       -5.449726      0.00035247
            1023       -5.446307       -5.449723    0.0003521414
            1024       -5.445608       -5.449719    0.0003518204
            1025        -5.44556       -5.449715    0.0003515006
            1026       -5.445517       -5.449711    0.0003511818
            1027       -5.445477       -5.449707     0.000350864
            1028       -5.445119       -5.449702    0.0003505511
            1029       -5.445736       -5.449699    0.0003502316
            1030       -5.445388       -5.449694    0.0003499166
            1031       -5.445044        -5.44969    0.0003496063
            1032       -5.444382       -5.449685    0.0003493053
            1033       -5.443725       -5.449679    0.0003490148
            1034       -5.444045       -5.449673    0.0003487198
            1035       -5.444369       -5.449668    0.0003484206
            1036       -5.443728       -5.449663    0.0003481314
            1037       -5.443416       -5.449657    0.0003478478
            1038       -5.444406       -5.449652    0.0003475495
            1039       -5.444754       -5.449647    0.0003472469
            1040       -5.444782       -5.449642    0.0003469445
            1041       -5.444817       -5.449638    0.0003466422
            1042       -5.445182       -5.449633    0.0003463359
            1043       -5.444905       -5.449629    0.0003460335
            1044       -5.445282       -5.449625    0.0003457271
            1045       -5.445014        -5.44962    0.0003454244
            1046       -5.444752       -5.449615    0.0003451255
            1047       -5.445143       -5.449611    0.0003448223
            1048       -5.446836       -5.449609    0.0003445035
            1049       -5.447239       -5.449606    0.0003441825
            1050       -5.447322       -5.449604    0.0003438616
            1051       -5.447085       -5.449602    0.0003435427
            1052       -5.447501         -5.4496     0.000343222
            1053       -5.447273       -5.449598    0.0003429031
            1054       -5.447372       -5.449595    0.0003425843
            1055        -5.44683       -5.449593    0.0003422696
            1056       -5.446614        -5.44959    0.0003419571
            1057       -5.446724       -5.449587    0.0003416444
            1058       -5.446836       -5.449585    0.0003413313
            1059        -5.44695       -5.449582    0.0003410181
            1060       -5.447389        -5.44958    0.0003407027
            1061       -5.447831       -5.449578    0.0003403855
            1062       -5.447304       -5.449576    0.0003400718
            1063       -5.447749       -5.449575    0.0003397562
            1064       -5.448194       -5.449573    0.0003394393
            1065       -5.448964       -5.449573    0.0003391211
            1066       -5.449086       -5.449572    0.0003388033
            1067       -5.449208       -5.449572    0.0003384859
            1068       -5.449652       -5.449572     0.000338169
            1069       -5.450097       -5.449572     0.000337853
            1070       -5.450541       -5.449573    0.0003375385
            1071       -5.450658       -5.449574    0.0003372248
            1072       -5.451098       -5.449576    0.0003369133
            1073       -5.450889       -5.449577    0.0003366015
            1074       -5.451001       -5.449578    0.0003362907
            1075       -5.451758        -5.44958     0.000335984
            1076       -5.451865       -5.449583    0.0003356784
            1077       -5.452292       -5.449585    0.0003353762
            1078       -5.453365       -5.449589    0.0003350834
            1079       -5.453463       -5.449592    0.0003347921
            1080       -5.453233       -5.449595    0.0003344991
            1081          -5.453       -5.449599    0.0003342045
            1082       -5.452763       -5.449602    0.0003339084
            1083       -5.452845       -5.449605    0.0003336135
            1084       -5.453248       -5.449608    0.0003333227
            1085       -5.453323       -5.449611     0.000333033
            1086       -5.453069       -5.449615    0.0003327416
            1087       -5.452488       -5.449617     0.000332446
            1088       -5.451903       -5.449619    0.0003321471
            1089       -5.451961       -5.449621     0.000331849
            1090       -5.452013       -5.449624    0.0003315518
            1091       -5.451738       -5.449626    0.0003312536
            1092       -5.451783       -5.449628    0.0003309561
            1093       -5.451502       -5.449629    0.0003306578
            1094       -5.451862       -5.449631    0.0003303618
            1095       -5.451893       -5.449633    0.0003300666
            1096       -5.451919       -5.449635     0.000329772
            1097       -5.452588       -5.449638    0.0003294824
            1098       -5.452607       -5.449641    0.0003291934
            1099       -5.452296       -5.449643    0.0003289027
            1100       -5.452953       -5.449646    0.0003286175
            1101       -5.453281        -5.44965    0.0003283356
            1102       -5.452634       -5.449652    0.0003280488
            1103        -5.45263       -5.449655    0.0003277625
            1104       -5.451652       -5.449657    0.0003274706
            1105       -5.452288       -5.449659    0.0003271829
            1106       -5.452595       -5.449662    0.0003268979
            1107       -5.452252       -5.449664     0.000326611
            1108       -5.452875       -5.449667     0.000326329
            1109       -5.453169        -5.44967    0.0003260501
            1110       -5.452488       -5.449673    0.0003257662
            1111       -5.452127       -5.449675    0.0003254805
            1112       -5.452086       -5.449677     0.000325195
            1113       -5.451716       -5.449679     0.000324908
            1114       -5.452315       -5.449681    0.0003246249
            1115       -5.451939       -5.449683    0.0003243401
            1116       -5.452532       -5.449686    0.0003240595
            1117       -5.452474       -5.449688     0.000323779
            1118        -5.45241       -5.449691    0.0003234986
            1119       -5.452668       -5.449693    0.0003232204
            1120       -5.452925       -5.449696    0.0003229447
            1121       -5.452853       -5.449699    0.0003226689
            1122       -5.452778       -5.449702     0.000322393
            1123       -5.452699       -5.449705    0.0003221169
            1124       -5.452617       -5.449707    0.0003218408
            1125        -5.45221       -5.449709    0.0003215624
            1126       -5.451801       -5.449711    0.0003212822
            1127       -5.451713       -5.449713     0.000321002
            1128       -5.451298       -5.449714    0.0003207205
            1129       -5.450881       -5.449715    0.0003204381
            1130       -5.449816       -5.449716    0.0003201545
            1131       -5.449397       -5.449715    0.0003198716
            1132       -5.448651       -5.449714    0.0003195904
            1133       -5.448876       -5.449714    0.0003193092
            1134       -5.448452       -5.449713    0.0003190295
            1135       -5.448349       -5.449711    0.0003187507
            1136       -5.448245        -5.44971    0.0003184727
            1137       -5.447816       -5.449708     0.000318197
            1138       -5.447388       -5.449706    0.0003179239
            1139       -5.446958       -5.449704    0.0003176539
            1140       -5.446204       -5.449701    0.0003173901
            1141       -5.445451       -5.449697    0.0003171338
            1142       -5.445669       -5.449694    0.0003168757
            1143        -5.44524        -5.44969    0.0003166224
            1144       -5.444163       -5.449685    0.0003163825
            1145       -5.444057        -5.44968    0.0003161444
            1146       -5.443951       -5.449675     0.000315908
            1147       -5.444493        -5.44967    0.0003156649
            1148       -5.444387       -5.449666    0.0003154235
            1149       -5.444929       -5.449662    0.0003151759
            1150       -5.444503       -5.449657    0.0003149338
            1151       -5.444077       -5.449652    0.0003146975
            1152       -5.443974       -5.449647    0.0003144629
            1153       -5.443873       -5.449642      0.00031423
            1154       -5.443449       -5.449637    0.0003140036
            1155        -5.44335       -5.449632    0.0003137789
            1156       -5.443902       -5.449627    0.0003135466
            1157       -5.443483       -5.449621    0.0003133205
            1158       -5.443389       -5.449616    0.0003130962
            1159       -5.444269       -5.449611      0.00031286
            1160       -5.444505       -5.449607    0.0003126213
            1161        -5.44539       -5.449603    0.0003123731
            1162       -5.445306         -5.4496    0.0003121262
            1163       -5.443931       -5.449595    0.0003118959
            1164       -5.444178        -5.44959    0.0003116626
            1165         -5.4441       -5.449585    0.0003114307
            1166       -5.444347       -5.449581     0.000311196
            1167       -5.444273       -5.449576    0.0003109626
            1168       -5.444525       -5.449572    0.0003107265
            1169       -5.445105       -5.449568    0.0003104841
            1170       -5.445687       -5.449565    0.0003102365
            1171       -5.445624       -5.449562    0.0003099898
            1172       -5.444593       -5.449557    0.0003097543
            1173       -5.444212       -5.449553    0.0003095238
            1174        -5.44513       -5.449549     0.000309283
            1175       -5.444756       -5.449545    0.0003090467
            1176       -5.445359       -5.449541    0.0003088044
            1177       -5.445641       -5.449538    0.0003085598
            1178       -5.445601       -5.449535     0.000308316
            1179       -5.445563       -5.449531    0.0003080729
            1180       -5.446176       -5.449528    0.0003078249
            1181       -5.446469       -5.449526    0.0003075752
            1182       -5.446766       -5.449524    0.0003073238
            1183        -5.44739       -5.449522    0.0003070693
            1184       -5.447046        -5.44952    0.0003068171
            1185       -5.447352       -5.449518    0.0003065636
            1186       -5.447015       -5.449516    0.0003063124
            1187       -5.447005       -5.449514    0.0003060616
            1188       -5.446998       -5.449511    0.0003058113
            1189       -5.446671       -5.449509    0.0003055635
            1190       -5.446996       -5.449507     0.000305314
            1191       -5.446355       -5.449504    0.0003050691
            1192       -5.446688       -5.449502    0.0003048223
            1193         -5.4467         -5.4495    0.0003045759
            1194        -5.44704       -5.449498    0.0003043278
            1195       -5.447384       -5.449496    0.0003040782
            1196       -5.446759       -5.449493    0.0003038326
            1197       -5.446138       -5.449491    0.0003035917
            1198       -5.446169       -5.449488    0.0003033509
            1199       -5.447174       -5.449486    0.0003031041
            1200       -5.446889       -5.449484    0.0003028592
            1201        -5.44693       -5.449482    0.0003026145
            1202       -5.446976        -5.44948    0.0003023699
            1203       -5.447025       -5.449478    0.0003021255
            1204        -5.44643       -5.449475    0.0003018851
            1205       -5.446163       -5.449472    0.0003016471
            1206       -5.446547        -5.44947    0.0003014067
            1207       -5.446935       -5.449468    0.0003011643
            1208       -5.447003       -5.449466    0.0003009219
            1209       -5.446105       -5.449463    0.0003006859
            1210        -5.44618        -5.44946    0.0003004496
            1211       -5.446257       -5.449458    0.0003002132
            1212       -5.446987       -5.449456    0.0002999724
            1213       -5.447072       -5.449454    0.0002997315
            1214       -5.446836       -5.449451    0.0002994924
            1215       -5.446928       -5.449449    0.0002992531
            1216       -5.447024       -5.449447    0.0002990136
            1217       -5.447122       -5.449445     0.000298774
            1218       -5.446899       -5.449443    0.0002985361
            1219       -5.447327       -5.449442    0.0002982962
            1220       -5.446141       -5.449439     0.000298064
            1221       -5.446901       -5.449437    0.0002978271
            1222       -5.447339       -5.449435    0.0002975883
            1223        -5.44713       -5.449433     0.000297351
            1224       -5.447248       -5.449431    0.0002971134
            1225       -5.447369        -5.44943    0.0002968756
            1226       -5.447492       -5.449428    0.0002966377
            1227        -5.44794       -5.449427    0.0002963984
            1228        -5.44742       -5.449425    0.0002961615
            1229       -5.447548       -5.449424    0.0002959245
            1230          -5.448       -5.449423    0.0002956862
            1231       -5.447806       -5.449421    0.0002954489
            1232       -5.448586       -5.449421    0.0002952099
            1233       -5.448395        -5.44942    0.0002949716
            1234       -5.448528       -5.449419    0.0002947335
            1235       -5.448983       -5.449419     0.000294495
            1236       -5.449439       -5.449419    0.0002942568
            1237       -5.449895       -5.449419    0.0002940191
            1238       -5.450026        -5.44942     0.000293782
            1239       -5.450479        -5.44942    0.0002935462
            1240       -5.450284       -5.449421    0.0002933103
            1241       -5.450736       -5.449422    0.0002930758
            1242       -5.450216       -5.449423    0.0002928406
            1243       -5.450666       -5.449424    0.0002926067
            1244       -5.450789       -5.449425    0.0002923735
            1245       -5.450909       -5.449426    0.0002921411
            1246        -5.45135       -5.449428    0.0002919107
            1247       -5.452112        -5.44943    0.0002916846
            1248       -5.452872       -5.449433    0.0002914639
            1249       -5.452657       -5.449435     0.000291242
            1250       -5.452439       -5.449438    0.0002910189
            1251        -5.45254        -5.44944    0.0002907968
            1252       -5.452637       -5.449443    0.0002905758
            1253       -5.452729       -5.449445    0.0002903557
            1254       -5.452493       -5.449448    0.0002901343
            1255       -5.452901        -5.44945    0.0002899162
            1256       -5.453628       -5.449454    0.0002897044
            1257       -5.453704       -5.449457    0.0002894937
            1258       -5.454098       -5.449461    0.0002892871
            1259       -5.454487       -5.449465    0.0002890849
            1260       -5.454872       -5.449469    0.0002888873
            1261        -5.45428       -5.449473    0.0002886834
            1262       -5.454007       -5.449477     0.000288477
            1263        -5.45373        -5.44948    0.0002882682
            1264       -5.454418       -5.449484    0.0002880666
            1265       -5.454454       -5.449488    0.0002878657
            1266       -5.454809       -5.449492     0.000287669
            1267       -5.454514       -5.449496    0.0002874693
            1268       -5.455509       -5.449501    0.0002872817
            1269       -5.455528       -5.449505    0.0002870946
            1270       -5.456512       -5.449511    0.0002869215
            1271       -5.456196       -5.449516     0.000286744
            1272       -5.455878       -5.449521    0.0002865622
            1273       -5.454585       -5.449525    0.0002863647
            1274       -5.454905       -5.449529     0.000286171
            1275       -5.455219       -5.449534    0.0002859814
            1276        -5.45553       -5.449539    0.0002857958
            1277       -5.455514       -5.449543    0.0002856103
            1278       -5.455168       -5.449548    0.0002854208
            1279       -5.454821       -5.449552    0.0002852274
            1280        -5.45447       -5.449556    0.0002850304
            1281       -5.455087        -5.44956    0.0002848406
            1282       -5.455053       -5.449564    0.0002846507
            1283       -5.454693       -5.449568    0.0002844569
            1284       -5.454652       -5.449572    0.0002842629
            1285        -5.45461       -5.449576    0.0002840687
            1286       -5.454241        -5.44958     0.000283871
            1287       -5.453869       -5.449583      0.00028367
            1288       -5.454143       -5.449587    0.0002834718
            1289       -5.454092        -5.44959    0.0002832734
            1290       -5.454039       -5.449594    0.0002830748
            1291       -5.453985       -5.449597     0.000282876
            1292       -5.454253       -5.449601      0.00028268
            1293       -5.453871       -5.449604    0.0002824807
            1294       -5.454459       -5.449608    0.0002822873
            1295       -5.453751       -5.449611    0.0002820875
            1296       -5.454337       -5.449614    0.0002818934
            1297       -5.454276       -5.449618    0.0002816989
            1298       -5.454861       -5.449622    0.0002815109
            1299        -5.45415       -5.449626    0.0002813157
            1300       -5.454409       -5.449629    0.0002811234
            1301       -5.454667       -5.449633     0.000280934
            1302       -5.453955       -5.449636    0.0002807378
            1303       -5.453889        -5.44964    0.0002805413
            1304       -5.454146       -5.449643    0.0002803475
            1305       -5.454079       -5.449647    0.0002801533
            1306       -5.453687        -5.44965    0.0002799558
            1307       -5.453623       -5.449653    0.0002797581
            1308       -5.452263       -5.449655    0.0002795514
            1309        -5.45155       -5.449656    0.0002793416
            1310       -5.451483       -5.449657    0.0002791318
            1311       -5.451418       -5.449659    0.0002789221
            1312       -5.451029        -5.44966    0.0002787115
            1313       -5.451285       -5.449661     0.000278502
            1314       -5.451218       -5.449662    0.0002782925
            1315       -5.450827       -5.449663    0.0002780823
            1316       -5.450437       -5.449664    0.0002778716
            1317       -5.451017       -5.449665    0.0002776625
            1318       -5.451276       -5.449666    0.0002774546
            1319       -5.452183       -5.449668    0.0002772508
            1320       -5.451468       -5.449669    0.0002770441
