#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
             747        -6.70175        -6.63974       0.0120565
             748        -6.70032        -6.63982       0.0120406
             749        -6.69921         -6.6399       0.0120248
             750        -6.69744        -6.63997        0.012009
             751        -6.69696        -6.64005       0.0119933
             752        -6.69647        -6.64012       0.0119775
             753        -6.69534         -6.6402       0.0119619
             754        -6.69355        -6.64027       0.0119462
             755        -6.69241        -6.64034       0.0119306
             756        -6.69127        -6.64041        0.011915
             757        -6.68884        -6.64047       0.0118994
             758        -6.68738        -6.64053       0.0118839
             759        -6.68625        -6.64059       0.0118684
             760        -6.68449        -6.64065       0.0118529
             761        -6.68305         -6.6407       0.0118375
             762        -6.68196        -6.64076        0.011822
             763        -6.68023        -6.64081       0.0118067
             764        -6.67851        -6.64086       0.0117913
             765        -6.67714        -6.64091        0.011776
             766        -6.67611        -6.64095       0.0117607
             767        -6.67477          -6.641       0.0117455
             768        -6.67346        -6.64104       0.0117302
             769         -6.6725        -6.64108       0.0117151
             770        -6.67124        -6.64112       0.0116999
             771        -6.67001        -6.64116       0.0116848
             772         -6.6688        -6.64119       0.0116697
             773        -6.66796        -6.64123       0.0116547
             774        -6.66618        -6.64126       0.0116397
             775         -6.6654        -6.64129       0.0116247
             776        -6.66434        -6.64132       0.0116097
             777        -6.66331        -6.64135       0.0115948
             778        -6.66136        -6.64137         0.01158
             779        -6.66106         -6.6414       0.0115651
             780        -6.66015        -6.64142       0.0115503
             781        -6.65896        -6.64145       0.0115356
             782        -6.65782        -6.64147       0.0115208
             783        -6.65671        -6.64149       0.0115061
             784        -6.65598        -6.64151       0.0114915
             785        -6.65497        -6.64152       0.0114768
             786        -6.65432        -6.64154       0.0114622
             787         -6.6547        -6.64156       0.0114477
             788         -6.6548        -6.64157       0.0114332
             789        -6.65494        -6.64159       0.0114187
             790        -6.65512        -6.64161       0.0114043
             791         -6.6547        -6.64162       0.0113899
             792        -6.65465        -6.64164       0.0113755
             793         -6.6553        -6.64166       0.0113612
             794        -6.65533        -6.64167       0.0113469
             795        -6.65509        -6.64169       0.0113326
             796         -6.6549        -6.64171       0.0113184
             797        -6.65474        -6.64172       0.0113042
             798        -6.65463        -6.64174         0.01129
             799        -6.65423        -6.64176       0.0112759
             800        -6.65355        -6.64177       0.0112618
             801        -6.65387        -6.64179       0.0112478
             802        -6.65392         -6.6418       0.0112338
             803          -6.654        -6.64182       0.0112198
             804        -6.65346        -6.64183       0.0112058
             805        -6.65329        -6.64184       0.0111919
             806        -6.65347        -6.64186        0.011178
             807        -6.65368        -6.64187       0.0111642
             808        -6.65393        -6.64189       0.0111504
             809        -6.65421         -6.6419       0.0111366
             810        -6.65419        -6.64192       0.0111229
             811        -6.65486        -6.64193       0.0111092
             812        -6.65522        -6.64195       0.0110955
             813        -6.65562        -6.64197       0.0110819
             814        -6.65604        -6.64199       0.0110683
             815        -6.65583          -6.642       0.0110547
             816         -6.6563        -6.64202       0.0110412
             817        -6.65648        -6.64204       0.0110277
             818        -6.65732        -6.64206       0.0110142
             819        -6.65786        -6.64208       0.0110008
             820        -6.65908         -6.6421       0.0109874
             821        -6.65999        -6.64212        0.010974
             822        -6.66028        -6.64214       0.0109607
             823        -6.66091        -6.64216       0.0109474
             824        -6.66123        -6.64219       0.0109341
             825        -6.66223        -6.64221       0.0109209
             826        -6.66324        -6.64224       0.0109077
             827        -6.66395        -6.64226       0.0108946
             828        -6.66436        -6.64229       0.0108814
             829         -6.6651        -6.64232       0.0108683
             830        -6.66554        -6.64234       0.0108553
             831        -6.66664        -6.64237       0.0108423
             832        -6.66744         -6.6424       0.0108293
             833        -6.66825        -6.64243       0.0108163
             834        -6.66875        -6.64247       0.0108034
             835        -6.66959         -6.6425       0.0107905
             836        -6.67011        -6.64253       0.0107777
             837         -6.6713        -6.64257       0.0107648
             838         -6.6725         -6.6426        0.010752
             839        -6.67339        -6.64264       0.0107393
             840        -6.67428        -6.64268       0.0107266
             841        -6.67486        -6.64271       0.0107139
             842        -6.67578        -6.64275       0.0107012
             843        -6.67669        -6.64279       0.0106886
             844        -6.67794        -6.64284        0.010676
             845        -6.67887        -6.64288       0.0106635
             846        -6.67979        -6.64292        0.010651
             847        -6.68137        -6.64297       0.0106385
             848        -6.68166        -6.64301        0.010626
             849        -6.68291        -6.64306       0.0106136
             850        -6.68416        -6.64311       0.0106013
             851        -6.68508        -6.64316       0.0105889
             852          -6.686        -6.64321       0.0105766
             853        -6.68594        -6.64326       0.0105643
             854        -6.68587        -6.64331       0.0105521
             855        -6.68644        -6.64336       0.0105398
             856        -6.68797        -6.64341       0.0105277
             857        -6.68948        -6.64346       0.0105155
             858        -6.69001        -6.64352       0.0105034
             859        -6.69085        -6.64357       0.0104913
             860        -6.69166        -6.64363       0.0104793
             861        -6.69246        -6.64369       0.0104672
             862        -6.69258        -6.64374       0.0104553
             863        -6.69268         -6.6438       0.0104433
             864        -6.69307        -6.64386       0.0104314
             865        -6.69344        -6.64391       0.0104195
             866        -6.69474        -6.64397       0.0104076
             867        -6.69537        -6.64403       0.0103958
             868        -6.69531        -6.64409        0.010384
             869        -6.69618        -6.64415       0.0103722
             870        -6.69637        -6.64421       0.0103604
             871        -6.69652        -6.64427       0.0103487
             872         -6.6976        -6.64433        0.010337
             873        -6.69832        -6.64439       0.0103254
             874        -6.69931        -6.64446       0.0103137
             875         -6.6996        -6.64452       0.0103021
             876        -6.70017        -6.64458       0.0102906
             877        -6.70068        -6.64465        0.010279
             878        -6.70082        -6.64471       0.0102675
             879        -6.70026        -6.64477       0.0102561
             880         -6.7003        -6.64484       0.0102446
             881        -6.70027         -6.6449       0.0102332
             882        -6.70019        -6.64496       0.0102217
             883        -6.70037        -6.64503       0.0102104
             884        -6.70017        -6.64509        0.010199
             885        -6.70024        -6.64515       0.0101877
             886        -6.69895        -6.64521       0.0101764
             887        -6.69825        -6.64527       0.0101651
             888        -6.69749        -6.64533       0.0101538
             889        -6.69666        -6.64539       0.0101425
             890        -6.69643        -6.64544       0.0101313
             891        -6.69548         -6.6455       0.0101201
             892        -6.69416        -6.64556       0.0101089
             893        -6.69309        -6.64561       0.0100977
             894        -6.69262        -6.64566       0.0100865
             895        -6.69208        -6.64571       0.0100754
             896        -6.69149        -6.64576       0.0100643
             897        -6.69051        -6.64581       0.0100532
             898        -6.68916        -6.64586       0.0100421
             899        -6.68873        -6.64591       0.0100311
             900        -6.68824        -6.64596         0.01002
             901        -6.68641          -6.646        0.010009
             902        -6.68454        -6.64604      0.00999799
             903        -6.68326        -6.64609        0.009987
             904        -6.68227        -6.64613      0.00997604
             905        -6.68058        -6.64616      0.00996509
             906        -6.67853         -6.6462      0.00995415
             907         -6.6771        -6.64623      0.00994323
             908        -6.67531        -6.64627      0.00993234
             909         -6.6738         -6.6463      0.00992145
             910        -6.67293        -6.64633       0.0099106
             911        -6.67202        -6.64635      0.00989976
             912         -6.6711        -6.64638      0.00988894
             913        -6.66886        -6.64641      0.00987814
             914        -6.66661        -6.64643      0.00986736
             915        -6.66435        -6.64645      0.00985659
             916         -6.6624        -6.64646      0.00984585
             917        -6.66013        -6.64648      0.00983512
             918        -6.65882        -6.64649      0.00982442
             919         -6.6572         -6.6465      0.00981373
             920         -6.6559        -6.64651      0.00980307
             921        -6.65365        -6.64652      0.00979243
             922        -6.65205        -6.64653      0.00978181
             923         -6.6508        -6.64653      0.00977121
             924         -6.6486        -6.64654      0.00976064
             925        -6.64707        -6.64654      0.00975009
             926        -6.64525        -6.64653      0.00973956
             927        -6.64345        -6.64653      0.00972905
             928        -6.64234        -6.64653      0.00971857
             929        -6.64127        -6.64652      0.00970811
             930        -6.63927        -6.64651      0.00969767
             931        -6.63731         -6.6465      0.00968726
             932        -6.63669        -6.64649      0.00967687
             933        -6.63451        -6.64648      0.00966651
             934        -6.63238        -6.64647      0.00965617
             935        -6.63063        -6.64645      0.00964586
             936        -6.62958        -6.64643      0.00963557
             937        -6.62859        -6.64641      0.00962531
             938        -6.62831        -6.64639      0.00961506
             939        -6.62745        -6.64637      0.00960485
             940         -6.6273        -6.64635      0.00959465
             941        -6.62656        -6.64633      0.00958448
             942        -6.62622        -6.64631      0.00957433
             943        -6.62595        -6.64629       0.0095642
             944        -6.62543        -6.64627      0.00955409
             945        -6.62529        -6.64624      0.00954401
             946        -6.62556        -6.64622      0.00953394
             947        -6.62557         -6.6462       0.0095239
             948          -6.625        -6.64618      0.00951388
             949        -6.62483        -6.64615      0.00950388
             950        -6.62441        -6.64613      0.00949391
             951        -6.62503        -6.64611      0.00948395
             952        -6.62507        -6.64609      0.00947401
             953        -6.62518        -6.64607       0.0094641
             954        -6.62536        -6.64604       0.0094542
             955         -6.6256        -6.64602      0.00944432
             956         -6.6259          -6.646      0.00943447
             957        -6.62659        -6.64598      0.00942463
             958        -6.62702        -6.64596      0.00941482
             959         -6.6275        -6.64594      0.00940502
             960        -6.62901        -6.64592      0.00939524
             961        -6.62928        -6.64591      0.00938548
             962        -6.62993        -6.64589      0.00937574
             963        -6.63062        -6.64587      0.00936601
             964        -6.63136        -6.64586      0.00935631
             965        -6.63213        -6.64585      0.00934662
             966        -6.63328        -6.64583      0.00933696
             967        -6.63445        -6.64582      0.00932731
             968        -6.63404        -6.64581      0.00931768
             969        -6.63528         -6.6458      0.00930807
             970        -6.63655        -6.64579      0.00929848
             971        -6.63751        -6.64578      0.00928891
             972        -6.63817        -6.64577      0.00927936
             973        -6.64014        -6.64577      0.00926982
             974        -6.64082        -6.64576      0.00926031
             975        -6.64184        -6.64576      0.00925081
             976        -6.64253        -6.64575      0.00924133
             977        -6.64323        -6.64575      0.00923187
             978        -6.64424        -6.64575      0.00922243
             979        -6.64556        -6.64575      0.00921301
             980        -6.64623        -6.64575      0.00920361
             981        -6.64752        -6.64575      0.00919423
             982        -6.64815        -6.64575      0.00918487
             983        -6.64843        -6.64576      0.00917552
             984        -6.64868        -6.64576       0.0091662
             985        -6.64954        -6.64576      0.00915689
             986        -6.65005        -6.64577      0.00914761
             987        -6.65084        -6.64577      0.00913834
             988         -6.6519        -6.64578      0.00912909
             989        -6.65228        -6.64579      0.00911987
             990        -6.65357        -6.64579      0.00911066
             991        -6.65449         -6.6458      0.00910147
             992        -6.65503        -6.64581       0.0090923
             993        -6.65551        -6.64582      0.00908315
             994        -6.65626        -6.64583      0.00907402
             995        -6.65693        -6.64584       0.0090649
             996        -6.65819        -6.64586      0.00905581
             997        -6.65808        -6.64587      0.00904674
             998        -6.65855        -6.64588      0.00903768
             999        -6.65926        -6.64589      0.00902864
            1000        -6.65958        -6.64591      0.00901962
            1001        -6.65981        -6.64592      0.00901062
            1002          -6.659        -6.64593      0.00900164
            1003        -6.65811        -6.64595      0.00899267
            1004        -6.65778        -6.64596      0.00898373
            1005        -6.65802        -6.64597      0.00897479
            1006        -6.65688        -6.64598      0.00896588
            1007        -6.65599        -6.64599      0.00895698
            1008        -6.65533          -6.646       0.0089481
            1009        -6.65427        -6.64601      0.00893924
            1010        -6.65312        -6.64602      0.00893039
            1011        -6.65254        -6.64602      0.00892156
            1012        -6.65253        -6.64603      0.00891274
            1013        -6.65179        -6.64603      0.00890395
            1014        -6.65065        -6.64604      0.00889517
            1015        -6.65008        -6.64604       0.0088864
            1016        -6.64847        -6.64604      0.00887766
            1017         -6.6471        -6.64605      0.00886893
            1018        -6.64534        -6.64605      0.00886022
            1019        -6.64384        -6.64604      0.00885152
            1020        -6.64292        -6.64604      0.00884284
            1021        -6.64097        -6.64604      0.00883419
            1022        -6.63928        -6.64603      0.00882554
            1023        -6.63754        -6.64602      0.00881692
            1024         -6.6351        -6.64601      0.00880832
            1025        -6.63326          -6.646      0.00879973
            1026        -6.63137        -6.64598      0.00879117
            1027        -6.62945        -6.64597      0.00878262
            1028        -6.62717        -6.64595       0.0087741
            1029        -6.62582        -6.64593      0.00876559
            1030        -6.62349        -6.64591      0.00875711
            1031        -6.62113        -6.64588      0.00874865
            1032        -6.61844        -6.64586      0.00874021
            1033        -6.61574        -6.64583       0.0087318
            1034          -6.614         -6.6458      0.00872341
            1035        -6.61227        -6.64576      0.00871504
            1036        -6.60957        -6.64573       0.0087067
            1037        -6.60721        -6.64569      0.00869838
            1038        -6.60616        -6.64565      0.00869008
            1039        -6.60449        -6.64561      0.00868181
            1040        -6.60252        -6.64557      0.00867356
            1041        -6.60059        -6.64553      0.00866534
            1042        -6.59902        -6.64549      0.00865714
            1043        -6.59685        -6.64544      0.00864896
            1044        -6.59539        -6.64539      0.00864081
            1045        -6.59333        -6.64534      0.00863269
            1046        -6.59133        -6.64529      0.00862459
            1047        -6.59005        -6.64524      0.00861651
            1048        -6.59014        -6.64518      0.00860845
            1049        -6.58902        -6.64513      0.00860041
            1050        -6.58765        -6.64508      0.00859239
            1051        -6.58604        -6.64502       0.0085844
            1052        -6.58518        -6.64496      0.00857643
            1053        -6.58376         -6.6449      0.00856848
            1054        -6.58277        -6.64485      0.00856055
            1055        -6.58123        -6.64479      0.00855265
            1056        -6.58013        -6.64472      0.00854477
            1057        -6.57946        -6.64466      0.00853691
            1058         -6.5789         -6.6446      0.00852907
            1059        -6.57846        -6.64454      0.00852124
            1060        -6.57846        -6.64448      0.00851343
            1061        -6.57857        -6.64441      0.00850564
            1062        -6.57783        -6.64435      0.00849786
            1063        -6.57819        -6.64429      0.00849009
            1064        -6.57867        -6.64423      0.00848234
            1065        -6.57959        -6.64417      0.00847459
            1066        -6.57999        -6.64411      0.00846685
            1067        -6.58051        -6.64405      0.00845913
            1068        -6.58147        -6.64399      0.00845141
            1069        -6.58256        -6.64393       0.0084437
            1070        -6.58376        -6.64387      0.00843599
            1071        -6.58476        -6.64382       0.0084283
            1072         -6.5862        -6.64376      0.00842061
            1073        -6.58711        -6.64371      0.00841293
            1074        -6.58845        -6.64366      0.00840525
            1075        -6.59054        -6.64361      0.00839758
            1076         -6.5921        -6.64356      0.00838991
            1077        -6.59408        -6.64352      0.00838224
            1078        -6.59682        -6.64347      0.00837458
            1079        -6.59868        -6.64343      0.00836692
            1080        -6.60031        -6.64339      0.00835927
            1081        -6.60203        -6.64335      0.00835162
            1082        -6.60383        -6.64332      0.00834399
            1083        -6.60604        -6.64328      0.00833635
            1084        -6.60866        -6.64325      0.00832872
            1085        -6.61102        -6.64322       0.0083211
            1086        -6.61314        -6.64319      0.00831348
            1087        -6.61499        -6.64317      0.00830588
            1088        -6.61691        -6.64314      0.00829828
            1089        -6.61953        -6.64312      0.00829069
            1090         -6.6222         -6.6431       0.0082831
            1091         -6.6246        -6.64309      0.00827553
            1092        -6.62737        -6.64307      0.00826796
            1093        -6.62986        -6.64306       0.0082604
            1094        -6.63303        -6.64305      0.00825286
            1095         -6.6359        -6.64304      0.00824533
            1096        -6.63881        -6.64304       0.0082378
            1097        -6.64238        -6.64304      0.00823029
            1098        -6.64532        -6.64304       0.0082228
            1099        -6.64795        -6.64305      0.00821532
            1100        -6.65156        -6.64305      0.00820785
            1101        -6.65486        -6.64306       0.0082004
            1102        -6.65718        -6.64308      0.00819297
            1103        -6.66014        -6.64309      0.00818556
            1104        -6.66213        -6.64311      0.00817816
            1105        -6.66572        -6.64313      0.00817079
            1106        -6.66897        -6.64315      0.00816343
            1107        -6.67156        -6.64318       0.0081561
            1108        -6.67509        -6.64321      0.00814879
            1109        -6.67827        -6.64324       0.0081415
            1110        -6.68044        -6.64327      0.00813424
            1111         -6.6829        -6.64331      0.00812699
            1112        -6.68564        -6.64335      0.00811977
            1113        -6.68801        -6.64339      0.00811258
            1114        -6.69131        -6.64343      0.00810541
            1115        -6.69357        -6.64348      0.00809827
            1116        -6.69676        -6.64352      0.00809115
            1117        -6.69924        -6.64357      0.00808406
            1118        -6.70166        -6.64362        0.008077
            1119        -6.70433        -6.64368      0.00806996
            1120        -6.70694        -6.64374      0.00806295
            1121        -6.70915        -6.64379      0.00805597
            1122        -6.71128        -6.64385      0.00804902
            1123        -6.71334        -6.64392      0.00804209
            1124        -6.71532        -6.64398      0.00803518
            1125        -6.71688        -6.64404       0.0080283
            1126        -6.71836        -6.64411      0.00802144
            1127        -6.72008        -6.64418      0.00801461
            1128        -6.72138        -6.64425      0.00800779
            1129        -6.72259        -6.64432        0.008001
            1130        -6.72306        -6.64439      0.00799423
            1131        -6.72408        -6.64446      0.00798747
            1132        -6.72468        -6.64453      0.00798073
            1133        -6.72615         -6.6446      0.00797401
            1134        -6.72687        -6.64467      0.00796731
            1135        -6.72781        -6.64474      0.00796062
            1136        -6.72865        -6.64482      0.00795396
            1137        -6.72906        -6.64489      0.00794731
            1138        -6.72937        -6.64497      0.00794067
            1139        -6.72957        -6.64504      0.00793405
            1140        -6.72934        -6.64511      0.00792743
            1141          -6.729        -6.64519      0.00792082
            1142        -6.72953        -6.64526      0.00791423
            1143        -6.72931        -6.64534      0.00790765
            1144        -6.72833        -6.64541      0.00790107
            1145        -6.72822        -6.64548       0.0078945
            1146        -6.72801        -6.64555      0.00788794
            1147        -6.72833        -6.64562      0.00788139
            1148         -6.7279         -6.6457      0.00787485
            1149        -6.72802        -6.64577      0.00786833
            1150        -6.72706        -6.64584       0.0078618
            1151        -6.72599        -6.64591      0.00785528
            1152        -6.72515        -6.64598      0.00784876
            1153        -6.72421        -6.64604      0.00784225
            1154        -6.72284        -6.64611      0.00783574
            1155        -6.72169        -6.64618      0.00782922
            1156         -6.7211        -6.64624      0.00782272
            1157        -6.71945         -6.6463      0.00781621
            1158        -6.71802        -6.64637      0.00780971
            1159        -6.71747        -6.64643      0.00780321
            1160        -6.71619        -6.64649      0.00779672
            1161        -6.71547        -6.64655      0.00779023
            1162         -6.7137        -6.64661      0.00778374
            1163        -6.71055        -6.64666      0.00777724
            1164        -6.70894        -6.64671      0.00777074
            1165        -6.70693        -6.64677      0.00776424
            1166        -6.70516        -6.64682      0.00775775
            1167          -6.703        -6.64686      0.00775125
            1168        -6.70109        -6.64691      0.00774475
            1169        -6.69944        -6.64696      0.00773826
            1170        -6.69772          -6.647      0.00773176
            1171        -6.69529        -6.64704      0.00772527
            1172        -6.69183        -6.64708      0.00771878
            1173        -6.68897        -6.64711      0.00771228
            1174        -6.68734        -6.64715      0.00770578
            1175        -6.68437        -6.64718      0.00769929
            1176        -6.68232        -6.64721       0.0076928
            1177        -6.67991        -6.64724      0.00768632
            1178        -6.67714        -6.64726      0.00767983
            1179        -6.67433        -6.64729      0.00767335
            1180        -6.67213        -6.64731      0.00766688
            1181        -6.66957        -6.64733      0.00766041
            1182        -6.66699        -6.64734      0.00765395
            1183        -6.66471        -6.64736      0.00764749
            1184        -6.66144        -6.64737      0.00764104
            1185         -6.6588        -6.64738       0.0076346
            1186         -6.6555        -6.64739      0.00762817
            1187        -6.65251        -6.64739      0.00762174
            1188        -6.64951        -6.64739      0.00761533
            1189        -6.64619        -6.64739      0.00760892
            1190        -6.64352        -6.64739      0.00760253
            1191        -6.63988        -6.64738      0.00759615
            1192        -6.63723        -6.64737      0.00758978
            1193        -6.63426        -6.64736      0.00758343
            1194        -6.63164        -6.64735      0.00757709
            1195        -6.62903        -6.64733      0.00757076
            1196        -6.62548        -6.64731      0.00756445
            1197        -6.62195        -6.64729      0.00755816
            1198         -6.6191        -6.64727      0.00755189
            1199        -6.61726        -6.64724      0.00754563
            1200        -6.61416        -6.64722       0.0075394
            1201        -6.61142        -6.64719      0.00753318
            1202        -6.60874        -6.64716      0.00752698
            1203         -6.6061        -6.64712       0.0075208
            1204        -6.60287        -6.64708      0.00751464
            1205        -6.60001        -6.64705      0.00750851
            1206        -6.59787          -6.647      0.00750239
            1207        -6.59579        -6.64696       0.0074963
            1208        -6.59345        -6.64692      0.00749022
            1209        -6.59022        -6.64687      0.00748417
            1210        -6.58803        -6.64682      0.00747815
            1211        -6.58592        -6.64677      0.00747214
            1212        -6.58454        -6.64672      0.00746615
            1213         -6.5826        -6.64667      0.00746018
            1214        -6.58042        -6.64661      0.00745424
            1215        -6.57866        -6.64656      0.00744831
            1216        -6.57699         -6.6465      0.00744241
            1217        -6.57543        -6.64644      0.00743652
            1218        -6.57363        -6.64638      0.00743065
            1219         -6.5726        -6.64632      0.00742481
            1220        -6.57005        -6.64626      0.00741898
            1221        -6.56955         -6.6462      0.00741317
            1222        -6.56885        -6.64613      0.00740738
            1223        -6.56762        -6.64607       0.0074016
            1224        -6.56682          -6.646      0.00739583
            1225        -6.56615        -6.64594      0.00739008
            1226         -6.5656        -6.64587      0.00738435
            1227         -6.5655        -6.64581      0.00737862
            1228        -6.56456        -6.64574      0.00737291
            1229        -6.56439        -6.64568       0.0073672
            1230        -6.56467        -6.64561      0.00736151
            1231        -6.56444        -6.64554      0.00735582
            1232        -6.56531        -6.64548      0.00735014
            1233        -6.56534        -6.64541      0.00734447
            1234        -6.56582        -6.64535       0.0073388
            1235        -6.56677        -6.64529      0.00733313
            1236        -6.56784        -6.64522      0.00732747
            1237        -6.56905        -6.64516       0.0073218
            1238        -6.57006         -6.6451      0.00731614
            1239        -6.57153        -6.64504      0.00731048
            1240        -6.57248        -6.64498      0.00730482
            1241        -6.57421        -6.64493      0.00729915
            1242        -6.57509        -6.64487      0.00729349
            1243        -6.57707        -6.64481      0.00728783
            1244        -6.57884        -6.64476      0.00728216
            1245        -6.58074        -6.64471      0.00727649
            1246        -6.58308        -6.64466      0.00727082
            1247        -6.58585        -6.64461      0.00726515
            1248        -6.58874        -6.64457      0.00725946
            1249        -6.59077        -6.64453      0.00725378
            1250         -6.5929        -6.64448      0.00724809
            1251        -6.59546        -6.64445       0.0072424
            1252        -6.59811        -6.64441      0.00723671
            1253        -6.60086        -6.64437      0.00723102
            1254        -6.60336        -6.64434      0.00722533
            1255        -6.60661        -6.64431      0.00721963
            1256        -6.61025        -6.64428      0.00721394
            1257        -6.61332        -6.64426      0.00720824
            1258        -6.61679        -6.64424      0.00720254
            1259        -6.62032        -6.64422      0.00719685
            1260        -6.62391         -6.6442      0.00719115
            1261        -6.62659        -6.64419      0.00718546
            1262        -6.62964        -6.64418      0.00717978
            1263        -6.63273        -6.64417       0.0071741
            1264        -6.63684        -6.64416      0.00716843
            1265        -6.64034        -6.64416      0.00716276
            1266        -6.64419        -6.64416       0.0071571
            1267        -6.64742        -6.64416      0.00715146
            1268        -6.65197        -6.64417      0.00714582
            1269        -6.65557        -6.64418      0.00714019
            1270        -6.66016        -6.64419      0.00713458
            1271        -6.66345         -6.6442      0.00712898
            1272        -6.66675        -6.64422       0.0071234
            1273        -6.66908        -6.64424      0.00711783
            1274        -6.67303        -6.64426      0.00711228
            1275        -6.67696        -6.64429      0.00710675
            1276        -6.68088        -6.64432      0.00710124
            1277        -6.68446        -6.64435      0.00709575
            1278         -6.6877        -6.64438      0.00709028
            1279        -6.69091        -6.64442      0.00708483
            1280        -6.69409        -6.64446       0.0070794
            1281        -6.69821         -6.6445      0.00707399
            1282        -6.70166        -6.64455      0.00706862
            1283        -6.70474        -6.64459      0.00706326
            1284        -6.70811        -6.64464      0.00705794
            1285        -6.71143        -6.64469      0.00705263
            1286        -6.71438        -6.64475      0.00704736
            1287        -6.71729         -6.6448      0.00704211
            1288        -6.72079        -6.64486      0.00703689
            1289        -6.72392        -6.64492       0.0070317
            1290          -6.727        -6.64499      0.00702653
            1291        -6.73002        -6.64505       0.0070214
            1292        -6.73331        -6.64512       0.0070163
            1293        -6.73589        -6.64519      0.00701122
            1294        -6.73939        -6.64527      0.00700618
            1295        -6.74153        -6.64534      0.00700117
            1296         -6.7449        -6.64542      0.00699618
            1297        -6.74757         -6.6455      0.00699123
            1298        -6.75082        -6.64558      0.00698632
            1299        -6.75271        -6.64566      0.00698143
            1300        -6.75551        -6.64574      0.00697657
            1301        -6.75824        -6.64583      0.00697174
            1302        -6.75994        -6.64592      0.00696694
            1303        -6.76222        -6.64601      0.00696216
            1304        -6.76475         -6.6461      0.00695742
            1305         -6.7669        -6.64619       0.0069527
            1306        -6.76865        -6.64628      0.00694801
            1307        -6.77066        -6.64638      0.00694335
            1308        -6.77131        -6.64648       0.0069387
            1309        -6.77255        -6.64657      0.00693406
            1310        -6.77436        -6.64667      0.00692946
            1311        -6.77611        -6.64677      0.00692487
            1312        -6.77747        -6.64687      0.00692031
            1313        -6.77941        -6.64697      0.00691578
            1314        -6.78096        -6.64707      0.00691127
            1315        -6.78212        -6.64717      0.00690677
            1316        -6.78322        -6.64728       0.0069023
            1317        -6.78521        -6.64738      0.00689785
            1318        -6.78682        -6.64749      0.00689343
            1319        -6.78901        -6.64759      0.00688904
            1320        -6.78952         -6.6477      0.00688466
            1321        -6.79125        -6.64781      0.00688031
            1322        -6.79259        -6.64792      0.00687597
            1323        -6.79387        -6.64803      0.00687166
            1324        -6.79442        -6.64814      0.00686736
            1325        -6.79524        -6.64825      0.00686307
            1326        -6.79534        -6.64836      0.00685879
            1327         -6.7957        -6.64847      0.00685452
            1328        -6.79599        -6.64858      0.00685026
            1329        -6.79589         -6.6487      0.00684601
            1330        -6.79605        -6.64881      0.00684175
            1331        -6.79646        -6.64892      0.00683751
            1332        -6.79713        -6.64903      0.00683329
            1333        -6.79774        -6.64914      0.00682907
            1334        -6.79795        -6.64925      0.00682486
            1335        -6.79874        -6.64936      0.00682067
            1336        -6.79914        -6.64948      0.00681648
            1337        -6.79914        -6.64959       0.0068123
            1338        -6.79908         -6.6497      0.00680813
            1339        -6.79895        -6.64981      0.00680396
            1340        -6.79939        -6.64992       0.0067998
            1341         -6.7988        -6.65003      0.00679563
            1342        -6.79847        -6.65014      0.00679147
            1343        -6.79774        -6.65025       0.0067873
            1344        -6.79694        -6.65036      0.00678313
            1345         -6.7964        -6.65047      0.00677895
            1346        -6.79579        -6.65058      0.00677478
            1347        -6.79511        -6.65069       0.0067706
            1348        -6.79436        -6.65079      0.00676641
            1349        -6.79354         -6.6509      0.00676222
            1350        -6.79297          -6.651      0.00675803
            1351        -6.79234        -6.65111      0.00675384
            1352        -6.79131        -6.65121      0.00674964
            1353        -6.79053        -6.65132      0.00674544
            1354        -6.78872        -6.65142      0.00674122
            1355         -6.7878        -6.65152        0.006737
            1356        -6.78714        -6.65162      0.00673277
            1357        -6.78544        -6.65172      0.00672853
            1358        -6.78431        -6.65181      0.00672428
            1359        -6.78247        -6.65191      0.00672002
            1360        -6.78152        -6.65201      0.00671576
            1361        -6.78051         -6.6521      0.00671149
            1362        -6.77844        -6.65219       0.0067072
            1363        -6.77631        -6.65228       0.0067029
            1364        -6.77507        -6.65237      0.00669859
            1365        -6.77278        -6.65246      0.00669426
            1366        -6.77107        -6.65255      0.00668992
            1367        -6.76831        -6.65263      0.00668557
            1368        -6.76644        -6.65272       0.0066812
            1369        -6.76449         -6.6528      0.00667681
            1370        -6.76182        -6.65288      0.00667242
            1371        -6.75939        -6.65296        0.006668
            1372        -6.75689        -6.65303      0.00666357
            1373        -6.75333         -6.6531      0.00665912
            1374        -6.75164        -6.65318      0.00665466
            1375        -6.74889        -6.65325      0.00665018
            1376        -6.74574        -6.65331      0.00664569
            1377        -6.74219        -6.65338      0.00664118
            1378        -6.73952        -6.65344      0.00663665
            1379        -6.73613         -6.6535      0.00663211
            1380        -6.73298        -6.65356      0.00662755
            1381        -6.73007        -6.65361      0.00662299
            1382        -6.72644        -6.65367       0.0066184
            1383        -6.72369        -6.65372      0.00661381
            1384        -6.71957        -6.65376       0.0066092
            1385        -6.71569        -6.65381      0.00660458
            1386        -6.71206        -6.65385      0.00659995
            1387        -6.70803        -6.65389      0.00659531
            1388        -6.70424        -6.65393      0.00659066
            1389        -6.70038        -6.65396        0.006586
            1390        -6.69676        -6.65399      0.00658133
            1391        -6.69275        -6.65402      0.00657666
            1392        -6.68834        -6.65404      0.00657198
            1393        -6.68354        -6.65406       0.0065673
            1394        -6.67996        -6.65408      0.00656261
