#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
             711      0.05248514       0.0521235    5.533909e-06
             712      0.05248703      0.05212401     5.54964e-06
             713      0.05248892      0.05212452    5.565406e-06
             714      0.05249082      0.05212504    5.581206e-06
             715      0.05249271      0.05212555     5.59704e-06
             716      0.05249462      0.05212607    5.612908e-06
             717      0.05249654      0.05212658    5.628812e-06
             718      0.05249846       0.0521271    5.644751e-06
             719      0.05250038      0.05212762    5.660724e-06
             720      0.05250231      0.05212814    5.676733e-06
             721      0.05250424      0.05212866    5.692776e-06
             722      0.05250619      0.05212918    5.708855e-06
             723      0.05250813      0.05212971    5.724968e-06
             724      0.05251008      0.05213023    5.741117e-06
             725      0.05251204      0.05213076    5.757302e-06
             726        0.052514      0.05213129    5.773521e-06
             727      0.05251597      0.05213182    5.789777e-06
             728      0.05251795      0.05213235    5.806068e-06
             729      0.05251993      0.05213288    5.822394e-06
             730      0.05252191      0.05213341    5.838756e-06
             731      0.05252391      0.05213395    5.855155e-06
             732       0.0525259      0.05213448    5.871589e-06
             733      0.05252791      0.05213502    5.888059e-06
             734      0.05252992      0.05213556    5.904566e-06
             735      0.05253193       0.0521361    5.921108e-06
             736      0.05253395      0.05213664    5.937686e-06
             737      0.05253597      0.05213718    5.954301e-06
             738      0.05253801      0.05213772    5.970952e-06
             739      0.05254004      0.05213827     5.98764e-06
             740      0.05254209      0.05213881    6.004365e-06
             741      0.05254414      0.05213936    6.021126e-06
             742       0.0525462      0.05213991    6.037925e-06
             743      0.05254826      0.05214046     6.05476e-06
             744      0.05255033      0.05214101    6.071633e-06
             745      0.05255241      0.05214156    6.088543e-06
             746      0.05255449      0.05214211    6.105491e-06
             747      0.05255658      0.05214267    6.122476e-06
             748      0.05255867      0.05214322    6.139498e-06
             749      0.05256077      0.05214378    6.156559e-06
             750      0.05256288      0.05214434    6.173657e-06
             751      0.05256499       0.0521449    6.190793e-06
             752      0.05256711      0.05214546    6.207967e-06
             753      0.05256923      0.05214603    6.225179e-06
             754      0.05257136      0.05214659    6.242429e-06
             755       0.0525735      0.05214715    6.259718e-06
             756      0.05257564      0.05214772    6.277045e-06
             757      0.05257779      0.05214829     6.29441e-06
             758      0.05257994      0.05214886    6.311813e-06
             759       0.0525821      0.05214943    6.329255e-06
             760      0.05258427         0.05215    6.346736e-06
             761      0.05258644      0.05215058    6.364255e-06
             762      0.05258863      0.05215115    6.381814e-06
             763      0.05259081      0.05215173    6.399411e-06
             764        0.052593       0.0521523    6.417047e-06
             765       0.0525952      0.05215288    6.434722e-06
             766       0.0525974      0.05215346    6.452436e-06
             767      0.05259961      0.05215405     6.47019e-06
             768      0.05260183      0.05215463    6.487982e-06
             769      0.05260406      0.05215521    6.505815e-06
             770      0.05260629       0.0521558    6.523687e-06
             771      0.05260853      0.05215639    6.541599e-06
             772      0.05261077      0.05215697     6.55955e-06
             773      0.05261302      0.05215756    6.577542e-06
             774      0.05261527      0.05215816    6.595573e-06
             775      0.05261754      0.05215875    6.613645e-06
             776      0.05261981      0.05215934    6.631757e-06
             777      0.05262209      0.05215994     6.64991e-06
             778      0.05262437      0.05216053    6.668103e-06
             779      0.05262666      0.05216113    6.686337e-06
             780      0.05262896      0.05216173    6.704611e-06
             781      0.05263127      0.05216233    6.722927e-06
             782      0.05263358      0.05216294    6.741283e-06
             783      0.05263589      0.05216354    6.759681e-06
             784      0.05263822      0.05216415    6.778119e-06
             785      0.05264055      0.05216475    6.796599e-06
             786      0.05264288      0.05216536     6.81512e-06
             787      0.05264523      0.05216597    6.833682e-06
             788      0.05264758      0.05216658    6.852286e-06
             789      0.05264993       0.0521672    6.870931e-06
             790       0.0526523      0.05216781    6.889618e-06
             791      0.05265467      0.05216842    6.908348e-06
             792      0.05265705      0.05216904    6.927118e-06
             793      0.05265943      0.05216966    6.945931e-06
             794      0.05266183      0.05217028    6.964787e-06
             795      0.05266423       0.0521709    6.983684e-06
             796      0.05266663      0.05217152    7.002624e-06
             797      0.05266905      0.05217215    7.021607e-06
             798      0.05267147      0.05217277    7.040632e-06
             799      0.05267389       0.0521734      7.0597e-06
             800      0.05267633      0.05217403    7.078811e-06
             801      0.05267877      0.05217466    7.097965e-06
             802      0.05268122      0.05217529    7.117162e-06
             803      0.05268368      0.05217592    7.136402e-06
             804      0.05268614      0.05217656    7.155685e-06
             805      0.05268861       0.0521772    7.175012e-06
             806      0.05269108      0.05217783    7.194382e-06
             807      0.05269357      0.05217847    7.213796e-06
             808      0.05269606      0.05217911    7.233254e-06
             809      0.05269856      0.05217975    7.252755e-06
             810      0.05270107       0.0521804    7.272301e-06
             811      0.05270358      0.05218104     7.29189e-06
             812       0.0527061      0.05218169    7.311524e-06
             813      0.05270863      0.05218234    7.331203e-06
             814      0.05271117      0.05218299    7.350926e-06
             815      0.05271371      0.05218364    7.370694e-06
             816      0.05271626      0.05218429    7.390506e-06
             817      0.05271882      0.05218495    7.410364e-06
             818      0.05272139       0.0521856    7.430266e-06
             819      0.05272396      0.05218626    7.450214e-06
             820      0.05272654      0.05218692    7.470206e-06
             821      0.05272913      0.05218758    7.490244e-06
             822      0.05273172      0.05218824    7.510327e-06
             823      0.05273433       0.0521889    7.530456e-06
             824      0.05273694      0.05218957     7.55063e-06
             825      0.05273956      0.05219024    7.570851e-06
             826      0.05274219       0.0521909    7.591117e-06
             827      0.05274482      0.05219157     7.61143e-06
             828      0.05274746      0.05219224    7.631789e-06
             829      0.05275011      0.05219292    7.652194e-06
             830      0.05275277      0.05219359    7.672646e-06
             831      0.05275544      0.05219427    7.693144e-06
             832      0.05275811      0.05219495    7.713689e-06
             833      0.05276079      0.05219563    7.734281e-06
             834      0.05276348      0.05219631     7.75492e-06
             835      0.05276618      0.05219699    7.775606e-06
             836      0.05276889      0.05219767     7.79634e-06
             837       0.0527716      0.05219836    7.817121e-06
             838      0.05277432      0.05219905     7.83795e-06
             839      0.05277705      0.05219973    7.858827e-06
             840      0.05277979      0.05220043    7.879751e-06
             841      0.05278254      0.05220112    7.900724e-06
             842      0.05278529      0.05220181    7.921744e-06
             843      0.05278805      0.05220251    7.942813e-06
             844      0.05279083       0.0522032    7.963931e-06
             845       0.0527936       0.0522039    7.985096e-06
             846      0.05279639       0.0522046    8.006311e-06
             847      0.05279918       0.0522053    8.027574e-06
             848      0.05280199      0.05220601    8.048886e-06
             849       0.0528048      0.05220671    8.070247e-06
             850      0.05280762      0.05220742    8.091658e-06
             851      0.05281045      0.05220813    8.113117e-06
             852      0.05281329      0.05220884    8.134627e-06
             853      0.05281613      0.05220955    8.156186e-06
             854      0.05281899      0.05221027    8.177795e-06
             855      0.05282185      0.05221098    8.199454e-06
             856      0.05282472       0.0522117    8.221163e-06
             857       0.0528276      0.05221242    8.242922e-06
             858      0.05283048      0.05221314    8.264731e-06
             859      0.05283338      0.05221386    8.286591e-06
             860      0.05283629      0.05221458    8.308502e-06
             861       0.0528392      0.05221531    8.330464e-06
             862      0.05284213      0.05221604    8.352476e-06
             863      0.05284506      0.05221676     8.37454e-06
             864        0.052848      0.05221749    8.396656e-06
             865      0.05285095      0.05221823    8.418823e-06
             866      0.05285391      0.05221896    8.441041e-06
             867      0.05285687       0.0522197    8.463312e-06
             868      0.05285985      0.05222043    8.485634e-06
             869      0.05286283      0.05222117    8.508008e-06
             870      0.05286583      0.05222191    8.530434e-06
             871      0.05286883      0.05222266    8.552913e-06
             872      0.05287184       0.0522234    8.575445e-06
             873      0.05287486      0.05222415    8.598029e-06
             874      0.05287789       0.0522249    8.620666e-06
             875      0.05288093      0.05222565    8.643356e-06
             876      0.05288398       0.0522264      8.6661e-06
             877      0.05288704      0.05222715    8.688897e-06
             878      0.05289011      0.05222791    8.711748e-06
             879      0.05289319      0.05222866    8.734652e-06
             880      0.05289628      0.05222942    8.757611e-06
             881      0.05289937      0.05223018    8.780624e-06
             882      0.05290248      0.05223094    8.803691e-06
             883      0.05290559      0.05223171    8.826813e-06
             884      0.05290872      0.05223247     8.84999e-06
             885      0.05291185      0.05223324    8.873222e-06
             886        0.052915      0.05223401    8.896508e-06
             887      0.05291815      0.05223478     8.91985e-06
             888      0.05292131      0.05223556    8.943247e-06
             889      0.05292448      0.05223633      8.9667e-06
             890      0.05292767      0.05223711    8.990208e-06
             891      0.05293086      0.05223789    9.013773e-06
             892      0.05293407      0.05223867    9.037394e-06
             893      0.05293728      0.05223945    9.061072e-06
             894      0.05294051      0.05224023    9.084806e-06
             895      0.05294374      0.05224102    9.108597e-06
             896      0.05294699      0.05224181    9.132446e-06
             897      0.05295024       0.0522426    9.156351e-06
             898       0.0529535      0.05224339    9.180314e-06
             899      0.05295677      0.05224418    9.204334e-06
             900      0.05296006      0.05224498    9.228412e-06
             901      0.05296335      0.05224577    9.252547e-06
             902      0.05296665      0.05224657    9.276741e-06
             903      0.05296996      0.05224737    9.300993e-06
             904      0.05297329      0.05224818    9.325304e-06
             905      0.05297663      0.05224898    9.349673e-06
             906      0.05297997      0.05224979    9.374102e-06
             907      0.05298333       0.0522506    9.398589e-06
             908      0.05298669      0.05225141    9.423136e-06
             909      0.05299007      0.05225222    9.447743e-06
             910      0.05299346      0.05225304    9.472409e-06
             911      0.05299686      0.05225385    9.497135e-06
             912      0.05300027      0.05225467    9.521922e-06
             913      0.05300369      0.05225549     9.54677e-06
             914      0.05300712      0.05225631    9.571678e-06
             915      0.05301057      0.05225714    9.596647e-06
             916      0.05301402      0.05225796    9.621677e-06
             917      0.05301749      0.05225879    9.646769e-06
             918      0.05302096      0.05225962    9.671922e-06
             919      0.05302445      0.05226045    9.697137e-06
             920      0.05302795      0.05226129    9.722414e-06
             921      0.05303145      0.05226213    9.747754e-06
             922      0.05303497      0.05226296    9.773155e-06
             923      0.05303851       0.0522638     9.79862e-06
             924      0.05304205      0.05226465    9.824147e-06
             925       0.0530456      0.05226549    9.849738e-06
             926      0.05304917      0.05226634    9.875392e-06
             927      0.05305274      0.05226718     9.90111e-06
             928      0.05305633      0.05226804    9.926891e-06
             929      0.05305993      0.05226889    9.952736e-06
             930      0.05306354      0.05226974    9.978646e-06
             931      0.05306716       0.0522706    1.000462e-05
             932       0.0530708      0.05227146    1.003066e-05
             933      0.05307444      0.05227232    1.005676e-05
             934       0.0530781      0.05227318    1.008293e-05
             935      0.05308177      0.05227405    1.010917e-05
             936      0.05308545      0.05227491    1.013547e-05
             937      0.05308915      0.05227578    1.016183e-05
             938      0.05309285      0.05227665    1.018827e-05
             939      0.05309657      0.05227753    1.021477e-05
             940       0.0531003       0.0522784    1.024133e-05
             941      0.05310404      0.05227928    1.026796e-05
             942       0.0531078      0.05228016    1.029466e-05
             943      0.05311156      0.05228104    1.032143e-05
             944      0.05311534      0.05228192    1.034827e-05
             945      0.05311913      0.05228281    1.037517e-05
             946      0.05312293       0.0522837    1.040214e-05
             947      0.05312675      0.05228459    1.042918e-05
             948      0.05313058      0.05228548    1.045629e-05
             949      0.05313442      0.05228637    1.048347e-05
             950      0.05313828      0.05228727    1.051072e-05
             951      0.05314214      0.05228817    1.053803e-05
             952      0.05314603      0.05228907    1.056542e-05
             953      0.05314992      0.05228997    1.059288e-05
             954      0.05315383      0.05229088    1.062041e-05
             955      0.05315775      0.05229179    1.064801e-05
             956      0.05316168       0.0522927    1.067568e-05
             957      0.05316563      0.05229361    1.070342e-05
             958      0.05316959      0.05229452    1.073123e-05
             959      0.05317356      0.05229544    1.075912e-05
             960      0.05317754      0.05229636    1.078708e-05
             961      0.05318154      0.05229728    1.081511e-05
             962      0.05318556       0.0522982    1.084321e-05
             963      0.05318958      0.05229913    1.087138e-05
             964      0.05319362      0.05230006    1.089963e-05
             965      0.05319767      0.05230099    1.092796e-05
             966      0.05320174      0.05230192    1.095635e-05
             967      0.05320582      0.05230285    1.098483e-05
             968      0.05320992      0.05230379    1.101337e-05
             969      0.05321403      0.05230473    1.104199e-05
             970      0.05321815      0.05230567    1.107069e-05
             971      0.05322229      0.05230662    1.109946e-05
             972      0.05322643      0.05230756    1.112831e-05
             973       0.0532306      0.05230851    1.115724e-05
             974      0.05323478      0.05230946    1.118624e-05
             975      0.05323897      0.05231042    1.121531e-05
             976      0.05324318      0.05231137    1.124447e-05
             977       0.0532474      0.05231233     1.12737e-05
             978      0.05325163      0.05231329    1.130301e-05
             979      0.05325588      0.05231425     1.13324e-05
             980      0.05326015      0.05231522    1.136186e-05
             981      0.05326443      0.05231619    1.139141e-05
             982      0.05326873      0.05231716    1.142103e-05
             983      0.05327304      0.05231813    1.145073e-05
             984      0.05327736       0.0523191    1.148052e-05
             985       0.0532817      0.05232008    1.151038e-05
             986      0.05328606      0.05232106    1.154032e-05
             987      0.05329043      0.05232204    1.157035e-05
             988      0.05329481      0.05232303    1.160045e-05
             989      0.05329921      0.05232401    1.163064e-05
             990      0.05330363        0.052325    1.166091e-05
             991      0.05330807        0.052326    1.169126e-05
             992      0.05331251      0.05232699    1.172169e-05
             993      0.05331698      0.05232799    1.175221e-05
             994      0.05332146      0.05232899    1.178281e-05
             995      0.05332596      0.05232999    1.181349e-05
             996      0.05333047      0.05233099    1.184426e-05
             997      0.05333499        0.052332    1.187511e-05
             998      0.05333953      0.05233301    1.190605e-05
             999      0.05334409      0.05233402    1.193707e-05
            1000      0.05334867      0.05233504    1.196818e-05
            1001      0.05335326      0.05233605    1.199937e-05
            1002      0.05335786      0.05233707    1.203065e-05
            1003      0.05336249       0.0523381    1.206202e-05
            1004      0.05336713      0.05233912    1.209347e-05
            1005      0.05337179      0.05234015    1.212501e-05
            1006      0.05337646      0.05234118    1.215664e-05
            1007      0.05338115      0.05234221    1.218836e-05
            1008      0.05338586      0.05234325    1.222016e-05
            1009      0.05339058      0.05234428    1.225206e-05
            1010      0.05339532      0.05234532    1.228404e-05
            1011      0.05340009      0.05234637    1.231611e-05
            1012      0.05340486      0.05234741    1.234828e-05
            1013      0.05340966      0.05234846    1.238053e-05
            1014      0.05341447      0.05234951    1.241287e-05
            1015       0.0534193      0.05235057    1.244531e-05
            1016      0.05342414      0.05235162    1.247784e-05
            1017      0.05342901      0.05235268    1.251046e-05
            1018      0.05343389      0.05235375    1.254317e-05
            1019      0.05343879      0.05235481    1.257598e-05
            1020       0.0534437      0.05235588    1.260888e-05
            1021      0.05344863      0.05235695    1.264187e-05
            1022      0.05345359      0.05235802    1.267496e-05
            1023      0.05345856       0.0523591    1.270814e-05
            1024      0.05346355      0.05236018    1.274142e-05
            1025      0.05346856      0.05236126    1.277479e-05
            1026      0.05347358      0.05236234    1.280826e-05
            1027      0.05347862      0.05236343    1.284183e-05
            1028      0.05348369      0.05236452    1.287549e-05
            1029      0.05348877      0.05236561    1.290925e-05
            1030      0.05349387      0.05236671    1.294311e-05
            1031      0.05349899       0.0523678    1.297706e-05
            1032      0.05350413      0.05236891    1.301112e-05
            1033      0.05350928      0.05237001    1.304527e-05
            1034      0.05351445      0.05237112    1.307952e-05
            1035      0.05351965      0.05237223    1.311387e-05
            1036      0.05352486      0.05237334    1.314833e-05
            1037      0.05353009      0.05237445    1.318288e-05
            1038      0.05353535      0.05237557    1.321754e-05
            1039      0.05354062      0.05237669    1.325229e-05
            1040      0.05354591      0.05237782    1.328715e-05
            1041      0.05355122      0.05237895    1.332211e-05
            1042      0.05355655      0.05238008    1.335718e-05
            1043       0.0535619      0.05238121    1.339235e-05
            1044      0.05356727      0.05238234    1.342762e-05
            1045      0.05357267      0.05238348      1.3463e-05
            1046      0.05357808      0.05238463    1.349848e-05
            1047      0.05358351      0.05238577    1.353407e-05
            1048      0.05358896      0.05238692    1.356976e-05
            1049      0.05359443      0.05238807    1.360556e-05
            1050      0.05359992      0.05238922    1.364147e-05
            1051      0.05360543      0.05239038    1.367748e-05
            1052      0.05361097      0.05239154     1.37136e-05
            1053      0.05361652       0.0523927    1.374983e-05
            1054       0.0536221      0.05239387    1.378617e-05
            1055      0.05362769      0.05239504    1.382262e-05
            1056      0.05363331      0.05239621    1.385918e-05
            1057      0.05363895      0.05239739    1.389585e-05
            1058       0.0536446      0.05239857    1.393263e-05
            1059      0.05365028      0.05239975    1.396952e-05
            1060      0.05365598      0.05240094    1.400652e-05
            1061      0.05366171      0.05240212    1.404363e-05
            1062      0.05366745      0.05240331    1.408086e-05
            1063      0.05367322      0.05240451     1.41182e-05
            1064        0.053679      0.05240571    1.415565e-05
            1065      0.05368481      0.05240691    1.419322e-05
            1066      0.05369065      0.05240811    1.423091e-05
            1067       0.0536965      0.05240932     1.42687e-05
            1068      0.05370237      0.05241053    1.430662e-05
            1069      0.05370827      0.05241174    1.434465e-05
            1070      0.05371419      0.05241296    1.438279e-05
            1071      0.05372013      0.05241418    1.442106e-05
            1072       0.0537261      0.05241541    1.445944e-05
            1073      0.05373208      0.05241663    1.449794e-05
            1074      0.05373809      0.05241786    1.453656e-05
            1075      0.05374412       0.0524191    1.457529e-05
            1076      0.05375018      0.05242033    1.461415e-05
            1077      0.05375626      0.05242158    1.465313e-05
            1078      0.05376236      0.05242282    1.469223e-05
            1079      0.05376848      0.05242407    1.473145e-05
            1080      0.05377462      0.05242532    1.477079e-05
            1081      0.05378079      0.05242657    1.481025e-05
            1082      0.05378699      0.05242783    1.484984e-05
            1083       0.0537932      0.05242909    1.488955e-05
            1084      0.05379944      0.05243035    1.492938e-05
            1085       0.0538057      0.05243162    1.496934e-05
            1086      0.05381199      0.05243289    1.500942e-05
            1087      0.05381829      0.05243417    1.504963e-05
            1088      0.05382463      0.05243544    1.508996e-05
            1089      0.05383098      0.05243673    1.513042e-05
            1090      0.05383736      0.05243801      1.5171e-05
            1091      0.05384377       0.0524393    1.521172e-05
            1092      0.05385019      0.05244059    1.525256e-05
            1093      0.05385664      0.05244189    1.529353e-05
            1094      0.05386312      0.05244319    1.533463e-05
            1095      0.05386961      0.05244449    1.537585e-05
            1096      0.05387614      0.05244579    1.541721e-05
            1097      0.05388268       0.0524471     1.54587e-05
            1098      0.05388925      0.05244842    1.550032e-05
            1099      0.05389585      0.05244973    1.554206e-05
            1100      0.05390247      0.05245106    1.558395e-05
            1101      0.05390911      0.05245238    1.562596e-05
            1102      0.05391578      0.05245371     1.56681e-05
            1103      0.05392247      0.05245504    1.571038e-05
            1104      0.05392918      0.05245637    1.575279e-05
            1105      0.05393592      0.05245771    1.579534e-05
            1106      0.05394269      0.05245906    1.583802e-05
            1107      0.05394947       0.0524604    1.588084e-05
            1108      0.05395629      0.05246175    1.592379e-05
            1109      0.05396313      0.05246311    1.596687e-05
            1110      0.05396999      0.05246446     1.60101e-05
            1111      0.05397688      0.05246583    1.605346e-05
            1112      0.05398379      0.05246719    1.609695e-05
            1113      0.05399072      0.05246856    1.614059e-05
            1114      0.05399768      0.05246993    1.618436e-05
            1115      0.05400467      0.05247131    1.622827e-05
            1116      0.05401168      0.05247269    1.627232e-05
            1117      0.05401872      0.05247407    1.631651e-05
            1118      0.05402577      0.05247546    1.636084e-05
            1119      0.05403286      0.05247685    1.640531e-05
            1120      0.05403997      0.05247825    1.644992e-05
            1121       0.0540471      0.05247965    1.649467e-05
            1122      0.05405425      0.05248105    1.653957e-05
            1123      0.05406143      0.05248246     1.65846e-05
            1124      0.05406864      0.05248387    1.662978e-05
            1125      0.05407586      0.05248528    1.667509e-05
            1126      0.05408312       0.0524867    1.672055e-05
            1127      0.05409039      0.05248813    1.676616e-05
            1128      0.05409769      0.05248955    1.681191e-05
            1129      0.05410501      0.05249098     1.68578e-05
            1130      0.05411236      0.05249242    1.690383e-05
            1131      0.05411973      0.05249386    1.695001e-05
            1132      0.05412713       0.0524953    1.699633e-05
            1133      0.05413454      0.05249675     1.70428e-05
            1134      0.05414199       0.0524982    1.708941e-05
            1135      0.05414945      0.05249965    1.713617e-05
            1136      0.05415694      0.05250111    1.718308e-05
            1137      0.05416445      0.05250257    1.723012e-05
            1138      0.05417198      0.05250404    1.727732e-05
            1139      0.05417954      0.05250551    1.732466e-05
            1140      0.05418712      0.05250699    1.737215e-05
            1141      0.05419472      0.05250847    1.741978e-05
            1142      0.05420234      0.05250995    1.746756e-05
            1143      0.05420999      0.05251144    1.751549e-05
            1144      0.05421766      0.05251293    1.756356e-05
            1145      0.05422535      0.05251442    1.761178e-05
            1146      0.05423306      0.05251592    1.766015e-05
            1147      0.05424079      0.05251743    1.770866e-05
            1148      0.05424854      0.05251894    1.775732e-05
            1149      0.05425631      0.05252045    1.780613e-05
            1150      0.05426411      0.05252196    1.785508e-05
            1151      0.05427192      0.05252348    1.790419e-05
            1152      0.05427975      0.05252501    1.795343e-05
            1153      0.05428761      0.05252654    1.800283e-05
            1154      0.05429548      0.05252807    1.805237e-05
            1155      0.05430337      0.05252961    1.810206e-05
            1156      0.05431128      0.05253115    1.815189e-05
            1157      0.05431921      0.05253269    1.820187e-05
            1158      0.05432716      0.05253424      1.8252e-05
            1159      0.05433512       0.0525358    1.830227e-05
            1160       0.0543431      0.05253736    1.835269e-05
            1161       0.0543511      0.05253892    1.840325e-05
            1162      0.05435912      0.05254048    1.845396e-05
            1163      0.05436715      0.05254206    1.850481e-05
            1164       0.0543752      0.05254363    1.855581e-05
            1165      0.05438326      0.05254521    1.860695e-05
            1166      0.05439134      0.05254679    1.865823e-05
            1167      0.05439943      0.05254838    1.870966e-05
            1168      0.05440754      0.05254997    1.876122e-05
            1169      0.05441565      0.05255157    1.881293e-05
            1170      0.05442378      0.05255317    1.886479e-05
            1171      0.05443192      0.05255477    1.891678e-05
            1172      0.05444007      0.05255638    1.896891e-05
            1173      0.05444823      0.05255799    1.902118e-05
            1174      0.05445641      0.05255961    1.907359e-05
            1175      0.05446459      0.05256123    1.912614e-05
            1176      0.05447278      0.05256286    1.917882e-05
            1177      0.05448098      0.05256449    1.923164e-05
            1178      0.05448918      0.05256612    1.928459e-05
            1179      0.05449739      0.05256776    1.933768e-05
            1180      0.05450561       0.0525694     1.93909e-05
            1181      0.05451383      0.05257105    1.944425e-05
            1182      0.05452205       0.0525727    1.949773e-05
            1183      0.05453028      0.05257435    1.955134e-05
            1184       0.0545385      0.05257601    1.960508e-05
            1185      0.05454673      0.05257768    1.965895e-05
            1186      0.05455496      0.05257934    1.971294e-05
            1187      0.05456318      0.05258101    1.976705e-05
            1188      0.05457141      0.05258269    1.982129e-05
            1189      0.05457963      0.05258437    1.987565e-05
            1190      0.05458785      0.05258605    1.993012e-05
            1191      0.05459606      0.05258774    1.998472e-05
            1192      0.05460426      0.05258943    2.003942e-05
            1193      0.05461246      0.05259113    2.009425e-05
            1194      0.05462064      0.05259283    2.014918e-05
            1195      0.05462882      0.05259453    2.020422e-05
            1196      0.05463698      0.05259624    2.025937e-05
            1197      0.05464513      0.05259795    2.031463e-05
            1198      0.05465327      0.05259967    2.036999e-05
            1199      0.05466138      0.05260139    2.042545e-05
            1200      0.05466948      0.05260311      2.0481e-05
            1201      0.05467756      0.05260484    2.053666e-05
            1202      0.05468563      0.05260657     2.05924e-05
            1203      0.05469366       0.0526083    2.064824e-05
            1204      0.05470168      0.05261004    2.070416e-05
            1205      0.05470966      0.05261178    2.076017e-05
            1206      0.05471762      0.05261353    2.081626e-05
            1207      0.05472556      0.05261528    2.087243e-05
            1208      0.05473345      0.05261703    2.092867e-05
            1209      0.05474132      0.05261879    2.098499e-05
            1210      0.05474915      0.05262055    2.104137e-05
            1211      0.05475694      0.05262231    2.109782e-05
            1212      0.05476469      0.05262408    2.115434e-05
            1213       0.0547724      0.05262585    2.121091e-05
            1214      0.05478006      0.05262763    2.126753e-05
            1215      0.05478768      0.05262941     2.13242e-05
            1216      0.05479525      0.05263119    2.138092e-05
            1217      0.05480277      0.05263297    2.143768e-05
            1218      0.05481023      0.05263476    2.149448e-05
            1219      0.05481764      0.05263655    2.155131e-05
            1220      0.05482499      0.05263834    2.160817e-05
            1221      0.05483228      0.05264014    2.166505e-05
            1222       0.0548395      0.05264194    2.172195e-05
            1223      0.05484666      0.05264374    2.177887e-05
            1224      0.05485375      0.05264555    2.183579e-05
            1225      0.05486077      0.05264736    2.189272e-05
            1226      0.05486771      0.05264917    2.194964e-05
            1227      0.05487457      0.05265098    2.200656e-05
            1228      0.05488135       0.0526528    2.206346e-05
            1229      0.05488805      0.05265462    2.212034e-05
            1230      0.05489466      0.05265644     2.21772e-05
            1231      0.05490118      0.05265826    2.223403e-05
            1232       0.0549076      0.05266009    2.229082e-05
            1233      0.05491392      0.05266191    2.234756e-05
            1234      0.05492014      0.05266374    2.240425e-05
            1235      0.05492626      0.05266558    2.246089e-05
            1236      0.05493227      0.05266741    2.251746e-05
            1237      0.05493817      0.05266925    2.257396e-05
            1238      0.05494396      0.05267108    2.263038e-05
            1239      0.05494962      0.05267292    2.268671e-05
            1240      0.05495517      0.05267476    2.274295e-05
            1241      0.05496058      0.05267661    2.279909e-05
            1242      0.05496587      0.05267845    2.285512e-05
            1243      0.05497102      0.05268029    2.291103e-05
            1244      0.05497603      0.05268214    2.296682e-05
            1245       0.0549809      0.05268398    2.302247e-05
            1246      0.05498562      0.05268583    2.307798e-05
            1247      0.05499019      0.05268768    2.313334e-05
            1248      0.05499461      0.05268953    2.318854e-05
            1249      0.05499887      0.05269138    2.324357e-05
            1250      0.05500297      0.05269323    2.329843e-05
            1251       0.0550069      0.05269508    2.335309e-05
            1252      0.05501066      0.05269693    2.340756e-05
            1253      0.05501425      0.05269877    2.346183e-05
            1254      0.05501765      0.05270062    2.351588e-05
            1255      0.05502087      0.05270247    2.356971e-05
            1256      0.05502391      0.05270432     2.36233e-05
            1257      0.05502675      0.05270617    2.367665e-05
            1258       0.0550294      0.05270802    2.372974e-05
            1259      0.05503185      0.05270986    2.378257e-05
            1260       0.0550341      0.05271171    2.383512e-05
            1261      0.05503614      0.05271355    2.388739e-05
            1262      0.05503796      0.05271539    2.393937e-05
            1263      0.05503958      0.05271723    2.399104e-05
            1264      0.05504097      0.05271907    2.404239e-05
            1265      0.05504215      0.05272091    2.409342e-05
            1266      0.05504309      0.05272274    2.414411e-05
            1267      0.05504381      0.05272457    2.419445e-05
            1268       0.0550443       0.0527264    2.424444e-05
            1269      0.05504455      0.05272823    2.429406e-05
            1270      0.05504457      0.05273005     2.43433e-05
            1271      0.05504434      0.05273187    2.439215e-05
            1272      0.05504388      0.05273369     2.44406e-05
            1273      0.05504317      0.05273551    2.448864e-05
            1274      0.05504221      0.05273732    2.453626e-05
            1275        0.055041      0.05273912    2.458345e-05
            1276      0.05503955      0.05274093     2.46302e-05
            1277      0.05503784      0.05274272    2.467651e-05
            1278      0.05503588      0.05274452    2.472235e-05
            1279      0.05503367      0.05274631    2.476772e-05
            1280      0.05503121      0.05274809    2.481261e-05
            1281       0.0550285      0.05274987    2.485702e-05
            1282      0.05502553      0.05275165    2.490093e-05
            1283      0.05502232      0.05275342    2.494434e-05
            1284      0.05501886      0.05275518    2.498723e-05
            1285      0.05501515      0.05275694    2.502961e-05
            1286      0.05501119      0.05275869    2.507145e-05
            1287      0.05500699      0.05276044    2.511276e-05
            1288      0.05500256      0.05276218    2.515352e-05
            1289      0.05499789      0.05276392    2.519373e-05
            1290      0.05499299      0.05276564    2.523339e-05
            1291      0.05498787      0.05276737    2.527249e-05
            1292      0.05498252      0.05276908    2.531102e-05
            1293      0.05497696      0.05277079    2.534898e-05
            1294      0.05497119      0.05277249    2.538636e-05
            1295      0.05496523      0.05277418    2.542316e-05
            1296      0.05495907      0.05277587    2.545938e-05
            1297      0.05495273      0.05277755    2.549501e-05
            1298      0.05494621      0.05277922    2.553006e-05
            1299      0.05493953      0.05278088    2.556451e-05
            1300      0.05493269      0.05278253    2.559838e-05
            1301      0.05492571      0.05278418    2.563165e-05
            1302      0.05491859      0.05278582    2.566434e-05
            1303      0.05491135      0.05278745    2.569643e-05
            1304      0.05490401      0.05278908    2.572794e-05
