#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
             769         1.67854          1.8692       0.0152796
             770         1.67995         1.86895       0.0152617
             771         1.68133         1.86871       0.0152439
             772         1.68268         1.86847        0.015226
             773         1.68398         1.86823       0.0152082
             774         1.68525         1.86799       0.0151904
             775         1.68648         1.86776       0.0151726
             776         1.68768         1.86753       0.0151548
             777         1.68883          1.8673       0.0151371
             778         1.68993         1.86707       0.0151193
             779           1.691         1.86684       0.0151016
             780         1.69202         1.86662       0.0150839
             781           1.693          1.8664       0.0150662
             782         1.69393         1.86618       0.0150486
             783         1.69482         1.86596       0.0150309
             784         1.69566         1.86574       0.0150133
             785         1.69644         1.86552       0.0149958
             786         1.69718         1.86531       0.0149782
             787         1.69786          1.8651       0.0149607
             788         1.69849         1.86489       0.0149432
             789         1.69907         1.86468       0.0149257
             790         1.69959         1.86447       0.0149083
             791         1.70005         1.86426       0.0148909
             792         1.70046         1.86405       0.0148735
             793          1.7008         1.86385       0.0148562
             794         1.70109         1.86364       0.0148389
             795         1.70131         1.86344       0.0148217
             796         1.70146         1.86323       0.0148044
             797         1.70156         1.86303       0.0147872
             798         1.70158         1.86283       0.0147701
             799         1.70154         1.86263        0.014753
             800         1.70144         1.86242       0.0147359
             801         1.70126         1.86222       0.0147189
             802         1.70102         1.86202       0.0147019
             803         1.70071         1.86182        0.014685
             804         1.70033         1.86162       0.0146681
             805         1.69988         1.86142       0.0146513
             806         1.69936         1.86122       0.0146345
             807         1.69877         1.86102       0.0146177
             808         1.69811         1.86082        0.014601
             809         1.69739         1.86061       0.0145844
             810          1.6966         1.86041       0.0145678
             811         1.69575         1.86021       0.0145512
             812         1.69483            1.86       0.0145347
             813         1.69386          1.8598       0.0145183
             814         1.69282          1.8596       0.0145019
             815         1.69173         1.85939       0.0144856
             816         1.69059         1.85918       0.0144693
             817          1.6894         1.85897       0.0144531
             818         1.68816         1.85877       0.0144369
             819         1.68688         1.85856       0.0144208
             820         1.68556         1.85834       0.0144048
             821          1.6842         1.85813       0.0143888
             822         1.68282         1.85792       0.0143728
             823         1.68141         1.85771        0.014357
             824         1.67998         1.85749       0.0143412
             825         1.67854         1.85727       0.0143254
             826         1.67709         1.85705       0.0143098
             827         1.67564         1.85683       0.0142941
             828         1.67418         1.85661       0.0142786
             829         1.67273         1.85639       0.0142631
             830          1.6713         1.85617       0.0142476
             831         1.66988         1.85595       0.0142322
             832         1.66848         1.85572       0.0142169
             833         1.66712         1.85549       0.0142017
             834         1.66578         1.85527       0.0141865
             835         1.66448         1.85504       0.0141713
             836         1.66322         1.85481       0.0141562
             837           1.662         1.85458       0.0141412
             838         1.66084         1.85435       0.0141262
             839         1.65972         1.85411       0.0141113
             840         1.65866         1.85388       0.0140964
             841         1.65766         1.85365       0.0140815
             842         1.65672         1.85341       0.0140668
             843         1.65583         1.85318        0.014052
             844         1.65501         1.85295       0.0140373
             845         1.65425         1.85271       0.0140227
             846         1.65355         1.85248       0.0140081
             847         1.65291         1.85224       0.0139935
             848         1.65233           1.852        0.013979
             849         1.65181         1.85177       0.0139645
             850         1.65134         1.85153       0.0139501
             851         1.65093          1.8513       0.0139357
             852         1.65057         1.85106       0.0139213
             853         1.65025         1.85083        0.013907
             854         1.64998         1.85059       0.0138927
             855         1.64975         1.85036       0.0138784
             856         1.64955         1.85012       0.0138642
             857         1.64939         1.84989         0.01385
             858         1.64925         1.84965       0.0138359
             859         1.64914         1.84942       0.0138217
             860         1.64904         1.84919       0.0138076
             861         1.64896         1.84895       0.0137935
             862         1.64888         1.84872       0.0137795
             863         1.64881         1.84849       0.0137655
             864         1.64874         1.84826       0.0137515
             865         1.64866         1.84803       0.0137375
             866         1.64857          1.8478       0.0137236
             867         1.64847         1.84757       0.0137097
             868         1.64835         1.84734       0.0136958
             869         1.64822         1.84711        0.013682
             870         1.64806         1.84688       0.0136681
             871         1.64787         1.84665       0.0136544
             872         1.64765         1.84642       0.0136406
             873          1.6474          1.8462       0.0136269
             874         1.64712         1.84597       0.0136132
             875         1.64681         1.84574       0.0135995
             876         1.64645         1.84551       0.0135859
             877         1.64606         1.84529       0.0135723
             878         1.64563         1.84506       0.0135588
             879         1.64516         1.84483       0.0135453
             880         1.64465          1.8446       0.0135318
             881         1.64411         1.84438       0.0135183
             882         1.64352         1.84415       0.0135049
             883          1.6429         1.84392       0.0134916
             884         1.64223         1.84369       0.0134782
             885         1.64153         1.84346       0.0134649
             886          1.6408         1.84323       0.0134517
             887         1.64003         1.84301       0.0134385
             888         1.63923         1.84278       0.0134253
             889          1.6384         1.84255       0.0134121
             890         1.63754         1.84232       0.0133991
             891         1.63666         1.84208        0.013386
             892         1.63575         1.84185        0.013373
             893         1.63481         1.84162         0.01336
             894         1.63386         1.84139       0.0133471
             895         1.63289         1.84116       0.0133342
             896          1.6319         1.84092       0.0133214
             897          1.6309         1.84069       0.0133086
             898         1.62989         1.84045       0.0132958
             899         1.62887         1.84022       0.0132831
             900         1.62785         1.83998       0.0132705
             901         1.62681         1.83975       0.0132579
             902         1.62578         1.83951       0.0132453
             903         1.62475         1.83927       0.0132327
             904         1.62372         1.83903       0.0132203
             905         1.62269         1.83879       0.0132078
             906         1.62166         1.83855       0.0131954
             907         1.62064         1.83831        0.013183
             908         1.61964         1.83807       0.0131707
             909         1.61863         1.83783       0.0131584
             910         1.61764         1.83759       0.0131462
             911         1.61666         1.83735        0.013134
             912          1.6157          1.8371       0.0131219
             913         1.61474         1.83686       0.0131098
             914          1.6138         1.83662       0.0130977
             915         1.61288         1.83637       0.0130857
             916         1.61197         1.83613       0.0130737
             917         1.61108         1.83588       0.0130617
             918          1.6102         1.83564       0.0130498
             919         1.60934         1.83539       0.0130379
             920          1.6085         1.83514       0.0130261
             921         1.60767          1.8349       0.0130143
             922         1.60687         1.83465       0.0130025
             923         1.60608          1.8344       0.0129908
             924         1.60531         1.83415       0.0129791
             925         1.60456          1.8339       0.0129674
             926         1.60384         1.83366       0.0129558
             927         1.60313         1.83341       0.0129442
             928         1.60244         1.83316       0.0129327
             929         1.60177         1.83291       0.0129211
             930         1.60113         1.83266       0.0129096
             931         1.60051         1.83241       0.0128982
             932         1.59991         1.83216       0.0128868
             933         1.59934         1.83191       0.0128754
             934         1.59879         1.83166        0.012864
             935         1.59827         1.83141       0.0128527
             936         1.59777         1.83116       0.0128413
             937         1.59731         1.83091       0.0128301
             938         1.59687         1.83066       0.0128188
             939         1.59646         1.83041       0.0128076
             940         1.59609         1.83017       0.0127964
             941         1.59575         1.82992       0.0127852
             942         1.59545         1.82967       0.0127741
             943         1.59517         1.82942       0.0127629
             944         1.59494         1.82917       0.0127518
             945         1.59475         1.82892       0.0127408
             946         1.59459         1.82867       0.0127297
             947         1.59447         1.82843       0.0127187
             948         1.59439         1.82818       0.0127076
             949         1.59436         1.82793       0.0126966
             950         1.59436         1.82769       0.0126857
             951         1.59441         1.82744       0.0126747
             952         1.59449          1.8272       0.0126637
             953         1.59462         1.82695       0.0126528
             954         1.59479         1.82671       0.0126419
             955           1.595         1.82647        0.012631
             956         1.59524         1.82623       0.0126201
             957         1.59553         1.82599       0.0126092
             958         1.59585         1.82574       0.0125983
             959          1.5962         1.82551       0.0125874
             960         1.59659         1.82527       0.0125766
             961         1.59701         1.82503       0.0125657
             962         1.59746         1.82479       0.0125549
             963         1.59794         1.82456       0.0125441
             964         1.59844         1.82432       0.0125333
             965         1.59896         1.82409       0.0125224
             966         1.59949         1.82386       0.0125116
             967         1.60004         1.82363       0.0125008
             968         1.60061         1.82339       0.0124901
             969         1.60117         1.82317       0.0124793
             970         1.60175         1.82294       0.0124685
             971         1.60232         1.82271       0.0124577
             972         1.60289         1.82248        0.012447
             973         1.60345         1.82226       0.0124362
             974         1.60401         1.82203       0.0124255
             975         1.60454         1.82181       0.0124147
             976         1.60507         1.82159        0.012404
             977         1.60557         1.82137       0.0123933
             978         1.60604         1.82115       0.0123825
             979         1.60649         1.82093       0.0123718
             980         1.60691         1.82071       0.0123611
             981          1.6073         1.82049       0.0123504
             982         1.60765         1.82028       0.0123398
             983         1.60796         1.82006       0.0123291
             984         1.60823         1.81985       0.0123185
             985         1.60845         1.81963       0.0123078
             986         1.60863         1.81942       0.0122972
             987         1.60876          1.8192       0.0122866
             988         1.60884         1.81899        0.012276
             989         1.60886         1.81878       0.0122654
             990         1.60883         1.81857       0.0122549
             991         1.60875         1.81835       0.0122443
             992         1.60861         1.81814       0.0122338
             993         1.60841         1.81793       0.0122233
             994         1.60815         1.81772       0.0122128
             995         1.60782         1.81751       0.0122024
             996         1.60744          1.8173        0.012192
             997           1.607         1.81709       0.0121816
             998         1.60649         1.81688       0.0121712
             999         1.60592         1.81667       0.0121608
            1000         1.60528         1.81645       0.0121505
            1001         1.60459         1.81624       0.0121402
            1002         1.60382         1.81603       0.0121299
            1003         1.60299         1.81582       0.0121197
            1004          1.6021          1.8156       0.0121095
            1005         1.60114         1.81539       0.0120993
            1006         1.60012         1.81518       0.0120892
            1007         1.59904         1.81496       0.0120791
            1008          1.5979         1.81475        0.012069
            1009         1.59669         1.81453        0.012059
            1010         1.59543         1.81431        0.012049
            1011         1.59411          1.8141       0.0120391
            1012         1.59273         1.81388       0.0120292
            1013         1.59129         1.81366       0.0120193
            1014          1.5898         1.81344       0.0120095
            1015         1.58826         1.81322       0.0119997
            1016         1.58667         1.81299       0.0119899
            1017         1.58502         1.81277       0.0119803
            1018         1.58334         1.81254       0.0119706
            1019         1.58161         1.81232        0.011961
            1020         1.57983         1.81209       0.0119514
            1021         1.57802         1.81186       0.0119419
            1022         1.57618         1.81163       0.0119325
            1023          1.5743          1.8114       0.0119231
            1024         1.57239         1.81116       0.0119137
            1025         1.57045         1.81093       0.0119044
            1026         1.56849         1.81069       0.0118951
            1027         1.56651         1.81045       0.0118859
            1028         1.56451         1.81022       0.0118768
            1029          1.5625         1.80997       0.0118677
            1030         1.56048         1.80973       0.0118586
            1031         1.55846         1.80949       0.0118496
            1032         1.55642         1.80924       0.0118407
            1033         1.55439           1.809       0.0118318
            1034         1.55237         1.80875        0.011823
            1035         1.55034          1.8085       0.0118142
            1036         1.54833         1.80825       0.0118054
            1037         1.54633         1.80799       0.0117968
            1038         1.54434         1.80774       0.0117881
            1039         1.54237         1.80749       0.0117795
            1040         1.54041         1.80723        0.011771
            1041         1.53847         1.80697       0.0117625
            1042         1.53656         1.80671       0.0117541
            1043         1.53467         1.80645       0.0117457
            1044         1.53281         1.80619       0.0117374
            1045         1.53097         1.80592       0.0117291
            1046         1.52916         1.80566       0.0117209
            1047         1.52738         1.80539       0.0117127
            1048         1.52563         1.80513       0.0117046
            1049         1.52391         1.80486       0.0116965
            1050         1.52222         1.80459       0.0116885
            1051         1.52056         1.80432       0.0116805
            1052         1.51893         1.80405       0.0116725
            1053         1.51732         1.80378       0.0116646
            1054         1.51575          1.8035       0.0116567
            1055          1.5142         1.80323       0.0116489
            1056         1.51268         1.80295       0.0116411
            1057         1.51119         1.80268       0.0116334
            1058         1.50972          1.8024       0.0116257
            1059         1.50828         1.80212        0.011618
            1060         1.50687         1.80184       0.0116104
            1061         1.50547         1.80157       0.0116028
            1062         1.50411         1.80129       0.0115953
            1063         1.50277           1.801       0.0115878
            1064         1.50145         1.80072       0.0115803
            1065         1.50015         1.80044       0.0115729
            1066         1.49888         1.80016       0.0115655
            1067         1.49763         1.79987       0.0115581
            1068         1.49641         1.79959       0.0115508
            1069         1.49521         1.79931       0.0115435
            1070         1.49403         1.79902       0.0115362
            1071         1.49288         1.79873        0.011529
            1072         1.49176         1.79845       0.0115218
            1073         1.49066         1.79816       0.0115146
            1074         1.48959         1.79787       0.0115075
            1075         1.48855         1.79759       0.0115004
            1076         1.48754          1.7973       0.0114933
            1077         1.48657         1.79701       0.0114862
            1078         1.48563         1.79672       0.0114792
            1079         1.48472         1.79643       0.0114722
            1080         1.48386         1.79614       0.0114652
            1081         1.48303         1.79585       0.0114583
            1082         1.48225         1.79556       0.0114514
            1083         1.48152         1.79527       0.0114445
            1084         1.48083         1.79498       0.0114376
            1085         1.48019         1.79469       0.0114307
            1086          1.4796          1.7944       0.0114239
            1087         1.47906         1.79411        0.011417
            1088         1.47858         1.79382       0.0114102
            1089         1.47816         1.79353       0.0114034
            1090          1.4778         1.79324       0.0113967
            1091         1.47751         1.79295       0.0113899
            1092         1.47728         1.79266       0.0113831
            1093         1.47711         1.79238       0.0113764
            1094         1.47702         1.79209       0.0113696
            1095         1.47699          1.7918       0.0113629
            1096         1.47703         1.79151       0.0113561
            1097         1.47715         1.79123       0.0113494
            1098         1.47734         1.79094       0.0113427
            1099         1.47761         1.79065       0.0113359
            1100         1.47795         1.79037       0.0113292
            1101         1.47837         1.79009       0.0113224
            1102         1.47887          1.7898       0.0113157
            1103         1.47945         1.78952       0.0113089
            1104          1.4801         1.78924       0.0113022
            1105         1.48083         1.78896       0.0112954
            1106         1.48164         1.78869       0.0112886
            1107         1.48253         1.78841       0.0112818
            1108         1.48349         1.78813       0.0112749
            1109         1.48453         1.78786       0.0112681
            1110         1.48565         1.78759       0.0112612
            1111         1.48685         1.78732       0.0112543
            1112         1.48811         1.78705       0.0112474
            1113         1.48946         1.78678       0.0112405
            1114         1.49087         1.78652       0.0112336
            1115         1.49235         1.78625       0.0112266
            1116         1.49391         1.78599       0.0112196
            1117         1.49553         1.78573       0.0112126
            1118         1.49722         1.78547       0.0112055
            1119         1.49898         1.78522       0.0111984
            1120          1.5008         1.78496       0.0111913
            1121         1.50268         1.78471       0.0111841
            1122         1.50461         1.78446       0.0111769
            1123         1.50661         1.78421       0.0111697
            1124         1.50866         1.78397       0.0111625
            1125         1.51077         1.78372       0.0111552
            1126         1.51292         1.78348       0.0111479
            1127         1.51513         1.78325       0.0111405
            1128         1.51738         1.78301       0.0111332
            1129         1.51968         1.78278       0.0111257
            1130         1.52202         1.78255       0.0111183
            1131          1.5244         1.78232       0.0111108
            1132         1.52681         1.78209       0.0111033
            1133         1.52927         1.78187       0.0110957
            1134         1.53175         1.78165       0.0110881
            1135         1.53427         1.78143       0.0110805
            1136         1.53682         1.78122       0.0110728
            1137          1.5394           1.781       0.0110651
            1138           1.542         1.78079       0.0110574
            1139         1.54462         1.78059       0.0110496
            1140         1.54727         1.78038       0.0110418
            1141         1.54993         1.78018        0.011034
            1142         1.55262         1.77998       0.0110262
            1143         1.55532         1.77978       0.0110183
            1144         1.55803         1.77959       0.0110103
            1145         1.56076          1.7794       0.0110024
            1146          1.5635         1.77921       0.0109944
            1147         1.56625         1.77902       0.0109864
            1148         1.56901         1.77884       0.0109783
            1149         1.57177         1.77866       0.0109702
            1150         1.57454         1.77848       0.0109621
            1151         1.57732         1.77831        0.010954
            1152          1.5801         1.77814       0.0109459
            1153         1.58288         1.77797       0.0109377
            1154         1.58567          1.7778       0.0109295
            1155         1.58846         1.77764       0.0109212
            1156         1.59125         1.77748        0.010913
            1157         1.59404         1.77732       0.0109047
            1158         1.59683         1.77716       0.0108964
            1159         1.59962         1.77701       0.0108881
            1160         1.60241         1.77686       0.0108797
            1161         1.60519         1.77671       0.0108714
            1162         1.60798         1.77656        0.010863
            1163         1.61077         1.77642       0.0108546
            1164         1.61356         1.77628       0.0108461
            1165         1.61635         1.77614       0.0108377
            1166         1.61913         1.77601       0.0108292
            1167         1.62192         1.77588       0.0108208
            1168         1.62471         1.77575       0.0108123
            1169          1.6275         1.77562       0.0108038
            1170         1.63029          1.7755       0.0107952
            1171         1.63308         1.77538       0.0107867
            1172         1.63587         1.77526       0.0107782
            1173         1.63866         1.77514       0.0107696
            1174         1.64145         1.77503        0.010761
            1175         1.64425         1.77491       0.0107525
            1176         1.64704         1.77481       0.0107439
            1177         1.64983          1.7747       0.0107353
            1178         1.65263          1.7746       0.0107266
            1179         1.65542          1.7745        0.010718
            1180         1.65822          1.7744       0.0107094
            1181         1.66101          1.7743       0.0107008
            1182          1.6638         1.77421       0.0106921
            1183         1.66659         1.77412       0.0106835
            1184         1.66937         1.77403       0.0106748
            1185         1.67215         1.77394       0.0106661
            1186         1.67492         1.77386       0.0106575
            1187         1.67768         1.77378       0.0106488
            1188         1.68043          1.7737       0.0106401
            1189         1.68317         1.77362       0.0106315
            1190          1.6859         1.77355       0.0106228
            1191         1.68861         1.77348       0.0106141
            1192         1.69131         1.77341       0.0106054
            1193         1.69398         1.77334       0.0105967
            1194         1.69664         1.77328       0.0105881
            1195         1.69927         1.77322       0.0105794
            1196         1.70187         1.77316       0.0105707
            1197         1.70444          1.7731        0.010562
            1198         1.70698         1.77304       0.0105533
            1199         1.70949         1.77299       0.0105447
            1200         1.71196         1.77294        0.010536
            1201         1.71439         1.77289       0.0105274
            1202         1.71678         1.77284       0.0105187
            1203         1.71913          1.7728       0.0105101
            1204         1.72144         1.77276       0.0105014
            1205         1.72369         1.77272       0.0104928
            1206          1.7259         1.77268       0.0104841
            1207         1.72806         1.77264       0.0104755
            1208         1.73016         1.77261       0.0104669
            1209         1.73221         1.77257       0.0104583
            1210          1.7342         1.77254       0.0104497
            1211         1.73613         1.77251       0.0104411
            1212           1.738         1.77248       0.0104326
            1213         1.73981         1.77245        0.010424
            1214         1.74156         1.77243       0.0104154
            1215         1.74325         1.77241       0.0104069
            1216         1.74487         1.77238       0.0103984
            1217         1.74643         1.77236       0.0103898
            1218         1.74793         1.77234       0.0103813
            1219         1.74936         1.77232       0.0103728
            1220         1.75072          1.7723       0.0103643
            1221         1.75203         1.77229       0.0103559
            1222         1.75327         1.77227       0.0103474
            1223         1.75444         1.77226       0.0103389
            1224         1.75555         1.77224       0.0103305
            1225         1.75661         1.77223       0.0103221
            1226          1.7576         1.77222       0.0103137
            1227         1.75853         1.77221       0.0103053
            1228         1.75941          1.7722       0.0102969
            1229         1.76023         1.77219       0.0102885
            1230           1.761         1.77218       0.0102801
            1231         1.76171         1.77217       0.0102718
            1232         1.76237         1.77216       0.0102635
            1233         1.76298         1.77216       0.0102551
            1234         1.76354         1.77215       0.0102468
            1235         1.76406         1.77214       0.0102385
            1236         1.76454         1.77214       0.0102303
            1237         1.76498         1.77213        0.010222
            1238         1.76538         1.77212       0.0102137
            1239         1.76574         1.77212       0.0102055
            1240         1.76607         1.77211       0.0101973
            1241         1.76637         1.77211        0.010189
            1242         1.76664         1.77211       0.0101808
            1243         1.76688          1.7721       0.0101727
            1244         1.76709          1.7721       0.0101645
            1245         1.76729         1.77209       0.0101563
            1246         1.76746         1.77209       0.0101482
            1247         1.76761         1.77209         0.01014
            1248         1.76775         1.77208       0.0101319
            1249         1.76787         1.77208       0.0101238
            1250         1.76798         1.77208       0.0101157
            1251         1.76807         1.77207       0.0101076
            1252         1.76816         1.77207       0.0100995
            1253         1.76823         1.77207       0.0100915
            1254         1.76829         1.77206       0.0100834
            1255         1.76835         1.77206       0.0100754
            1256          1.7684         1.77206       0.0100674
            1257         1.76845         1.77205       0.0100594
            1258         1.76849         1.77205       0.0100514
            1259         1.76852         1.77205       0.0100434
            1260         1.76855         1.77205       0.0100354
            1261         1.76857         1.77204       0.0100275
            1262         1.76859         1.77204       0.0100195
            1263         1.76861         1.77204       0.0100116
            1264         1.76862         1.77204       0.0100037
            1265         1.76863         1.77203      0.00999575
            1266         1.76863         1.77203      0.00998786
            1267         1.76863         1.77203      0.00997997
            1268         1.76862         1.77202       0.0099721
            1269          1.7686         1.77202      0.00996424
            1270         1.76858         1.77202       0.0099564
            1271         1.76855         1.77202      0.00994857
            1272         1.76851         1.77201      0.00994075
            1273         1.76846         1.77201      0.00993294
            1274         1.76841         1.77201      0.00992514
            1275         1.76834           1.772      0.00991736
            1276         1.76826           1.772      0.00990958
            1277         1.76817           1.772      0.00990182
            1278         1.76806           1.772      0.00989408
            1279         1.76795         1.77199      0.00988634
            1280         1.76782         1.77199      0.00987862
            1281         1.76767         1.77199      0.00987091
            1282         1.76752         1.77198      0.00986321
            1283         1.76734         1.77198      0.00985552
            1284         1.76716         1.77198      0.00984785
            1285         1.76696         1.77197      0.00984018
            1286         1.76674         1.77197      0.00983253
            1287         1.76652         1.77196      0.00982489
            1288         1.76628         1.77196      0.00981727
            1289         1.76602         1.77195      0.00980965
            1290         1.76576         1.77195      0.00980205
            1291         1.76548         1.77194      0.00979446
            1292         1.76519         1.77194      0.00978688
            1293         1.76489         1.77193      0.00977931
            1294         1.76458         1.77193      0.00977175
            1295         1.76426         1.77192      0.00976421
            1296         1.76393         1.77192      0.00975668
            1297          1.7636         1.77191      0.00974916
            1298         1.76326          1.7719      0.00974165
            1299         1.76292          1.7719      0.00973415
            1300         1.76258         1.77189      0.00972667
            1301         1.76224         1.77188      0.00971919
            1302          1.7619         1.77187      0.00971173
            1303         1.76156         1.77187      0.00970428
            1304         1.76122         1.77186      0.00969684
            1305         1.76089         1.77185      0.00968942
            1306         1.76057         1.77184        0.009682
            1307         1.76025         1.77183       0.0096746
            1308         1.75994         1.77182      0.00966721
            1309         1.75964         1.77181      0.00965982
            1310         1.75935          1.7718      0.00965246
            1311         1.75908         1.77179       0.0096451
            1312         1.75881         1.77178      0.00963775
            1313         1.75856         1.77177      0.00963042
            1314         1.75833         1.77176      0.00962309
            1315          1.7581         1.77175      0.00961578
            1316         1.75789         1.77174      0.00960848
            1317          1.7577         1.77173      0.00960119
            1318         1.75752         1.77172      0.00959391
            1319         1.75735         1.77171      0.00958664
            1320          1.7572          1.7717      0.00957939
            1321         1.75706         1.77169      0.00957214
            1322         1.75693         1.77168      0.00956491
            1323         1.75682         1.77167      0.00955768
            1324         1.75671         1.77165      0.00955047
            1325         1.75662         1.77164      0.00954327
            1326         1.75653         1.77163      0.00953608
            1327         1.75645         1.77162       0.0095289
            1328         1.75638         1.77161      0.00952173
            1329         1.75631          1.7716      0.00951458
            1330         1.75625         1.77159      0.00950743
            1331         1.75618         1.77157      0.00950029
            1332         1.75612         1.77156      0.00949317
            1333         1.75605         1.77155      0.00948605
            1334         1.75599         1.77154      0.00947895
            1335         1.75591         1.77153      0.00947186
            1336         1.75584         1.77152      0.00946477
            1337         1.75575          1.7715       0.0094577
            1338         1.75566         1.77149      0.00945064
            1339         1.75556         1.77148      0.00944359
            1340         1.75545         1.77147      0.00943655
            1341         1.75533         1.77146      0.00942952
            1342         1.75519         1.77144       0.0094225
            1343         1.75505         1.77143      0.00941549
            1344         1.75489         1.77142       0.0094085
            1345         1.75471         1.77141      0.00940151
            1346         1.75453         1.77139      0.00939453
            1347         1.75433         1.77138      0.00938757
            1348         1.75411         1.77137      0.00938061
            1349         1.75389         1.77136      0.00937367
            1350         1.75364         1.77134      0.00936673
            1351         1.75339         1.77133      0.00935981
            1352         1.75312         1.77132       0.0093529
            1353         1.75285          1.7713      0.00934599
            1354         1.75256         1.77129       0.0093391
            1355         1.75226         1.77128      0.00933222
            1356         1.75195         1.77126      0.00932535
            1357         1.75163         1.77125      0.00931849
            1358         1.75131         1.77123      0.00931164
            1359         1.75099         1.77122       0.0093048
            1360         1.75066          1.7712      0.00929797
            1361         1.75032         1.77119      0.00929115
            1362         1.74999         1.77117      0.00928434
            1363         1.74966         1.77115      0.00927754
            1364         1.74933         1.77114      0.00927075
            1365         1.74901         1.77112      0.00926398
            1366         1.74869         1.77111      0.00925721
            1367         1.74838         1.77109      0.00925045
            1368         1.74808         1.77107      0.00924371
            1369          1.7478         1.77106      0.00923697
            1370         1.74753         1.77104      0.00923024
            1371         1.74728         1.77102      0.00922353
            1372         1.74705           1.771      0.00921682
            1373         1.74683         1.77099      0.00921012
            1374         1.74664         1.77097      0.00920344
            1375         1.74648         1.77095      0.00919676
            1376         1.74634         1.77093       0.0091901
            1377         1.74623         1.77091      0.00918344
            1378         1.74614          1.7709      0.00917679
            1379         1.74609         1.77088      0.00917016
            1380         1.74607         1.77086      0.00916353
            1381         1.74609         1.77084      0.00915691
            1382         1.74614         1.77083       0.0091503
            1383         1.74622         1.77081       0.0091437
            1384         1.74635         1.77079      0.00913711
            1385         1.74651         1.77077      0.00913053
            1386         1.74672         1.77075      0.00912396
            1387         1.74696         1.77074       0.0091174
            1388         1.74724         1.77072      0.00911085
            1389         1.74757          1.7707       0.0091043
            1390         1.74793         1.77069      0.00909777
            1391         1.74834         1.77067      0.00909124
            1392         1.74879         1.77066      0.00908472
            1393         1.74929         1.77064      0.00907821
            1394         1.74982         1.77063      0.00907171
            1395          1.7504         1.77061      0.00906522
            1396         1.75102          1.7706      0.00905874
            1397         1.75168         1.77058      0.00905227
            1398         1.75238         1.77057       0.0090458
            1399         1.75311         1.77056      0.00903934
            1400         1.75389         1.77055      0.00903289
            1401          1.7547         1.77053      0.00902645
            1402         1.75555         1.77052      0.00902002
            1403         1.75643         1.77051       0.0090136
            1404         1.75734          1.7705      0.00900718
            1405         1.75828          1.7705      0.00900078
            1406         1.75925         1.77049      0.00899438
            1407         1.76024         1.77048      0.00898799
            1408         1.76126         1.77047      0.00898161
            1409          1.7623         1.77047      0.00897523
            1410         1.76336         1.77046      0.00896887
            1411         1.76443         1.77046      0.00896252
            1412         1.76552         1.77046      0.00895617
            1413         1.76662         1.77045      0.00894983
            1414         1.76772         1.77045       0.0089435
            1415         1.76884         1.77045      0.00893718
            1416         1.76995         1.77045      0.00893087
            1417         1.77107         1.77045      0.00892457
            1418         1.77218         1.77045      0.00891827
            1419         1.77329         1.77045      0.00891199
            1420         1.77438         1.77046      0.00890571
            1421         1.77547         1.77046      0.00889945
            1422         1.77654         1.77046      0.00889319
            1423          1.7776         1.77047      0.00888694
            1424         1.77863         1.77047       0.0088807
            1425         1.77964         1.77048      0.00887447
            1426         1.78063         1.77049      0.00886825
            1427         1.78158          1.7705      0.00886204
            1428         1.78251          1.7705      0.00885584
            1429          1.7834         1.77051      0.00884965
            1430         1.78425         1.77052      0.00884346
            1431         1.78506         1.77053      0.00883729
            1432         1.78583         1.77054      0.00883112
            1433         1.78655         1.77055      0.00882497
            1434         1.78723         1.77057      0.00881882
            1435         1.78786         1.77058      0.00881268
            1436         1.78844         1.77059      0.00880656
            1437         1.78896          1.7706      0.00880044
            1438         1.78943         1.77062      0.00879433
            1439         1.78985         1.77063      0.00878823
            1440          1.7902         1.77064      0.00878213
            1441          1.7905         1.77066      0.00877605
            1442         1.79074         1.77067      0.00876997
            1443         1.79092         1.77069      0.00876391
            1444         1.79103          1.7707      0.00875785
            1445         1.79109         1.77071       0.0087518
            1446         1.79108         1.77073      0.00874576
            1447         1.79101         1.77074      0.00873973
            1448         1.79087         1.77076       0.0087337
            1449         1.79067         1.77077      0.00872769
            1450         1.79041         1.77078      0.00872168
            1451         1.79009          1.7708      0.00871568
            1452          1.7897         1.77081      0.00870968
            1453         1.78926         1.77082       0.0087037
            1454         1.78875         1.77083      0.00869772
            1455         1.78818         1.77085      0.00869175
            1456         1.78756         1.77086      0.00868579
            1457         1.78687         1.77087      0.00867984
            1458         1.78614         1.77088      0.00867389
            1459         1.78534         1.77089      0.00866795
            1460          1.7845          1.7709      0.00866202
            1461          1.7836         1.77091      0.00865609
