#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
             695          1.2889         1.18254       0.0125749
             696         1.28922          1.1827       0.0125577
             697         1.28951         1.18285       0.0125407
             698         1.28976           1.183       0.0125236
             699         1.28997         1.18316       0.0125066
             700         1.29015         1.18331       0.0124897
             701         1.29028         1.18346       0.0124728
             702         1.29037         1.18361        0.012456
             703         1.29041         1.18377       0.0124392
             704         1.29042         1.18392       0.0124224
             705         1.29038         1.18407       0.0124057
             706         1.29031         1.18422       0.0123891
             707         1.29019         1.18437       0.0123725
             708         1.29003         1.18452       0.0123559
             709         1.28984         1.18467       0.0123394
             710         1.28959         1.18481       0.0123229
             711         1.28931         1.18496       0.0123064
             712         1.28899         1.18511         0.01229
             713         1.28863         1.18525       0.0122736
             714         1.28822          1.1854       0.0122573
             715         1.28778         1.18554        0.012241
             716         1.28729         1.18568       0.0122247
             717         1.28676         1.18582       0.0122085
             718          1.2862         1.18596       0.0121923
             719          1.2856          1.1861       0.0121761
             720         1.28496         1.18624       0.0121599
             721         1.28428         1.18637       0.0121438
             722         1.28357         1.18651       0.0121278
             723         1.28282         1.18664       0.0121117
             724         1.28203         1.18677       0.0120957
             725         1.28121          1.1869       0.0120797
             726         1.28036         1.18703       0.0120638
             727         1.27947         1.18716       0.0120479
             728         1.27855         1.18729        0.012032
             729         1.27759         1.18741       0.0120161
             730         1.27661         1.18753       0.0120003
             731         1.27559         1.18765       0.0119844
             732         1.27454         1.18777       0.0119687
             733         1.27346         1.18789       0.0119529
             734         1.27236           1.188       0.0119372
             735         1.27122         1.18812       0.0119215
             736         1.27006         1.18823       0.0119058
             737         1.26887         1.18834       0.0118901
             738         1.26766         1.18844       0.0118745
             739         1.26642         1.18855       0.0118589
             740         1.26516         1.18865       0.0118433
             741         1.26388         1.18875       0.0118278
             742         1.26258         1.18885       0.0118123
             743         1.26125         1.18895       0.0117968
             744          1.2599         1.18905       0.0117813
             745         1.25854         1.18914       0.0117659
             746         1.25716         1.18923       0.0117504
             747         1.25576         1.18932        0.011735
             748         1.25435         1.18941       0.0117197
             749         1.25292         1.18949       0.0117043
             750         1.25149         1.18958        0.011689
             751         1.25004         1.18966       0.0116737
             752         1.24859         1.18973       0.0116585
             753         1.24714         1.18981       0.0116432
             754         1.24568         1.18988        0.011628
             755         1.24421         1.18996       0.0116129
             756         1.24275         1.19003       0.0115977
             757         1.24129         1.19009       0.0115826
             758         1.23982         1.19016       0.0115675
             759         1.23837         1.19022       0.0115524
             760         1.23692         1.19028       0.0115374
             761         1.23547         1.19034       0.0115224
             762         1.23404          1.1904       0.0115074
             763         1.23262         1.19046       0.0114924
             764         1.23121         1.19051       0.0114775
             765         1.22982         1.19056       0.0114626
             766         1.22845         1.19061       0.0114478
             767         1.22709         1.19066        0.011433
             768         1.22576          1.1907       0.0114182
             769         1.22445         1.19075       0.0114034
             770         1.22316         1.19079       0.0113887
             771          1.2219         1.19083        0.011374
             772         1.22067         1.19087       0.0113593
             773         1.21947         1.19091       0.0113447
             774          1.2183         1.19094       0.0113301
             775         1.21717         1.19098       0.0113155
             776         1.21607         1.19101        0.011301
             777         1.21501         1.19104       0.0112865
             778         1.21398         1.19107        0.011272
             779         1.21299          1.1911       0.0112576
             780         1.21204         1.19112       0.0112432
             781         1.21114         1.19115       0.0112288
             782         1.21027         1.19117       0.0112145
             783         1.20945          1.1912       0.0112002
             784         1.20867         1.19122       0.0111859
             785         1.20794         1.19124       0.0111717
             786         1.20725         1.19126       0.0111575
             787         1.20661         1.19128       0.0111433
             788         1.20601          1.1913       0.0111292
             789         1.20546         1.19132       0.0111151
             790         1.20495         1.19133        0.011101
             791         1.20449         1.19135        0.011087
             792         1.20407         1.19137        0.011073
             793          1.2037         1.19138       0.0110591
             794         1.20337          1.1914       0.0110452
             795         1.20309         1.19141       0.0110313
             796         1.20284         1.19143       0.0110174
             797         1.20265         1.19144       0.0110036
             798         1.20249         1.19145       0.0109898
             799         1.20238         1.19147       0.0109761
             800          1.2023         1.19148       0.0109624
             801         1.20227         1.19149       0.0109487
             802         1.20227         1.19151        0.010935
             803         1.20231         1.19152       0.0109214
             804         1.20239         1.19154       0.0109079
             805         1.20251         1.19155       0.0108943
             806         1.20266         1.19156       0.0108808
             807         1.20284         1.19158       0.0108673
             808         1.20305         1.19159       0.0108539
             809          1.2033         1.19161       0.0108405
             810         1.20358         1.19162       0.0108271
             811         1.20389         1.19164       0.0108138
             812         1.20422         1.19165       0.0108005
             813         1.20459         1.19167       0.0107872
             814         1.20499         1.19168        0.010774
             815          1.2054          1.1917       0.0107608
             816         1.20585         1.19172       0.0107476
             817         1.20632         1.19173       0.0107344
             818         1.20682         1.19175       0.0107213
             819         1.20734         1.19177       0.0107083
             820         1.20788         1.19179       0.0106952
             821         1.20845         1.19181       0.0106822
             822         1.20903         1.19183       0.0106692
             823         1.20964         1.19185       0.0106563
             824         1.21027         1.19188       0.0106434
             825         1.21093          1.1919       0.0106305
             826          1.2116         1.19192       0.0106177
             827         1.21229         1.19195       0.0106049
             828           1.213         1.19197       0.0105921
             829         1.21373           1.192       0.0105793
             830         1.21447         1.19203       0.0105666
             831         1.21523         1.19206       0.0105539
             832         1.21601         1.19208       0.0105413
             833         1.21681         1.19211       0.0105287
             834         1.21762         1.19214       0.0105161
             835         1.21844         1.19218       0.0105036
             836         1.21928         1.19221        0.010491
             837         1.22013         1.19224       0.0104786
             838         1.22099         1.19228       0.0104661
             839         1.22187         1.19231       0.0104537
             840         1.22275         1.19235       0.0104413
             841         1.22365         1.19238        0.010429
             842         1.22455         1.19242       0.0104167
             843         1.22547         1.19246       0.0104044
             844         1.22638          1.1925       0.0103921
             845         1.22731         1.19254       0.0103799
             846         1.22823         1.19259       0.0103677
             847         1.22916         1.19263       0.0103556
             848         1.23009         1.19267       0.0103435
             849         1.23102         1.19272       0.0103314
             850         1.23195         1.19276       0.0103193
             851         1.23288         1.19281       0.0103073
             852          1.2338         1.19286       0.0102953
             853         1.23472         1.19291       0.0102834
             854         1.23563         1.19296       0.0102714
             855         1.23653         1.19301       0.0102596
             856         1.23742         1.19306       0.0102477
             857         1.23831         1.19311       0.0102359
             858         1.23917         1.19317       0.0102241
             859         1.24003         1.19322       0.0102123
             860         1.24086         1.19328       0.0102006
             861         1.24167         1.19333       0.0101889
             862         1.24247         1.19339       0.0101773
             863         1.24324         1.19345       0.0101656
             864         1.24398         1.19351        0.010154
             865          1.2447         1.19357       0.0101425
             866         1.24539         1.19363       0.0101309
             867         1.24605         1.19369       0.0101194
             868         1.24667         1.19375       0.0101079
             869         1.24726         1.19381       0.0100965
             870         1.24781         1.19387       0.0100851
             871         1.24833         1.19393       0.0100737
             872          1.2488           1.194       0.0100623
             873         1.24923         1.19406        0.010051
             874         1.24962         1.19412       0.0100397
             875         1.24996         1.19419       0.0100285
             876         1.25026         1.19425       0.0100172
             877          1.2505         1.19432        0.010006
             878         1.25069         1.19438       0.0099948
             879         1.25084         1.19444      0.00998364
             880         1.25092         1.19451       0.0099725
             881         1.25096         1.19457      0.00996138
             882         1.25093         1.19464      0.00995029
             883         1.25085          1.1947      0.00993923
             884         1.25071         1.19476      0.00992819
             885         1.25051         1.19483      0.00991717
             886         1.25025         1.19489      0.00990617
             887         1.24993         1.19495       0.0098952
             888         1.24955         1.19501      0.00988425
             889         1.24912         1.19507      0.00987332
             890         1.24862         1.19513      0.00986241
             891         1.24806         1.19519      0.00985152
             892         1.24744         1.19525      0.00984065
             893         1.24676         1.19531      0.00982979
             894         1.24602         1.19537      0.00981896
             895         1.24522         1.19542      0.00980815
             896         1.24436         1.19548      0.00979736
             897         1.24344         1.19553      0.00978658
             898         1.24247         1.19558      0.00977582
             899         1.24144         1.19563      0.00976508
             900         1.24036         1.19568      0.00975436
             901         1.23923         1.19573      0.00974365
             902         1.23804         1.19578      0.00973296
             903         1.23682         1.19582      0.00972229
             904         1.23554         1.19587      0.00971163
             905         1.23422         1.19591      0.00970099
             906         1.23286         1.19595      0.00969037
             907         1.23146         1.19599      0.00967977
             908         1.23003         1.19603      0.00966918
             909         1.22856         1.19606      0.00965861
             910         1.22706          1.1961      0.00964805
             911         1.22553         1.19613      0.00963752
             912         1.22398         1.19616        0.009627
             913         1.22241         1.19619       0.0096165
             914         1.22082         1.19622      0.00960601
             915         1.21921         1.19624      0.00959555
             916          1.2176         1.19626       0.0095851
             917         1.21598         1.19629      0.00957467
             918         1.21435         1.19631      0.00956426
             919         1.21272         1.19632      0.00955387
             920          1.2111         1.19634       0.0095435
             921         1.20948         1.19635      0.00953315
             922         1.20787         1.19637      0.00952282
             923         1.20628         1.19638      0.00951251
             924          1.2047         1.19639      0.00950222
             925         1.20315         1.19639      0.00949195
             926         1.20162          1.1964       0.0094817
             927         1.20012          1.1964      0.00947147
             928         1.19865         1.19641      0.00946126
             929         1.19722         1.19641      0.00945108
             930         1.19582         1.19641      0.00944092
             931         1.19447          1.1964      0.00943078
             932         1.19315          1.1964      0.00942066
             933         1.19189         1.19639      0.00941056
             934         1.19068         1.19639      0.00940049
             935         1.18952         1.19638      0.00939044
             936         1.18841         1.19637      0.00938041
             937         1.18737         1.19636       0.0093704
             938         1.18638         1.19635      0.00936042
             939         1.18545         1.19634      0.00935046
             940         1.18459         1.19633      0.00934052
             941         1.18379         1.19632       0.0093306
             942         1.18306          1.1963      0.00932071
             943         1.18239         1.19629      0.00931084
             944          1.1818         1.19627      0.00930099
             945         1.18127         1.19626      0.00929116
             946         1.18082         1.19624      0.00928135
             947         1.18043         1.19622      0.00927156
             948         1.18012         1.19621       0.0092618
             949         1.17988         1.19619      0.00925206
             950         1.17971         1.19617      0.00924233
             951         1.17961         1.19615      0.00923263
             952         1.17958         1.19614      0.00922295
             953         1.17962         1.19612      0.00921329
             954         1.17973          1.1961      0.00920365
             955         1.17991         1.19608      0.00919402
             956         1.18015         1.19607      0.00918442
             957         1.18045         1.19605      0.00917484
             958         1.18082         1.19604      0.00916528
             959         1.18125         1.19602      0.00915573
             960         1.18173         1.19601      0.00914621
             961         1.18227         1.19599       0.0091367
             962         1.18286         1.19598      0.00912721
             963         1.18351         1.19596      0.00911774
             964          1.1842         1.19595      0.00910829
             965         1.18494         1.19594      0.00909886
             966         1.18571         1.19593      0.00908945
             967         1.18653         1.19592      0.00908006
             968         1.18738         1.19591      0.00907068
             969         1.18827          1.1959      0.00906132
             970         1.18918          1.1959      0.00905198
             971         1.19013         1.19589      0.00904266
             972         1.19109         1.19589      0.00903336
             973         1.19207         1.19588      0.00902408
             974         1.19307         1.19588      0.00901481
             975         1.19408         1.19588      0.00900557
             976         1.19509         1.19588      0.00899634
             977         1.19611         1.19588      0.00898713
             978         1.19713         1.19588      0.00897794
             979         1.19814         1.19588      0.00896877
             980         1.19914         1.19588      0.00895962
             981         1.20013         1.19589      0.00895049
             982          1.2011         1.19589      0.00894138
             983         1.20205          1.1959      0.00893228
             984         1.20297         1.19591      0.00892321
             985         1.20387         1.19591      0.00891415
             986         1.20473         1.19592      0.00890512
             987         1.20556         1.19593       0.0088961
             988         1.20635         1.19594       0.0088871
             989          1.2071         1.19596      0.00887812
             990         1.20779         1.19597      0.00886916
             991         1.20844         1.19598      0.00886022
             992         1.20904         1.19599       0.0088513
             993         1.20958         1.19601       0.0088424
             994         1.21006         1.19602      0.00883351
             995         1.21048         1.19604      0.00882465
             996         1.21083         1.19605       0.0088158
             997         1.21111         1.19607      0.00880697
             998         1.21133         1.19608      0.00879816
             999         1.21147          1.1961      0.00878936
            1000         1.21154         1.19611      0.00878059
            1001         1.21153         1.19613      0.00877183
            1002         1.21144         1.19614      0.00876309
            1003         1.21127         1.19616      0.00875437
            1004         1.21103         1.19617      0.00874566
            1005          1.2107         1.19619      0.00873697
            1006         1.21029          1.1962       0.0087283
            1007          1.2098         1.19621      0.00871964
            1008         1.20923         1.19623        0.008711
            1009         1.20858         1.19624      0.00870237
            1010         1.20784         1.19625      0.00869376
            1011         1.20702         1.19626      0.00868517
            1012         1.20611         1.19627      0.00867659
            1013         1.20513         1.19628      0.00866803
            1014         1.20407         1.19629      0.00865949
            1015         1.20293         1.19629      0.00865096
            1016         1.20171          1.1963      0.00864245
            1017         1.20042          1.1963      0.00863395
            1018         1.19905         1.19631      0.00862547
            1019         1.19762         1.19631        0.008617
            1020         1.19612         1.19631      0.00860856
            1021         1.19455         1.19631      0.00860012
            1022         1.19292          1.1963      0.00859171
            1023         1.19123          1.1963      0.00858331
            1024         1.18949         1.19629      0.00857493
            1025         1.18769         1.19628      0.00856657
            1026         1.18585         1.19627      0.00855823
            1027         1.18397         1.19626       0.0085499
            1028         1.18205         1.19625       0.0085416
            1029         1.18009         1.19623      0.00853331
            1030          1.1781         1.19621      0.00852504
            1031         1.17609         1.19619       0.0085168
            1032         1.17406         1.19617      0.00850857
            1033         1.17201         1.19615      0.00850037
            1034         1.16996         1.19612      0.00849218
            1035          1.1679          1.1961      0.00848402
            1036         1.16584         1.19607      0.00847588
            1037         1.16379         1.19604      0.00846777
            1038         1.16175           1.196      0.00845968
            1039         1.15973         1.19597       0.0084516
            1040         1.15774         1.19593      0.00844356
            1041         1.15577         1.19589      0.00843554
            1042         1.15384         1.19585      0.00842754
            1043         1.15195         1.19581      0.00841956
            1044         1.15011         1.19577      0.00841161
            1045         1.14831         1.19572      0.00840368
            1046         1.14658         1.19567      0.00839578
            1047         1.14491         1.19563       0.0083879
            1048         1.14331         1.19558      0.00838005
            1049         1.14178         1.19552      0.00837222
            1050         1.14033         1.19547      0.00836441
            1051         1.13896         1.19542      0.00835662
            1052         1.13768         1.19536      0.00834886
            1053         1.13649         1.19531      0.00834112
            1054          1.1354         1.19525       0.0083334
            1055          1.1344         1.19519       0.0083257
            1056         1.13352         1.19513      0.00831802
            1057         1.13274         1.19507      0.00831036
            1058         1.13207         1.19502      0.00830272
            1059         1.13151         1.19496      0.00829509
            1060         1.13107          1.1949      0.00828749
            1061         1.13074         1.19483       0.0082799
            1062         1.13053         1.19477      0.00827232
            1063         1.13044         1.19471      0.00826476
            1064         1.13047         1.19465      0.00825721
            1065         1.13063         1.19459      0.00824968
            1066          1.1309         1.19453      0.00824216
            1067          1.1313         1.19447      0.00823464
            1068         1.13182         1.19442      0.00822714
            1069         1.13246         1.19436      0.00821965
            1070         1.13322          1.1943      0.00821217
            1071          1.1341         1.19424      0.00820469
            1072          1.1351         1.19419      0.00819722
            1073         1.13622         1.19413      0.00818976
            1074         1.13745         1.19408      0.00818231
            1075         1.13879         1.19403      0.00817486
            1076         1.14024         1.19398      0.00816741
            1077         1.14179         1.19393      0.00815997
            1078         1.14345         1.19389      0.00815254
            1079         1.14521         1.19384      0.00814511
            1080         1.14707          1.1938      0.00813768
            1081         1.14903         1.19376      0.00813026
            1082         1.15107         1.19372      0.00812284
            1083          1.1532         1.19368      0.00811543
            1084         1.15541         1.19364      0.00810802
            1085          1.1577         1.19361      0.00810061
            1086         1.16007         1.19358      0.00809321
            1087          1.1625         1.19355      0.00808581
            1088           1.165         1.19352      0.00807843
            1089         1.16757          1.1935      0.00807104
            1090         1.17019         1.19348      0.00806367
            1091         1.17286         1.19346       0.0080563
            1092         1.17559         1.19344      0.00804894
            1093         1.17835         1.19343      0.00804158
            1094         1.18116         1.19342      0.00803424
            1095         1.18401         1.19341      0.00802691
            1096         1.18689          1.1934      0.00801959
            1097         1.18979          1.1934      0.00801228
            1098         1.19271          1.1934      0.00800498
            1099         1.19565          1.1934       0.0079977
            1100         1.19861         1.19341      0.00799043
            1101         1.20157         1.19341      0.00798317
            1102         1.20454         1.19342      0.00797594
            1103         1.20751         1.19344      0.00796871
            1104         1.21048         1.19345      0.00796151
            1105         1.21343         1.19347      0.00795433
            1106         1.21638         1.19349      0.00794716
            1107         1.21931         1.19352      0.00794002
            1108         1.22221         1.19354      0.00793289
            1109          1.2251         1.19357      0.00792579
            1110         1.22795          1.1936      0.00791871
            1111         1.23077         1.19363      0.00791165
            1112         1.23355         1.19367      0.00790462
            1113          1.2363         1.19371      0.00789761
            1114         1.23899         1.19375      0.00789063
            1115         1.24164         1.19379      0.00788367
            1116         1.24423         1.19384      0.00787673
            1117         1.24677         1.19388      0.00786982
            1118         1.24925         1.19393      0.00786294
            1119         1.25166         1.19399      0.00785608
            1120         1.25401         1.19404      0.00784925
            1121          1.2563         1.19409      0.00784245
            1122         1.25851         1.19415      0.00783567
            1123         1.26064         1.19421      0.00782891
            1124          1.2627         1.19427      0.00782218
            1125         1.26467         1.19433      0.00781548
            1126         1.26656          1.1944       0.0078088
            1127         1.26837         1.19446      0.00780215
            1128         1.27009         1.19453      0.00779552
            1129         1.27171          1.1946      0.00778892
            1130         1.27324         1.19467      0.00778233
            1131         1.27468         1.19474      0.00777578
            1132         1.27603         1.19481      0.00776924
            1133         1.27727         1.19488      0.00776272
            1134         1.27842         1.19496      0.00775623
            1135         1.27947         1.19503      0.00774975
            1136         1.28041         1.19511      0.00774329
            1137         1.28125         1.19518      0.00773685
            1138         1.28198         1.19526      0.00773043
            1139         1.28261         1.19534      0.00772402
            1140         1.28314         1.19541      0.00771763
            1141         1.28355         1.19549      0.00771125
            1142         1.28387         1.19557      0.00770489
            1143         1.28407         1.19565      0.00769854
            1144         1.28417         1.19572       0.0076922
            1145         1.28417          1.1958      0.00768587
            1146         1.28406         1.19588      0.00767955
            1147         1.28384         1.19595      0.00767323
            1148         1.28352         1.19603      0.00766693
            1149         1.28309         1.19611      0.00766063
            1150         1.28255         1.19618      0.00765434
            1151         1.28192         1.19626      0.00764805
            1152         1.28117         1.19633      0.00764177
            1153         1.28033          1.1964      0.00763549
            1154         1.27939         1.19647      0.00762921
            1155         1.27834         1.19655      0.00762293
            1156          1.2772         1.19662      0.00761666
            1157         1.27596         1.19668      0.00761038
            1158         1.27463         1.19675      0.00760411
            1159          1.2732         1.19682      0.00759783
            1160         1.27169         1.19688      0.00759156
            1161         1.27008         1.19694      0.00758528
            1162         1.26839         1.19701        0.007579
            1163         1.26662         1.19707      0.00757272
            1164         1.26476         1.19712      0.00756644
            1165         1.26283         1.19718      0.00756015
            1166         1.26082         1.19723      0.00755387
            1167         1.25873         1.19729      0.00754758
            1168         1.25657         1.19734      0.00754129
            1169         1.25434         1.19739      0.00753499
            1170         1.25204         1.19743       0.0075287
            1171         1.24967         1.19748       0.0075224
            1172         1.24724         1.19752       0.0075161
            1173         1.24475         1.19756       0.0075098
            1174         1.24221          1.1976       0.0075035
            1175         1.23961         1.19763       0.0074972
            1176         1.23696         1.19767       0.0074909
            1177         1.23427          1.1977       0.0074846
            1178         1.23154         1.19773       0.0074783
            1179         1.22876         1.19775      0.00747201
            1180         1.22595         1.19778      0.00746571
            1181          1.2231          1.1978      0.00745942
            1182         1.22023         1.19782      0.00745314
            1183         1.21732         1.19784      0.00744685
            1184         1.21439         1.19785      0.00744058
            1185         1.21145         1.19786      0.00743431
            1186         1.20848         1.19787      0.00742804
            1187          1.2055         1.19788      0.00742179
            1188         1.20252         1.19788      0.00741554
            1189         1.19952         1.19788      0.00740931
            1190         1.19652         1.19788      0.00740308
            1191         1.19353         1.19788      0.00739686
            1192         1.19054         1.19787      0.00739066
            1193         1.18756         1.19786      0.00738447
            1194          1.1846         1.19785       0.0073783
            1195         1.18165         1.19784      0.00737213
            1196         1.17872         1.19782      0.00736599
            1197         1.17581          1.1978      0.00735986
            1198         1.17293         1.19778      0.00735374
            1199         1.17008         1.19776      0.00734764
            1200         1.16727         1.19773      0.00734157
            1201         1.16449         1.19771      0.00733551
            1202         1.16176         1.19768      0.00732946
            1203         1.15907         1.19764      0.00732344
            1204         1.15644         1.19761      0.00731744
            1205         1.15385         1.19757      0.00731146
            1206         1.15132         1.19754      0.00730549
            1207         1.14885         1.19749      0.00729955
            1208         1.14645         1.19745      0.00729363
            1209         1.14412         1.19741      0.00728773
            1210         1.14185         1.19736      0.00728185
            1211         1.13967         1.19731        0.007276
            1212         1.13756         1.19727      0.00727016
            1213         1.13553         1.19721      0.00726435
            1214         1.13359         1.19716      0.00725855
            1215         1.13173         1.19711      0.00725278
            1216         1.12997         1.19705      0.00724702
            1217          1.1283           1.197      0.00724129
            1218         1.12674         1.19694      0.00723557
            1219         1.12527         1.19688      0.00722988
            1220         1.12391         1.19682       0.0072242
            1221         1.12265         1.19676      0.00721854
            1222         1.12151          1.1967      0.00721289
            1223         1.12049         1.19664      0.00720726
            1224         1.11957         1.19657      0.00720165
            1225         1.11878         1.19651      0.00719605
            1226         1.11811         1.19645      0.00719046
            1227         1.11756         1.19638      0.00718489
            1228         1.11714         1.19632      0.00717933
            1229         1.11684         1.19625      0.00717378
            1230         1.11667         1.19619      0.00716824
            1231         1.11663         1.19612      0.00716271
            1232         1.11672         1.19606      0.00715718
            1233         1.11694         1.19599      0.00715167
            1234          1.1173         1.19593      0.00714616
            1235         1.11778         1.19587      0.00714065
            1236          1.1184          1.1958      0.00713515
            1237         1.11915         1.19574      0.00712965
            1238         1.12004         1.19568      0.00712415
            1239         1.12105         1.19562      0.00711866
            1240          1.1222         1.19556      0.00711316
            1241         1.12347          1.1955      0.00710767
            1242         1.12487         1.19545      0.00710217
            1243          1.1264         1.19539      0.00709668
            1244         1.12805         1.19534      0.00709118
            1245         1.12983         1.19528      0.00708568
            1246         1.13173         1.19523      0.00708017
            1247         1.13374         1.19518      0.00707467
            1248         1.13587         1.19514      0.00706916
            1249         1.13811         1.19509      0.00706365
            1250         1.14046         1.19505      0.00705813
            1251         1.14292         1.19501      0.00705261
            1252         1.14547         1.19497      0.00704709
            1253         1.14813         1.19493      0.00704156
            1254         1.15087         1.19489      0.00703604
            1255          1.1537         1.19486      0.00703051
            1256         1.15662         1.19483      0.00702498
            1257         1.15962          1.1948      0.00701944
            1258         1.16269         1.19478      0.00701391
            1259         1.16583         1.19475      0.00700838
            1260         1.16904         1.19473      0.00700284
            1261         1.17231         1.19472      0.00699731
            1262         1.17563          1.1947      0.00699178
            1263           1.179         1.19469      0.00698626
            1264         1.18242         1.19468      0.00698074
            1265         1.18589         1.19467      0.00697522
            1266         1.18938         1.19467      0.00696972
            1267         1.19291         1.19467      0.00696421
            1268         1.19647         1.19467      0.00695872
            1269         1.20005         1.19467      0.00695324
            1270         1.20364         1.19468      0.00694777
            1271         1.20725         1.19469      0.00694231
            1272         1.21087          1.1947      0.00693686
            1273          1.2145         1.19472      0.00693143
            1274         1.21812         1.19473      0.00692602
            1275         1.22174         1.19476      0.00692062
            1276         1.22535         1.19478      0.00691523
            1277         1.22895         1.19481      0.00690987
            1278         1.23253         1.19484      0.00690453
            1279         1.23609         1.19487       0.0068992
            1280         1.23962          1.1949       0.0068939
            1281         1.24313         1.19494      0.00688862
            1282          1.2466         1.19498      0.00688337
            1283         1.25005         1.19502      0.00687814
            1284         1.25345         1.19507      0.00687293
            1285         1.25682         1.19512      0.00686775
            1286         1.26014         1.19517      0.00686259
            1287         1.26342         1.19522      0.00685747
            1288         1.26665         1.19528      0.00685237
            1289         1.26983         1.19533       0.0068473
            1290         1.27296         1.19539      0.00684225
            1291         1.27603         1.19546      0.00683724
            1292         1.27906         1.19552      0.00683225
            1293         1.28202         1.19559      0.00682729
            1294         1.28493         1.19566      0.00682237
            1295         1.28778         1.19573      0.00681747
            1296         1.29056          1.1958       0.0068126
            1297         1.29329         1.19588      0.00680776
            1298         1.29595         1.19595      0.00680296
            1299         1.29856         1.19603      0.00679818
            1300          1.3011         1.19611      0.00679343
            1301         1.30357          1.1962      0.00678871
            1302         1.30598         1.19628      0.00678402
            1303         1.30833         1.19637      0.00677936
            1304         1.31061         1.19645      0.00677472
            1305         1.31282         1.19654      0.00677012
            1306         1.31496         1.19663      0.00676554
            1307         1.31704         1.19673      0.00676099
            1308         1.31905         1.19682      0.00675647
            1309           1.321         1.19692      0.00675198
            1310         1.32288         1.19701      0.00674751
            1311         1.32469         1.19711      0.00674306
            1312         1.32644         1.19721      0.00673864
            1313         1.32813         1.19731      0.00673425
            1314         1.32975         1.19741      0.00672988
            1315          1.3313         1.19751      0.00672553
            1316         1.33278         1.19761      0.00672121
            1317          1.3342         1.19772       0.0067169
            1318         1.33554         1.19782      0.00671262
            1319         1.33683         1.19793      0.00670836
            1320         1.33805         1.19803      0.00670412
            1321          1.3392         1.19814      0.00669989
            1322         1.34029         1.19825      0.00669569
            1323          1.3413         1.19835       0.0066915
            1324         1.34225         1.19846      0.00668733
            1325         1.34314         1.19857      0.00668317
            1326         1.34395         1.19868      0.00667903
            1327          1.3447         1.19879       0.0066749
            1328         1.34538          1.1989      0.00667079
            1329           1.346         1.19901      0.00666669
            1330         1.34655         1.19912       0.0066626
            1331         1.34703         1.19924      0.00665852
            1332         1.34744         1.19935      0.00665445
            1333         1.34779         1.19946      0.00665039
            1334         1.34807         1.19957      0.00664634
            1335         1.34828         1.19968      0.00664229
            1336         1.34842         1.19979      0.00663825
            1337          1.3485          1.1999      0.00663422
            1338          1.3485         1.20001      0.00663019
            1339         1.34844         1.20013      0.00662617
            1340         1.34831         1.20024      0.00662215
            1341         1.34811         1.20035      0.00661813
            1342         1.34784         1.20046      0.00661411
            1343          1.3475         1.20057      0.00661009
            1344          1.3471         1.20067      0.00660607
            1345         1.34662         1.20078      0.00660205
            1346         1.34608         1.20089      0.00659803
            1347         1.34547           1.201        0.006594
            1348         1.34479         1.20111      0.00658997
            1349         1.34404         1.20121      0.00658594
            1350         1.34322         1.20132       0.0065819
            1351         1.34233         1.20142      0.00657786
            1352         1.34138         1.20152       0.0065738
            1353         1.34035         1.20163      0.00656975
            1354         1.33925         1.20173      0.00656568
            1355         1.33808         1.20183      0.00656161
            1356         1.33684         1.20193      0.00655752
            1357         1.33553         1.20203      0.00655343
            1358         1.33415         1.20212      0.00654933
            1359          1.3327         1.20222      0.00654521
            1360         1.33118         1.20232      0.00654109
            1361         1.32959         1.20241      0.00653695
            1362         1.32792          1.2025       0.0065328
            1363         1.32619         1.20259      0.00652863
            1364         1.32437         1.20268      0.00652446
            1365         1.32249         1.20277      0.00652027
            1366         1.32052         1.20285      0.00651607
            1367         1.31849         1.20294      0.00651185
            1368         1.31637         1.20302      0.00650762
            1369         1.31418          1.2031      0.00650337
            1370         1.31191         1.20318      0.00649911
            1371         1.30956         1.20326      0.00649483
            1372         1.30713         1.20334      0.00649054
            1373         1.30463         1.20341      0.00648623
            1374         1.30204         1.20348      0.00648191
            1375         1.29938         1.20355      0.00647757
            1376         1.29663         1.20362      0.00647321
            1377         1.29381         1.20368      0.00646884
            1378          1.2909         1.20375      0.00646446
            1379         1.28791         1.20381      0.00646006
            1380         1.28484         1.20387      0.00645564
            1381         1.28169         1.20392      0.00645122
            1382         1.27846         1.20398      0.00644677
            1383         1.27515         1.20403      0.00644232
            1384         1.27175         1.20408      0.00643785
            1385         1.26828         1.20412      0.00643337
            1386         1.26473         1.20417      0.00642887
            1387          1.2611         1.20421      0.00642437
