#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
             770      -0.0522927      -0.0379668     0.000211253
             771      -0.0523619      -0.0379854     0.000211803
             772      -0.0524337      -0.0380042     0.000212354
             773      -0.0525033      -0.0380229     0.000212906
             774      -0.0525755      -0.0380417     0.000213459
             775      -0.0526455      -0.0380606     0.000214014
             776      -0.0527133      -0.0380794      0.00021457
             777      -0.0527837      -0.0380984     0.000215126
             778      -0.0528543      -0.0381173     0.000215684
             779      -0.0529251      -0.0381363     0.000216244
             780      -0.0529938      -0.0381554     0.000216804
             781       -0.053065      -0.0381745     0.000217365
             782      -0.0531364      -0.0381936     0.000217927
             783      -0.0532081      -0.0382128     0.000218491
             784      -0.0532799       -0.038232     0.000219056
             785       -0.053352      -0.0382513     0.000219622
             786      -0.0534266      -0.0382706      0.00022019
             787      -0.0535015      -0.0382899     0.000220759
             788      -0.0535741      -0.0383093     0.000221329
             789      -0.0536494      -0.0383288     0.000221901
             790      -0.0537202      -0.0383482     0.000222474
             791      -0.0537935      -0.0383678     0.000223048
             792      -0.0538694      -0.0383873     0.000223623
             793      -0.0539432       -0.038407       0.0002242
             794      -0.0540171      -0.0384266     0.000224778
             795      -0.0540913      -0.0384463     0.000225357
             796      -0.0541657      -0.0384661     0.000225937
             797      -0.0542403      -0.0384859     0.000226519
             798      -0.0543151      -0.0385057     0.000227102
             799      -0.0543902      -0.0385256     0.000227686
             800      -0.0544655      -0.0385455     0.000228272
             801      -0.0545409      -0.0385655     0.000228859
             802      -0.0546166      -0.0385855     0.000229447
             803      -0.0546926      -0.0386056     0.000230036
             804      -0.0547711      -0.0386257     0.000230627
             805      -0.0548475      -0.0386458     0.000231219
             806       -0.054924       -0.038666     0.000231813
             807      -0.0550032      -0.0386863     0.000232408
             808      -0.0550803      -0.0387065     0.000233004
             809      -0.0551576      -0.0387269     0.000233602
             810       -0.055235      -0.0387473     0.000234201
             811      -0.0553128      -0.0387677     0.000234801
             812      -0.0553907      -0.0387882     0.000235403
             813      -0.0554689      -0.0388087     0.000236006
             814      -0.0555449      -0.0388292      0.00023661
             815      -0.0556236      -0.0388498     0.000237215
             816      -0.0557024      -0.0388705     0.000237822
             817      -0.0557815      -0.0388912      0.00023843
             818      -0.0558608      -0.0389119     0.000239039
             819      -0.0559428      -0.0389327      0.00023965
             820      -0.0560249      -0.0389536     0.000240262
             821      -0.0561073      -0.0389745     0.000240876
             822      -0.0561852      -0.0389954     0.000241492
             823      -0.0562657      -0.0390164     0.000242108
             824      -0.0563464      -0.0390374     0.000242726
             825      -0.0564274      -0.0390585     0.000243346
             826      -0.0565086      -0.0390796     0.000243966
             827      -0.0565901      -0.0391008     0.000244588
             828      -0.0566741       -0.039122     0.000245212
             829      -0.0567561      -0.0391433     0.000245837
             830      -0.0568382      -0.0391646     0.000246464
             831      -0.0569206       -0.039186     0.000247091
             832      -0.0570057      -0.0392074     0.000247721
             833      -0.0570862      -0.0392289     0.000248352
             834      -0.0571693      -0.0392504     0.000248984
             835      -0.0572527      -0.0392719     0.000249617
             836       -0.057334      -0.0392935     0.000250252
             837      -0.0574179      -0.0393152     0.000250888
             838       -0.057502      -0.0393369     0.000251526
             839      -0.0575864      -0.0393586     0.000252165
             840       -0.057671      -0.0393804     0.000252805
             841      -0.0577559      -0.0394023     0.000253447
             842       -0.057841      -0.0394242      0.00025409
             843      -0.0579264      -0.0394461     0.000254735
             844       -0.058012      -0.0394681     0.000255381
             845      -0.0580979      -0.0394902     0.000256029
             846      -0.0581864      -0.0395123     0.000256678
             847      -0.0582728      -0.0395344     0.000257329
             848      -0.0583595      -0.0395566     0.000257981
             849      -0.0584464      -0.0395789     0.000258635
             850      -0.0585336      -0.0396012      0.00025929
             851       -0.058621      -0.0396235     0.000259947
             852      -0.0587087      -0.0396459     0.000260605
             853      -0.0587966      -0.0396684     0.000261265
             854      -0.0588848      -0.0396909     0.000261926
             855      -0.0589733      -0.0397134     0.000262589
             856      -0.0590644       -0.039736     0.000263254
             857      -0.0591534      -0.0397587      0.00026392
             858      -0.0592451      -0.0397814     0.000264588
             859      -0.0593346      -0.0398042     0.000265257
             860      -0.0594245       -0.039827     0.000265928
             861      -0.0595145      -0.0398499       0.0002666
             862      -0.0596049      -0.0398728     0.000267274
             863      -0.0596955      -0.0398957      0.00026795
             864      -0.0597864      -0.0399188     0.000268627
             865      -0.0598776      -0.0399418     0.000269305
             866       -0.059969       -0.039965     0.000269985
             867      -0.0600631      -0.0399881     0.000270667
             868      -0.0601575      -0.0400114     0.000271351
             869      -0.0602521      -0.0400347     0.000272037
             870      -0.0603447       -0.040058     0.000272724
             871      -0.0604375      -0.0400814     0.000273412
             872       -0.060533      -0.0401049     0.000274103
             873      -0.0606265      -0.0401284     0.000274795
             874      -0.0607201      -0.0401519     0.000275489
             875      -0.0608189      -0.0401756     0.000276185
             876      -0.0609131      -0.0401992     0.000276882
             877      -0.0610077       -0.040223     0.000277581
             878      -0.0611001      -0.0402467     0.000278282
             879      -0.0611976      -0.0402706     0.000278984
             880      -0.0612931      -0.0402945     0.000279688
             881      -0.0613888      -0.0403184     0.000280393
             882      -0.0614848      -0.0403424     0.000281101
             883      -0.0615811      -0.0403665     0.000281809
             884        -0.06168      -0.0403906      0.00028252
             885      -0.0617769      -0.0404147     0.000283232
             886      -0.0618741       -0.040439     0.000283947
             887       -0.061974      -0.0404632     0.000284662
             888      -0.0620765      -0.0404876     0.000285381
             889      -0.0621746       -0.040512       0.0002861
             890       -0.062273      -0.0405364     0.000286822
             891      -0.0623693      -0.0405609     0.000287545
             892      -0.0624659      -0.0405855     0.000288269
             893      -0.0625652      -0.0406101     0.000288995
             894      -0.0626625      -0.0406348     0.000289723
             895      -0.0627624      -0.0406595     0.000290452
             896      -0.0628626      -0.0406843     0.000291183
             897      -0.0629655      -0.0407091     0.000291916
             898      -0.0630711       -0.040734     0.000292651
             899      -0.0631699       -0.040759     0.000293388
             900      -0.0632714       -0.040784     0.000294126
             901      -0.0633756       -0.040809     0.000294866
             902      -0.0634824      -0.0408342     0.000295609
             903      -0.0635849      -0.0408594     0.000296353
             904      -0.0636876      -0.0408846     0.000297099
             905      -0.0637907      -0.0409099     0.000297847
             906      -0.0638941      -0.0409353     0.000298597
             907      -0.0640002      -0.0409607     0.000299349
             908      -0.0641043      -0.0409862     0.000300102
             909      -0.0642087      -0.0410118     0.000300857
             910      -0.0643134      -0.0410374     0.000301615
             911      -0.0644184       -0.041063     0.000302373
             912      -0.0645238      -0.0410888     0.000303134
             913      -0.0646271      -0.0411146     0.000303897
             914      -0.0647355      -0.0411404     0.000304661
             915      -0.0648395      -0.0411663     0.000305427
             916      -0.0649438      -0.0411923     0.000306195
             917      -0.0650509      -0.0412183     0.000306964
             918      -0.0651583      -0.0412444     0.000307736
             919       -0.065266      -0.0412705     0.000308509
             920      -0.0653741      -0.0412967     0.000309284
             921      -0.0654825       -0.041323     0.000310061
             922      -0.0655912      -0.0413493      0.00031084
             923      -0.0657003      -0.0413757     0.000311621
             924      -0.0658098      -0.0414021     0.000312403
             925      -0.0659196      -0.0414286     0.000313188
             926      -0.0660297      -0.0414552     0.000313975
             927      -0.0661402      -0.0414818     0.000314763
             928      -0.0662511      -0.0415085     0.000315554
             929      -0.0663623      -0.0415352     0.000316346
             930      -0.0664739      -0.0415621      0.00031714
             931      -0.0665858      -0.0415889     0.000317937
             932      -0.0666981      -0.0416159     0.000318735
             933      -0.0668131      -0.0416429     0.000319535
             934      -0.0669261        -0.04167     0.000320338
             935      -0.0670395      -0.0416971     0.000321142
             936      -0.0671532      -0.0417243     0.000321949
             937       -0.067265      -0.0417515     0.000322757
             938      -0.0673819      -0.0417789     0.000323568
             939      -0.0674967      -0.0418063      0.00032438
             940      -0.0676143      -0.0418337     0.000325195
             941      -0.0677299      -0.0418612     0.000326012
             942      -0.0678459      -0.0418888      0.00032683
             943      -0.0679694      -0.0419165     0.000327652
             944      -0.0680862      -0.0419442     0.000328476
             945      -0.0682034       -0.041972     0.000329301
             946      -0.0683209      -0.0419998     0.000330129
             947      -0.0684388      -0.0420278     0.000330959
             948      -0.0685571      -0.0420557     0.000331791
             949      -0.0686758      -0.0420838     0.000332625
             950      -0.0687949      -0.0421119     0.000333461
             951      -0.0689144      -0.0421401     0.000334299
             952      -0.0690319      -0.0421683     0.000335139
             953      -0.0691522      -0.0421967     0.000335981
             954      -0.0692729       -0.042225     0.000336826
             955       -0.069394      -0.0422535     0.000337673
             956      -0.0695155       -0.042282     0.000338521
             957      -0.0696373      -0.0423106     0.000339372
             958      -0.0697596      -0.0423392     0.000340225
             959      -0.0698823       -0.042368     0.000341081
             960      -0.0700054      -0.0423967     0.000341938
             961       -0.070129      -0.0424256     0.000342798
             962      -0.0702529      -0.0424545      0.00034366
             963      -0.0703796      -0.0424835     0.000344524
             964      -0.0705044      -0.0425126     0.000345391
             965      -0.0706296      -0.0425417      0.00034626
             966      -0.0707552      -0.0425709     0.000347131
             967      -0.0708765      -0.0426002     0.000348004
             968       -0.071003      -0.0426296     0.000348879
             969      -0.0711299       -0.042659     0.000349757
             970      -0.0712572      -0.0426884     0.000350637
             971       -0.071385       -0.042718     0.000351519
             972      -0.0715155      -0.0427476     0.000352403
             973      -0.0716442      -0.0427773      0.00035329
             974      -0.0717756      -0.0428071      0.00035418
             975      -0.0719075      -0.0428369     0.000355072
             976      -0.0720374      -0.0428669     0.000355966
             977      -0.0721678      -0.0428969     0.000356863
             978      -0.0722987      -0.0429269     0.000357762
             979      -0.0724324      -0.0429571     0.000358664
             980      -0.0725641      -0.0429873     0.000359568
             981      -0.0726987      -0.0430176     0.000360475
             982      -0.0728313      -0.0430479     0.000361384
             983      -0.0729645      -0.0430783     0.000362296
             984      -0.0731004      -0.0431089      0.00036321
             985      -0.0732345      -0.0431394     0.000364127
             986       -0.073369      -0.0431701     0.000365046
             987      -0.0735039      -0.0432008     0.000365968
             988      -0.0736394      -0.0432316     0.000366892
             989      -0.0737753      -0.0432625     0.000367818
             990      -0.0739093      -0.0432935     0.000368747
             991      -0.0740462      -0.0433245     0.000369678
             992      -0.0741835      -0.0433556     0.000370612
             993       -0.074319      -0.0433868     0.000371548
             994      -0.0744573      -0.0434181     0.000372487
             995      -0.0745961      -0.0434494     0.000373428
             996      -0.0747354      -0.0434808     0.000374372
             997      -0.0748751      -0.0435123     0.000375319
             998      -0.0750178      -0.0435439     0.000376268
             999      -0.0751609      -0.0435755      0.00037722
            1000      -0.0753022      -0.0436072     0.000378175
            1001      -0.0754439       -0.043639     0.000379132
            1002      -0.0755885      -0.0436709     0.000380092
            1003      -0.0757313      -0.0437029     0.000381055
            1004      -0.0758746      -0.0437349      0.00038202
            1005      -0.0760184      -0.0437671     0.000382988
            1006      -0.0761674      -0.0437993     0.000383959
            1007      -0.0763122      -0.0438316     0.000384933
            1008      -0.0764576      -0.0438639      0.00038591
            1009      -0.0766034      -0.0438964     0.000386889
            1010      -0.0767498      -0.0439289     0.000387871
            1011      -0.0768943      -0.0439615     0.000388855
            1012      -0.0770418      -0.0439942     0.000389842
            1013      -0.0771897       -0.044027     0.000390832
            1014      -0.0773358      -0.0440598     0.000391825
            1015      -0.0774848      -0.0440927      0.00039282
            1016       -0.077632      -0.0441258     0.000393818
            1017      -0.0777821      -0.0441589     0.000394819
            1018      -0.0779351       -0.044192     0.000395823
            1019      -0.0780863      -0.0442253      0.00039683
            1020      -0.0782404      -0.0442586     0.000397839
            1021      -0.0783927      -0.0442921     0.000398852
            1022      -0.0785432      -0.0443256     0.000399867
            1023      -0.0786966      -0.0443592     0.000400885
            1024      -0.0788505      -0.0443929     0.000401907
            1025       -0.079005      -0.0444266     0.000402931
            1026      -0.0791601      -0.0444605     0.000403957
            1027      -0.0793157      -0.0444944     0.000404987
            1028      -0.0794719      -0.0445285      0.00040602
            1029      -0.0796263      -0.0445626     0.000407056
            1030      -0.0797836      -0.0445968     0.000408094
            1031      -0.0799415       -0.044631     0.000409136
            1032         -0.0801      -0.0446654      0.00041018
            1033      -0.0802591      -0.0446999     0.000411228
            1034      -0.0804211      -0.0447344     0.000412279
            1035      -0.0805814       -0.044769     0.000413333
            1036      -0.0807422      -0.0448038      0.00041439
            1037      -0.0809036      -0.0448386      0.00041545
            1038      -0.0810656      -0.0448735     0.000416513
            1039      -0.0812282      -0.0449085     0.000417579
            1040      -0.0813914      -0.0449436     0.000418649
            1041      -0.0815552      -0.0449787     0.000419721
            1042       -0.081722       -0.045014     0.000420797
            1043      -0.0818847      -0.0450493     0.000421876
            1044      -0.0820479      -0.0450848     0.000422958
            1045      -0.0822118      -0.0451203     0.000424042
            1046      -0.0823786      -0.0451559      0.00042513
            1047      -0.0825461      -0.0451916     0.000426222
            1048      -0.0827166      -0.0452274     0.000427316
            1049      -0.0828853      -0.0452633     0.000428414
            1050      -0.0830546      -0.0452993     0.000429515
            1051      -0.0832246      -0.0453354      0.00043062
            1052      -0.0833952      -0.0453716     0.000431728
            1053      -0.0835664      -0.0454079     0.000432839
            1054      -0.0837359      -0.0454442     0.000433953
            1055      -0.0839108      -0.0454807     0.000435071
            1056      -0.0840839      -0.0455172     0.000436192
            1057      -0.0842577      -0.0455539     0.000437316
            1058      -0.0844321      -0.0455906     0.000438444
            1059      -0.0846096      -0.0456275     0.000439575
            1060      -0.0847853      -0.0456644      0.00044071
            1061      -0.0849617      -0.0457015     0.000441848
            1062      -0.0851388      -0.0457386      0.00044299
            1063      -0.0853165      -0.0457758     0.000444135
            1064      -0.0854972      -0.0458132     0.000445284
            1065      -0.0856762      -0.0458506     0.000446436
            1066      -0.0858536      -0.0458881     0.000447592
            1067      -0.0860339      -0.0459257     0.000448751
            1068      -0.0862173      -0.0459635     0.000449914
            1069       -0.086399      -0.0460013      0.00045108
            1070      -0.0865814      -0.0460392      0.00045225
            1071      -0.0867645      -0.0460773     0.000453424
            1072      -0.0869482      -0.0461154     0.000454601
            1073       -0.087135      -0.0461536     0.000455782
            1074      -0.0873201      -0.0461919     0.000456966
            1075      -0.0875058      -0.0462304     0.000458154
            1076      -0.0876923      -0.0462689     0.000459346
            1077      -0.0878795      -0.0463075     0.000460542
            1078      -0.0880673      -0.0463463     0.000461741
            1079      -0.0882582      -0.0463851     0.000462944
            1080      -0.0884451      -0.0464241      0.00046415
            1081       -0.088635      -0.0464631     0.000465361
            1082      -0.0888257      -0.0465023     0.000466575
            1083      -0.0890218      -0.0465415     0.000467793
            1084      -0.0892138      -0.0465809     0.000469014
            1085      -0.0894042      -0.0466204      0.00047024
            1086      -0.0895977      -0.0466599     0.000471469
            1087      -0.0897918      -0.0466996     0.000472702
            1088      -0.0899867      -0.0467394     0.000473939
            1089      -0.0901823      -0.0467793      0.00047518
            1090      -0.0903786      -0.0468193     0.000476425
            1091      -0.0905756      -0.0468594     0.000477673
            1092      -0.0907734      -0.0468996     0.000478925
            1093      -0.0909718      -0.0469399     0.000480182
            1094       -0.091171      -0.0469804     0.000481442
            1095      -0.0913732      -0.0470209     0.000482706
            1096      -0.0915739      -0.0470616     0.000483974
            1097      -0.0917752      -0.0471023     0.000485246
            1098      -0.0919796      -0.0471432     0.000486523
            1099        -0.09218      -0.0471842     0.000487803
            1100      -0.0923836      -0.0472253     0.000489087
            1101      -0.0925878      -0.0472665     0.000490375
            1102      -0.0927928      -0.0473078     0.000491667
            1103      -0.0929985      -0.0473492     0.000492963
            1104      -0.0932049      -0.0473907     0.000494264
            1105      -0.0934168      -0.0474324     0.000495568
            1106      -0.0936247      -0.0474741     0.000496877
            1107      -0.0938333       -0.047516      0.00049819
            1108      -0.0940426       -0.047558     0.000499507
            1109      -0.0942527      -0.0476001     0.000500828
            1110      -0.0944611      -0.0476423     0.000502153
            1111      -0.0946703      -0.0476847     0.000503482
            1112      -0.0948826      -0.0477271     0.000504815
            1113      -0.0950956      -0.0477697     0.000506152
            1114      -0.0953093      -0.0478123     0.000507494
            1115      -0.0955214      -0.0478551     0.000508839
            1116      -0.0957342       -0.047898     0.000510189
            1117      -0.0959501      -0.0479411     0.000511542
            1118      -0.0961667      -0.0479842       0.0005129
            1119      -0.0963841      -0.0480274     0.000514262
            1120      -0.0965998      -0.0480708     0.000515629
            1121      -0.0968186      -0.0481143     0.000516999
            1122      -0.0970381      -0.0481579     0.000518374
            1123      -0.0972583      -0.0482016     0.000519753
            1124      -0.0974793      -0.0482455     0.000521136
            1125      -0.0977009      -0.0482894     0.000522524
            1126      -0.0979233      -0.0483335     0.000523916
            1127      -0.0981464      -0.0483777     0.000525312
            1128      -0.0983702       -0.048422     0.000526713
            1129      -0.0985946      -0.0484665     0.000528117
            1130      -0.0988198       -0.048511     0.000529527
            1131       -0.099048      -0.0485557      0.00053094
            1132      -0.0992746      -0.0486005     0.000532359
            1133      -0.0995019      -0.0486454     0.000533781
            1134      -0.0997298      -0.0486905     0.000535208
            1135      -0.0999584      -0.0487357     0.000536639
            1136       -0.100188       -0.048781     0.000538074
            1137        -0.10042      -0.0488264     0.000539515
            1138       -0.100651      -0.0488719     0.000540959
            1139       -0.100882      -0.0489176     0.000542408
            1140       -0.101114      -0.0489634     0.000543861
            1141       -0.101349      -0.0490093     0.000545319
            1142       -0.101582      -0.0490553     0.000546781
            1143       -0.101816      -0.0491015     0.000548248
            1144        -0.10205      -0.0491477     0.000549719
            1145       -0.102285      -0.0491942     0.000551194
            1146       -0.102521      -0.0492407     0.000552674
            1147       -0.102759      -0.0492873     0.000554158
            1148       -0.102996      -0.0493341     0.000555647
            1149       -0.103234       -0.049381      0.00055714
            1150       -0.103474      -0.0494281     0.000558637
            1151       -0.103715      -0.0494752      0.00056014
            1152       -0.103957      -0.0495225     0.000561646
            1153       -0.104196        -0.04957     0.000563157
            1154       -0.104439      -0.0496175     0.000564673
            1155        -0.10468      -0.0496652     0.000566193
            1156       -0.104926       -0.049713     0.000567717
            1157       -0.105167      -0.0497609     0.000569246
            1158        -0.10541       -0.049809      0.00057078
            1159       -0.105652      -0.0498571     0.000572317
            1160       -0.105896      -0.0499055     0.000573859
            1161       -0.106139      -0.0499539     0.000575405
            1162       -0.106383      -0.0500025     0.000576956
            1163        -0.10663      -0.0500511      0.00057851
            1164       -0.106875         -0.0501      0.00058007
            1165       -0.107118      -0.0501489     0.000581633
            1166       -0.107363       -0.050198       0.0005832
            1167       -0.107609      -0.0502472     0.000584772
            1168       -0.107853      -0.0502965     0.000586347
            1169       -0.108102      -0.0503459     0.000587927
            1170       -0.108349      -0.0503955     0.000589511
            1171       -0.108596      -0.0504452     0.000591099
            1172       -0.108844       -0.050495     0.000592691
            1173       -0.109091       -0.050545     0.000594287
            1174       -0.109339      -0.0505951     0.000595887
            1175       -0.109587      -0.0506453     0.000597491
            1176       -0.109835      -0.0506956       0.0005991
            1177       -0.110084      -0.0507461     0.000600712
            1178       -0.110332      -0.0507967     0.000602327
            1179        -0.11058      -0.0508474     0.000603947
            1180       -0.110829      -0.0508982     0.000605571
            1181       -0.111077      -0.0509492     0.000607198
            1182       -0.111326      -0.0510002     0.000608829
            1183       -0.111574      -0.0510514     0.000610464
            1184       -0.111823      -0.0511028     0.000612102
            1185       -0.112076      -0.0511542     0.000613745
            1186       -0.112324      -0.0512058      0.00061539
            1187       -0.112572      -0.0512575      0.00061704
            1188        -0.11282      -0.0513093     0.000618692
            1189       -0.113067      -0.0513613     0.000620349
            1190       -0.113315      -0.0514133     0.000622008
            1191       -0.113562      -0.0514655     0.000623671
            1192       -0.113808      -0.0515178     0.000625337
            1193       -0.114054      -0.0515702     0.000627006
            1194         -0.1143      -0.0516228     0.000628678
            1195       -0.114548      -0.0516754     0.000630353
            1196       -0.114792      -0.0517282     0.000632031
            1197       -0.115039      -0.0517811     0.000633712
            1198       -0.115282      -0.0518341     0.000635396
            1199       -0.115525      -0.0518872     0.000637083
            1200        -0.11577      -0.0519404     0.000638773
            1201       -0.116011      -0.0519938     0.000640464
            1202       -0.116249      -0.0520472     0.000642159
            1203       -0.116491      -0.0521008     0.000643855
            1204       -0.116727      -0.0521545     0.000645554
            1205       -0.116967      -0.0522083     0.000647255
            1206       -0.117204      -0.0522622     0.000648958
            1207       -0.117437      -0.0523162     0.000650663
            1208       -0.117671      -0.0523703      0.00065237
            1209       -0.117904      -0.0524245     0.000654078
            1210       -0.118136      -0.0524788     0.000655788
            1211       -0.118368      -0.0525332       0.0006575
            1212       -0.118597      -0.0525877     0.000659213
            1213       -0.118822      -0.0526423     0.000660927
            1214       -0.119048       -0.052697     0.000662643
            1215       -0.119274      -0.0527518     0.000664359
            1216       -0.119499      -0.0528067     0.000666076
            1217       -0.119717      -0.0528617     0.000667794
            1218       -0.119935      -0.0529167     0.000669513
            1219       -0.120152      -0.0529719     0.000671231
            1220       -0.120366      -0.0530271     0.000672951
            1221       -0.120581      -0.0530825      0.00067467
            1222       -0.120791      -0.0531379     0.000676389
            1223       -0.121001      -0.0531934     0.000678108
            1224       -0.121206      -0.0532489     0.000679827
            1225       -0.121406      -0.0533046     0.000681545
            1226       -0.121606      -0.0533603     0.000683262
            1227       -0.121804       -0.053416     0.000684979
            1228       -0.121998      -0.0534719     0.000686694
            1229        -0.12219      -0.0535278     0.000688408
            1230       -0.122378      -0.0535838      0.00069012
            1231       -0.122563      -0.0536398     0.000691831
            1232       -0.122746      -0.0536959     0.000693539
            1233       -0.122929      -0.0537521     0.000695246
            1234       -0.123107      -0.0538083     0.000696951
            1235       -0.123278      -0.0538645     0.000698653
            1236       -0.123446      -0.0539208     0.000700352
            1237       -0.123613      -0.0539772     0.000702048
            1238       -0.123773      -0.0540335     0.000703741
            1239       -0.123929      -0.0540899     0.000705431
            1240       -0.124081      -0.0541464     0.000707116
            1241       -0.124229      -0.0542029     0.000708798
            1242       -0.124372      -0.0542594     0.000710475
            1243       -0.124511      -0.0543159     0.000712148
            1244       -0.124645      -0.0543724     0.000713816
            1245       -0.124777       -0.054429      0.00071548
            1246       -0.124901      -0.0544855     0.000717137
            1247       -0.125023      -0.0545421      0.00071879
            1248       -0.125137      -0.0545987     0.000720436
            1249       -0.125245      -0.0546552     0.000722076
            1250       -0.125351      -0.0547118      0.00072371
            1251       -0.125451      -0.0547683     0.000725337
            1252       -0.125543      -0.0548248     0.000726957
            1253       -0.125627      -0.0548814      0.00072857
            1254       -0.125707      -0.0549378     0.000730175
            1255       -0.125781      -0.0549943     0.000731772
            1256       -0.125849      -0.0550507      0.00073336
            1257        -0.12591      -0.0551071      0.00073494
            1258       -0.125965      -0.0551634     0.000736511
            1259       -0.126011      -0.0552197     0.000738073
            1260       -0.126052      -0.0552759     0.000739625
            1261       -0.126087       -0.055332     0.000741167
            1262       -0.126117      -0.0553881     0.000742699
            1263       -0.126135      -0.0554441      0.00074422
            1264       -0.126149      -0.0555001     0.000745731
            1265       -0.126155      -0.0555559      0.00074723
            1266       -0.126151      -0.0556117     0.000748718
            1267       -0.126142      -0.0556674     0.000750193
            1268       -0.126126      -0.0557229     0.000751657
            1269       -0.126102      -0.0557784     0.000753108
            1270       -0.126067      -0.0558337     0.000754546
            1271        -0.12603       -0.055889      0.00075597
            1272       -0.125982      -0.0559441     0.000757382
            1273       -0.125927       -0.055999     0.000758779
            1274       -0.125863      -0.0560539     0.000760163
            1275       -0.125794      -0.0561086     0.000761532
            1276       -0.125712      -0.0561631     0.000762886
            1277       -0.125624      -0.0562175     0.000764226
            1278        -0.12553      -0.0562718      0.00076555
            1279       -0.125428      -0.0563258     0.000766858
            1280       -0.125316      -0.0563797     0.000768151
            1281       -0.125191      -0.0564334     0.000769427
            1282       -0.125063       -0.056487     0.000770687
            1283       -0.124929      -0.0565403      0.00077193
            1284       -0.124782      -0.0565935     0.000773157
            1285        -0.12463      -0.0566464     0.000774366
            1286       -0.124472      -0.0566992     0.000775558
            1287       -0.124305      -0.0567517     0.000776732
            1288       -0.124129       -0.056804     0.000777889
            1289       -0.123947      -0.0568561     0.000779027
            1290       -0.123759      -0.0569079     0.000780148
            1291        -0.12356      -0.0569596      0.00078125
            1292       -0.123356       -0.057011     0.000782334
            1293       -0.123146      -0.0570621     0.000783399
            1294       -0.122929       -0.057113     0.000784445
            1295       -0.122706      -0.0571637     0.000785473
            1296       -0.122478      -0.0572141     0.000786482
            1297       -0.122243      -0.0572642     0.000787472
            1298       -0.121999      -0.0573141     0.000788443
            1299       -0.121754      -0.0573637     0.000789395
            1300       -0.121503       -0.057413     0.000790328
            1301       -0.121249      -0.0574621     0.000791243
            1302       -0.120992      -0.0575109     0.000792138
            1303       -0.120731      -0.0575594     0.000793015
            1304       -0.120468      -0.0576076     0.000793873
            1305       -0.120202      -0.0576556     0.000794712
            1306       -0.119936      -0.0577033     0.000795533
            1307       -0.119666      -0.0577507     0.000796336
            1308       -0.119393      -0.0577978      0.00079712
            1309       -0.119121      -0.0578447     0.000797887
            1310        -0.11885      -0.0578913     0.000798635
            1311       -0.118579      -0.0579375     0.000799367
            1312       -0.118309      -0.0579836     0.000800081
            1313       -0.118041      -0.0580293     0.000800778
            1314       -0.117777      -0.0580748     0.000801458
            1315       -0.117514        -0.05812     0.000802122
            1316       -0.117254      -0.0581649      0.00080277
            1317       -0.116998      -0.0582096     0.000803403
            1318       -0.116749       -0.058254      0.00080402
            1319       -0.116501      -0.0582981     0.000804622
            1320       -0.116261      -0.0583421      0.00080521
            1321       -0.116027      -0.0583857     0.000805784
            1322       -0.115803      -0.0584292     0.000806344
            1323       -0.115584      -0.0584724     0.000806891
            1324       -0.115371      -0.0585153     0.000807425
            1325       -0.115167      -0.0585581     0.000807947
            1326       -0.114977      -0.0586006     0.000808457
            1327       -0.114795       -0.058643     0.000808956
            1328       -0.114618      -0.0586851     0.000809444
            1329       -0.114457      -0.0587271     0.000809923
            1330       -0.114308      -0.0587689     0.000810391
            1331        -0.11417      -0.0588105      0.00081085
            1332       -0.114045       -0.058852     0.000811301
            1333       -0.113933      -0.0588933     0.000811744
            1334       -0.113834      -0.0589345      0.00081218
            1335       -0.113749      -0.0589756     0.000812609
            1336        -0.11368      -0.0590165     0.000813031
            1337       -0.113628      -0.0590573     0.000813449
            1338       -0.113586      -0.0590981     0.000813861
            1339       -0.113556      -0.0591388     0.000814269
            1340       -0.113544      -0.0591794     0.000814673
            1341       -0.113546      -0.0592199     0.000815073
            1342       -0.113564      -0.0592604     0.000815471
            1343       -0.113598      -0.0593009     0.000815867
            1344       -0.113647      -0.0593413     0.000816262
            1345       -0.113711      -0.0593817     0.000816655
            1346       -0.113794      -0.0594222     0.000817048
            1347       -0.113892      -0.0594626     0.000817442
            1348          -0.114       -0.059503     0.000817836
            1349       -0.114126      -0.0595435     0.000818231
            1350       -0.114267      -0.0595841     0.000818629
            1351       -0.114424      -0.0596247     0.000819029
            1352       -0.114594      -0.0596653     0.000819431
            1353        -0.11478      -0.0597061     0.000819838
            1354       -0.114981      -0.0597469     0.000820248
            1355       -0.115194      -0.0597878     0.000820663
            1356       -0.115421      -0.0598288     0.000821082
            1357       -0.115661        -0.05987     0.000821507
            1358       -0.115916      -0.0599112     0.000821939
            1359       -0.116183      -0.0599527     0.000822376
            1360       -0.116462      -0.0599942      0.00082282
            1361       -0.116748      -0.0600359     0.000823272
            1362       -0.117047      -0.0600778     0.000823731
            1363       -0.117357      -0.0601198     0.000824198
            1364       -0.117682       -0.060162     0.000824673
            1365       -0.118011      -0.0602044     0.000825157
            1366        -0.11835      -0.0602469      0.00082565
            1367         -0.1187      -0.0602897     0.000826153
            1368       -0.119055      -0.0603327     0.000826665
            1369       -0.119418      -0.0603758     0.000827187
            1370       -0.119788      -0.0604192     0.000827719
            1371       -0.120165      -0.0604628     0.000828262
            1372        -0.12055      -0.0605066     0.000828815
            1373       -0.120941      -0.0605506      0.00082938
            1374       -0.121335      -0.0605948     0.000829955
