#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             112               1        0.966071      0.00662805
             113               1        0.966372      0.00657619
             114               1        0.966667      0.00652512
             115               1        0.966957      0.00647482
             116               1        0.967241      0.00642526
             117               1        0.967521      0.00637644
             118               1        0.967797      0.00632834
             119               1        0.968067      0.00628095
             120               1        0.968333      0.00623424
             121               1        0.968595      0.00618821
             122               1        0.968852      0.00614284
             123               1        0.969106      0.00609811
             124               1        0.969355      0.00605402
             125               1          0.9696      0.00601055
             126               1        0.969841      0.00596769
             127               1        0.970079      0.00592542
             128               1        0.970313      0.00588374
             129               1        0.970543      0.00584263
             130               1        0.970769      0.00580208
             131               1        0.970992      0.00576207
             132               1        0.971212      0.00572261
             133               1        0.971429      0.00568368
             134               1        0.971642      0.00564526
             135               1        0.971852      0.00560735
             136               1        0.972059      0.00556994
             137               1        0.972263      0.00553301
             138               1        0.972464      0.00549657
             139               1        0.972662      0.00546059
             140               1        0.972857      0.00542508
             141               1         0.97305      0.00539002
             142               1        0.973239       0.0053554
             143               1        0.973427      0.00532122
             144               1        0.973611      0.00528746
             145               1        0.973793      0.00525413
             146               1        0.973973      0.00522121
             147               1         0.97415      0.00518869
             148               1        0.974324      0.00515657
             149               1        0.974497      0.00512484
             150               1        0.974667       0.0050935
             151               1        0.974834      0.00506253
             152               1           0.975      0.00503193
             153               1        0.975163      0.00500169
             154               1        0.975325      0.00497181
             155               1        0.975484      0.00494228
             156               1        0.975641       0.0049131
             157               1        0.975796      0.00488426
             158               1        0.975949      0.00485574
             159               1        0.976101      0.00482756
             160               1         0.97625       0.0047997
             161               1        0.976398      0.00477215
             162               1        0.976543      0.00474492
             163               1        0.976687      0.00471799
             164               1        0.976829      0.00469136
             165               1         0.97697      0.00466503
             166            0.92        0.976627      0.00464954
             167            0.92        0.976287      0.00463404
             168               1        0.976429      0.00460861
             169               1        0.976568      0.00458345
             170               1        0.976706      0.00455856
             171               1        0.976842      0.00453394
             172               1        0.976977      0.00450957
             173               1         0.97711      0.00448547
             174               1        0.977241      0.00446162
             175               1        0.977371      0.00443802
             176               1          0.9775      0.00441467
             177               1        0.977627      0.00439155
             178               1        0.977753      0.00436868
             179               1        0.977877      0.00434604
             180               1           0.978      0.00432364
             181               1        0.978122      0.00430146
             182               1        0.978242       0.0042795
             183               1        0.978361      0.00425777
             184               1        0.978478      0.00423625
             185               1        0.978595      0.00421495
             186               1         0.97871      0.00419386
             187               1        0.978824      0.00417298
             188               1        0.978936       0.0041523
             189               1        0.979048      0.00413183
             190               1        0.979158      0.00411155
             191               1        0.979267      0.00409147
             192               1        0.979375      0.00407159
             193               1        0.979482      0.00405189
             194               1        0.979588      0.00403239
             195               1        0.979692      0.00401307
             196               1        0.979796      0.00399393
             197               1        0.979898      0.00397497
             198               1            0.98      0.00395619
             199               1        0.980101      0.00393759
             200               1          0.9802      0.00391916
             201               1        0.980299       0.0039009
             202               1        0.980396      0.00388281
             203               1        0.980493      0.00386488
             204               1        0.980588      0.00384712
             205               1        0.980683      0.00382951
             206               1        0.980777      0.00381207
             207               1         0.98087      0.00379479
             208               1        0.980962      0.00377766
             209               1        0.981053      0.00376068
             210               1        0.981143      0.00374386
             211               1        0.981232      0.00372718
             212               1        0.981321      0.00371065
             213               1        0.981408      0.00369426
             214               1        0.981495      0.00367802
             215               1        0.981581      0.00366192
             216               1        0.981667      0.00364596
             217               1        0.981751      0.00363014
             218               1        0.981835      0.00361445
             219               1        0.981918       0.0035989
             220               1           0.982      0.00358348
             221               1        0.982081      0.00356819
             222               1        0.982162      0.00355303
             223               1        0.982242        0.003538
             224               1        0.982321      0.00352309
             225               1          0.9824      0.00350831
             226               1        0.982478      0.00349365
             227               1        0.982555      0.00347911
             228               1        0.982632      0.00346469
             229               1        0.982707      0.00345039
             230               1        0.982783      0.00343621
             231               1        0.982857      0.00342214
             232               1        0.982931      0.00340819
             233               1        0.983004      0.00339435
             234               1        0.983077      0.00338062
             235               1        0.983149        0.003367
             236               1         0.98322      0.00335349
             237               1        0.983291      0.00334009
             238               1        0.983361      0.00332679
             239               1        0.983431       0.0033136
             240               1          0.9835      0.00330052
             241               1        0.983568      0.00328753
             242               1        0.983636      0.00327465
             243               1        0.983704      0.00326186
             244               1         0.98377      0.00324918
             245               1        0.983837      0.00323659
             246               1        0.983902       0.0032241
             247               1        0.983968      0.00321171
             248               1        0.984032      0.00319941
             249               1        0.984096       0.0031872
             250               1         0.98416      0.00317509
             251               1        0.984223      0.00316306
             252               1        0.984286      0.00315113
             253               1        0.984348      0.00313929
             254               1        0.984409      0.00312753
             255               1        0.984471      0.00311587
             256               1        0.984531      0.00310429
             257               1        0.984591      0.00309279
             258               1        0.984651      0.00308138
             259               1         0.98471      0.00307005
             260               1        0.984769      0.00305881
             261               1        0.984828      0.00304764
             262               1        0.984885      0.00303656
             263               1        0.984943      0.00302556
             264               1           0.985      0.00301464
             265               1        0.985057      0.00300379
             266               1        0.985113      0.00299303
             267               1        0.985169      0.00298234
             268               1        0.985224      0.00297172
             269               1        0.985279      0.00296118
             270               1        0.985333      0.00295072
             271               1        0.985387      0.00294032
             272               1        0.985441         0.00293
             273               1        0.985495      0.00291976
             274               1        0.985547      0.00290958
             275               1          0.9856      0.00289948
             276               1        0.985652      0.00288944
             277               1        0.985704      0.00287947
             278               1        0.985755      0.00286957
             279               1        0.985806      0.00285974
             280               1        0.985857      0.00284998
             281               1        0.985907      0.00284028
             282               1        0.985957      0.00283065
             283               1        0.986007      0.00282108
             284               1        0.986056      0.00281158
             285               1        0.986105      0.00280214
             286               1        0.986154      0.00279276
             287               1        0.986202      0.00278345
             288               1         0.98625      0.00277419
             289               1        0.986298        0.002765
             290               1        0.986345      0.00275587
             291               1        0.986392       0.0027468
             292               1        0.986438      0.00273779
             293               1        0.986485      0.00272884
             294               1        0.986531      0.00271994
             295               1        0.986576      0.00271111
             296               1        0.986622      0.00270233
             297               1        0.986667       0.0026936
             298               1        0.986711      0.00268494
             299               1        0.986756      0.00267632
             300               1          0.9868      0.00266777
             301               1        0.986844      0.00265926
             302               1        0.986887      0.00265082
             303               1        0.986931      0.00264242
             304               1        0.986974      0.00263408
             305               1        0.987016      0.00262579
             306               1        0.987059      0.00261755
             307               1        0.987101      0.00260936
             308               1        0.987143      0.00260123
             309               1        0.987184      0.00259314
             310               1        0.987226      0.00258511
             311               1        0.987267      0.00257712
             312               1        0.987308      0.00256918
             313               1        0.987348      0.00256129
             314               1        0.987389      0.00255345
             315               1        0.987429      0.00254566
             316               1        0.987468      0.00253792
             317               1        0.987508      0.00253022
             318               1        0.987547      0.00252257
             319               1        0.987586      0.00251496
             320               1        0.987625       0.0025074
             321               1        0.987664      0.00249989
             322               1        0.987702      0.00249242
             323               1         0.98774      0.00248499
             324               1        0.987778      0.00247761
             325               1        0.987815      0.00247027
             326               1        0.987853      0.00246298
             327               1         0.98789      0.00245572
             328               1        0.987927      0.00244851
             329               1        0.987964      0.00244135
             330               1           0.988      0.00243422
             331               1        0.988036      0.00242714
             332               1        0.988072      0.00242009
             333               1        0.988108      0.00241309
             334               1        0.988144      0.00240613
             335               1        0.988179      0.00239921
             336               1        0.988214      0.00239233
             337               1        0.988249      0.00238548
             338               1        0.988284      0.00237868
             339               1        0.988319      0.00237191
             340               1        0.988353      0.00236518
             341               1        0.988387      0.00235849
             342               1        0.988421      0.00235184
             343               1        0.988455      0.00234523
             344               1        0.988488      0.00233865
             345               1        0.988522      0.00233211
             346               1        0.988555      0.00232561
             347               1        0.988588      0.00231914
             348               1        0.988621      0.00231271
             349               1        0.988653      0.00230631
             350               1        0.988686      0.00229995
             351               1        0.988718      0.00229362
             352               1         0.98875      0.00228733
             353               1        0.988782      0.00228107
             354               1        0.988814      0.00227485
             355               1        0.988845      0.00226866
             356               1        0.988876       0.0022625
             357               1        0.988908      0.00225638
             358               1        0.988939      0.00225029
             359               1        0.988969      0.00224423
             360               1           0.989      0.00223821
             361               1         0.98903      0.00223221
             362               1        0.989061      0.00222625
             363               1        0.989091      0.00222032
             364               1        0.989121      0.00221443
             365               1        0.989151      0.00220856
             366               1         0.98918      0.00220272
             367               1         0.98921      0.00219692
             368               1        0.989239      0.00219115
             369               1        0.989268       0.0021854
             370               1        0.989297      0.00217969
             371               1        0.989326        0.002174
             372               1        0.989355      0.00216835
             373               1        0.989383      0.00216272
             374               1        0.989412      0.00215713
             375               1         0.98944      0.00215156
             376               1        0.989468      0.00214602
             377               1        0.989496      0.00214051
             378               1        0.989524      0.00213503
             379               1        0.989551      0.00212957
             380               1        0.989579      0.00212415
             381               1        0.989606      0.00211875
             382               1        0.989634      0.00211338
             383               1        0.989661      0.00210803
             384               1        0.989687      0.00210271
             385               1        0.989714      0.00209742
             386               1        0.989741      0.00209216
             387               1        0.989767      0.00208692
             388               1        0.989794      0.00208171
             389               1         0.98982      0.00207652
             390               1        0.989846      0.00207136
             391               1        0.989872      0.00206623
             392               1        0.989898      0.00206112
             393               1        0.989924      0.00205603
             394               1        0.989949      0.00205097
             395               1        0.989975      0.00204594
             396               1            0.99      0.00204093
             397               1        0.990025      0.00203594
             398               1         0.99005      0.00203098
             399               1        0.990075      0.00202605
             400               1          0.9901      0.00202113
             401               1        0.990125      0.00201624
             402               1        0.990149      0.00201138
             403               1        0.990174      0.00200653
             404               1        0.990198      0.00200172
             405               1        0.990222      0.00199692
             406               1        0.990246      0.00199215
             407               1         0.99027      0.00198739
             408               1        0.990294      0.00198267
             409            0.96         0.99022       0.0019792
             410               1        0.990244      0.00197452
             411               1        0.990268      0.00196986
             412               1        0.990291      0.00196522
             413               1        0.990315       0.0019606
             414               1        0.990338        0.001956
             415               1        0.990361      0.00195143
             416               1        0.990385      0.00194688
             417               1        0.990408      0.00194234
             418               1        0.990431      0.00193783
             419               1        0.990453      0.00193334
             420               1        0.990476      0.00192887
             421               1        0.990499      0.00192442
             422               1        0.990521      0.00191999
             423               1        0.990544      0.00191559
             424               1        0.990566       0.0019112
             425               1        0.990588      0.00190683
             426               1         0.99061      0.00190248
             427               1        0.990632      0.00189815
             428               1        0.990654      0.00189385
             429               1        0.990676      0.00188956
             430               1        0.990698      0.00188529
             431               1        0.990719      0.00188104
             432               1        0.990741       0.0018768
             433               1        0.990762      0.00187259
             434               1        0.990783       0.0018684
             435               1        0.990805      0.00186422
             436               1        0.990826      0.00186007
             437               1        0.990847      0.00185593
             438               1        0.990868      0.00185181
             439               1        0.990888      0.00184771
             440               1        0.990909      0.00184362
             441               1         0.99093      0.00183956
             442               1         0.99095      0.00183551
             443               1        0.990971      0.00183148
             444               1        0.990991      0.00182747
             445               1        0.991011      0.00182347
             446               1        0.991031       0.0018195
             447               1        0.991051      0.00181554
             448               1        0.991071      0.00181159
             449               1        0.991091      0.00180767
             450               1        0.991111      0.00180376
             451               1        0.991131      0.00179987
             452               1         0.99115      0.00179599
             453               1         0.99117      0.00179214
             454               1        0.991189      0.00178829
             455               1        0.991209      0.00178447
             456               1        0.991228      0.00178066
             457               1        0.991247      0.00177687
             458               1        0.991266      0.00177309
             459               1        0.991285      0.00176933
             460               1        0.991304      0.00176558
             461               1        0.991323      0.00176185
             462               1        0.991342      0.00175814
             463               1        0.991361      0.00175444
             464               1        0.991379      0.00175076
             465               1        0.991398      0.00174709
             466               1        0.991416      0.00174344
             467               1        0.991435      0.00173981
             468               1        0.991453      0.00173618
             469               1        0.991471      0.00173258
             470               1        0.991489      0.00172899
             471               1        0.991507      0.00172541
             472               1        0.991525      0.00172185
             473               1        0.991543       0.0017183
             474               1        0.991561      0.00171477
             475               1        0.991579      0.00171125
             476               1        0.991597      0.00170775
             477               1        0.991614      0.00170426
             478               1        0.991632      0.00170078
             479               1        0.991649      0.00169732
             480               1        0.991667      0.00169388
             481               1        0.991684      0.00169044
             482               1        0.991701      0.00168702
             483               1        0.991718      0.00168362
             484               1        0.991736      0.00168023
             485               1        0.991753      0.00167685
             486               1         0.99177      0.00167348
             487               1        0.991786      0.00167013
             488               1        0.991803       0.0016668
             489               1         0.99182      0.00166347
             490               1        0.991837      0.00166016
             491               1        0.991853      0.00165686
             492               1         0.99187      0.00165358
             493               1        0.991886      0.00165031
             494               1        0.991903      0.00164705
             495               1        0.991919       0.0016438
             496               1        0.991935      0.00164057
             497               1        0.991952      0.00163735
             498               1        0.991968      0.00163414
             499               1        0.991984      0.00163094
             500               1           0.992      0.00162776
             501               1        0.992016      0.00162459
             502               1        0.992032      0.00162143
             503               1        0.992048      0.00161828
             504               1        0.992063      0.00161515
             505               1        0.992079      0.00161203
             506               1        0.992095      0.00160892
             507               1         0.99211      0.00160582
             508               1        0.992126      0.00160273
             509               1        0.992141      0.00159966
             510               1        0.992157       0.0015966
             511               1        0.992172      0.00159355
             512               1        0.992187      0.00159051
             513               1        0.992203      0.00158748
             514               1        0.992218      0.00158446
             515               1        0.992233      0.00158146
             516               1        0.992248      0.00157847
             517               1        0.992263      0.00157549
             518               1        0.992278      0.00157251
             519               1        0.992293      0.00156955
             520               1        0.992308      0.00156661
             521               1        0.992322      0.00156367
             522               1        0.992337      0.00156074
             523               1        0.992352      0.00155783
             524               1        0.992366      0.00155492
             525               1        0.992381      0.00155203
             526               1        0.992395      0.00154915
             527               1         0.99241      0.00154627
             528               1        0.992424      0.00154341
             529               1        0.992439      0.00154056
             530               1        0.992453      0.00153772
             531               1        0.992467      0.00153489
             532               1        0.992481      0.00153207
             533               1        0.992495      0.00152926
             534               1        0.992509      0.00152646
             535               1        0.992523      0.00152367
             536               1        0.992537      0.00152089
             537               1        0.992551      0.00151812
             538               1        0.992565      0.00151537
             539               1        0.992579      0.00151262
             540               1        0.992593      0.00150988
             541            0.92        0.992458      0.00151304
             542             0.8        0.992103      0.00155135
             543             0.8         0.99175      0.00158832
             544            0.76        0.991324      0.00164154
             545            0.64        0.990679      0.00176056
             546             0.8         0.99033      0.00179164
             547            0.64        0.989689      0.00189939
             548            0.76         0.98927      0.00194162
             549            0.88        0.989071      0.00194825
             550               1        0.989091      0.00194481
             551               1        0.989111      0.00194138
             552               1         0.98913      0.00193797
             553               1         0.98915      0.00193456
             554               1         0.98917      0.00193117
             555               1        0.989189      0.00192779
             556               1        0.989209      0.00192442
             557               1        0.989228      0.00192106
             558               1        0.989247      0.00191772
             559               1        0.989267      0.00191438
             560               1        0.989286      0.00191106
             561               1        0.989305      0.00190775
             562               1        0.989324      0.00190445
             563               1        0.989343      0.00190116
             564               1        0.989362      0.00189788
             565               1        0.989381      0.00189462
             566               1        0.989399      0.00189136
             567               1        0.989418      0.00188812
             568               1        0.989437      0.00188489
             569               1        0.989455      0.00188167
             570               1        0.989474      0.00187846
             571               1        0.989492      0.00187526
             572               1         0.98951      0.00187207
             573               1        0.989529      0.00186889
             574               1        0.989547      0.00186572
             575               1        0.989565      0.00186257
             576               1        0.989583      0.00185942
             577               1        0.989601      0.00185629
             578               1        0.989619      0.00185316
             579               1        0.989637      0.00185005
             580               1        0.989655      0.00184695
             581               1        0.989673      0.00184385
             582               1        0.989691      0.00184077
             583               1        0.989708       0.0018377
             584               1        0.989726      0.00183464
             585               1        0.989744      0.00183158
             586               1        0.989761      0.00182854
             587               1        0.989779      0.00182551
             588               1        0.989796      0.00182249
             589               1        0.989813      0.00181948
             590               1        0.989831      0.00181647
             591               1        0.989848      0.00181348
             592               1        0.989865       0.0018105
             593               1        0.989882      0.00180753
             594               1        0.989899      0.00180456
             595               1        0.989916      0.00180161
             596               1        0.989933      0.00179867
             597               1         0.98995      0.00179573
             598               1        0.989967      0.00179281
             599               1        0.989983       0.0017899
             600               1            0.99      0.00178699
             601               1        0.990017      0.00178409
             602               1        0.990033      0.00178121
             603               1         0.99005      0.00177833
             604               1        0.990066      0.00177546
             605               1        0.990083       0.0017726
             606               1        0.990099      0.00176975
             607               1        0.990115      0.00176691
             608               1        0.990132      0.00176408
             609               1        0.990148      0.00176126
             610               1        0.990164      0.00175845
             611               1         0.99018      0.00175564
             612               1        0.990196      0.00175285
             613               1        0.990212      0.00175006
             614               1        0.990228      0.00174728
             615               1        0.990244      0.00174451
             616               1         0.99026      0.00174175
             617               1        0.990276        0.001739
             618               1        0.990291      0.00173626
             619               1        0.990307      0.00173353
             620               1        0.990323       0.0017308
             621               1        0.990338      0.00172808
             622               1        0.990354      0.00172537
             623               1        0.990369      0.00172267
             624               1        0.990385      0.00171998
             625               1          0.9904       0.0017173
             626               1        0.990415      0.00171463
             627               1        0.990431      0.00171196
             628               1        0.990446       0.0017093
             629               1        0.990461      0.00170665
             630               1        0.990476      0.00170401
             631               1        0.990491      0.00170138
             632               1        0.990506      0.00169875
             633               1        0.990521      0.00169613
             634               1        0.990536      0.00169352
             635               1        0.990551      0.00169092
             636               1        0.990566      0.00168833
             637               1        0.990581      0.00168574
             638               1        0.990596      0.00168316
             639               1         0.99061       0.0016806
             640               1        0.990625      0.00167803
             641               1         0.99064      0.00167548
             642               1        0.990654      0.00167293
             643               1        0.990669      0.00167039
             644               1        0.990683      0.00166786
             645               1        0.990698      0.00166534
             646               1        0.990712      0.00166282
             647               1        0.990726      0.00166032
             648               1        0.990741      0.00165782
             649               1        0.990755      0.00165532
             650               1        0.990769      0.00165284
             651               1        0.990783      0.00165036
             652               1        0.990798      0.00164789
             653               1        0.990812      0.00164543
             654               1        0.990826      0.00164297
             655               1         0.99084      0.00164052
             656               1        0.990854      0.00163808
             657               1        0.990868      0.00163564
             658            0.92         0.99076       0.0016367
             659            0.92        0.990653      0.00163774
             660               1        0.990667      0.00163532
             661               1        0.990681       0.0016329
             662               1        0.990695       0.0016305
             663               1        0.990709       0.0016281
             664               1        0.990723      0.00162571
             665               1        0.990737      0.00162332
             666               1        0.990751      0.00162094
             667               1        0.990765      0.00161857
             668               1        0.990778      0.00161621
             669               1        0.990792      0.00161385
             670               1        0.990806       0.0016115
             671               1         0.99082      0.00160916
             672               1        0.990833      0.00160682
             673               1        0.990847      0.00160449
             674               1        0.990861      0.00160217
             675               1        0.990874      0.00159985
             676               1        0.990888      0.00159754
             677               1        0.990901      0.00159524
             678               1        0.990914      0.00159294
             679               1        0.990928      0.00159065
             680               1        0.990941      0.00158837
             681               1        0.990954      0.00158609
             682            0.96        0.990909      0.00158442
             683               1        0.990922      0.00158215
             684               1        0.990936       0.0015799
             685               1        0.990949      0.00157764
             686               1        0.990962       0.0015754
             687               1        0.990975      0.00157316
             688               1        0.990988      0.00157093
             689               1        0.991001       0.0015687
             690               1        0.991014      0.00156648
             691               1        0.991027      0.00156427
             692               1         0.99104      0.00156207
             693               1        0.991053      0.00155986
             694               1        0.991066      0.00155767
             695               1        0.991079      0.00155548
             696               1        0.991092       0.0015533
             697               1        0.991105      0.00155112
             698               1        0.991117      0.00154895
             699               1         0.99113      0.00154679
             700               1        0.991143      0.00154463
