#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             344            0.04         0.17686       0.0210114
             345            0.04        0.176464       0.0209543
             346            0.04        0.176069       0.0208974
             347            0.12        0.175908       0.0208378
             348            0.16        0.175862        0.020778
             349             0.2        0.175931       0.0207186
             350            0.16        0.175886       0.0206594
             351            0.04        0.175499       0.0206042
             352            0.12        0.175341       0.0205463
             353               0        0.174844       0.0204941
             354            0.24        0.175028        0.020437
             355            0.12        0.174873         0.02038
             356            0.08        0.174607       0.0203245
             357            0.04         0.17423       0.0202711
             358           -0.16        0.173296       0.0202359
             359           -0.16        0.172368       0.0202009
             360           -0.36        0.170889       0.0201988
             361           -0.32        0.169529       0.0201886
             362           -0.16        0.168619       0.0201533
             363           -0.12        0.167824       0.0201135
             364           -0.16        0.166923       0.0200784
             365           -0.32        0.165589       0.0200676
             366           -0.28        0.164372       0.0200497
             367           -0.36        0.162943       0.0200459
             368            -0.4        0.161413       0.0200497
             369            -0.2        0.160434       0.0200193
             370           -0.16        0.159568       0.0199839
             371            -0.2        0.158598       0.0199535
             372           -0.24        0.157527       0.0199286
             373           -0.24        0.156461       0.0199037
             374           -0.16        0.155615       0.0198685
             375           -0.16        0.154773       0.0198333
             376           -0.08        0.154149       0.0197904
             377           -0.32        0.152891       0.0197778
             378           -0.36        0.151534        0.019772
             379           -0.36        0.150185       0.0197658
             380           -0.44        0.148632       0.0197747
             381           -0.44        0.147087       0.0197831
             382           -0.32        0.145864        0.019769
             383           -0.48         0.14423       0.0197848
             384           -0.16        0.143437       0.0197492
             385               0        0.143065       0.0197014
             386            0.16        0.143109       0.0196504
             387            0.16        0.143152       0.0195997
             388            0.16        0.143196       0.0195492
             389            0.12        0.143136        0.019499
             390            0.04        0.142872       0.0194508
             391            0.08        0.142711       0.0194018
             392            0.12        0.142653       0.0193524
             393             0.2        0.142799       0.0193037
             394             0.2        0.142944       0.0192552
             395            0.08        0.142785       0.0192071
             396            0.16        0.142828       0.0191587
             397            0.44        0.143577        0.019125
             398            0.32         0.14402       0.0190821
             399            0.36        0.144561        0.019042
             400             0.4          0.1452       0.0190051
             401            0.36        0.145736       0.0189652
             402            0.36        0.146269       0.0189255
             403            0.24        0.146501         0.01888
             404            0.08        0.146337        0.018834
             405               0        0.145975       0.0187909
             406            0.04        0.145714       0.0187465
             407            0.24        0.145946       0.0187018
             408            0.28        0.146275       0.0186589
             409            0.36        0.146797       0.0186206
             410            0.12        0.146732       0.0185753
             411               0        0.146375       0.0185335
             412           -0.08        0.145825       0.0184967
             413           -0.08        0.145278         0.01846
             414            0.04        0.145024       0.0184171
             415               0        0.144675       0.0183761
             416             0.2        0.144808       0.0183324
             417            0.16        0.144844       0.0182885
             418            0.12        0.144785       0.0182448
             419             0.2        0.144916       0.0182017
             420            0.24        0.145143       0.0181598
             421            0.16        0.145178       0.0181167
             422            0.24        0.145403       0.0180752
             423            0.32        0.145816       0.0180371
             424            0.16        0.145849       0.0179946
             425            0.16        0.145882       0.0179523
             426            -0.2         0.14507       0.0179285
             427           -0.04        0.144637       0.0178918
             428            0.04        0.144393       0.0178517
             429               0        0.144056       0.0178132
             430            0.12           0.144       0.0177719
             431            0.08        0.143852       0.0177313
             432            0.08        0.143704       0.0176908
             433            0.08        0.143557       0.0176506
             434            0.08         0.14341       0.0176105
             435            0.16        0.143448       0.0175701
             436            0.12        0.143394       0.0175299
             437               0        0.143066       0.0174928
             438            0.16        0.143105       0.0174529
             439            0.08        0.142961       0.0174138
             440            0.04        0.142727       0.0173758
             441            0.08        0.142585       0.0173369
             442           -0.04        0.142172       0.0173026
             443               0        0.141851       0.0172666
             444            0.16        0.141892       0.0172277
             445             0.2        0.142022       0.0171895
             446            0.24        0.142242       0.0171524
             447            0.12        0.142192       0.0171141
             448             0.2        0.142321       0.0170763
             449             0.2         0.14245       0.0170388
             450            0.32        0.142844       0.0170055
             451             0.2        0.142971       0.0169683
             452               0        0.142655       0.0169337
             453            0.04        0.142428       0.0168978
             454            0.08        0.142291       0.0168611
             455            0.04        0.142066       0.0168256
             456               0        0.141754       0.0167916
             457           -0.08        0.141269       0.0167618
             458               0        0.140961       0.0167281
             459            0.04        0.140741       0.0166931
             460            0.16        0.140783       0.0166568
             461            0.28        0.141085       0.0166234
             462            0.32        0.141472        0.016592
             463            0.36        0.141944       0.0165629
             464             0.4          0.1425       0.0165365
             465            0.32        0.142882       0.0165053
             466            0.16        0.142918         0.01647
             467           -0.08        0.142441       0.0164416
             468           -0.32        0.141453       0.0164361
             469           -0.16         0.14081       0.0164137
             470           -0.24            0.14       0.0163987
             471            -0.2        0.139278       0.0163798
             472           -0.24        0.138475       0.0163648
             473            -0.2        0.137759       0.0163458
             474            -0.2        0.137046       0.0163269
             475            -0.4        0.135916       0.0163316
             476           -0.32        0.134958       0.0163253
             477           -0.32        0.134004        0.016319
             478           -0.32        0.133054       0.0163124
             479           -0.16        0.132443       0.0162898
             480            -0.2         0.13175       0.0162706
             481           -0.04        0.131393       0.0162407
             482            0.12        0.131369        0.016207
             483            0.16        0.131429       0.0161736
             484               0        0.131157       0.0161425
             485            0.04        0.130969       0.0161103
             486           -0.04        0.130617        0.016081
             487            -0.2        0.129938       0.0160623
             488           -0.24         0.12918       0.0160472
             489            -0.2        0.128507       0.0160285
             490            -0.2        0.127837       0.0160098
             491           -0.08        0.127413       0.0159828
             492               0        0.127154       0.0159524
             493               0        0.126897       0.0159222
             494               0         0.12664        0.015892
             495            0.12        0.126626       0.0158599
             496            0.16        0.126694       0.0158281
             497            0.08          0.1266       0.0157965
             498            0.04        0.126426       0.0157657
             499           -0.04        0.126092       0.0157377
             500            0.04         0.12592       0.0157071
             501            0.04        0.125749       0.0156767
             502           -0.16        0.125179       0.0156558
             503           -0.16        0.124612        0.015635
             504           -0.12        0.124127       0.0156115
             505           -0.16        0.123564       0.0155907
             506           -0.08        0.123162       0.0155651
             507           -0.12        0.122682       0.0155417
             508           -0.04        0.122362       0.0155145
             509           -0.08        0.121965       0.0154891
             510           -0.08        0.121569       0.0154638
             511           -0.08        0.121174       0.0154385
             512           -0.16        0.120625       0.0154181
             513            -0.4         0.11961       0.0154214
             514           -0.28        0.118833        0.015411
             515           -0.04        0.118524       0.0153842
             516            0.08         0.11845       0.0153546
             517            0.04        0.118298       0.0153256
             518            0.24        0.118533       0.0152978
             519             0.4        0.119075        0.015278
             520            0.48        0.119769       0.0152643
             521            0.52        0.120537       0.0152544
             522            0.56        0.121379       0.0152483
             523            0.56        0.122218       0.0152422
             524            0.52        0.122977        0.015232
             525            0.48        0.123657       0.0152182
             526             0.4        0.124183       0.0151983
             527            0.36         0.12463       0.0151761
             528            0.36        0.125076       0.0151539
             529            0.28        0.125369       0.0151281
             530            0.08        0.125283       0.0150998
             531               0        0.125047       0.0150732
             532            0.04        0.124887       0.0150457
             533            0.16        0.124953       0.0150176
             534            0.12        0.124944       0.0149895
             535             0.2        0.125084       0.0149621
             536            0.28        0.125373        0.014937
             537            0.32        0.125736       0.0149136
             538             0.4        0.126245       0.0148946
             539            0.32        0.126605       0.0148713
             540            0.28        0.126889       0.0148464
             541             0.2        0.127024       0.0148196
             542            0.04        0.126863       0.0147931
             543           -0.12        0.126409       0.0147729
             544            0.04         0.12625       0.0147466
             545           -0.16        0.125725       0.0147289
             546               0        0.125495       0.0147037
             547            0.04        0.125338       0.0146776
             548           -0.16        0.124818       0.0146601
             549           -0.08        0.124444       0.0146381
             550           -0.08        0.124073       0.0146162
             551           -0.12         0.12363       0.0145964
             552           -0.04        0.123333        0.014573
             553            0.04        0.123183       0.0145474
             554            0.04        0.123032       0.0145219
             555            0.04        0.122883       0.0144965
             556            0.12        0.122878       0.0144705
             557            0.16        0.122944       0.0144446
             558            0.12        0.122939       0.0144188
             559           -0.08        0.122576       0.0143975
             560           -0.08        0.122214       0.0143764
             561           -0.12        0.121783       0.0143572
             562           -0.04        0.121495       0.0143346
             563               0        0.121279       0.0143107
             564               0        0.121064        0.014287
             565             0.2        0.121204       0.0142624
             566            0.44        0.121767       0.0142483
             567            0.24        0.121975       0.0142247
             568            0.08        0.121901       0.0141998
             569            0.04        0.121757       0.0141756
             570           -0.04        0.121474       0.0141536
             571               0        0.121261       0.0141304
             572               0        0.121049       0.0141073
             573           -0.12        0.120628       0.0140889
             574           -0.12        0.120209       0.0140706
             575           -0.12        0.119791       0.0140523
             576           -0.08        0.119444       0.0140322
             577           -0.04        0.119168       0.0140106
             578               0        0.118962       0.0139879
             579           -0.24        0.118342       0.0139775
             580           -0.24        0.117724        0.013967
             581            -0.2        0.117177       0.0139537
             582            -0.2        0.116632       0.0139404
             583           -0.04        0.116364        0.013919
             584               0        0.116164       0.0138966
             585           -0.04        0.115897       0.0138754
             586            0.12        0.115904       0.0138518
             587           -0.04        0.115639       0.0138307
             588           -0.32        0.114898        0.013827
             589           -0.32         0.11416       0.0138232
             590            -0.2        0.113627       0.0138101
             591               0        0.113435        0.013788
             592            0.04        0.113311       0.0137653
             593           -0.08        0.112985       0.0137459
             594           -0.08         0.11266       0.0137266
             595               0        0.112471       0.0137049
             596               0        0.112282       0.0136832
             597            0.24        0.112496       0.0136619
             598            0.16        0.112575       0.0136393
             599            0.24        0.112788       0.0136182
             600            0.28        0.113067       0.0135984
             601            0.28        0.113344       0.0135786
             602             0.2        0.113488       0.0135568
             603               0          0.1133       0.0135356
             604            0.16        0.113377       0.0135134
             605            0.12        0.113388       0.0134911
             606            0.04        0.113267       0.0134694
             607           -0.08        0.112949       0.0134509
             608           -0.04        0.112697       0.0134312
             609            0.08        0.112644       0.0134092
             610            0.08         0.11259       0.0133873
             611            0.04        0.112471        0.013366
             612           -0.04        0.112222       0.0133464
             613           -0.08        0.111909       0.0133284
             614           -0.28         0.11127       0.0133219
             615           -0.24        0.110699       0.0133125
             616            -0.2        0.110195       0.0133004
             617           -0.08        0.109887       0.0132825
             618            0.04        0.109773       0.0132614
             619            0.08        0.109725       0.0132401
             620            0.12        0.109742       0.0132188
             621            0.32        0.110081       0.0132018
             622            0.36        0.110482       0.0131867
             623            0.36        0.110883       0.0131716
             624             0.4        0.111346       0.0131586
             625            0.44        0.111872       0.0131481
             626             0.4        0.112332       0.0131351
             627            0.52        0.112982       0.0131303
             628            0.44        0.113503       0.0131197
             629             0.6        0.114277       0.0131216
             630            0.68        0.115175       0.0131315
             631            0.68         0.11607       0.0131411
             632             0.6        0.116835       0.0131426
             633            0.48        0.117409       0.0131344
             634            0.52        0.118044        0.013129
             635            0.44        0.118551       0.0131181
             636             0.4        0.118994        0.013105
             637            0.44        0.119498       0.0130941
             638            0.44            0.12       0.0130832
             639            0.16        0.120063       0.0130629
             640            0.16        0.120125       0.0130426
             641            0.28        0.120374       0.0130246
             642            0.24        0.120561       0.0130057
             643            0.32        0.120871       0.0129892
             644            0.24        0.121056       0.0129703
             645             0.2        0.121178       0.0129508
             646            0.12        0.121176       0.0129307
             647            0.28        0.121422       0.0129131
             648            0.32        0.121728       0.0128968
             649            0.28        0.121972       0.0128792
             650            0.12        0.121969       0.0128594
             651            0.12        0.121966       0.0128396
             652            0.16        0.122025       0.0128201
             653             0.2        0.122144        0.012801
             654            0.12        0.122141       0.0127814
             655               0        0.121954       0.0127633
             656            0.08         0.12189        0.012744
             657               0        0.121705       0.0127259
             658               0         0.12152       0.0127079
             659               0        0.121335         0.01269
             660           -0.12         0.12097        0.012676
             661            -0.2        0.120484       0.0126662
             662           -0.16         0.12006       0.0126541
             663           -0.04        0.119819       0.0126373
             664           -0.12        0.119458       0.0126234
             665           -0.12        0.119098       0.0126096
             666            -0.2        0.118619       0.0125998
             667           -0.12        0.118261        0.012586
             668           -0.24        0.117725       0.0125785
             669           -0.32         0.11707       0.0125767
             670           -0.28        0.116478       0.0125719
             671           -0.28        0.115887       0.0125671
             672           -0.28        0.115298       0.0125622
             673           -0.36        0.114591       0.0125633
             674           -0.24        0.114065       0.0125557
             675           -0.08        0.113778       0.0125404
             676           -0.12        0.113432       0.0125266
             677           -0.16        0.113028       0.0125146
             678           -0.16        0.112625       0.0125026
             679           -0.16        0.112224       0.0124907
             680           -0.12        0.111882        0.012477
             681               0        0.111718       0.0124597
             682           -0.04        0.111496       0.0124434
             683            0.08        0.111449       0.0124253
             684               0        0.111287       0.0124082
             685           -0.12        0.110949       0.0123947
             686            -0.2        0.110496       0.0123849
             687            -0.2        0.110044       0.0123751
             688            -0.4        0.109302       0.0123793
             689           -0.28        0.108737       0.0123742
             690           -0.28        0.108174       0.0123691
             691           -0.32        0.107554       0.0123667
             692           -0.16        0.107168       0.0123549
             693           -0.16        0.106782       0.0123431
             694           -0.12        0.106455       0.0123296
             695           -0.24        0.105957        0.012322
             696           -0.16        0.105575       0.0123102
             697           -0.08        0.105308       0.0122954
             698           -0.12        0.104986        0.012282
             699           -0.24        0.104492       0.0122744
             700           -0.32        0.103886       0.0122718
