#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
              65           -0.16      -0.0215385       0.0376148
              66           -0.28      -0.0254545       0.0372482
              67               0      -0.0250746       0.0366942
              68            0.08      -0.0235294       0.0361871
              69           -0.24      -0.0266667       0.0357984
              70           -0.44      -0.0325714       0.0357706
              71           -0.68      -0.0416901       0.0364106
              72           -0.72      -0.0511111       0.0371036
              73           -0.68       -0.059726       0.0375822
              74           -0.56      -0.0664865       0.0376775
              75           -0.64      -0.0741333       0.0379432
              76           -0.56      -0.0805263       0.0379787
              77           -0.36      -0.0841558       0.0376585
              78            0.16      -0.0810256       0.0373055
              79            0.24       -0.076962        0.037054
              80            0.36         -0.0715       0.0369912
              81            0.28      -0.0671605       0.0367881
              82            0.32       -0.062439       0.0366412
              83             0.4      -0.0568675       0.0366209
              84            0.32       -0.052381       0.0364588
              85            0.04      -0.0512941        0.036046
              86             0.2      -0.0483721       0.0357451
              87            0.24      -0.0450575       0.0354876
              88            0.04      -0.0440909       0.0350975
              89               0      -0.0435955       0.0347066
              90            0.08      -0.0422222       0.0343482
              91            0.12      -0.0404396       0.0340169
              92            0.04      -0.0395652       0.0336584
              93            0.08      -0.0382796       0.0333211
              94             0.2      -0.0357447       0.0330629
              95           -0.04      -0.0357895       0.0327149
              96            0.04          -0.035       0.0323836
              97            0.36      -0.0309278       0.0323048
              98            0.36      -0.0269388       0.0322205
              99             0.2      -0.0246465       0.0319765
             100            0.08         -0.0236       0.0316738
             101            0.08      -0.0225743       0.0313768
             102            0.36      -0.0188235       0.0312926
             103            0.52      -0.0135922        0.031423
             104            0.24      -0.0111538       0.0312153
             105             0.2     -0.00914286       0.0309827
             106            0.08     -0.00830189       0.0307019
             107            0.36     -0.00485981       0.0306073
             108            0.24     -0.00259259       0.0304077
             109            0.12     -0.00146789       0.0301495
             110            0.28      0.00109091       0.0299838
             111            0.12      0.00216216       0.0297328
             112            0.24      0.00428571       0.0295431
             113            0.48      0.00849558       0.0295801
             114            0.32       0.0112281       0.0294466
             115            0.28       0.0135652       0.0292831
             116            0.28       0.0158621       0.0291206
             117            0.36       0.0188034       0.0290199
             118            0.56       0.0233898       0.0291341
             119            0.48       0.0272269       0.0291409
             120            0.48           0.031       0.0291413
             121            0.36        0.033719        0.029027
             122             0.2        0.035082       0.0288211
             123               0       0.0347967       0.0285882
             124           -0.04       0.0341935        0.028364
             125            -0.2         0.03232       0.0281989
             126           -0.24       0.0301587       0.0280578
             127            -0.2       0.0283465       0.0278953
             128             0.2       0.0296875       0.0277096
             129            0.32        0.031938        0.027586
             130            0.32       0.0341538       0.0274627
             131            0.52       0.0378626       0.0275023
             132            0.56       0.0418182        0.027577
             133            0.16       0.0427068       0.0273839
             134            0.12       0.0432836       0.0271857
             135            0.24       0.0447407       0.0270233
             136            0.36       0.0470588       0.0269238
             137            0.28       0.0487591        0.026781
             138            0.44       0.0515942       0.0267365
             139            0.28       0.0532374       0.0265946
             140            0.16           0.054       0.0264156
             141            0.16       0.0547518       0.0262389
             142            0.56       0.0583099       0.0262943
             143            0.44        0.060979       0.0262456
             144             0.4       0.0633333       0.0261687
             145             0.4       0.0656552        0.026091
             146            0.16       0.0663014       0.0259203
             147            0.08       0.0663946       0.0257441
             148            0.16        0.067027        0.025578
             149               0       0.0665772       0.0254102
             150            0.16          0.0672       0.0252485
             151            0.16       0.0678146       0.0250887
             152             0.2       0.0686842       0.0249388
             153            0.24       0.0698039       0.0248009
             154            0.44       0.0722078       0.0247561
             155            0.12       0.0725161       0.0245983
             156            0.16       0.0730769        0.024447
             157            0.04       0.0728662       0.0242922
             158            0.08       0.0729114       0.0241385
             159            0.04       0.0727044       0.0239875
             160            0.32         0.07425       0.0238874
             161            0.32       0.0757764       0.0237877
             162            0.32        0.077284       0.0236886
             163            0.52            0.08       0.0236985
             164            0.52       0.0826829       0.0237053
             165             0.6       0.0858182       0.0237681
             166            0.52       0.0884337       0.0237684
             167            0.36       0.0900599       0.0236816
             168            0.24       0.0909524       0.0235575
             169            0.56       0.0937278        0.023581
             170            0.36       0.0952941       0.0234943
             171             0.4        0.097076       0.0234243
             172            0.72        0.100698       0.0235665
             173            0.48         0.10289        0.023532
             174            0.36        0.104368       0.0234431
             175            0.32          0.1056       0.0233415
             176               0           0.105       0.0232166
             177           -0.04        0.104181       0.0230999
             178           -0.08        0.103146       0.0229933
             179               0         0.10257        0.022872
             180            0.28        0.103556       0.0227662
             181            0.04        0.103204       0.0226431
             182            0.08        0.103077       0.0225191
             183           -0.04        0.102295       0.0224096
             184             0.4        0.103913       0.0223461
             185             0.4        0.105514       0.0222826
             186            0.44        0.107312       0.0222352
             187            0.32        0.108449       0.0221454
             188             0.4            0.11       0.0220818
             189            0.24        0.110688       0.0219757
             190             0.2        0.111158       0.0218651
             191            0.48        0.113089       0.0218357
             192            0.16        0.113333       0.0217233
             193            0.28        0.114197        0.021628
             194            0.12        0.114227       0.0215165
             195            -0.2        0.112615       0.0214664
             196           -0.48        0.109592       0.0215688
             197           -0.28        0.107614       0.0215498
             198           -0.32        0.105455       0.0215489
             199            0.04        0.105126       0.0214431
             200           -0.24          0.1034       0.0214052
             201           -0.32        0.101294       0.0214021
             202           -0.08        0.100396        0.021315
             203           -0.16       0.0991133       0.0212485
             204            -0.4       0.0966667       0.0212847
             205            0.04       0.0963902       0.0211827
             206            0.08       0.0963107         0.02108
             207           -0.08       0.0954589       0.0209954
             208           -0.44       0.0928846       0.0210517
             209           -0.32       0.0909091       0.0210435
             210           -0.08       0.0900952        0.020959
             211           -0.08       0.0892891       0.0208751
             212            0.04       0.0890566        0.020778
             213               0       0.0886385       0.0206846
             214           -0.04       0.0880374       0.0205967
             215            0.04        0.087814       0.0205021
             216            -0.2       0.0864815       0.0204505
             217            -0.2       0.0851613       0.0203988
             218           -0.28       0.0834862       0.0203739
             219            -0.2       0.0821918       0.0203219
             220            0.08       0.0821818       0.0202295
             221            -0.4            0.08       0.0202553
             222           -0.48       0.0774775       0.0203206
             223           -0.32       0.0756951       0.0203074
             224           -0.52       0.0730357       0.0203902
             225           -0.52          0.0704       0.0204692
             226           -0.32       0.0686726       0.0204514
             227           -0.36       0.0667841       0.0204483
             228            -0.2        0.065614       0.0203921
             229           -0.32       0.0639301       0.0203724
             230           -0.24       0.0626087       0.0203266
             231            -0.4       0.0606061       0.0203371
             232           -0.52       0.0581034       0.0204028
             233           -0.32       0.0564807       0.0203797
             234            -0.2       0.0553846        0.020322
             235            0.08       0.0554894       0.0202358
             236            0.24       0.0562712       0.0201652
             237            0.12       0.0565401       0.0200819
             238            0.32       0.0576471        0.020028
             239            0.32       0.0587448       0.0199743
             240            0.04       0.0586667       0.0198912
             241           -0.08       0.0580913        0.019817
             242            0.36       0.0593388       0.0197743
             243             0.2       0.0599177       0.0197014
             244            0.24       0.0606557       0.0196345
             245             0.2       0.0612245       0.0195626
             246           -0.08       0.0606504       0.0194915
             247           -0.04       0.0602429       0.0194168
             248               0            0.06         0.01934
             249            0.04       0.0599197       0.0192625
             250            0.12         0.06016        0.019187
             251             0.2       0.0607171       0.0191186
             252            0.36       0.0619048       0.0190796
             253            0.28       0.0627668       0.0190237
             254               0       0.0625197       0.0189504
             255           -0.24       0.0613333       0.0189132
             256            -0.4       0.0595313       0.0189249
             257            -0.4       0.0577432       0.0189356
             258           -0.12       0.0570543       0.0188747
             259            0.04       0.0569884        0.018802
             260            0.04       0.0569231       0.0187298
             261           -0.08       0.0563985       0.0186653
             262               0       0.0561832       0.0185953
             263           -0.16       0.0553612       0.0185428
             264            0.08       0.0554545       0.0184728
             265             0.2           0.056       0.0184111
             266            0.28       0.0568421       0.0183612
             267            0.56       0.0587266       0.0183889
             268            0.48       0.0602985       0.0183873
             269            0.52       0.0620074       0.0183982
             270            0.32        0.062963       0.0183548
             271            0.44       0.0643542       0.0183398
             272            0.72       0.0667647       0.0184301
             273            0.36       0.0678388       0.0183938
             274            0.48       0.0693431       0.0183881
             275             0.8           0.072       0.0185122
             276            0.76       0.0744928       0.0186122
             277            0.68       0.0766787       0.0186729
             278            0.28       0.0774101       0.0186201
             279            0.08       0.0774194       0.0185533
             280           -0.16       0.0765714       0.0185064
             281           -0.08       0.0760142        0.018449
             282           -0.12       0.0753191       0.0183966
             283           -0.04       0.0749117       0.0183361
             284            0.12       0.0750704       0.0182723
             285            0.24       0.0756491       0.0182173
             286             0.2       0.0760839       0.0181588
             287            0.28       0.0767944       0.0181094
             288           -0.04       0.0763889       0.0180511
             289            -0.2       0.0754325        0.018014
             290            -0.2       0.0744828       0.0179769
             291           -0.12       0.0738144       0.0179275
             292           -0.24       0.0727397       0.0178983
             293           -0.28       0.0715358       0.0178776
             294           -0.16       0.0707483       0.0178342
             295            0.12       0.0709153       0.0177745
             296            0.08       0.0709459       0.0177145
             297           -0.16       0.0701684       0.0176719
             298               0       0.0699329       0.0176142
             299            0.08       0.0699666       0.0175553
             300            0.04       0.0698667        0.017497
             301               0       0.0696346       0.0174405
             302             0.2       0.0700662        0.017388
             303            0.08        0.070099       0.0173307
             304               0       0.0698684       0.0172752
             305           -0.24       0.0688525       0.0172484
             306            0.04       0.0687582       0.0171923
             307            0.16       0.0690554       0.0171389
             308            0.28       0.0697403       0.0170969
             309            0.36       0.0706796       0.0170674
             310            0.04       0.0705806       0.0170126
             311            0.08       0.0706109       0.0169579
             312            0.04       0.0705128       0.0169039
             313           -0.04       0.0701597       0.0168535
             314           -0.12       0.0695541       0.0168107
             315            0.04       0.0694603       0.0167576
             316            0.16       0.0697468       0.0167071
             317            0.08       0.0697792       0.0166544
             318            0.24       0.0703145       0.0166106
             319            0.08       0.0703448       0.0165586
             320            0.32        0.071125       0.0165252
             321            0.32       0.0719003       0.0164919
             322            0.36        0.072795       0.0164649
             323            0.48       0.0740557       0.0164621
             324            0.64       0.0758025       0.0165037
             325            0.52       0.0771692       0.0165095
             326             0.4       0.0781595       0.0164885
             327            0.16       0.0784098         0.01644
             328            0.04       0.0782927       0.0163903
             329            0.04       0.0781763       0.0163409
             330           -0.04       0.0778182       0.0162953
             331           -0.16       0.0770997       0.0162619
             332           -0.04        0.076747       0.0162167
             333            0.04       0.0766366       0.0161684
             334           -0.16       0.0759281       0.0161355
             335           -0.08       0.0754627        0.016094
             336           -0.44       0.0739286       0.0161191
             337           -0.36       0.0726409       0.0161226
             338           -0.36       0.0713609       0.0161256
             339           -0.12       0.0707965       0.0160879
             340            0.04       0.0707059       0.0160409
             341            0.28       0.0713196       0.0160056
             342            0.32       0.0720468       0.0159753
             343            0.12       0.0721866       0.0159293
             344            0.24       0.0726744       0.0158905
             345            0.32       0.0733913       0.0158606
             346            0.12        0.073526       0.0158153
             347             0.2       0.0738905       0.0157739
             348             0.2       0.0742529       0.0157328
             349            0.36       0.0750716        0.015709
             350             0.2       0.0754286       0.0156682
             351               0       0.0752137        0.015625
             352            -0.2       0.0744318       0.0156002
             353           -0.08       0.0739943       0.0155621
             354            0.04       0.0738983       0.0155184
             355               0       0.0736901       0.0154761
             356            0.04       0.0735955       0.0154329
             357            0.16       0.0738375       0.0153916
             358           -0.08       0.0734078       0.0153546
             359               0       0.0732033       0.0153132
             360           -0.16       0.0725556       0.0152844
             361            0.04       0.0724654       0.0152423
             362            0.04       0.0723757       0.0152004
             363           -0.12       0.0718457       0.0151678
             364            0.04       0.0717582       0.0151264
             365           -0.08       0.0713425       0.0150907
             366           -0.16       0.0707104       0.0150627
             367           -0.12       0.0701907       0.0150306
             368           -0.08       0.0697826       0.0149953
             369           -0.12       0.0692683       0.0149634
             370           -0.04        0.068973       0.0149259
             371            0.12       0.0691105       0.0148863
             372             0.2       0.0694624       0.0148505
             373            0.04       0.0693834       0.0148109
             374            0.28       0.0699465        0.014782
             375            0.08       0.0699733       0.0147426
             376             0.2       0.0703191       0.0147074
             377            0.16        0.070557       0.0146703
             378            0.16       0.0707937       0.0146334
             379           -0.12       0.0702902       0.0146035
             380           -0.28       0.0693684       0.0145941
             381           -0.32       0.0683465       0.0145915
             382           -0.28       0.0674346       0.0145818
             383           -0.44       0.0661097       0.0146038
             384           -0.28       0.0652083       0.0145936
             385           -0.28       0.0643117       0.0145832
             386           -0.16       0.0637306        0.014557
             387           -0.16       0.0631525       0.0145308
             388           -0.12       0.0626804        0.014501
             389           -0.12       0.0622108       0.0144714
             390           -0.28       0.0613333       0.0144608
             391            -0.2        0.060665       0.0144393
             392           -0.16        0.060102       0.0144134
             393           -0.08       0.0597455       0.0143812
             394            0.08        0.059797       0.0143447
             395            0.04       0.0597468       0.0143085
             396            0.08        0.059798       0.0142725
             397            0.12       0.0599496       0.0142373
             398            0.08            0.06       0.0142016
             399           -0.04       0.0597494       0.0141683
             400            0.16            0.06       0.0141351
             401               0       0.0598504       0.0141006
             402           -0.16       0.0593035       0.0140761
             403           -0.12       0.0588586       0.0140482
             404           -0.08       0.0585149       0.0140177
             405           -0.16       0.0579753       0.0139934
             406            0.04        0.057931        0.013959
             407            0.36       0.0586732       0.0139445
             408            0.56        0.059902       0.0139643
             409            0.52       0.0610269       0.0139754
             410            0.32       0.0616585       0.0139556
             411            0.28       0.0621898       0.0139317
             412            0.12       0.0623301       0.0138986
             413            0.04        0.062276       0.0138651
             414            0.16       0.0625121       0.0138336
             415           -0.08       0.0621687       0.0138045
             416           -0.44       0.0609615        0.013824
             417           -0.68       0.0591847       0.0139046
             418           -0.32       0.0582775       0.0139009
             419           -0.24       0.0575656       0.0138859
             420           -0.28       0.0567619       0.0138761
             421           -0.16        0.056247       0.0138527
             422            -0.2       0.0556398       0.0138332
             423           -0.32       0.0547518       0.0138289
             424               0       0.0546226       0.0137969
             425           -0.08       0.0543059       0.0137681
             426            0.16        0.054554        0.013738
             427            0.04       0.0545199       0.0137059
             428            0.12       0.0546729       0.0136747
             429           -0.04       0.0544522       0.0136446
             430           -0.08       0.0541395       0.0136165
             431           -0.32       0.0532715       0.0136125
             432           -0.12       0.0528704       0.0135869
             433               0       0.0527483       0.0135561
             434           -0.28       0.0519816       0.0135465
             435           -0.04       0.0517701        0.013517
             436           -0.24       0.0511009       0.0135026
             437           -0.24       0.0504348       0.0134881
             438           -0.36       0.0494977       0.0134898
             439           -0.48       0.0482916       0.0135129
             440           -0.56       0.0469091       0.0135527
             441           -0.44        0.045805       0.0135669
             442           -0.32       0.0449774       0.0135614
             443           -0.16       0.0445147       0.0135387
             444            -0.2        0.043964       0.0135194
             445            0.08       0.0440449       0.0134893
             446            0.24       0.0444843       0.0134662
             447            0.16       0.0447427       0.0134385
             448            0.16           0.045        0.013411
             449            0.24       0.0454343       0.0133882
             450            0.04       0.0454222       0.0133584
             451           -0.44       0.0443459       0.0133721
             452           -0.24       0.0437168       0.0133573
             453            -0.2       0.0431788       0.0133386
             454           -0.36       0.0422907       0.0133388
             455            -0.2       0.0417582       0.0133201
             456           -0.16       0.0413158       0.0132982
             457            -0.2       0.0407877       0.0132796
             458           -0.24       0.0401747       0.0132648
             459           -0.12       0.0398257       0.0132405
             460            0.12            0.04       0.0132128
             461            0.32       0.0406074       0.0131981
             462            0.12       0.0407792       0.0131707
             463            0.04       0.0407775       0.0131422
             464            0.24       0.0412069       0.0131209
             465            0.04       0.0412043       0.0130927
             466            0.16       0.0414592       0.0130671
             467            0.24       0.0418844        0.013046
             468             0.2       0.0422222       0.0130225
             469            0.36       0.0428998       0.0130123
             470            0.32       0.0434894        0.012998
             471            0.36       0.0441614       0.0129878
             472            0.24       0.0445763       0.0129669
             473            0.28        0.045074        0.012949
             474            0.32        0.045654       0.0129347
             475            0.12       0.0458105       0.0129084
             476             0.2       0.0461345       0.0128853
             477           -0.04       0.0459539       0.0128596
             478            0.12       0.0461088       0.0128336
             479            0.48       0.0470146       0.0128388
             480            0.72       0.0484167       0.0128883
             481             0.4       0.0491476       0.0128823
             482            0.32       0.0497095       0.0128678
             483            0.28       0.0501863         0.01285
             484            0.36       0.0508264       0.0128394
             485            0.08       0.0508866        0.012813
             486           -0.08       0.0506173       0.0127895
             487            -0.2       0.0501027       0.0127736
             488            0.08       0.0501639       0.0127475
             489            0.16       0.0503885       0.0127235
             490            0.32       0.0509388       0.0127094
             491            0.56       0.0519756       0.0127257
             492             0.8       0.0534959       0.0127903
             493            0.72       0.0548479       0.0128357
             494            0.28       0.0553036       0.0128178
             495            0.28       0.0557576       0.0127999
             496            0.28       0.0562097       0.0127821
             497            0.32       0.0567404       0.0127674
             498             0.2       0.0570281        0.012745
             499             0.2       0.0573146       0.0127227
             500            0.16         0.05752       0.0126989
             501            0.52       0.0584431        0.012707
             502             0.6       0.0595219       0.0127274
             503             0.6       0.0605964       0.0127474
             504            0.48       0.0614286       0.0127492
             505            0.64       0.0625743       0.0127754
             506            0.56       0.0635573       0.0127879
             507            0.16       0.0637475       0.0127641
             508            0.08       0.0637795        0.012739
             509            0.12         0.06389       0.0127144
             510            0.08       0.0639216       0.0126896
             511            0.16       0.0641096       0.0126661
             512           -0.04       0.0639062        0.012643
             513           -0.12       0.0635478       0.0126234
             514            0.36       0.0641245       0.0126121
             515            0.04       0.0640777       0.0125877
             516           -0.12       0.0637209       0.0125683
             517           -0.16       0.0632882       0.0125514
             518           -0.16       0.0628571       0.0125346
             519           -0.28       0.0621965       0.0125279
             520            -0.2       0.0616923       0.0125139
             521            -0.2         0.06119          0.0125
             522            0.12       0.0613027       0.0124765
             523            0.16       0.0614914       0.0124541
             524           -0.12        0.061145       0.0124352
             525           -0.28       0.0604952       0.0124284
             526           -0.24        0.059924       0.0124179
             527               0       0.0598102       0.0123949
             528            -0.2       0.0593182       0.0123812
             529            -0.2        0.058828       0.0123675
             530            0.08       0.0588679       0.0123442
             531            0.12       0.0589831       0.0123215
             532             0.2       0.0592481       0.0123012
             533            0.04        0.059212       0.0122782
             534           -0.08       0.0589513       0.0122579
             535           -0.12       0.0586168       0.0122396
             536            0.12       0.0587313       0.0122173
             537           -0.04       0.0585475       0.0121959
             538            0.16       0.0587361       0.0121747
             539             0.2       0.0589981       0.0121549
             540           -0.16       0.0585926       0.0121392
             541           -0.16       0.0581885       0.0121235
             542            0.12       0.0583026       0.0121016
             543            0.04       0.0582689       0.0120794
             544               0       0.0581618       0.0120577
             545            0.08       0.0582018       0.0120356
             546            -0.2       0.0577289       0.0120229
             547            -0.2       0.0572578       0.0120101
             548           -0.16       0.0568613       0.0119947
             549           -0.24       0.0563206       0.0119851
             550           -0.36       0.0555636       0.0119872
             551            0.08        0.055608       0.0119655
             552            0.08       0.0556522       0.0119439
             553            0.04       0.0556239       0.0119223
             554           -0.28       0.0550181       0.0119162
             555             0.4       0.0556396       0.0119109
             556            0.04       0.0556115       0.0118895
             557            0.08       0.0556553       0.0118683
             558           -0.24       0.0551254       0.0118588
             559           -0.64       0.0538819       0.0119026
             560           -0.24       0.0533571       0.0118929
             561           -0.16       0.0529768       0.0118778
             562            0.12       0.0530961       0.0118573
             563             0.2        0.053357       0.0118391
             564               0       0.0532624       0.0118185
             565            0.12       0.0533805       0.0117981
             566            0.24       0.0537102       0.0117819
             567            0.12       0.0538272       0.0117617
             568               0       0.0537324       0.0117414
             569               0        0.053638       0.0117211
             570            -0.2        0.053193        0.011709
             571           -0.04       0.0530298       0.0116896
             572           -0.04       0.0528671       0.0116703
             573            0.08       0.0529145       0.0116501
             574             0.2       0.0531707       0.0116326
             575            0.44       0.0538435       0.0116318
             576            0.16       0.0540278        0.011613
             577            0.28       0.0544194       0.0115995
             578            0.12       0.0545329         0.01158
             579           -0.04       0.0543696       0.0115612
             580             0.2       0.0546207        0.011544
             581            0.08       0.0546644       0.0115242
             582            0.16       0.0548454       0.0115058
             583            0.32       0.0553002        0.011495
             584            0.28       0.0556849       0.0114818
             585            0.16       0.0558632       0.0114635
             586            0.16        0.056041       0.0114454
             587            0.04       0.0560136       0.0114259
             588           -0.16       0.0556463       0.0114124
             589           -0.28       0.0550764       0.0114072
             590           -0.36       0.0543729       0.0114096
             591            -0.4       0.0536041       0.0114161
             592            -0.6          0.0525       0.0114501
             593            -0.4       0.0517369       0.0114562
             594           -0.44       0.0509091       0.0114668
             595           -0.32       0.0502857       0.0114644
             596           -0.24       0.0497987       0.0114555
             597            -0.2       0.0493802        0.011444
             598            0.08       0.0494314        0.011425
             599            0.08       0.0494825        0.011406
             600            0.24          0.0498       0.0113914
             601             0.2       0.0500499       0.0113752
             602            0.12       0.0501661       0.0113569
             603            0.28       0.0505473       0.0113445
             604            0.44       0.0511921        0.011344
             605            0.64       0.0521653       0.0113669
             606            0.48       0.0528713       0.0113701
             607            0.44       0.0535091       0.0113692
             608            0.24       0.0538158       0.0113546
             609            0.36       0.0543186       0.0113471
             610            0.44       0.0549508       0.0113461
             611            0.72       0.0560393       0.0113796
             612            0.76       0.0571895        0.011419
             613            0.96       0.0586623        0.011495
             614            0.84       0.0599349       0.0115465
             615            0.48       0.0606179       0.0115479
             616            0.32        0.061039       0.0115368
             617            0.44       0.0616532       0.0115345
             618             0.4       0.0622006       0.0115288
             619            0.32       0.0626171       0.0115177
             620             0.2       0.0628387       0.0115012
             621             0.2       0.0630596       0.0114848
             622            0.04       0.0630225       0.0114664
             623            0.16       0.0631782       0.0114491
             624            0.36       0.0636538       0.0114406
             625             0.4        0.064192        0.011435
             626            0.08       0.0642173       0.0114167
             627            0.32       0.0646252       0.0114058
             628            0.24       0.0649045        0.011391
             629            0.08       0.0649285        0.011373
             630             0.4       0.0654603       0.0113673
             631            0.24       0.0657369       0.0113527
             632            0.08       0.0657595       0.0113348
             633           -0.12        0.065466       0.0113206
             634            0.08        0.065489       0.0113028
             635               0       0.0653858       0.0112855
             636             0.2       0.0655975       0.0112697
             637            0.16       0.0657457        0.011253
             638            0.08        0.065768       0.0112354
             639               0       0.0656651       0.0112183
             640           -0.08       0.0654375       0.0112031
             641           -0.16       0.0650858       0.0111911
             642           -0.04       0.0649221       0.0111749
             643            0.32       0.0653188       0.0111645
             644            0.24       0.0655901       0.0111505
             645            0.48       0.0662326       0.0111517
             646            0.32       0.0666254       0.0111413
             647            0.28       0.0669552        0.011129
             648           -0.08       0.0667284       0.0111141
             649            -0.2       0.0663174       0.0111046
             650            0.04       0.0662769       0.0110876
             651            0.04       0.0662366       0.0110706
             652            0.32       0.0666258       0.0110605
             653            0.36        0.067075       0.0110527
             654            0.24       0.0673394       0.0110389
             655            0.24       0.0676031       0.0110252
             656            0.32       0.0679878       0.0110151
             657            0.52       0.0686758       0.0110198
             658            0.64       0.0695441       0.0110373
             659            0.56       0.0702883       0.0110456
             660            0.52       0.0709697       0.0110498
             661            0.56       0.0717095       0.0110578
             662            0.36        0.072145       0.0110497
             663            0.12       0.0722172       0.0110333
             664            0.04       0.0721687       0.0110168
             665               0       0.0720602       0.0110007
             666            0.36       0.0724925       0.0109927
             667             0.6       0.0732834       0.0110047
             668            0.28       0.0735928       0.0109925
             669             0.2       0.0737818       0.0109777
             670            0.32       0.0741493       0.0109675
             671            0.32       0.0745156       0.0109573
             672            0.44       0.0750595       0.0109544
             673            0.44       0.0756018       0.0109516
             674            0.48       0.0762018       0.0109518
             675             0.4       0.0766815        0.010946
             676            0.52       0.0773373       0.0109495
             677             0.4       0.0778139       0.0109437
             678            0.36       0.0782301       0.0109354
             679            0.32       0.0785862       0.0109251
             680            0.12       0.0786471       0.0109092
             681            0.24        0.078884       0.0108958
             682               0       0.0787683       0.0108804
             683            0.04       0.0787116       0.0108646
             684           -0.08       0.0784795       0.0108512
             685            0.08       0.0784818       0.0108354
             686               0       0.0783673       0.0108202
             687            0.08       0.0783697       0.0108044
             688            0.04        0.078314       0.0107889
             689           -0.12       0.0780261       0.0107771
             690            0.04        0.077971       0.0107616
             691            0.32       0.0783213       0.0107517
             692             0.2       0.0784971       0.0107376
             693            0.16       0.0786147       0.0107228
             694            0.16        0.078732        0.010708
             695            0.16       0.0788489       0.0106932
             696             0.2        0.079023       0.0106792
             697            0.32       0.0793687       0.0106695
             698             0.2       0.0795415       0.0106556
             699               0       0.0794278        0.010641
             700            0.12       0.0794857       0.0106259
