#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
              69            0.28       0.0568116       0.0308655
              70            0.08       0.0571429       0.0304263
              71           -0.04       0.0557746       0.0300285
              72            0.04       0.0555556       0.0296123
              73           -0.08       0.0536986       0.0292648
              74            0.08       0.0540541       0.0288715
              75           -0.08       0.0522667       0.0285418
              76            0.04       0.0521053       0.0281667
              77           -0.28       0.0477922       0.0281292
              78           -0.16       0.0451282       0.0278944
              79           -0.24        0.041519       0.0277738
              80            0.08           0.042       0.0274308
              81           -0.04       0.0409877       0.0271108
              82           -0.32       0.0365854       0.0271353
              83            0.12       0.0375904        0.026827
              84            0.08       0.0380952       0.0265123
              85            0.24       0.0404706       0.0263066
              86            0.08       0.0409302       0.0260048
              87           -0.04            0.04       0.0257225
              88             0.2       0.0418182       0.0254944
              89            0.04       0.0417978       0.0252079
              90            0.12       0.0426667       0.0249428
              91            0.04       0.0426374       0.0246687
              92            -0.4       0.0378261       0.0248653
              93           -0.36       0.0335484       0.0249632
              94           -0.36       0.0293617       0.0250463
              95            -0.2       0.0269474       0.0248987
              96           -0.44       0.0220833         0.02511
              97           -0.44       0.0173196       0.0252989
              98           -0.08       0.0163265       0.0250603
              99           -0.08       0.0153535        0.024826
             100            0.08           0.016       0.0245862
             101            0.32       0.0190099       0.0245263
             102            0.04       0.0192157       0.0242867
             103            0.16       0.0205825       0.0240893
             104            0.24       0.0226923       0.0239499
             105            0.32       0.0255238       0.0238886
             106            0.32       0.0283019       0.0238242
             107            0.24       0.0302804       0.0236836
             108            0.16       0.0314815       0.0234947
             109            0.04       0.0315596       0.0232793
             110            -0.2       0.0294545       0.0231627
             111            0.04       0.0295495       0.0229542
             112           -0.24       0.0271429       0.0228751
             113           -0.16       0.0254867       0.0227325
             114            -0.2       0.0235088        0.022619
             115           -0.32       0.0205217       0.0226187
             116           -0.04            0.02       0.0224297
             117            0.12       0.0208547       0.0222543
             118            0.24       0.0227119        0.022143
             119            0.16       0.0238655        0.021987
             120            0.08       0.0243333       0.0218087
             121            0.04       0.0244628       0.0216289
             122             0.2       0.0259016       0.0214994
             123           -0.04       0.0253659       0.0213313
             124            0.04       0.0254839       0.0211596
             125           -0.12         0.02432       0.0210223
             126            0.36       0.0269841       0.0210236
             127            0.12       0.0277165       0.0208708
             128            0.08        0.028125       0.0207117
             129           -0.04       0.0275969       0.0205579
             130            0.28       0.0295385       0.0204913
             131            0.16       0.0305344        0.020359
             132            0.24       0.0321212       0.0202665
             133            0.44        0.035188       0.0203449
             134            0.24       0.0367164       0.0202504
             135           -0.16       0.0352593       0.0201527
             136            -0.2       0.0335294       0.0200787
             137           -0.08       0.0327007       0.0199492
             138               0       0.0324638        0.019806
             139            0.12       0.0330935       0.0196736
             140           -0.04       0.0325714         0.01954
             141           -0.04       0.0320567       0.0194082
             142               0        0.031831       0.0192728
             143            0.12       0.0324476       0.0191479
             144            0.16       0.0333333       0.0190354
             145            0.36       0.0355862        0.019037
             146            0.24       0.0369863        0.018958
             147           -0.08       0.0361905       0.0188457
             148            0.08       0.0364865       0.0187207
             149            0.16       0.0373154       0.0186134
             150               0       0.0370667        0.018491
             151            -0.2       0.0354967        0.018435
             152               0       0.0352632       0.0183152
             153           -0.16       0.0339869       0.0182399
             154           -0.16       0.0327273       0.0181649
             155           -0.24       0.0309677       0.0181328
             156           -0.28       0.0289744       0.0181258
             157           -0.24       0.0272611       0.0180911
             158           -0.12       0.0263291       0.0180006
             159           -0.24       0.0246541       0.0179651
             160            0.08           0.025       0.0178562
             161            0.32       0.0268323       0.0178391
             162            0.08       0.0271605        0.017732
             163           -0.04       0.0267485        0.017628
             164               0       0.0265854       0.0175212
             165           -0.12        0.025697       0.0174375
             166           -0.56       0.0221687       0.0176858
             167           -0.68       0.0179641       0.0180728
             168            -0.4       0.0154762       0.0181357
             169           -0.28       0.0137278       0.0181125
             170           -0.44       0.0110588       0.0182015
             171           -0.32      0.00912281       0.0181977
             172            0.04      0.00930233       0.0180928
             173           -0.04      0.00901734       0.0179905
             174            0.08      0.00942529       0.0178917
             175               0      0.00937143       0.0177895
             176            0.48       0.0120455       0.0178883
             177             0.2       0.0131073       0.0178187
             178            0.08       0.0134831       0.0177226
             179           -0.12       0.0127374       0.0176393
             180               0       0.0126667       0.0175414
             181            0.04       0.0128177       0.0174452
             182            0.12       0.0134066       0.0173592
             183           -0.16        0.012459       0.0172902
             184           -0.04       0.0121739       0.0171986
             185            0.16        0.012973       0.0171242
             186           -0.04       0.0126882       0.0170345
             187           -0.24       0.0113369       0.0169969
             188           -0.08       0.0108511       0.0169134
             189            -0.2      0.00973545       0.0168607
             190           -0.12      0.00905263       0.0167858
             191           -0.28      0.00753927        0.016766
             192            -0.4      0.00541667       0.0168125
             193           -0.08      0.00497409       0.0167312
             194           -0.16      0.00412371       0.0166666
             195           -0.48      0.00164103        0.016765
             196           -0.36    -0.000204082       0.0167807
             197            -0.4      -0.0022335       0.0168178
             198           -0.36      -0.0040404       0.0168296
             199            0.04      -0.0038191       0.0167465
             200           -0.04          -0.004       0.0166637
             201               0      -0.0039801       0.0165808
             202            0.16     -0.00316832       0.0165186
             203            0.24     -0.00197044       0.0164806
             204               0     -0.00196078       0.0163998
             205               0     -0.00195122       0.0163198
             206            0.24    -0.000776699       0.0162828
             207            0.16     1.32744e-17       0.0162227
             208           -0.12    -0.000576923       0.0161549
             209            0.04    -0.000382775       0.0160788
             210            0.16     0.000380952       0.0160204
             211               0     0.000379147       0.0159444
             212            -0.2    -0.000566038       0.0158972
             213           -0.28     -0.00187793       0.0158766
             214           -0.08     -0.00224299       0.0158066
             215            0.04     -0.00204651       0.0157343
             216           -0.04     -0.00222222       0.0156625
             217           -0.12     -0.00276498       0.0155997
             218            -0.2     -0.00366972       0.0155544
             219           -0.04     -0.00383562       0.0154842
             220           -0.04          -0.004       0.0154147
             221            0.16     -0.00325792       0.0153628
             222           -0.08      -0.0036036       0.0152975
             223               0     -0.00358744       0.0152289
             224           -0.04        -0.00375       0.0151618
             225             0.2     -0.00284444       0.0151214
             226            0.08     -0.00247788        0.015059
             227             0.2      -0.0015859        0.015019
             228            0.28    -0.000350877       0.0150038
             229            0.08     1.20597e-17       0.0149424
             230               0     1.20073e-17       0.0148774
             231            0.08      0.00034632       0.0148171
             232               0     0.000344828       0.0147532
             233           -0.04     0.000171674       0.0146909
             234           -0.28     -0.00102564       0.0146768
             235           -0.28     -0.00221277       0.0146623
             236           -0.36     -0.00372881       0.0146783
             237           -0.36     -0.00523207       0.0146932
             238           -0.32     -0.00655462       0.0146909
             239            -0.4     -0.00820084       0.0147213
             240           -0.36     -0.00966667       0.0147328
             241            0.24     -0.00863071        0.014708
             242            0.28     -0.00743802       0.0146955
             243             0.2     -0.00658436       0.0146598
             244           -0.04     -0.00672131       0.0146004
             245           -0.28     -0.00783673       0.0145833
             246           -0.08     -0.00813008        0.014527
             247               0     -0.00809717       0.0144682
             248           -0.08      -0.0083871       0.0144128
             249            0.36     -0.00690763       0.0144307
             250             0.4        -0.00528       0.0144644
             251            0.64     -0.00270916       0.0146335
             252            0.64     -0.00015873        0.014796
             253            0.28     0.000948617       0.0147789
             254            0.44      0.00267717       0.0148215
             255            0.36      0.00407843       0.0148294
             256             0.2      0.00484375       0.0147912
             257            0.08      0.00513619       0.0147366
             258             0.4      0.00666667       0.0147587
             259            0.52      0.00864865       0.0148342
             260            0.36            0.01       0.0148386
             261            0.48       0.0118008       0.0148906
             262            -0.2       0.0109924       0.0148557
             263           -0.32      0.00973384       0.0148524
             264            -0.2      0.00893939       0.0148174
             265               0      0.00890566       0.0147615
             266            0.04      0.00902256       0.0147065
             267           -0.04      0.00883895       0.0146525
             268            0.16      0.00940299       0.0146087
             269            0.16      0.00996283       0.0145651
             270            0.24       0.0108148       0.0145361
             271            0.44       0.0123985       0.0145685
             272            0.72           0.015       0.0147454
             273             0.4       0.0164103       0.0147586
             274             0.4       0.0178102        0.014771
             275            0.28       0.0187636        0.014748
             276            0.36            0.02       0.0147463
             277            0.24       0.0207942       0.0147145
             278            0.08       0.0210072       0.0146631
             279            0.12        0.021362       0.0146148
             280            0.04       0.0214286       0.0145628
             281            0.12       0.0217794       0.0145152
             282            0.12       0.0221277       0.0144679
             283           -0.08       0.0217668       0.0144213
             284           -0.04       0.0215493       0.0143721
             285           -0.16       0.0209123       0.0143358
             286             0.2       0.0215385       0.0142993
             287            0.04       0.0216028       0.0142497
             288           -0.08         0.02125       0.0142046
             289           -0.16       0.0206228       0.0141692
             290           -0.08       0.0202759       0.0141246
             291            -0.2       0.0195189       0.0140964
             292           -0.36       0.0182192       0.0141079
             293           -0.24       0.0173379       0.0140872
             294            -0.2       0.0165986       0.0140587
             295           -0.16           0.016       0.0140238
             296               0       0.0159459       0.0139765
             297            0.44       0.0173737       0.0140022
             298            0.28        0.018255       0.0139829
             299            0.12       0.0185953       0.0139403
             300           -0.16           0.018       0.0139065
             301           -0.04       0.0178073       0.0138616
             302            0.08       0.0180132       0.0138173
             303             0.2       0.0186139       0.0137847
             304            0.08       0.0188158       0.0137409
             305           -0.16       0.0182295       0.0137083
             306            0.16       0.0186928       0.0136713
             307            0.16       0.0191531       0.0136346
             308             0.2       0.0197403       0.0136029
             309            0.04       0.0198058       0.0135591
             310            0.16       0.0202581       0.0135229
             311            0.04       0.0203215       0.0134795
             312               0       0.0202564       0.0134365
             313           -0.04       0.0200639       0.0133949
             314            0.16       0.0205096       0.0133597
             315            0.04       0.0205714       0.0133174
             316            0.28       0.0213924       0.0133005
             317            0.16       0.0218297       0.0132658
             318            0.08       0.0220126       0.0132253
             319           -0.08       0.0216928       0.0131877
             320            0.04         0.02175       0.0131466
             321            0.12       0.0220561       0.0131092
             322            0.12       0.0223602       0.0130721
             323            0.04       0.0224149       0.0130317
             324               0       0.0223457       0.0129917
             325            -0.2       0.0216615       0.0129697
             326            0.16       0.0220859       0.0129369
             327           -0.08       0.0217737       0.0129011
             328            0.04       0.0218293       0.0128618
             329            0.28        0.022614       0.0128467
             330            0.32       0.0235152       0.0128393
             331            0.16       0.0239275       0.0128071
             332             0.2       0.0244578       0.0127795
             333            0.04       0.0245045       0.0127412
             334            0.08       0.0246707       0.0127042
             335           -0.32       0.0236418       0.0127079
             336           -0.04       0.0234524       0.0126714
             337            0.04       0.0235015       0.0126339
             338               0        0.023432       0.0125967
             339           -0.28       0.0225369       0.0125914
             340           -0.32       0.0215294       0.0125946
             341            -0.4       0.0202933       0.0126181
             342           -0.36       0.0191813       0.0126301
             343           -0.44       0.0178426       0.0126641
             344            -0.2       0.0172093       0.0126431
             345            0.04       0.0172754       0.0126066
             346           -0.24       0.0165318       0.0125921
             347            0.24       0.0171758       0.0125723
             348            0.48       0.0185057       0.0126063
             349            0.36       0.0194842       0.0126081
             350            0.16       0.0198857       0.0125784
             351            0.08        0.020057       0.0125438
             352               0            0.02       0.0125083
             353            0.36       0.0209632       0.0125099
             354            0.44       0.0221469       0.0125304
             355            0.12       0.0224225       0.0124981
             356           -0.12       0.0220225       0.0124694
             357               0       0.0219608       0.0124346
             358           -0.08        0.021676       0.0124032
             359           -0.08       0.0213928       0.0123719
             360            0.04       0.0214444       0.0123376
             361            0.32       0.0222715       0.0123311
             362            0.28       0.0229834       0.0123176
             363            0.24       0.0235813       0.0122982
             364            0.12       0.0238462       0.0122672
             365            0.36       0.0247671       0.0122681
             366               0       0.0246995       0.0122348
             367           -0.04       0.0245232       0.0122027
             368            0.24       0.0251087       0.0121836
             369            0.12       0.0253659       0.0121533
             370            0.28       0.0260541       0.0121399
             371            0.08       0.0261995       0.0121081
             372           -0.16       0.0256989       0.0120859
             373           -0.04       0.0255228       0.0120548
             374           -0.36        0.024492       0.0120665
             375           -0.12       0.0241067       0.0120405
             376            0.12       0.0243617       0.0120112
             377               0       0.0242971       0.0119795
             378            -0.4       0.0231746       0.0120003
             379               0       0.0231135       0.0119688
             380            0.44       0.0242105       0.0119874
             381             0.2       0.0246719       0.0119648
             382           -0.12       0.0242932       0.0119395
             383           -0.16        0.023812        0.011918
             384           -0.28       0.0230208       0.0119132
             385           -0.12       0.0226494       0.0118881
             386             0.2       0.0231088       0.0118662
             387             0.2       0.0235659       0.0118443
             388             0.2       0.0240206       0.0118225
             389           -0.04        0.023856       0.0117932
             390            0.08           0.024       0.0117639
             391           -0.04       0.0238363       0.0117349
             392            0.04       0.0238776       0.0117051
             393            0.24       0.0244275       0.0116882
             394             0.4       0.0253807       0.0116973
             395            0.32       0.0261266       0.0116915
             396           -0.12       0.0257576       0.0116678
             397           -0.32       0.0248866       0.0116708
             398           -0.36       0.0239196       0.0116815
             399           -0.28       0.0231579       0.0116771
             400           -0.16          0.0227       0.0116568
             401           -0.12       0.0223441       0.0116332
             402           -0.16       0.0218905       0.0116131
             403           -0.28       0.0211414       0.0116084
             404            0.08       0.0212871       0.0115806
             405            0.24       0.0218272       0.0115646
             406            0.16       0.0221675       0.0115411
             407            0.16       0.0225061       0.0115177
             408               0        0.022451       0.0114896
             409               0       0.0223961       0.0114617
             410            0.12       0.0226341       0.0114362
             411           -0.12       0.0222871       0.0114136
             412            0.12       0.0225243       0.0113884
             413            0.32       0.0232446       0.0113836
             414            0.08       0.0233816       0.0113569
             415            0.48       0.0244819       0.0113827
             416            0.84       0.0264423       0.0115229
             417            0.84       0.0283933       0.0116593
             418            0.64       0.0298565       0.0117228
             419            0.56       0.0311217       0.0117629
             420            0.52       0.0322857       0.0117924
             421            0.52       0.0334442       0.0118211
             422             0.4       0.0343128        0.011825
             423             0.2       0.0347045       0.0118035
             424            0.24       0.0351887       0.0117856
             425            0.24       0.0356706       0.0117677
             426            0.48       0.0367136       0.0117862
             427            0.24       0.0371897       0.0117682
             428            0.08       0.0372897       0.0117412
             429            0.12       0.0374825       0.0117154
             430            0.08       0.0375814       0.0116886
             431            0.12       0.0377726        0.011663
             432            0.24       0.0382407       0.0116454
             433            0.48        0.039261       0.0116631
             434            0.36            0.04       0.0116596
             435            0.16       0.0402759       0.0116361
             436           -0.08            0.04       0.0116127
             437           -0.16       0.0395423       0.0115951
             438           -0.32       0.0387215       0.0115977
             439            -0.4       0.0377221       0.0116142
             440           -0.32       0.0369091       0.0116162
             441           -0.48        0.035737       0.0116489
             442           -0.12       0.0353846       0.0116279
             443            0.08       0.0354853        0.011602
             444               0       0.0354054       0.0115762
             445            0.28       0.0359551       0.0115632
             446            0.12       0.0361435       0.0115388
             447            0.12       0.0363311       0.0115145
             448           -0.16       0.0358929       0.0114972
             449           -0.48       0.0347439       0.0115288
             450           -0.28       0.0340444       0.0115244
             451           -0.16       0.0336142       0.0115069
             452           -0.32       0.0328319        0.011508
             453           -0.12       0.0324945       0.0114875
             454            0.28       0.0330396       0.0114752
             455            0.28       0.0335824       0.0114628
             456            0.36       0.0342982         0.01146
             457            0.04       0.0343107       0.0114349
             458               0       0.0342358       0.0114102
             459           -0.04       0.0340741       0.0113865
             460           -0.24       0.0334783       0.0113773
             461            -0.2       0.0329718       0.0113639
             462            0.32       0.0335931       0.0113562
             463             0.4       0.0343844       0.0113593
             464             0.6       0.0356034          0.0114
             465            0.64       0.0369032       0.0114493
             466            0.36       0.0375966       0.0114457
             467            0.16       0.0378587       0.0114242
             468            0.16       0.0381197       0.0114028
             469            0.12       0.0382942       0.0113798
             470           -0.36       0.0374468       0.0113871
             471           -0.32       0.0366879       0.0113882
             472            -0.2       0.0361864       0.0113751
             473           -0.12       0.0358562       0.0113559
             474           -0.08       0.0356118       0.0113345
             475            -0.2       0.0351158       0.0113215
             476           -0.04        0.034958       0.0112988
             477            0.08       0.0350524       0.0112755
             478            0.12       0.0352301       0.0112533
             479            0.32       0.0358246       0.0112455
             480            0.28       0.0363333       0.0112336
             481            0.36       0.0370062       0.0112304
             482           -0.08       0.0367635       0.0112097
             483           -0.24       0.0361905       0.0112012
             484           -0.08       0.0359504       0.0111806
             485           -0.28        0.035299       0.0111765
             486           -0.56       0.0340741       0.0112204
             487           -0.44       0.0331006       0.0112395
             488           -0.24        0.032541       0.0112304
             489           -0.52        0.031411       0.0112641
             490           -0.28       0.0307755       0.0112591
             491            -0.2       0.0303055        0.011246
             492           -0.12            0.03       0.0112272
             493            -0.2       0.0295335       0.0112142
             494            0.04       0.0295547       0.0111915
             495            0.12       0.0297374       0.0111704
             496           -0.04       0.0295968       0.0111487
             497           -0.12       0.0292958       0.0111304
             498           -0.04       0.0291566       0.0111089
             499            0.16       0.0294188       0.0110897
             500             0.2         0.02976       0.0110728
             501             0.2       0.0300998       0.0110559
             502            0.12       0.0302789       0.0110353
             503           -0.08       0.0300596       0.0110155
             504           -0.12       0.0297619       0.0109977
             505            -0.2       0.0293069       0.0109853
             506           -0.08       0.0290909       0.0109658
             507            0.24       0.0295069        0.010952
             508            0.24       0.0299213       0.0109383
             509            0.28       0.0304126       0.0109278
             510            0.56        0.031451       0.0109556
             511            0.44       0.0322505       0.0109633
             512            0.24       0.0326563       0.0109494
             513            0.04       0.0326706       0.0109281
             514            -0.2       0.0322179       0.0109162
             515           -0.32        0.031534       0.0109164
             516            0.04       0.0315504       0.0108953
             517           -0.04        0.031412       0.0108751
             518            0.12        0.031583       0.0108554
             519               0       0.0315222       0.0108347
             520           -0.12       0.0312308       0.0108177
             521           -0.32       0.0305566        0.010818
             522           -0.12       0.0302682       0.0108011
             523            0.28       0.0307457        0.010791
             524            0.32       0.0312977       0.0107845
             525            0.36       0.0319238       0.0107821
             526            0.28       0.0323954       0.0107719
             527            0.48       0.0332448       0.0107849
             528            0.04       0.0332576       0.0107645
             529            0.04       0.0332703       0.0107442
             530            0.08       0.0333585       0.0107243
             531            0.08       0.0334463       0.0107044
             532           -0.08       0.0332331       0.0106864
             533            -0.2       0.0327955       0.0106753
             534           -0.44       0.0319101        0.010692
             535           -0.28       0.0313271       0.0106879
             536           -0.16       0.0309701       0.0106739
             537           -0.08       0.0307635        0.010656
             538               0       0.0307063       0.0106364
             539            0.08       0.0307978        0.010617
             540           -0.24       0.0302963       0.0106092
             541           -0.04       0.0301664       0.0105904
             542            0.12       0.0303321       0.0105722
             543           -0.16       0.0299816       0.0105585
             544            0.04            0.03       0.0105391
             545               0        0.029945       0.0105199
             546             0.2       0.0302564       0.0105052
             547            0.48       0.0310786       0.0105182
             548             0.4       0.0317518       0.0105205
             549            0.44       0.0324954       0.0105276
             550            0.32       0.0330182       0.0105214
             551            0.16       0.0332486       0.0105048
             552            0.12       0.0334058        0.010487
             553           -0.08       0.0332007         0.01047
             554           -0.24       0.0327076       0.0104627
             555           -0.12       0.0324324       0.0104475
             556            0.08        0.032518       0.0104291
             557            0.08       0.0326032       0.0104107
             558            0.12       0.0327599       0.0103932
             559            0.36       0.0333453       0.0103911
             560            0.32       0.0338571       0.0103851
             561            0.28       0.0342959       0.0103759
             562            0.16       0.0345196       0.0103598
             563            0.08       0.0346004       0.0103417
             564           -0.04       0.0344681       0.0103243
             565            0.16       0.0346903       0.0103084
             566           -0.08       0.0344876       0.0102922
             567            0.32       0.0349912       0.0102863
             568             0.2       0.0352817       0.0102723
             569            0.36       0.0358524       0.0102701
             570            0.36       0.0364211       0.0102678
             571            0.52        0.037268       0.0102847
             572            0.24       0.0376224       0.0102728
             573            0.12       0.0377661       0.0102559
             574            0.08       0.0378397       0.0102383
             575            0.28       0.0382609       0.0102291
             576            0.32         0.03875       0.0102231
             577            0.16       0.0389601       0.0102075
             578           -0.12       0.0386851       0.0101936
             579           -0.16        0.038342       0.0101817
             580            0.08       0.0384138       0.0101644
             581            0.24       0.0387608       0.0101528
             582             0.4       0.0393814       0.0101544
             583            0.32       0.0398628       0.0101483
             584            0.44       0.0405479       0.0101541
             585             0.2       0.0408205       0.0101404
             586            0.16       0.0410239       0.0101251
             587            0.28        0.041431        0.010116
             588            0.16       0.0416327       0.0101008
             589               0        0.041562       0.0100839
             590            0.08       0.0416271       0.0100671
             591             0.2       0.0418951       0.0100536
             592               0       0.0418243       0.0100369
             593            0.12       0.0419562       0.0100208
             594            0.24       0.0422896       0.0100095
             595            0.12       0.0424202       0.0099935
             596            0.12       0.0425503      0.00997758
             597            0.16       0.0427471      0.00996281
             598            0.12       0.0428763      0.00994699
             599           -0.08       0.0426711       0.0099325
             600            0.32       0.0431333      0.00992669
             601            0.08       0.0431947      0.00991036
             602           -0.12       0.0429236      0.00989761
             603           -0.08       0.0427197      0.00988329
             604            0.12       0.0428477      0.00986776
             605           -0.16       0.0425124      0.00985714
             606           -0.08       0.0423102      0.00984295
             607               0       0.0422405      0.00982698
             608           -0.04       0.0421053      0.00981175
             609           -0.08       0.0419048      0.00979769
             610            0.04       0.0419016      0.00978162
             611            0.16       0.0420949      0.00976752
             612           -0.08       0.0418954       0.0097536
             613               0       0.0418271      0.00973793
             614            0.04       0.0418241      0.00972207
             615             0.2       0.0420813      0.00970966
             616            0.12       0.0422078      0.00969473
             617             0.2       0.0424635      0.00968239
             618             0.2       0.0427184      0.00967007
             619            0.12       0.0428433      0.00965526
             620           -0.08       0.0426452      0.00964172
             621           -0.24         0.04219      0.00963693
             622           -0.24       0.0417363      0.00963211
             623            0.16       0.0419262      0.00961852
             624            0.24       0.0422436      0.00960834
             625            0.12        0.042368      0.00959377
             626           -0.08       0.0421725      0.00958044
             627           -0.08       0.0419777      0.00956714
             628           -0.08       0.0417834      0.00955388
             629           -0.08       0.0415898      0.00954065
             630            0.16       0.0417778      0.00952736
             631            0.24       0.0420919      0.00951743
             632            0.12       0.0422152      0.00950317
             633           -0.16       0.0418957      0.00949353
             634               0       0.0418297      0.00947878
             635            0.16       0.0420157      0.00946568
             636           -0.08       0.0418239      0.00945274
             637            0.04        0.041821       0.0094379
             638            0.12       0.0419436      0.00942391
             639            0.32       0.0423787       0.0094192
             640             0.6         0.04325      0.00944469
             641            0.36       0.0437441      0.00944288
             642            0.16       0.0439252      0.00942991
             643               0       0.0438569      0.00941549
             644           -0.36       0.0432298      0.00942173
             645           -0.28       0.0427287      0.00942044
             646            -0.2       0.0423529      0.00941335
             647           -0.12        0.042102      0.00940214
             648            0.36       0.0425926      0.00940042
             649            0.28       0.0429584      0.00939305
             650            0.12       0.0430769      0.00937935
             651               0       0.0430108      0.00936517
             652           -0.16       0.0426994      0.00935599
             653            0.08       0.0427565      0.00934183
             654           -0.08       0.0425688      0.00932943
             655           -0.04       0.0424427      0.00931604
             656            0.04        0.042439      0.00930184
             657            0.04       0.0424353      0.00928768
             658            0.12       0.0425532      0.00927432
             659             0.2       0.0427921      0.00926332
             660           -0.28        0.042303      0.00926219
             661           -0.24       0.0418759      0.00925802
             662           -0.36       0.0412689      0.00926391
             663           -0.28       0.0407843       0.0092626
             664           -0.08       0.0406024      0.00925044
             665            -0.4       0.0399398      0.00926023
             666           -0.12       0.0396997      0.00924944
             667            0.16       0.0398801      0.00923733
             668            0.44        0.040479       0.0092429
             669             0.2       0.0407175      0.00923216
             670            0.16       0.0408955       0.0092201
             671               0       0.0408346      0.00920656
             672               0       0.0407738      0.00919306
             673            0.16        0.040951       0.0091811
             674            0.44        0.041543      0.00918655
             675           -0.08        0.041363      0.00917471
             676           -0.12       0.0411243      0.00916424
             677            -0.2       0.0407681      0.00915762
             678            -0.2        0.040413        0.009151
             679           -0.16       0.0401178      0.00914228
             680            -0.2       0.0397647      0.00913565
             681           -0.12       0.0395301      0.00912525
             682           -0.16       0.0392375      0.00911656
             683            0.08       0.0392972       0.0091034
             684           -0.08       0.0391228      0.00909177
             685            0.04       0.0391241      0.00907849
             686           -0.04       0.0390087      0.00906599
             687            0.36        0.039476      0.00906483
             688             0.4            0.04      0.00906679
             689            0.16       0.0401742       0.0090553
             690            0.12       0.0402899      0.00904291
             691            0.12       0.0404052      0.00903056
             692               0       0.0403468       0.0090177
             693            0.24       0.0406349      0.00900929
             694            0.08       0.0406916      0.00899649
             695           -0.12       0.0404604      0.00898651
             696               0       0.0404023      0.00897379
             697           -0.12       0.0401722      0.00896387
             698               0       0.0401146      0.00895121
             699            0.12       0.0402289      0.00893913
             700           -0.28       0.0397714      0.00893806
