#     TEMP:       M_AVE:      ERROR:
	2.0		-0.462382  	0.00023918
	1.7		-0.528311 	0.000318575
	1.5		-0.582652 	0.000283846
	1.2		-0.682886 	0.000285523
	1.0		-0.762098 	0.000350459
	0.7		-0.892166 	0.000769214
	0.5		-0.974118 	0.000853316        

