#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             213           -0.36       0.0576526       0.0114915
             214            -0.2       0.0564486       0.0115007
             215           -0.04           0.056        0.011456
             216           -0.12       0.0551852       0.0114319
             217            -0.4       0.0530876       0.0115701
             218            -0.4       0.0510092       0.0117022
             219           -0.36       0.0491324       0.0117983
             220           -0.04       0.0487273       0.0117516
             221           -0.08       0.0481448       0.0117129
             222           -0.04       0.0477477       0.0116668
             223             0.2       0.0484305       0.0116345
             224               0       0.0482143       0.0115845
             225            0.04       0.0481778       0.0115331
             226            0.28       0.0492035       0.0115276
             227            0.12       0.0495154        0.011481
             228           -0.08       0.0489474       0.0114447
             229           -0.12       0.0482096       0.0114185
             230           -0.16       0.0473043       0.0114047
             231            -0.4        0.045368       0.0115185
             232            -0.2       0.0443103       0.0115173
             233           -0.24       0.0430901       0.0115324
             234            -0.2       0.0420513       0.0115298
             235            0.28       0.0430638       0.0115251
             236             0.2       0.0437288       0.0114954
             237            0.08       0.0438819       0.0114479
             238               0       0.0436975       0.0114013
             239            -0.2       0.0426778       0.0113991
             240           -0.24          0.0415       0.0114123
             241            0.12       0.0418257       0.0113696
             242           -0.08       0.0413223       0.0113338
             243            -0.2       0.0403292       0.0113305
             244           -0.36       0.0386885       0.0114023
             245           -0.12       0.0380408       0.0113741
             246           -0.12       0.0373984        0.011346
             247           -0.28       0.0361134       0.0113726
             248            -0.4       0.0343548       0.0114619
             249            -0.4       0.0326104       0.0115478
             250           -0.04         0.03232       0.0115053
             251           -0.12       0.0317131       0.0114755
             252            0.04        0.031746         0.01143
             253           -0.04       0.0314625       0.0113883
             254               0       0.0313386       0.0113441
             255           -0.12       0.0307451       0.0113152
             256           -0.16            0.03       0.0112955
             257           -0.04       0.0297276       0.0112548
             258           -0.08       0.0293023       0.0112192
             259           -0.08       0.0288803       0.0111838
             260               0       0.0287692       0.0111414
             261           -0.04       0.0285057       0.0111018
             262            0.16       0.0290076       0.0110708
             263            0.36       0.0302662          0.0111
             264             0.2       0.0309091       0.0110765
             265            0.36       0.0321509       0.0111041
             266            0.16       0.0326316       0.0110728
             267            0.12       0.0329588       0.0110362
             268            0.12       0.0332836       0.0109998
             269             0.2       0.0339033       0.0109763
             270            0.16       0.0343704       0.0109456
             271            0.08       0.0345387       0.0109065
             272             0.2       0.0351471       0.0108833
             273            0.28        0.036044       0.0108804
             274            0.36       0.0372263       0.0109047
             275            0.24       0.0379636         0.01089
             276             0.2       0.0385507       0.0108663
             277            0.24        0.039278       0.0108514
             278            0.28       0.0401439       0.0108469
             279            0.24       0.0408602       0.0108316
             280            0.32       0.0418571       0.0108387
             281            0.48       0.0434164       0.0109117
             282            0.32       0.0443972        0.010917
             283            0.24       0.0450883       0.0109003
             284            0.04       0.0450704       0.0108619
             285            0.04       0.0450526       0.0108238
             286               0       0.0448951       0.0107871
             287            0.04        0.044878       0.0107496
             288            0.12       0.0451389       0.0107154
             289            0.04       0.0451211       0.0106783
             290            0.04       0.0451034       0.0106415
             291               0       0.0449485       0.0106061
             292            0.28       0.0457534       0.0106003
             293             0.2       0.0462799       0.0105771
             294             0.2       0.0468027       0.0105541
             295            0.16       0.0471864       0.0105253
             296               0        0.047027       0.0104909
             297           -0.16         0.04633       0.0104787
             298           -0.16       0.0456376       0.0104664
             299           -0.12       0.0450836       0.0104461
             300            0.04       0.0450667       0.0104113
             301            0.28       0.0458472       0.0104059
             302             0.2       0.0463576       0.0103839
             303           -0.12       0.0458086       0.0103642
             304           -0.12       0.0452632       0.0103444
             305           -0.12       0.0447213       0.0103247
             306           -0.28       0.0436601       0.0103453
             307            -0.2       0.0428664        0.010342
             308           -0.32       0.0416883       0.0103754
             309           -0.28       0.0406472       0.0103939
             310           -0.12        0.040129       0.0103733
             311            -0.2       0.0393569       0.0103686
             312           -0.08       0.0389744       0.0103424
             313               0       0.0388498       0.0103101
             314           -0.28       0.0378344       0.0103272
             315            -0.4       0.0364444       0.0103875
             316           -0.36       0.0351899       0.0104301
             317           -0.32       0.0340694       0.0104572
             318           -0.44       0.0325786       0.0105301
             319           -0.48       0.0309718        0.010619
             320           -0.36         0.02975       0.0106558
             321           -0.52       0.0280374       0.0107594
             322            -0.6        0.026087       0.0109013
             323            -0.6       0.0241486       0.0110385
             324           -0.56       0.0223457       0.0111507
             325            -0.4       0.0210462       0.0111919
             326           -0.28       0.0201227       0.0111956
             327           -0.08       0.0198165       0.0111656
             328               0       0.0197561       0.0111317
             329           -0.04       0.0195745       0.0110993
             330           -0.12       0.0191515       0.0110737
             331           -0.12       0.0187311       0.0110483
             332           -0.16       0.0181928       0.0110281
             333           -0.08       0.0178979       0.0109989
             334            0.12       0.0182036       0.0109702
             335            0.16       0.0186269       0.0109456
             336             0.2       0.0191667       0.0109264
             337            0.24        0.019822       0.0109136
             338            0.08            0.02       0.0108827
             339            0.16        0.020413       0.0108585
             340            0.24       0.0210588       0.0108457
             341            0.12        0.021349       0.0108178
             342           -0.04       0.0211696       0.0107877
             343           -0.32       0.0201749        0.010802
             344           -0.32        0.019186       0.0108157
             345           -0.16       0.0186667       0.0107969
             346           -0.32       0.0176879       0.0108099
             347           -0.28         0.01683       0.0108128
             348            0.04       0.0168966       0.0107819
             349            0.08       0.0170774       0.0107525
             350               0       0.0170286       0.0107219
             351           -0.08       0.0167521       0.0106949
             352           -0.12       0.0163636       0.0106716
             353           -0.16        0.015864       0.0106531
             354           -0.08       0.0155932       0.0106264
             355           -0.04       0.0154366       0.0105976
             356           -0.04       0.0152809        0.010569
             357               0       0.0152381       0.0105395
             358           -0.08       0.0149721       0.0105134
             359           -0.36       0.0139276       0.0105359
             360            -0.6       0.0122222       0.0106437
             361           -0.44       0.0109695       0.0106877
             362           -0.32       0.0100552       0.0106972
             363           -0.08      0.00980716       0.0106706
             364           -0.16      0.00934066       0.0106515
             365            -0.2      0.00876712       0.0106377
             366            -0.4      0.00765027       0.0106671
             367           -0.56      0.00610354       0.0107496
             368           -0.64      0.00434783       0.0108629
             369            -0.4      0.00325203       0.0108885
             370           -0.16      0.00281081       0.0108681
             371           -0.08       0.0025876        0.010841
             372            0.16      0.00301075       0.0108202
             373             0.2      0.00353887        0.010804
             374            0.16      0.00395722       0.0107832
             375            0.28      0.00469333       0.0107796
             376            0.32      0.00553191       0.0107835
             377            0.12      0.00583554       0.0107592
             378            0.12      0.00613757       0.0107349
             379            0.32       0.0069657       0.0107385
             380            0.36      0.00789474       0.0107504
             381            0.36       0.0088189       0.0107618
             382            0.52       0.0101571       0.0108165
             383            0.08       0.0103394       0.0107898
             384            0.36         0.01125          0.0108
             385            0.36       0.0121558       0.0108099
             386            0.36        0.013057       0.0108194
             387            0.16       0.0134367       0.0107981
             388            0.04       0.0135052       0.0107705
             389           -0.08       0.0132648       0.0107455
             390            -0.2       0.0127179       0.0107318
             391           -0.12       0.0123785       0.0107098
             392           -0.24       0.0117347       0.0107018
             393           -0.08       0.0115013       0.0106771
             394           -0.04       0.0113706       0.0106508
             395            -0.2       0.0108354       0.0106373
             396            -0.2        0.010303       0.0106237
             397            0.16       0.0106801       0.0106036
             398           -0.04       0.0105528       0.0105778
             399           -0.24      0.00992481       0.0105699
             400           -0.28          0.0092       0.0105683
             401           -0.24      0.00857855       0.0105602
             402           -0.16       0.0081592       0.0105422
             403            -0.2      0.00764268       0.0105287
             404           -0.08      0.00742574       0.0105049
             405            -0.2      0.00691358       0.0104914
             406           -0.32      0.00610837       0.0104964
             407           -0.12      0.00579853       0.0104752
             408            0.12      0.00607843       0.0104533
             409            0.04      0.00616137       0.0104281
             410            -0.4      0.00517073       0.0104496
             411           -0.56      0.00379562       0.0105142
             412           -0.52      0.00252427       0.0105653
             413            -0.4      0.00154964       0.0105846
             414           -0.32     0.000772947       0.0105875
             415           -0.28     9.63855e-05       0.0105836
             416           -0.04     6.35509e-18       0.0105586
             417           -0.16    -0.000383693       0.0105402
             418           -0.08    -0.000574163       0.0105167
             419            -0.2     -0.00105012       0.0105024
             420           -0.28     -0.00171429       0.0104983
             421           -0.28      -0.0023753       0.0104942
             422           -0.32     -0.00312796       0.0104963
             423           -0.28     -0.00378251       0.0104919
             424               0     -0.00377358       0.0104671
             425               0     -0.00376471       0.0104425
             426           -0.16     -0.00413146       0.0104244
             427           -0.12     -0.00440281       0.0104035
             428           -0.24     -0.00495327       0.0103938
             429           -0.28     -0.00559441       0.0103893
             430           -0.08     -0.00576744       0.0103666
             431            0.04     -0.00566125       0.0103431
             432            0.24     -0.00509259       0.0103348
             433            0.24     -0.00452656       0.0103264
             434             0.2      -0.0040553       0.0103133
             435            0.16     -0.00367816       0.0102965
             436             0.2     -0.00321101       0.0102835
             437            0.28     -0.00256293       0.0102804
             438             0.4     -0.00164384       0.0102979
             439             0.4    -0.000728929        0.010315
             440            0.36     9.09091e-05       0.0103241
             441            0.08     0.000272109       0.0103023
             442            0.04     0.000361991       0.0102793
             443            0.04     0.000451467       0.0102565
             444           -0.08      0.00027027        0.010235
             445            0.08     0.000449438       0.0102136
             446            0.28      0.00107623       0.0102099
             447            0.16      0.00143177       0.0101933
             448            0.24      0.00196429       0.0101844
             449            0.08      0.00213808       0.0101632
             450            0.08      0.00231111       0.0101421
             451           -0.04      0.00221729         0.01012
             452           -0.16      0.00185841        0.010104
             453           -0.08       0.0016777       0.0100833
             454           -0.04       0.0015859       0.0100615
             455           -0.32     0.000879121       0.0100642
             456           -0.32     0.000175439       0.0100667
             457           -0.32    -0.000525164        0.010069
             458           -0.24     -0.00104803       0.0100606
             459            -0.2     -0.00148148        0.010048
             460           -0.12     -0.00173913       0.0100295
             461            0.04     -0.00164859       0.0100081
             462            0.04     -0.00155844      0.00998689
             463             0.4    -0.000691145       0.0100029
             464             0.2    -0.000258621       0.0099907
             465            0.12     5.37205e-18      0.00997256
             466               0     5.36052e-18      0.00995116
             467           -0.24    -0.000513919      0.00994311
             468            -0.6     -0.00179487        0.010004
             469           -0.36     -0.00255864       0.0100118
             470           -0.44     -0.00348936       0.0100337
             471           -0.12     -0.00373673       0.0100154
             472           -0.04     -0.00381356      0.00999451
             473            0.16     -0.00346723      0.00997938
             474            0.08     -0.00329114      0.00995988
             475            0.04         -0.0032      0.00993933
             476            0.08     -0.00302521      0.00991998
             477            0.04     -0.00293501      0.00989959
             478           -0.24     -0.00343096       0.0098913
             479            0.04     -0.00334029      0.00987107
             480           -0.16     -0.00366667      0.00985589
             481            0.08     -0.00349272      0.00983694
             482            0.28     -0.00290456       0.0098341
             483            0.36     -0.00215321       0.0098424
             484            0.12     -0.00190083       0.0098253
             485            0.04     -0.00181443      0.00980542
             486            0.04      -0.0017284      0.00978562
             487            0.08     -0.00156057      0.00976697
             488           -0.12     -0.00180328      0.00974997
             489           -0.12     -0.00204499      0.00973302
             490               0     -0.00204082      0.00971316
             491            0.08     -0.00187373      0.00969482
             492            0.36     -0.00113821      0.00970297
             493            0.28    -0.000567951      0.00970003
             494           -0.04    -0.000647773      0.00968073
             495           -0.04    -0.000727273       0.0096615
             496           -0.04    -0.000806452      0.00964234
             497            -0.2     -0.00120724      0.00963127
             498            0.08     -0.00104418      0.00961331
             499           -0.08      -0.0012024      0.00959534
             500               0         -0.0012      0.00957615
             501           -0.16     -0.00151697      0.00956228
             502           -0.36     -0.00223108      0.00956986
             503            -0.2     -0.00262425      0.00955891
             504           -0.16     -0.00293651      0.00954504
             505           -0.32     -0.00356436      0.00954677
             506           -0.36     -0.00426877      0.00955386
             507           -0.36     -0.00497041      0.00956074
             508           -0.24     -0.00543307      0.00955311
             509           -0.32     -0.00605108      0.00955431
             510            -0.4     -0.00682353      0.00956675
             511            -0.2     -0.00720157      0.00955549
             512               0      -0.0071875      0.00953684
             513           -0.36     -0.00787524      0.00954302
             514               0     -0.00785992      0.00952446
             515             0.2     -0.00745631      0.00951452
             516            0.44     -0.00658915      0.00953551
             517            0.52      -0.0055706      0.00957131
             518            0.56     -0.00447876      0.00961491
             519            0.56     -0.00339114       0.0096577
             520            0.52     -0.00238462      0.00969144
             521            0.48     -0.00145873      0.00971696
             522             0.4    -0.000689655      0.00972874
             523            0.48     0.000229446      0.00975345
             524            0.48      0.00114504      0.00977772
             525            0.28      0.00167619      0.00977351
             526           -0.12      0.00144487      0.00975767
             527           -0.08      0.00129032      0.00974038
             528           -0.12      0.00106061      0.00972464
             529           -0.32     0.000453686      0.00972518
             530           -0.24     5.55112e-18       0.0097174
             531           -0.04    -7.53296e-05      0.00969939
             532            -0.2    -0.000451128      0.00968844
             533           -0.12    -0.000675422      0.00967286
             534           -0.28      -0.0011985      0.00966888
             535            -0.2     -0.00157009      0.00965794
             536           -0.04     -0.00164179      0.00964019
             537            0.12     -0.00141527       0.0096249
             538             0.2     -0.00104089      0.00961429
             539             0.2    -0.000667904      0.00960368
             540            0.12    -0.000444444       0.0095885
             541            0.08    -0.000295749      0.00957193
             542            0.08    -0.000147601      0.00955541
             543            0.04    -7.36648e-05       0.0095381
             544             0.2     0.000294118      0.00952766
             545             0.2      0.00066055      0.00951722
             546            0.28      0.00117216      0.00951353
             547            0.32      0.00175503      0.00951397
             548            0.12       0.0019708      0.00949906
             549            0.24      0.00240437      0.00949165
             550            0.04      0.00247273      0.00947464
             551           -0.08      0.00232305      0.00945862
             552            0.12      0.00253623      0.00944389
             553            0.08      0.00267631      0.00942785
             554            0.12      0.00288809      0.00941321
             555            0.12       0.0030991      0.00939862
             556            0.24      0.00352518      0.00939136
             557            0.32      0.00409336      0.00939168
             558            0.24      0.00451613      0.00938436
             559           -0.08      0.00436494      0.00936879
             560           -0.08      0.00421429      0.00935327
             561           -0.08      0.00406417       0.0093378
             562           -0.04      0.00398577      0.00932151
             563               0      0.00397869      0.00930496
             564               0      0.00397163      0.00928846
             565               0       0.0039646      0.00927203
             566             0.2      0.00431095      0.00926211
             567            0.24      0.00472663       0.0092551
             568               0      0.00471831      0.00923881
             569           -0.16      0.00442882      0.00922711
             570           -0.08       0.0042807      0.00921211
             571           -0.08       0.0041331      0.00919716
             572           -0.32      0.00356643      0.00919852
             573           -0.48      0.00272251      0.00922109
             574           -0.32      0.00216028      0.00922215
             575           -0.52      0.00125217      0.00925072
             576           -0.28     0.000763889      0.00924754
             577           -0.24      0.00034662      0.00924092
             578            0.16     0.000622837      0.00922906
             579            0.04     0.000690846      0.00921337
             580               0     0.000689655      0.00919748
             581             0.2       0.0010327      0.00918805
             582               0      0.00103093      0.00917226
             583               0      0.00102916      0.00915653
             584           -0.04     0.000958904      0.00914112
             585           -0.04     0.000888889      0.00912576
             586           -0.04     0.000819113      0.00911046
             587           -0.24     0.000408859      0.00910417
             588           -0.36    -0.000204082      0.00910929
             589           -0.36    -0.000814941      0.00911429
             590           -0.08    -0.000949153      0.00909983
             591            0.12    -0.000744501      0.00908673
             592            0.16    -0.000472973      0.00907544
             593            0.32     6.74536e-05      0.00907621
             594            0.28     0.000538721      0.00907316
             595            0.12     0.000739496      0.00906013
             596            0.28      0.00120805      0.00905704
             597            0.36      0.00180905      0.00906178
             598             0.4      0.00247492      0.00907106
             599            0.32      0.00300501      0.00907139
             600            0.12          0.0032      0.00905837
             601            0.16       0.0034609      0.00904705
             602            0.04      0.00352159      0.00903223
             603               0      0.00351575      0.00901725
             604               0      0.00350993      0.00900232
             605               0      0.00350413      0.00898745
             606           -0.08      0.00336634      0.00897367
             607           -0.08        0.003229      0.00895994
             608           -0.08      0.00309211      0.00894625
             609            0.12      0.00328407      0.00893362
             610               0      0.00327869      0.00891897
             611           -0.08      0.00314239      0.00890542
             612            0.04      0.00320261      0.00889107
             613           -0.16      0.00293638      0.00888055
             614           -0.32      0.00241042      0.00888165
             615           -0.12      0.00221138      0.00886944
             616           -0.12      0.00201299      0.00885726
             617            0.04      0.00207455      0.00884312
             618           -0.04      0.00200647      0.00882907
             619            -0.2      0.00168013      0.00882083
             620           -0.24      0.00129032      0.00881522
             621           -0.16       0.0010306      0.00880485
             622           -0.08     0.000900322      0.00879165
             623           -0.04     0.000834671      0.00877779
             624               0     0.000833333      0.00876372
             625            0.08         0.00096      0.00875061
             626            0.12      0.00115016       0.0087387
             627            0.08      0.00127592      0.00872567
             628            0.16      0.00152866      0.00871543
             629            0.12      0.00171701      0.00870361
             630            0.36      0.00228571      0.00870836
             631               0      0.00228209      0.00869456
             632           -0.08       0.0021519      0.00868178
             633           -0.08      0.00202212      0.00866903
             634            0.04      0.00208202      0.00865556
             635           -0.08      0.00195276       0.0086429
             636            -0.2      0.00163522      0.00863514
             637           -0.16      0.00138148      0.00862531
             638               0      0.00137931      0.00861179
             639            -0.2      0.00106416      0.00860408
             640           -0.12        0.000875      0.00859271
             641           -0.08      0.00074883      0.00858024
             642           -0.16     0.000498442      0.00857052
             643               0     0.000497667      0.00855719
             644            0.16     0.000745342      0.00854749
             645            0.04     0.000806202      0.00853446
             646            0.28      0.00123839      0.00853218
             647            0.48      0.00197836      0.00855102
             648            0.72      0.00308642      0.00860932
             649             0.8      0.00431433      0.00868318
             650            0.56      0.00516923       0.0087118
             651             0.6      0.00608295       0.0087462
             652            0.52      0.00687117      0.00876823
             653             0.6      0.00777948      0.00880173
             654            0.24      0.00813456      0.00879543
             655            0.12      0.00830534      0.00878366
             656            0.12      0.00847561      0.00877192
             657            0.16      0.00870624       0.0087616
             658            0.36      0.00924012      0.00876453
             659            0.28      0.00965099      0.00876086
             660               0      0.00963636       0.0087476
             661           -0.08      0.00950076      0.00873541
             662               0       0.0094864      0.00872223
             663               0       0.0094721      0.00870909
             664           -0.04      0.00939759      0.00869629
             665            0.04      0.00944361      0.00868333
             666           -0.08      0.00930931      0.00867133
             667            0.04      0.00935532      0.00865846
             668             0.2      0.00964072       0.0086502
             669            0.28       0.0100448       0.0086467
             670             0.2       0.0103284      0.00863844
             671            0.24       0.0106706      0.00863235
             672            0.16       0.0108929      0.00862236
             673            0.24       0.0112333      0.00861627
             674            0.36       0.0117507      0.00861901
             675             0.2       0.0120296      0.00861075
             676             0.2       0.0123077       0.0086025
             677           -0.04       0.0122304      0.00859014
             678           -0.04       0.0121534      0.00857782
             679           -0.04       0.0120766      0.00856553
             680           -0.08       0.0119412        0.008554
             681           -0.08       0.0118062      0.00854251
             682           -0.08       0.0116716      0.00853104
             683           -0.16       0.0114202      0.00852225
             684           -0.04        0.011345      0.00851012
             685           -0.08       0.0112117      0.00849874
             686           -0.12       0.0110204      0.00848851
             687           -0.16       0.0107715       0.0084798
             688           -0.16       0.0105233      0.00847111
             689           -0.24       0.0101597      0.00846661
             690            -0.2      0.00985507      0.00845982
             691            -0.2      0.00955137      0.00845303
             692            0.24      0.00988439      0.00844737
             693             0.2       0.0101587      0.00843963
             694            0.32       0.0106052      0.00843927
             695            0.36       0.0111079      0.00844209
             696            0.56       0.0118966      0.00846672
             697            0.56       0.0126829      0.00849101
             698            0.64       0.0135817      0.00852627
             699             0.4       0.0141345      0.00853198
             700            0.24       0.0144571      0.00852589
