#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
              63            0.44        0.488889       0.0161236
              64             0.4          0.4875       0.0159314
              65            0.32        0.484923       0.0158933
              66            0.32        0.482424       0.0158477
              67            0.24        0.478806       0.0160189
              68            0.24        0.475294       0.0161637
              69            0.32        0.473043       0.0160854
              70            0.32        0.470857       0.0160035
              71            0.36        0.469296       0.0158541
              72            0.24        0.466111       0.0159505
              73            0.28        0.463562       0.0159345
              74             0.4        0.462703       0.0157423
              75            0.44          0.4624       0.0155353
              76            0.36        0.461053       0.0153892
              77            0.36         0.45974       0.0152452
              78            0.36        0.458462       0.0151033
              79             0.4        0.457722       0.0149302
              80            0.48           0.458       0.0147462
              81            0.52        0.458765        0.014584
              82            0.64        0.460976       0.0145726
              83            0.68        0.463614        0.014634
              84            0.76        0.467143       0.0148791
              85            0.64        0.469176       0.0148424
              86            0.68        0.471628       0.0148709
              87            0.72        0.474483       0.0149715
              88            0.76        0.477727       0.0151488
              89            0.72        0.480449       0.0152212
              90             0.8           0.484       0.0154607
              91            0.88        0.488352       0.0158914
              92               1        0.493913       0.0166634
              93               1        0.499355       0.0173501
              94               1        0.504681       0.0179644
              95               1        0.509895       0.0185164
              96               1           0.515       0.0190143
              97               1            0.52       0.0194646
              98               1        0.524898       0.0198727
              99               1        0.529697       0.0202431
             100               1          0.5344       0.0205798
             101               1         0.53901       0.0208859
             102               1        0.543529       0.0211645
             103               1        0.547961        0.021418
             104               1        0.552308       0.0216486
             105               1        0.556571       0.0218583
             106               1        0.560755       0.0220487
             107               1         0.56486       0.0222215
             108               1        0.568889       0.0223781
             109               1        0.572844       0.0225196
             110               1        0.576727       0.0226472
             111               1        0.580541       0.0227619
             112               1        0.584286       0.0228647
             113               1        0.587965       0.0229564
             114               1        0.591579       0.0230378
             115               1         0.59513       0.0231096
             116               1        0.598621       0.0231725
             117               1        0.602051        0.023227
             118               1        0.605424       0.0232737
             119               1        0.608739       0.0233131
             120               1           0.612       0.0233457
             121               1        0.615207        0.023372
             122               1        0.618361       0.0233922
             123               1        0.621463       0.0234069
             124               1        0.624516       0.0234164
             125               1         0.62752       0.0234209
             126               1        0.630476       0.0234209
             127               1        0.633386       0.0234165
             128               1         0.63625       0.0234081
             129               1         0.63907       0.0233958
             130               1        0.641846         0.02338
             131               1         0.64458       0.0233608
             132               1        0.647273       0.0233385
             133               1        0.649925       0.0233132
             134               1        0.652537       0.0232852
             135               1        0.655111       0.0232545
             136               1        0.657647       0.0232214
             137               1        0.660146        0.023186
             138               1        0.662609       0.0231484
             139               1        0.665036       0.0231087
             140               1        0.667429       0.0230672
             141               1        0.669787       0.0230239
             142               1        0.672113       0.0229789
             143               1        0.674406       0.0229323
             144               1        0.676667       0.0228842
             145               1        0.678897       0.0228348
             146               1        0.681096       0.0227841
             147               1        0.683265       0.0227321
             148               1        0.685405        0.022679
             149               1        0.687517       0.0226249
             150               1          0.6896       0.0225698
             151               1        0.691656       0.0225137
             152               1        0.693684       0.0224568
             153               1        0.695686       0.0223991
             154               1        0.697662       0.0223406
             155            0.96        0.699355       0.0222605
             156            0.96        0.701026       0.0221804
             157            0.96        0.702675       0.0221004
             158            0.96        0.704304       0.0220205
             159            0.92         0.70566       0.0219237
             160            0.88         0.70675       0.0218138
             161            0.88        0.707826       0.0217048
             162             0.8        0.708395       0.0215783
             163            0.76        0.708712       0.0214482
             164            0.76        0.709024       0.0213197
             165            0.72        0.709091       0.0211906
             166            0.68        0.708916       0.0210637
             167            0.64        0.708503       0.0209416
             168            0.64        0.708095       0.0208209
             169             0.6        0.707456       0.0207075
             170            0.64        0.707059       0.0205895
             171            0.64        0.706667       0.0204728
             172             0.6        0.706047       0.0203632
             173            0.68        0.705896       0.0202461
             174            0.64        0.705517       0.0201332
             175            0.68        0.705371       0.0200187
             176            0.56        0.704545        0.019922
             177             0.6        0.703955       0.0198182
             178            0.72        0.704045       0.0197071
             179            0.72        0.704134       0.0195972
             180            0.72        0.704222       0.0194885
             181            0.72        0.704309        0.019381
             182             0.6        0.703736        0.019283
             183             0.6        0.703169        0.019186
             184             0.6        0.702609       0.0190899
             185             0.6        0.702054       0.0189948
             186            0.56         0.70129        0.018908
             187            0.56        0.700535        0.018822
             188            0.48        0.699362       0.0187584
             189            0.56        0.698624       0.0186736
             190            0.64        0.698316       0.0185779
             191            0.64         0.69801       0.0184831
             192            0.56        0.697292       0.0184008
             193            0.52        0.696373       0.0183284
             194            0.48        0.695258       0.0182678
             195            0.44        0.693949        0.018221
             196            0.36        0.692245       0.0182075
             197            0.36        0.690558        0.018193
             198             0.4        0.689091       0.0181602
             199             0.4        0.687638        0.018127
             200            0.44          0.6864       0.0180786
             201             0.4        0.684975       0.0180447
             202             0.4        0.683564       0.0180104
             203            0.36         0.68197       0.0179921
             204            0.44        0.680784        0.017943
             205            0.44         0.67961       0.0178938
             206            0.44        0.678447       0.0178447
             207            0.52        0.677681       0.0177749
             208            0.56        0.677115       0.0176985
             209            0.56        0.676555       0.0176227
             210            0.48        0.675619       0.0175636
             211             0.4        0.674313       0.0175289
             212            0.32        0.672642       0.0175257
             213            0.28        0.670798       0.0175401
             214            0.32        0.669159       0.0175345
             215            0.28        0.667349       0.0175462
             216            0.32        0.665741       0.0175385
             217            0.28        0.663963       0.0175475
             218            0.24        0.662018       0.0175744
             219            0.16        0.659726       0.0176431
             220            0.36        0.658364       0.0176154
             221             0.4        0.657195       0.0175744
             222             0.4        0.656036       0.0175334
             223            0.44        0.655067       0.0174815
             224            0.56        0.654643       0.0174086
             225            0.68        0.654756       0.0173316
             226            0.72        0.655044       0.0172573
             227            0.72         0.65533       0.0171837
             228            0.72        0.655614       0.0171107
             229            0.68        0.655721       0.0170363
             230            0.76        0.656174       0.0169682
             231            0.48        0.655411       0.0169119
             232            0.52        0.654828       0.0168491
             233            0.44        0.653906        0.016802
             234            0.36         0.65265       0.0167771
             235            0.56        0.652255       0.0167103
             236            0.56        0.651864       0.0166441
             237            0.52        0.651308       0.0165831
             238            0.52        0.650756       0.0165226
             239            0.48        0.650042       0.0164689
             240            0.56        0.649667       0.0164046
             241            0.52        0.649129       0.0163453
             242            0.64        0.649091       0.0162778
             243             0.6        0.648889       0.0162121
             244             0.4        0.647869       0.0161777
             245            0.52        0.647347       0.0161201
             246            0.48        0.646667       0.0160689
             247             0.4        0.645668       0.0160349
             248            0.44        0.644839       0.0159916
             249            0.32        0.643534       0.0159805
             250            0.44         0.64272       0.0159374
             251             0.4        0.641753       0.0159032
             252            0.52         0.64127       0.0158474
             253            0.64        0.641265       0.0157848
             254             0.6        0.641102       0.0157235
             255            0.64        0.641098       0.0156618
             256            0.64        0.641094       0.0156006
             257            0.68        0.641245       0.0155406
             258            0.68        0.641395       0.0154811
             259            0.72        0.641699       0.0154243
             260             0.8        0.642308        0.015377
             261            0.84        0.643065       0.0153368
             262             0.8        0.643664       0.0152899
             263             0.8        0.644259       0.0152433
             264             0.8        0.644848        0.015197
             265            0.84        0.645585       0.0151575
             266            0.84        0.646316       0.0151181
             267            0.84        0.647041       0.0150789
             268            0.92         0.64806        0.015057
             269               1        0.649368       0.0150577
             270               1        0.650667       0.0150579
             271               1        0.651956       0.0150574
             272               1        0.653235       0.0150563
             273               1        0.654505       0.0150546
             274               1        0.655766       0.0150524
             275               1        0.657018       0.0150496
             276               1        0.658261       0.0150463
             277               1        0.659495       0.0150425
             278               1        0.660719       0.0150381
             279               1        0.661935       0.0150333
             280               1        0.663143        0.015028
             281               1        0.664342       0.0150223
             282               1        0.665532       0.0150161
             283               1        0.666714       0.0150095
             284               1        0.667887       0.0150025
             285               1        0.669053        0.014995
             286               1         0.67021       0.0149872
             287               1        0.671359       0.0149789
             288               1          0.6725       0.0149703
             289               1        0.673633       0.0149613
             290               1        0.674759        0.014952
             291               1        0.675876       0.0149424
             292               1        0.676986       0.0149324
             293               1        0.678089        0.014922
             294               1        0.679184       0.0149114
             295               1        0.680271       0.0149004
             296               1        0.681351       0.0148892
             297               1        0.682424       0.0148777
             298               1         0.68349       0.0148659
             299               1        0.684548       0.0148538
             300               1          0.6856       0.0148415
             301               1        0.686645       0.0148289
             302               1        0.687682        0.014816
             303               1        0.688713       0.0148029
             304               1        0.689737       0.0147896
             305               1        0.690754       0.0147761
             306               1        0.691765       0.0147623
             307               1        0.692769       0.0147483
             308               1        0.693766       0.0147341
             309               1        0.694757       0.0147197
             310               1        0.695742       0.0147051
             311               1         0.69672       0.0146904
             312               1        0.697692       0.0146754
             313               1        0.698658       0.0146603
             314               1        0.699618        0.014645
             315               1        0.700571       0.0146295
             316               1        0.701519       0.0146138
             317               1        0.702461        0.014598
             318               1        0.703396       0.0145821
             319               1        0.704326        0.014566
             320               1         0.70525       0.0145497
             321               1        0.706168       0.0145334
             322               1        0.707081       0.0145169
             323               1        0.707988       0.0145002
             324               1        0.708889       0.0144834
             325               1        0.709785       0.0144665
             326               1        0.710675       0.0144495
             327               1         0.71156       0.0144324
             328               1        0.712439       0.0144152
             329               1        0.713313       0.0143978
             330               1        0.714182       0.0143804
             331               1        0.715045       0.0143628
             332               1        0.715904       0.0143452
             333               1        0.716757       0.0143275
             334               1        0.717605       0.0143096
             335               1        0.718448       0.0142917
             336               1        0.719286       0.0142738
             337               1        0.720119       0.0142557
             338               1        0.720947       0.0142375
             339               1         0.72177       0.0142193
             340               1        0.722588        0.014201
             341               1        0.723402       0.0141827
             342               1        0.724211       0.0141642
             343               1        0.725015       0.0141457
             344               1        0.725814       0.0141272
             345               1        0.726609       0.0141086
             346               1        0.727399       0.0140899
             347               1        0.728184       0.0140712
             348               1        0.728966       0.0140524
             349               1        0.729742       0.0140336
             350               1        0.730514       0.0140147
             351               1        0.731282       0.0139958
             352               1        0.732045       0.0139768
             353               1        0.732805       0.0139579
             354               1        0.733559       0.0139388
             355               1         0.73431       0.0139197
             356               1        0.735056       0.0139006
             357               1        0.735798       0.0138815
             358            0.96        0.736425       0.0138568
             359            0.96        0.737047       0.0138322
             360            0.96        0.737667       0.0138077
             361               1        0.738393       0.0137885
             362               1        0.739116       0.0137694
             363               1        0.739835       0.0137502
             364               1        0.740549        0.013731
             365               1         0.74126       0.0137117
             366               1        0.741967       0.0136925
             367               1         0.74267       0.0136732
             368               1         0.74337       0.0136539
             369               1        0.744065       0.0136346
             370               1        0.744757       0.0136153
             371               1        0.745445        0.013596
             372               1        0.746129       0.0135766
             373               1         0.74681       0.0135573
             374               1        0.747487       0.0135379
             375               1         0.74816       0.0135186
             376               1         0.74883       0.0134992
             377               1        0.749496       0.0134798
             378               1        0.750159       0.0134604
             379               1        0.750818       0.0134411
             380               1        0.751474       0.0134217
             381               1        0.752126       0.0134023
             382               1        0.752775       0.0133829
             383               1         0.75342       0.0133635
             384               1        0.754062       0.0133441
             385               1        0.754701       0.0133247
             386               1        0.755337       0.0133054
             387               1        0.755969        0.013286
             388               1        0.756598       0.0132666
             389               1        0.757224       0.0132473
             390               1        0.757846       0.0132279
             391               1        0.758465       0.0132086
             392               1        0.759082       0.0131893
             393               1        0.759695       0.0131699
             394               1        0.760305       0.0131506
             395               1        0.760911       0.0131313
             396               1        0.761515        0.013112
             397               1        0.762116       0.0130928
             398               1        0.762714       0.0130735
             399               1        0.763308       0.0130543
             400               1          0.7639        0.013035
             401               1        0.764489       0.0130158
             402               1        0.765075       0.0129966
             403               1        0.765658       0.0129774
             404               1        0.766238       0.0129583
             405               1        0.766815       0.0129391
             406               1        0.767389         0.01292
             407               1        0.767961       0.0129009
             408               1        0.768529       0.0128818
             409               1        0.769095       0.0128627
             410               1        0.769659       0.0128437
             411               1        0.770219       0.0128246
             412               1        0.770777       0.0128056
             413               1        0.771332       0.0127867
             414               1        0.771884       0.0127677
             415               1        0.772434       0.0127488
             416               1        0.772981       0.0127298
             417               1        0.773525       0.0127109
             418               1        0.774067       0.0126921
             419            0.96        0.774511       0.0126695
             420            0.92        0.774857       0.0126441
             421            0.96        0.775297       0.0126217
             422            0.96        0.775735       0.0125994
             423               1        0.776265       0.0125808
             424               1        0.776792       0.0125622
             425               1        0.777318       0.0125436
             426               1         0.77784        0.012525
             427               1        0.778361       0.0125065
             428               1        0.778879        0.012488
             429               1        0.779394       0.0124695
             430               1        0.779907        0.012451
             431               1        0.780418       0.0124326
             432               1        0.780926       0.0124142
             433               1        0.781432       0.0123959
             434               1        0.781935       0.0123775
             435               1        0.782437       0.0123592
             436               1        0.782936        0.012341
             437               1        0.783432       0.0123227
             438               1        0.783927       0.0123045
             439               1        0.784419       0.0122863
             440               1        0.784909       0.0122681
             441               1        0.785397         0.01225
             442               1        0.785882       0.0122319
             443               1        0.786366       0.0122138
             444               1        0.786847       0.0121958
             445               1        0.787326       0.0121778
             446               1        0.787803       0.0121598
             447               1        0.788277       0.0121419
             448               1         0.78875        0.012124
             449               1         0.78922       0.0121061
             450               1        0.789689       0.0120883
             451            0.96        0.790067       0.0120674
             452            0.96        0.790442       0.0120465
             453            0.96        0.790817       0.0120257
             454            0.88        0.791013       0.0120009
             455            0.88        0.791209       0.0119761
             456            0.92        0.791491       0.0119531
             457             0.8         0.79151        0.011927
             458            0.84        0.791616       0.0119014
             459            0.84        0.791721        0.011876
             460            0.92           0.792       0.0118534
             461            0.88        0.792191       0.0118292
             462            0.84        0.792294       0.0118041
             463            0.96        0.792657       0.0117842
             464               1        0.793103       0.0117672
             465               1        0.793548       0.0117503
             466               1        0.793991       0.0117335
             467               1        0.794433       0.0117166
             468               1        0.794872       0.0116998
             469               1        0.795309        0.011683
             470               1        0.795745       0.0116663
             471               1        0.796178       0.0116496
             472               1         0.79661       0.0116329
             473               1         0.79704       0.0116163
             474               1        0.797468       0.0115996
             475               1        0.797895       0.0115831
             476               1        0.798319       0.0115665
             477               1        0.798742         0.01155
             478               1        0.799163       0.0115335
             479               1        0.799582        0.011517
             480               1             0.8       0.0115006
             481               1        0.800416       0.0114842
             482               1         0.80083       0.0114678
             483               1        0.801242       0.0114515
             484               1        0.801653       0.0114352
             485               1        0.802062       0.0114189
             486               1        0.802469       0.0114027
             487               1        0.802875       0.0113865
             488               1        0.803279       0.0113703
             489               1        0.803681       0.0113542
             490               1        0.804082       0.0113381
             491               1        0.804481        0.011322
             492               1        0.804878        0.011306
             493               1        0.805274         0.01129
             494               1        0.805668        0.011274
             495               1        0.806061       0.0112581
             496               1        0.806452       0.0112421
             497               1        0.806841       0.0112263
             498               1        0.807229       0.0112104
             499               1        0.807615       0.0111946
             500               1           0.808       0.0111788
             501               1        0.808383       0.0111631
             502               1        0.808765       0.0111474
             503               1        0.809145       0.0111317
             504               1        0.809524       0.0111161
             505               1        0.809901       0.0111004
             506               1        0.810277       0.0110849
             507               1        0.810651       0.0110693
             508               1        0.811024       0.0110538
             509               1        0.811395       0.0110383
             510            0.96        0.811686       0.0110205
             511               1        0.812055       0.0110051
             512               1        0.812422       0.0109897
             513               1        0.812788       0.0109744
             514               1        0.813152       0.0109591
             515               1        0.813515       0.0109438
             516               1        0.813876       0.0109286
             517               1        0.814236       0.0109133
             518               1        0.814595       0.0108982
             519               1        0.814952        0.010883
             520            0.96        0.815231       0.0108657
             521               1        0.815585       0.0108506
             522               1        0.815939       0.0108356
             523               1        0.816291       0.0108206
             524               1        0.816641       0.0108056
             525               1         0.81699       0.0107906
             526               1        0.817338       0.0107757
             527               1        0.817685       0.0107609
             528               1         0.81803        0.010746
             529               1        0.818374       0.0107312
             530               1        0.818717       0.0107164
             531               1        0.819058       0.0107017
             532               1        0.819398        0.010687
             533               1        0.819737       0.0106723
             534               1        0.820075       0.0106577
             535               1        0.820411        0.010643
             536            0.96        0.820672       0.0106264
             537               1        0.821006       0.0106118
             538               1        0.821338       0.0105973
             539               1         0.82167       0.0105828
             540               1           0.822       0.0105684
             541               1        0.822329        0.010554
             542               1        0.822657       0.0105396
             543               1        0.822983       0.0105252
             544               1        0.823309       0.0105109
             545               1        0.823633       0.0104966
             546               1        0.823956       0.0104824
             547               1        0.824278       0.0104682
             548               1        0.824599        0.010454
             549               1        0.824918       0.0104398
             550               1        0.825236       0.0104257
             551               1        0.825554       0.0104116
             552               1         0.82587       0.0103975
             553               1        0.826184       0.0103835
             554               1        0.826498       0.0103695
             555               1        0.826811       0.0103555
             556               1        0.827122       0.0103416
             557               1        0.827433       0.0103276
             558               1        0.827742       0.0103138
             559               1         0.82805       0.0102999
             560               1        0.828357       0.0102861
             561               1        0.828663       0.0102723
             562               1        0.828968       0.0102586
             563               1        0.829272       0.0102448
             564               1        0.829574       0.0102311
             565               1        0.829876       0.0102175
             566               1        0.830177       0.0102038
             567            0.88        0.830265       0.0101862
             568             0.8        0.830211       0.0101684
             569            0.68        0.829947        0.010154
             570            0.68        0.829684       0.0101396
             571             0.6        0.829282       0.0101298
             572            0.64        0.828951       0.0101175
             573            0.52        0.828412       0.0101142
             574            0.44        0.827735       0.0101192
             575            0.44        0.827061        0.010124
             576            0.44        0.826389       0.0101287
             577            0.56        0.825927       0.0101217
             578            0.64        0.825606       0.0101093
             579            0.48        0.825009       0.0101094
             580            0.48        0.824414       0.0101095
             581            0.52         0.82389       0.0101057
             582            0.48        0.823299       0.0101056
             583             0.6        0.822916       0.0100955
             584            0.68        0.822671       0.0100812
             585            0.64        0.822359       0.0100688
             586            0.68        0.822116       0.0100545
             587             0.6        0.821738       0.0100445
             588            0.52        0.821224       0.0100405
             589            0.48        0.820645       0.0100402
             590            0.56        0.820203       0.0100329
             591            0.56        0.819763       0.0100255
             592             0.6        0.819392       0.0100155
             593            0.52        0.818887       0.0100113
             594            0.56        0.818451       0.0100039
             595             0.6        0.818084      0.00999386
             596            0.64        0.817785      0.00998155
             597            0.64        0.817487      0.00996928
             598            0.64        0.817191      0.00995702
             599             0.6        0.816828        0.009947
             600            0.64        0.816533      0.00993479
             601             0.6        0.816173      0.00992479
             602            0.52        0.815681      0.00992049
             603            0.44        0.815058      0.00992358
             604            0.52         0.81457      0.00991917
             605            0.56        0.814149      0.00991169
             606            0.48        0.813597      0.00991066
             607             0.4        0.812916      0.00991773
             608            0.44        0.812303      0.00992036
             609             0.4        0.811626      0.00992715
             610            0.36        0.810885      0.00993845
             611             0.4        0.810213      0.00994491
             612            0.36        0.809477      0.00995583
             613            0.32        0.808679      0.00997156
             614            0.24        0.807752      0.00999824
             615             0.2        0.806764       0.0100307
             616            0.16        0.805714       0.0100692
             617            0.24        0.804797       0.0100946
             618            0.32        0.804013       0.0101087
             619            0.28        0.803166       0.0101277
             620            0.32        0.802387       0.0101413
             621            0.32         0.80161       0.0101547
             622            0.36          0.8009       0.0101631
             623            0.32        0.800128       0.0101761
             624            0.28        0.799295       0.0101939
             625            0.24          0.7984       0.0102168
             626             0.4        0.797764       0.0102203
             627            0.48        0.797257       0.0102165
             628            0.48        0.796752       0.0102127
             629            0.48        0.796248       0.0102089
             630            0.68        0.796063       0.0101944
             631            0.68         0.79588       0.0101799
             632            0.64        0.795633       0.0101667
             633             0.6        0.795324       0.0101554
             634            0.68        0.795142        0.010141
             635            0.76        0.795087       0.0101252
             636             0.8        0.795094       0.0101093
             637             0.8        0.795102       0.0100934
             638            0.88        0.795235       0.0100784
             639            0.88        0.795368       0.0100635
             640            0.88          0.7955       0.0100487
             641            0.96        0.795757       0.0100363
             642            0.84        0.795826       0.0100209
             643            0.92        0.796019       0.0100072
             644            0.96        0.796273      0.00999487
             645            0.92        0.796465      0.00998121
             646               1         0.79678      0.00997074
             647               1        0.797094      0.00996027
             648               1        0.797407      0.00994982
             649               1         0.79772      0.00993938
             650               1        0.798031      0.00992896
             651               1        0.798341      0.00991856
             652               1         0.79865      0.00990817
             653               1        0.798959      0.00989779
             654               1        0.799266      0.00988743
             655               1        0.799573      0.00987708
             656               1        0.799878      0.00986675
             657               1        0.800183      0.00985643
             658               1        0.800486      0.00984613
             659               1        0.800789      0.00983584
             660               1        0.801091      0.00982557
             661               1        0.801392      0.00981531
             662               1        0.801692      0.00980507
             663               1        0.801991      0.00979484
             664               1        0.802289      0.00978463
             665               1        0.802586      0.00977443
             666               1        0.802883      0.00976425
             667               1        0.803178      0.00975408
             668               1        0.803473      0.00974393
             669               1        0.803767      0.00973379
             670               1         0.80406      0.00972367
             671               1        0.804352      0.00971356
             672               1        0.804643      0.00970347
             673               1        0.804933      0.00969339
             674               1        0.805223      0.00968333
             675               1        0.805511      0.00967328
             676               1        0.805799      0.00966325
             677               1        0.806086      0.00965323
             678               1        0.806372      0.00964323
             679               1        0.806657      0.00963324
             680               1        0.806941      0.00962327
             681               1        0.807225      0.00961331
             682               1        0.807507      0.00960337
             683               1        0.807789      0.00959345
             684               1         0.80807      0.00958354
             685               1         0.80835      0.00957364
             686               1         0.80863      0.00956376
             687            0.92        0.808792      0.00955121
             688            0.96        0.809012      0.00953986
             689               1        0.809289      0.00953004
             690               1        0.809565      0.00952024
             691               1        0.809841      0.00951045
             692               1        0.810116      0.00950067
             693               1         0.81039      0.00949091
             694               1        0.810663      0.00948117
             695               1        0.810935      0.00947144
             696               1        0.811207      0.00946173
             697               1        0.811478      0.00945203
             698               1        0.811748      0.00944234
             699               1        0.812017      0.00943268
             700               1        0.812286      0.00942302
