#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             113           -0.04      0.00141593       0.0238245
             114           -0.08     0.000701754       0.0236262
             115           -0.16    -0.000695652       0.0234621
             116             0.2      0.00103448       0.0233235
             117            0.24      0.00307692       0.0232134
             118            0.36      0.00610169       0.0232129
             119            0.24      0.00806723       0.0231009
             120             0.4       0.0113333       0.0231382
             121            0.28       0.0135537       0.0230532
             122            0.36       0.0163934       0.0230385
             123            0.16        0.017561       0.0228808
             124             0.2       0.0190323       0.0227435
             125            0.16         0.02016       0.0225895
             126            0.16       0.0212698       0.0224374
             127            0.44       0.0245669       0.0225017
             128            0.52       0.0284375       0.0226564
             129             0.4       0.0313178       0.0226631
             130            0.36       0.0338462       0.0226293
             131            0.48       0.0372519       0.0227114
             132            0.44        0.040303       0.0227434
             133            0.44       0.0433083       0.0227701
             134           -0.04       0.0426866       0.0226087
             135           -0.28       0.0402963       0.0225672
             136           -0.28       0.0379412       0.0225238
             137               0       0.0376642       0.0223611
             138               0       0.0373913       0.0222007
             139            0.16       0.0382734       0.0220585
             140            0.16       0.0391429       0.0219181
             141            0.08       0.0394326       0.0217646
             142            0.12            0.04       0.0216187
             143            0.24       0.0413986       0.0215127
             144             0.2          0.0425       0.0213915
             145            0.12       0.0430345       0.0212506
             146            0.16       0.0438356       0.0211202
             147            0.32       0.0457143       0.0210599
             148             0.4       0.0481081       0.0210532
             149             0.4       0.0504698        0.021044
             150            0.16          0.0512       0.0209163
             151            0.24       0.0524503       0.0208151
             152            0.16       0.0531579       0.0206902
             153            0.12       0.0535948       0.0205596
             154            0.12        0.054026       0.0204306
             155            0.04       0.0539355        0.020299
             156           -0.08       0.0530769        0.020187
             157           -0.24       0.0512102       0.0201446
             158            0.08       0.0513924       0.0200179
             159            0.04       0.0513208       0.0198921
             160            0.24          0.0525       0.0198027
             161            0.64       0.0561491       0.0200131
             162            0.24        0.057284       0.0199217
             163               0       0.0569325       0.0198026
             164               0       0.0565854       0.0196849
             165           -0.16       0.0552727       0.0196093
             166           -0.52       0.0518072       0.0197951
             167           -0.24       0.0500599       0.0197535
             168           -0.24       0.0483333       0.0197112
             169           -0.32       0.0461538       0.0197147
             170           -0.52       0.0428235        0.019878
             171           -0.24       0.0411696       0.0198305
             172            0.12       0.0416279       0.0197205
             173            0.12       0.0420809       0.0196117
             174            0.36        0.043908       0.0195839
             175            0.24       0.0450286        0.019504
             176            0.64       0.0484091        0.019684
             177             0.4       0.0503955       0.0196728
             178            0.36       0.0521348        0.019639
             179             0.2       0.0529609       0.0195466
             180            0.32       0.0544444       0.0194943
             181             0.2       0.0552486       0.0194031
             182            0.28       0.0564835       0.0193358
             183            0.08        0.056612       0.0192305
             184            0.12       0.0569565       0.0191291
             185            0.28       0.0581622       0.0190637
             186            0.12       0.0584946       0.0189641
             187           -0.04       0.0579679         0.01887
             188            0.08       0.0580851         0.01877
             189           -0.16       0.0569312       0.0187061
             190            0.12       0.0572632       0.0186106
             191           -0.04       0.0567539       0.0185201
             192            0.08        0.056875       0.0184241
             193            0.24       0.0578238        0.018353
             194            0.16       0.0583505        0.018266
             195           -0.08        0.057641       0.0181861
             196           -0.04       0.0571429       0.0181001
             197           -0.16       0.0560406       0.0180417
             198           -0.16       0.0549495       0.0179836
             199            0.16       0.0554774        0.017901
             200           -0.04           0.055       0.0178178
             201            0.16       0.0555224       0.0177368
             202            0.24       0.0564356       0.0176725
             203             0.2       0.0571429       0.0175996
             204           -0.08       0.0564706       0.0175262
             205            0.08       0.0565854       0.0174411
             206            0.08        0.056699       0.0173568
             207               0       0.0564251       0.0172751
             208            -0.2       0.0551923        0.017236
             209           -0.04       0.0547368       0.0171595
             210            0.16       0.0552381       0.0170851
             211             0.2       0.0559242       0.0170179
             212            0.12       0.0562264       0.0169403
             213               0       0.0559624       0.0168628
             214           -0.08       0.0553271        0.016796
             215            0.04       0.0552558        0.016718
             216           -0.12       0.0544444       0.0166603
             217           -0.44       0.0521659       0.0167386
             218            -0.4       0.0500917       0.0167899
             219           -0.36       0.0482192       0.0168173
             220            0.08       0.0483636       0.0167415
             221           -0.12       0.0476018        0.016683
             222           -0.28       0.0461261        0.016673
             223           -0.44       0.0439462       0.0167402
             224           -0.28          0.0425       0.0167278
             225           -0.24       0.0412444       0.0167005
             226           -0.24            0.04       0.0166729
             227           -0.12       0.0392952       0.0166143
             228            0.04       0.0392982       0.0165415
             229               0       0.0391266       0.0164701
             230            0.04       0.0391304       0.0163985
             231             0.2       0.0398268       0.0163423
             232            0.28       0.0408621       0.0163046
             233            0.32       0.0420601       0.0162786
             234            0.28       0.0430769       0.0162408
             235            0.08        0.043234       0.0161724
             236           -0.04       0.0428814       0.0161077
             237               0       0.0427004       0.0160408
             238           -0.12       0.0420168        0.015988
             239           -0.44            0.04       0.0160478
             240            -0.2           0.039        0.016012
             241            0.24        0.039834       0.0159673
             242            0.16       0.0403306        0.015909
             243            0.04       0.0403292       0.0158436
             244            -0.2       0.0393443       0.0158092
             245           -0.28       0.0380408       0.0157983
             246               0       0.0378862       0.0157349
             247           -0.04       0.0375709       0.0156743
             248           -0.04       0.0372581       0.0156142
             249            0.12       0.0375904       0.0155551
             250            0.16         0.03808       0.0155005
             251            0.08        0.038247       0.0154397
             252            0.04        0.038254       0.0153784
             253            0.12       0.0385771        0.015321
             254               0       0.0384252       0.0152615
             255           -0.24       0.0373333       0.0152406
             256           -0.24         0.03625       0.0152195
             257           -0.36       0.0347082       0.0152382
             258           -0.56       0.0324031       0.0153525
             259           -0.52       0.0302703       0.0154407
             260           -0.32       0.0289231       0.0154399
             261           -0.24       0.0278927       0.0154151
             262            0.12       0.0282443       0.0153603
             263            0.12       0.0285932       0.0153059
             264            0.08       0.0287879       0.0152491
             265           -0.04       0.0285283       0.0151938
             266            0.08       0.0287218       0.0151379
             267           -0.12       0.0281648       0.0150914
             268           -0.24       0.0271642       0.0150683
             269           -0.44       0.0254275        0.015112
             270           -0.32       0.0241481       0.0151101
             271            -0.2        0.023321        0.015077
             272           -0.16       0.0226471       0.0150366
             273           -0.28       0.0215385       0.0150223
             274            0.04       0.0216058       0.0149676
             275           -0.32       0.0203636       0.0149647
             276            -0.4       0.0188406       0.0149878
             277           -0.52       0.0168953       0.0150594
             278           -0.32       0.0156835       0.0150539
             279           -0.16       0.0150538       0.0150131
             280           -0.08       0.0147143       0.0149633
             281            0.08       0.0149466       0.0149118
             282               0       0.0148936       0.0148591
             283            0.04       0.0149823       0.0148068
             284               0       0.0149296       0.0147548
             285           -0.16       0.0143158       0.0147158
             286           -0.08        0.013986        0.014668
             287            0.04       0.0140767       0.0146172
             288           -0.12       0.0136111       0.0145738
             289           -0.16       0.0130104       0.0145358
             290             0.2       0.0136552          0.0145
             291            0.12       0.0140206       0.0144547
             292            0.08       0.0142466        0.014407
             293             0.2       0.0148805       0.0143718
             294           -0.04       0.0146939       0.0143241
             295            -0.6       0.0126102       0.0144263
             296           -0.52       0.0108108       0.0144893
             297           -0.24      0.00996633       0.0144651
             298           -0.12       0.0095302       0.0144232
             299            0.12      0.00989967       0.0143797
             300            0.08       0.0101333       0.0143336
             301             0.2       0.0107641       0.0142999
             302           -0.08       0.0104636       0.0142557
             303            0.12       0.0108251       0.0142132
             304           -0.16       0.0102632       0.0141776
             305           -0.24      0.00944262       0.0141548
             306           -0.04      0.00928105       0.0141095
             307            0.32       0.0102932       0.0140998
             308            0.44       0.0116883       0.0141229
             309            0.44       0.0130744        0.014145
             310            0.36       0.0141935       0.0141436
             311            0.24       0.0149196       0.0141167
             312            0.32       0.0158974       0.0141053
             313             0.2       0.0164856       0.0140725
             314            0.16       0.0169427       0.0140351
             315            -0.2        0.016254       0.0140074
             316           -0.16       0.0156962       0.0139742
             317           -0.36        0.014511       0.0139803
             318            -0.4       0.0132075        0.013997
             319           -0.48       0.0116614       0.0140382
             320           -0.16        0.011125       0.0140046
             321           -0.08       0.0108411       0.0139639
             322            0.12       0.0111801       0.0139246
             323            0.24       0.0118885       0.0138995
             324            0.28        0.012716       0.0138812
             325            0.08       0.0129231         0.01384
             326            0.12       0.0132515       0.0138015
             327           -0.16       0.0127217       0.0137694
             328           -0.16       0.0121951       0.0137375
             329           -0.12       0.0117933       0.0137016
             330           -0.24       0.0110303       0.0136814
             331           -0.24       0.0102719        0.013661
             332           -0.28      0.00939759       0.0136478
             333           -0.28      0.00852853       0.0136345
             334           -0.24      0.00778443        0.013614
             335           -0.28      0.00692537       0.0136004
             336            -0.2      0.00630952       0.0135739
             337               0       0.0062908       0.0135336
             338           -0.08       0.0060355        0.013496
             339            -0.2      0.00542773       0.0134698
             340           -0.24      0.00470588       0.0134495
             341            0.12      0.00504399       0.0134143
             342           -0.08      0.00479532       0.0133774
             343           -0.12      0.00443149       0.0133434
             344            0.08      0.00465116       0.0133064
             345            0.04      0.00475362       0.0132682
             346            0.12      0.00508671        0.013234
             347               0      0.00507205       0.0131959
             348            0.04      0.00517241       0.0131584
             349               0      0.00515759       0.0131207
             350           -0.28      0.00434286       0.0131085
             351           -0.16      0.00387464       0.0130795
             352           -0.12      0.00352273       0.0130471
             353           -0.32      0.00260623       0.0130422
             354            0.04      0.00271186       0.0130058
             355            0.28      0.00349296       0.0129926
             356            0.32      0.00438202       0.0129865
             357            0.08      0.00459384       0.0129519
             358           -0.28      0.00379888       0.0129401
             359           -0.32      0.00289694       0.0129354
             360           -0.12      0.00255556        0.012904
             361           -0.24      0.00188366       0.0128857
             362           -0.24      0.00121547       0.0128674
             363            -0.2     0.000661157       0.0128439
             364           -0.04     0.000549451       0.0128091
             365           -0.52    -0.000876712       0.0128532
             366            -0.2     -0.00142077       0.0128296
             367           -0.12     -0.00174387       0.0127987
             368           -0.12     -0.00206522       0.0127679
             369           -0.04     -0.00216802       0.0127337
             370            0.08     -0.00194595       0.0127013
             371               0      -0.0019407        0.012667
             372            0.24     -0.00129032       0.0126497
             373            0.04     -0.00117962       0.0126162
             374            0.28    -0.000427807       0.0126049
             375             0.4         0.00064       0.0126164
             376            0.32      0.00148936       0.0126114
             377             0.4      0.00254642       0.0126222
             378            0.68      0.00433862       0.0127154
             379            0.48      0.00559367       0.0127436
             380            0.36      0.00652632       0.0127442
             381            0.32      0.00734908       0.0127373
             382            0.48      0.00858639       0.0127639
             383            0.04      0.00866841       0.0127308
             384               0      0.00864583       0.0126977
             385            0.16      0.00903896       0.0126708
             386           -0.16      0.00860104       0.0126455
             387           -0.16      0.00816537       0.0126204
             388           -0.36      0.00721649       0.0126234
             389           -0.16      0.00678663       0.0125983
             390           -0.08       0.0065641        0.012568
             391            0.16      0.00695652        0.012542
             392            0.52      0.00826531       0.0125781
             393             0.2      0.00875318       0.0125555
             394            0.08      0.00893401        0.012525
             395           -0.08      0.00870886       0.0124953
             396           -0.28       0.0079798        0.012485
             397            -0.4      0.00695214       0.0124957
             398           -0.24      0.00633166       0.0124797
             399           -0.32      0.00551378       0.0124752
             400           -0.52          0.0042        0.012513
             401           -0.32      0.00339152       0.0125079
             402           -0.16      0.00298507       0.0124834
             403            -0.4      0.00198511       0.0124924
             404           -0.32      0.00118812       0.0124869
             405            0.08      0.00138272       0.0124576
             406            0.04      0.00147783       0.0124273
             407            0.16      0.00186732       0.0124028
             408             0.2      0.00235294       0.0123819
             409            -0.2      0.00185819       0.0123615
             410           -0.24      0.00126829       0.0123454
             411            -0.2     0.000778589       0.0123251
             412            -0.2     0.000291262       0.0123048
             413           -0.12     3.76347e-18       0.0122785
             414           -0.24     -0.00057971       0.0122625
             415           -0.16    -0.000963855        0.012239
             416           -0.12        -0.00125       0.0122129
             417           -0.08     -0.00143885       0.0121851
             418            -0.2     -0.00191388       0.0121652
             419            0.12     -0.00162291       0.0121396
             420            0.32    -0.000857143       0.0121348
             421            0.12    -0.000570071       0.0121094
             422            0.16    -0.000189573       0.0120867
             423            0.24     0.000378251       0.0120715
             424            0.36      0.00122642       0.0120727
             425            0.48      0.00235294       0.0120968
             426            0.28      0.00300469       0.0120859
             427            0.12      0.00327869       0.0120607
             428            0.16      0.00364486       0.0120381
             429            0.12      0.00391608       0.0120131
             430            0.08      0.00409302       0.0119865
             431           -0.12       0.0038051       0.0119621
             432            0.12      0.00407407       0.0119375
             433            0.32       0.0048037       0.0119322
             434            0.08      0.00497696       0.0119059
             435            0.24      0.00551724       0.0118908
             436            0.04      0.00559633       0.0118638
             437            0.08      0.00576659       0.0118379
             438           -0.28      0.00511416       0.0118288
             439           -0.52        0.003918       0.0118622
             440           -0.32      0.00318182       0.0118581
             441           -0.28      0.00253968       0.0118485
             442           -0.28      0.00190045        0.011839
             443               0      0.00189616       0.0118122
             444           -0.32      0.00117117       0.0118079
             445           -0.32     0.000449438       0.0118034
             446           -0.24    -8.96861e-05       0.0117892
             447           -0.04    -0.000178971       0.0117632
             448           -0.12    -0.000446429       0.0117399
             449           -0.16    -0.000801782       0.0117192
             450            0.16    -0.000444444       0.0116986
             451               0    -0.000443459       0.0116726
             452           -0.12    -0.000707965       0.0116498
             453               0    -0.000706402       0.0116241
             454            0.28    -8.81057e-05       0.0116149
             455            0.36     0.000703297       0.0116163
             456            0.12     0.000964912       0.0115938
             457            -0.2     0.000525164       0.0115768
             458               0     0.000524017       0.0115515
             459           -0.08     0.000348584       0.0115277
             460           -0.04      0.00026087       0.0115029
             461           -0.04     0.000173536       0.0114783
             462            0.08      0.00034632       0.0114548
             463           -0.08     0.000172786       0.0114313
             464               0     0.000172414       0.0114067
             465           -0.08     1.96975e-18       0.0113835
             466               0     1.96552e-18        0.011359
             467            0.08     0.000171306        0.011336
             468            0.12      0.00042735       0.0113147
             469            0.24     0.000938166       0.0113021
             470            0.04      0.00102128       0.0112783
             471           -0.12     0.000764331       0.0112573
             472            -0.2     0.000338983       0.0112415
             473           -0.16     1.81908e-18       0.0112229
             474            -0.2    -0.000421941       0.0112071
             475           -0.36     -0.00117895        0.011209
             476           -0.32     -0.00184874       0.0112055
             477           -0.16     -0.00218029       0.0111869
             478           -0.12     -0.00242678       0.0111662
             479            0.16     -0.00208768       0.0111481
             480           -0.24     -0.00258333       0.0111358
             481           -0.28     -0.00316008       0.0111276
             482               0     -0.00315353       0.0111045
             483            -0.2     -0.00356108        0.011089
             484           -0.04     -0.00363636       0.0110664
             485           -0.08     -0.00379381       0.0110447
             486            0.08      -0.0036214       0.0110233
             487           -0.08     -0.00377823       0.0110018
             488               0     -0.00377049       0.0109792
             489           -0.24     -0.00425358       0.0109674
             490           -0.12      -0.0044898       0.0109476
             491           -0.12     -0.00472505       0.0109278
             492               0     -0.00471545       0.0109056
             493            0.16     -0.00438134       0.0108886
             494           -0.32     -0.00502024       0.0108853
             495           -0.04     -0.00509091       0.0108635
             496            0.24     -0.00459677       0.0108528
             497            0.04     -0.00450704       0.0108314
             498            0.12     -0.00425703       0.0108125
             499             0.2      -0.0038477       0.0107986
             500            0.28        -0.00328       0.0107919
             501           -0.12     -0.00351297       0.0107729
             502           -0.12     -0.00374502       0.0107539
             503            0.04     -0.00365805       0.0107329
             504            0.04     -0.00357143       0.0107119
             505            0.24     -0.00308911       0.0107016
             506             0.2     -0.00268775       0.0106879
             507            0.12     -0.00244576       0.0106696
             508             0.2     -0.00204724        0.010656
             509            0.28     -0.00149312       0.0106495
             510            0.04     -0.00141176       0.0106289
             511            0.24    -0.000939335       0.0106186
             512            0.32      -0.0003125       0.0106164
             513            0.32     0.000311891        0.010614
             514            0.48      0.00124514       0.0106343
             515            0.32      0.00186408       0.0106317
             516            0.12      0.00209302       0.0106135
             517            0.16      0.00239845       0.0105974
             518            0.28      0.00293436       0.0105905
             519               0      0.00292871       0.0105701
             520           -0.12      0.00269231       0.0105524
             521            0.08      0.00284069       0.0105332
             522            0.44      0.00367816       0.0105462
             523             0.6      0.00481836       0.0105875
             524            0.04       0.0048855       0.0105675
             525           -0.12      0.00464762       0.0105501
             526           -0.08      0.00448669       0.0105313
             527             0.2      0.00485769       0.0105178
             528            0.36       0.0055303       0.0105194
             529            0.24      0.00597353       0.0105088
             530           -0.04      0.00588679       0.0104893
             531            0.32      0.00647834       0.0104863
             532             0.2      0.00684211       0.0104729
             533            0.04      0.00690432       0.0104534
             534            0.04      0.00696629        0.010434
             535             0.2       0.0073271       0.0104207
             536             0.2      0.00768657       0.0104075
             537           -0.08      0.00752328       0.0103894
             538           -0.12      0.00728625       0.0103728
             539           -0.08       0.0071243       0.0103548
             540               0      0.00711111       0.0103356
             541           -0.12      0.00687616       0.0103192
             542           -0.04      0.00678967       0.0103005
             543            -0.2      0.00640884       0.0102886
             544           -0.12      0.00617647       0.0102723
             545               0      0.00616514       0.0102535
             546               0      0.00615385       0.0102347
             547           -0.08      0.00599634       0.0102172
             548            0.08      0.00613139       0.0101994
             549           -0.16      0.00582878       0.0101853
             550            0.04      0.00589091        0.010167
             551               0      0.00588022       0.0101486
             552            0.04      0.00594203       0.0101304
             553            0.12      0.00614828       0.0101142
             554            -0.2      0.00577617       0.0101027
             555            0.04      0.00583784       0.0100847
             556           -0.08      0.00568345       0.0100678
             557           -0.28      0.00517056       0.0100628
             558           -0.32      0.00458781       0.0100616
             559           -0.32      0.00400716       0.0100603
             560           -0.28          0.0035       0.0100551
             561           -0.28      0.00299465       0.0100499
             562           -0.16      0.00270463       0.0100362
             563            -0.2      0.00234458       0.0100248
             564           -0.12      0.00212766       0.0100094
             565             0.4      0.00283186       0.0100164
             566            0.44      0.00360424       0.0100285
             567            0.24      0.00402116       0.0100194
             568            0.44      0.00478873       0.0100312
             569            0.52       0.0056942       0.0100543
             570            0.36      0.00631579       0.0100559
             571            0.36       0.0069352       0.0100573
             572            0.04      0.00699301       0.0100399
             573           -0.12      0.00677138       0.0100248
             574             0.2      0.00710801        0.010013
             575             0.2      0.00744348       0.0100012
             576            0.24      0.00784722        0.009992
             577            0.28      0.00831889      0.00998581
             578               0       0.0083045      0.00996854
             579           -0.28      0.00780656      0.00996375
             580           -0.28      0.00731034      0.00995892
             581            -0.2      0.00695353      0.00994817
             582               0      0.00694158      0.00993109
             583               0      0.00692967      0.00991406
             584            0.08      0.00705479      0.00989787
             585           -0.16      0.00676923      0.00988507
             586            0.08       0.0068942      0.00986899
             587           -0.04      0.00681431       0.0098525
             588           -0.56      0.00585034      0.00988279
             589           -0.56      0.00488964       0.0099126
             590           -0.44      0.00413559      0.00992444
             591            -0.4      0.00345178      0.00993117
             592           -0.32      0.00290541      0.00992942
             593           -0.04      0.00283305      0.00991294
             594            0.04      0.00289562      0.00989644
             595            0.08      0.00302521      0.00988066
             596            0.32      0.00355705      0.00987838
             597            0.48      0.00435511      0.00989402
             598            0.44      0.00508361      0.00990426
             599             0.6      0.00607679       0.0099374
             600             0.4      0.00673333       0.0099425
             601            0.44      0.00745424      0.00995206
             602            0.72      0.00863787       0.0100057
             603            0.52       0.0094859       0.0100249
             604             0.6       0.0104636       0.0100559
             605             0.4       0.0111074       0.0100599
             606            0.44       0.0118152       0.0100681
             607             0.6       0.0127842       0.0100981
             608            0.12       0.0129605        0.010083
             609           -0.12       0.0127422       0.0100688
             610             0.2       0.0130492        0.010057
             611            0.32       0.0135516       0.0100531
             612            0.12       0.0137255       0.0100381
             613            0.24       0.0140946       0.0100286
             614            0.24       0.0144625        0.010019
             615               0        0.014439       0.0100027
             616            0.04       0.0144805      0.00998656
             617               0       0.0144571       0.0099704
             618           -0.08       0.0143042      0.00995544
             619           -0.12       0.0140872      0.00994172
             620            0.24       0.0144516      0.00993236
             621           -0.16       0.0141707      0.00992033
             622           -0.12        0.013955      0.00990673
             623           -0.24       0.0135474      0.00989921
             624            0.12       0.0137179      0.00988482
             625            0.24         0.01408      0.00987563
             626           -0.12       0.0138658      0.00986218
             627           -0.04       0.0137799      0.00984682
             628               0        0.013758      0.00983117
             629           -0.04       0.0136725      0.00981591
             630            0.24       0.0140317       0.0098069
             631             0.2       0.0143265      0.00979578
             632             0.2       0.0146203      0.00978469
             633           -0.04        0.014534      0.00976961
             634            0.04       0.0145741      0.00975428
             635            0.04       0.0146142      0.00973901
             636             0.2       0.0149057      0.00972805
             637           -0.04       0.0148195      0.00971316
             638            0.04       0.0148589      0.00969802
             639            0.28       0.0152739      0.00969172
             640            0.44       0.0159375      0.00969927
             641            0.36       0.0164743      0.00969898
             642            0.64       0.0174455      0.00973237
             643            0.52       0.0182271      0.00974857
             644            0.48       0.0189441      0.00975977
             645            0.24       0.0192868      0.00975065
             646            0.28       0.0196904      0.00974391
             647             0.2       0.0199691      0.00973283
             648           -0.08       0.0198148      0.00971903
             649               0       0.0197843      0.00970411
             650            -0.2       0.0194462      0.00969507
             651           -0.04       0.0193548       0.0096806
             652           -0.24       0.0189571      0.00967393
             653           -0.08       0.0188055       0.0096603
             654           -0.28       0.0183486      0.00965633
             655           -0.28       0.0178931      0.00965232
             656            -0.2        0.017561      0.00964332
             657           -0.08       0.0174125      0.00962978
             658           -0.12       0.0172036      0.00961741
             659           -0.24       0.0168134      0.00961074
             660           -0.16       0.0165455      0.00959991
             661           -0.48       0.0157943      0.00961473
             662           -0.68       0.0147432      0.00965748
             663            -0.6        0.013816      0.00968733
             664           -0.24       0.0134337      0.00968028
             665           -0.68        0.012391      0.00972172
             666           -0.52       0.0115916      0.00973993
             667            -0.4       0.0109745      0.00974486
             668           -0.08       0.0108383      0.00973122
             669             0.4         0.01142      0.00973405
             670            0.24       0.0117612       0.0097255
             671            0.12       0.0119225      0.00971234
             672            0.16       0.0121429      0.00970039
             673            0.12       0.0123031       0.0096873
             674            0.32       0.0127596      0.00968367
             675            0.32       0.0132148      0.00968002
             676            0.28       0.0136095      0.00967374
             677            0.28        0.014003      0.00966745
             678            0.04       0.0140413      0.00965327
             679           -0.08       0.0139028      0.00964005
             680           -0.48       0.0131765      0.00965319
             681           -0.24       0.0128047      0.00964617
             682           -0.28       0.0123754      0.00964158
             683           -0.16        0.012123      0.00963077
             684           -0.12       0.0119298      0.00961862
             685            0.16        0.012146      0.00960701
             686            0.16       0.0123615      0.00959542
             687            0.16       0.0125764      0.00958386
             688            0.04       0.0126163      0.00957001
             689            0.12       0.0127721      0.00955739
             690            0.04       0.0128116      0.00954362
             691           -0.08       0.0126773      0.00953076
             692           -0.04       0.0126012      0.00951729
             693           -0.12       0.0124098      0.00950548
             694           -0.12        0.012219       0.0094937
             695               0       0.0122014      0.00948005
             696            0.04       0.0122414      0.00946652
             697            0.04       0.0122812      0.00945302
             698               0       0.0122636      0.00943949
             699           -0.12       0.0120744      0.00942788
             700            0.28       0.0124571      0.00942218
