#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             254             0.6        0.824409       0.0152084
             255            0.64        0.823686       0.0151659
             256            0.64        0.822969       0.0151237
             257            0.68        0.822412        0.015075
             258            0.68         0.82186       0.0150267
             259            0.72        0.821467       0.0149738
             260             0.8        0.821385       0.0149165
             261            0.84        0.821456       0.0148595
             262             0.8        0.821374        0.014803
             263             0.8        0.821293        0.014747
             264             0.8        0.821212       0.0146913
             265            0.84        0.821283        0.014636
             266            0.84        0.821353       0.0145812
             267            0.84        0.821423       0.0145267
             268            0.92        0.821791       0.0144772
             269               1        0.822454       0.0144385
             270               1        0.823111          0.0144
             271               1        0.823764       0.0143617
             272               1        0.824412       0.0143235
             273               1        0.825055       0.0142854
             274               1        0.825693       0.0142476
             275               1        0.826327       0.0142099
             276               1        0.826957       0.0141723
             277               1        0.827581       0.0141349
             278               1        0.828201       0.0140976
             279               1        0.828817       0.0140606
             280               1        0.829429       0.0140236
             281               1        0.830036       0.0139869
             282               1        0.830638       0.0139502
             283               1        0.831237       0.0139138
             284               1        0.831831       0.0138775
             285               1        0.832421       0.0138413
             286               1        0.833007       0.0138053
             287               1        0.833589       0.0137695
             288               1        0.834167       0.0137338
             289               1         0.83474       0.0136982
             290               1         0.83531       0.0136628
             291               1        0.835876       0.0136276
             292               1        0.836438       0.0135925
             293               1        0.836997       0.0135576
             294               1        0.837551       0.0135228
             295               1        0.838102       0.0134882
             296               1        0.838649       0.0134537
             297               1        0.839192       0.0134194
             298               1        0.839732       0.0133852
             299               1        0.840268       0.0133511
             300               1          0.8408       0.0133172
             301               1        0.841329       0.0132835
             302               1        0.841854       0.0132499
             303               1        0.842376       0.0132164
             304               1        0.842895       0.0131831
             305               1         0.84341         0.01315
             306               1        0.843922        0.013117
             307               1         0.84443       0.0130841
             308               1        0.844935       0.0130513
             309               1        0.845437       0.0130187
             310               1        0.845935       0.0129863
             311               1        0.846431        0.012954
             312               1        0.846923       0.0129218
             313               1        0.847412       0.0128898
             314               1        0.847898       0.0128579
             315               1        0.848381       0.0128261
             316               1        0.848861       0.0127945
             317               1        0.849338        0.012763
             318               1        0.849811       0.0127317
             319               1        0.850282       0.0127005
             320               1         0.85075       0.0126694
             321               1        0.851215       0.0126385
             322               1        0.851677       0.0126077
             323               1        0.852136        0.012577
             324               1        0.852593       0.0125464
             325               1        0.853046        0.012516
             326               1        0.853497       0.0124858
             327               1        0.853945       0.0124556
             328               1         0.85439       0.0124256
             329               1        0.854833       0.0123957
             330               1        0.855273       0.0123659
             331               1         0.85571       0.0123363
             332               1        0.856145       0.0123068
             333               1        0.856577       0.0122774
             334               1        0.857006       0.0122482
             335               1        0.857433       0.0122191
             336               1        0.857857       0.0121901
             337               1        0.858279       0.0121612
             338               1        0.858698       0.0121324
             339               1        0.859115       0.0121038
             340               1        0.859529       0.0120753
             341               1        0.859941       0.0120469
             342               1        0.860351       0.0120186
             343               1        0.860758       0.0119905
             344               1        0.861163       0.0119625
             345               1        0.861565       0.0119346
             346               1        0.861965       0.0119068
             347               1        0.862363       0.0118791
             348               1        0.862759       0.0118515
             349               1        0.863152       0.0118241
             350               1        0.863543       0.0117968
             351               1        0.863932       0.0117696
             352               1        0.864318       0.0117425
             353               1        0.864703       0.0117155
             354               1        0.865085       0.0116887
             355               1        0.865465       0.0116619
             356               1        0.865843       0.0116353
             357               1        0.866218       0.0116087
             358            0.96         0.86648       0.0115793
             359            0.96        0.866741       0.0115499
             360            0.96           0.867       0.0115208
             361               1        0.867368       0.0114947
             362               1        0.867735       0.0114688
             363               1        0.868099        0.011443
             364               1        0.868462       0.0114173
             365               1        0.868822       0.0113917
             366               1         0.86918       0.0113662
             367               1        0.869537       0.0113409
             368               1        0.869891       0.0113156
             369               1        0.870244       0.0112904
             370               1        0.870595       0.0112653
             371               1        0.870943       0.0112404
             372               1         0.87129       0.0112155
             373               1        0.871635       0.0111907
             374               1        0.871979       0.0111661
             375               1         0.87232       0.0111415
             376               1         0.87266       0.0111171
             377               1        0.872997       0.0110927
             378               1        0.873333       0.0110684
             379               1        0.873668       0.0110443
