#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             196            0.36        0.600408       0.0215071
             197            0.36        0.599188       0.0214325
             198             0.4        0.598182       0.0213479
             199            0.44        0.597387       0.0212554
             200            0.48          0.5968       0.0211572
             201            0.44         0.59602       0.0210664
             202             0.4         0.59505       0.0209844
             203             0.4        0.594089        0.020903
             204            0.48        0.593529        0.020808
             205            0.52        0.593171       0.0207096
             206            0.32        0.591845       0.0206515
             207            0.48        0.591304       0.0205588
             208            0.44        0.590577       0.0204728
             209            0.48        0.590048       0.0203817
             210            0.52        0.589714       0.0202874
             211            0.44        0.589005       0.0202036
             212            0.32        0.587736       0.0201481
             213            0.24        0.586103       0.0201196
             214            0.08        0.583738       0.0201641
             215               0        0.581023       0.0202523
             216           -0.04        0.578148       0.0203616
             217           -0.08        0.575115       0.0204924
             218           -0.12        0.571927       0.0206449
             219           -0.24        0.568219       0.0208809
             220            -0.2        0.564727        0.021076
             221            -0.2        0.561267       0.0212628
             222           -0.08        0.558378       0.0213623
             223           -0.04        0.555695       0.0214344
             224           -0.04        0.553036        0.021503
             225            0.12        0.551111       0.0214934
             226             0.2        0.549558       0.0214544
             227            0.16        0.547841       0.0214284
             228            0.24        0.546491       0.0213769
             229            0.32        0.545502       0.0213064
             230            0.44        0.545043       0.0212187
             231            0.32        0.544069       0.0211492
             232            0.28        0.542931       0.0210886
             233            0.36        0.542146       0.0210127
             234            0.36        0.541368       0.0209374
             235            0.44        0.540936       0.0208527
             236            0.56        0.541017       0.0207645
             237            0.44        0.540591       0.0206813
             238            0.44        0.540168       0.0205987
             239            0.48        0.539916        0.020514
             240             0.4        0.539333       0.0204368
             241            0.48        0.539087       0.0203535
             242            0.44        0.538678       0.0202735
             243            0.36        0.537942       0.0202034
             244            0.28        0.536885       0.0201483
             245            0.36        0.536163        0.020079
             246            0.32        0.535285       0.0200166
             247            0.28        0.534251       0.0199622
             248            0.28        0.533226        0.019908
             249             0.2        0.531888        0.019873
             250            0.32         0.53104       0.0198116
             251            0.28         0.53004       0.0197579
             252            0.28        0.529048       0.0197044
             253            0.28        0.528063        0.019651
             254            0.32        0.527244       0.0195907
             255            0.28        0.526275       0.0195379
             256            0.28        0.525312       0.0194852
             257             0.2        0.524047       0.0194505
             258            0.28        0.523101       0.0193981
             259            0.24        0.522008        0.019354
             260            0.32        0.521231       0.0192951
             261            0.32         0.52046       0.0192366
             262            0.32        0.519695       0.0191784
             263            0.44        0.519392       0.0191079
             264            0.48        0.519242       0.0190361
             265            0.56        0.519396       0.0189648
             266            0.48        0.519248       0.0188941
             267            0.36        0.518652       0.0188328
             268            0.28        0.517761       0.0187835
             269            0.28        0.516877       0.0187345
             270            0.16        0.515556       0.0187117
             271            0.08        0.513948       0.0187115
             272            0.16        0.512647       0.0186879
             273            0.16        0.511355       0.0186641
             274            0.24        0.510365       0.0186222
             275             0.4        0.509964       0.0185588
             276             0.4        0.509565       0.0184959
             277            0.44        0.509314       0.0184308
             278             0.4        0.508921       0.0183687
             279            0.48        0.508817       0.0183031
             280             0.4        0.508429       0.0182419
             281            0.32        0.507758       0.0181893
             282             0.2        0.506667       0.0181575
             283            0.28        0.505866        0.018111
             284            0.24         0.50493       0.0180714
             285            0.36        0.504421       0.0180152
             286            0.32        0.503776       0.0179637
             287            0.36        0.503275       0.0179081
             288            0.52        0.503333        0.017846
             289            0.52        0.503391       0.0177843
             290             0.6        0.503724       0.0177261
             291            0.56        0.503918       0.0176663
             292            0.56         0.50411       0.0176068
             293            0.64        0.504573       0.0175528
             294             0.6        0.504898       0.0174961
             295             0.6         0.50522       0.0174398
             296            0.56        0.505405       0.0173819
             297             0.6        0.505724       0.0173263
             298             0.6         0.50604        0.017271
             299             0.6        0.506355       0.0172161
             300            0.64          0.5068       0.0171645
             301            0.68        0.507375       0.0171171
             302            0.76        0.508212       0.0170808
             303            0.72        0.508911       0.0170388
             304            0.76        0.509737       0.0170027
             305            0.84         0.51082       0.0169814
             306             0.8        0.511765       0.0169522
             307            0.68        0.512313       0.0169058
             308             0.8        0.513247       0.0168767
             309            0.88        0.514434       0.0168638
             310             0.8        0.515355       0.0168345
             311            0.72        0.516013       0.0167933
             312            0.72        0.516667       0.0167522
             313            0.68        0.517188       0.0167068
             314            0.64         0.51758       0.0166581
             315            0.56        0.517714       0.0166058
             316            0.56        0.517848       0.0165538
             317             0.6        0.518107       0.0165036
             318            0.52        0.518113       0.0164517
             319            0.36        0.517618       0.0164076
             320            0.44        0.517375       0.0163581
             321             0.4        0.517009       0.0163112
             322            0.44         0.51677       0.0162623
             323            0.36        0.516285       0.0162192
             324            0.28        0.515556       0.0161856
             325             0.4          0.5152       0.0161397
             326             0.4        0.514847        0.016094
             327             0.4        0.514495       0.0160486
             328            0.44        0.514268       0.0160013
             329            0.44        0.514043       0.0159543
             330            0.44        0.513818       0.0159075
             331            0.48        0.513716       0.0158598
             332            0.44        0.513494       0.0158136
             333            0.48        0.513393       0.0157664
             334            0.48        0.513293       0.0157195
             335            0.52        0.513313       0.0156726
             336             0.6        0.513571       0.0156281
             337            0.52        0.513591       0.0155817
             338             0.6        0.513846       0.0155377
             339            0.64        0.514218       0.0154963
             340             0.6        0.514471       0.0154528
             341            0.56        0.514604       0.0154081
             342             0.6        0.514854        0.015365
             343             0.4        0.514519       0.0153239
             344            0.56        0.514651       0.0152799
             345            0.64        0.515014       0.0152399
             346            0.56        0.515145       0.0151964
             347            0.56        0.515274       0.0151532
             348            0.72        0.515862       0.0151211
             349            0.64        0.516218       0.0150819
             350            0.64        0.516571        0.015043
             351             0.6        0.516809        0.015002
             352            0.52        0.516818       0.0149594
             353            0.48        0.516714       0.0149174
             354            0.48         0.51661       0.0148756
             355            0.44        0.516394       0.0148353
             356             0.4        0.516067       0.0147972
             357            0.36         0.51563       0.0147622
             358            0.28        0.514972       0.0147356
             359            0.32        0.514429       0.0147046
             360            0.32        0.513889       0.0146737
             361            0.36        0.513463       0.0146392
             362            0.36        0.513039       0.0146049
             363            0.28        0.512397       0.0145788
             364            0.32        0.511868       0.0145483
             365            0.32        0.511342       0.0145179
             366            0.36        0.510929       0.0144841
             367            0.36        0.510518       0.0144505
             368             0.4        0.510217       0.0144144
             369            0.36         0.50981       0.0143811
             370            0.44        0.509622       0.0143434
             371            0.44        0.509434        0.014306
             372            0.48        0.509355       0.0142677
             373            0.44        0.509169       0.0142307
             374            0.32        0.508663       0.0142016
             375            0.32         0.50816       0.0141727
             376            0.36        0.507766       0.0141405
             377            0.32        0.507268       0.0141117
             378            0.36        0.506878       0.0140798
             379            0.32        0.506385       0.0140513
             380             0.4        0.506105       0.0140171
             381            0.48        0.506037       0.0139804
             382            0.56        0.506178       0.0139446
             383             0.4        0.505901       0.0139109
             384            0.36        0.505521       0.0138799
             385            0.36        0.505143        0.013849
             386            0.44        0.504974       0.0138141
             387             0.4        0.504703       0.0137811
             388            0.48        0.504639       0.0137457
             389            0.52        0.504679       0.0137104
             390            0.52        0.504718       0.0136753
             391            0.52        0.504757       0.0136404
             392            0.56        0.504898       0.0136063
             393            0.56        0.505038       0.0135724
             394             0.6        0.505279       0.0135401
             395            0.68        0.505722       0.0135131
             396            0.64        0.506061       0.0134832
             397            0.64        0.506398       0.0134535
             398            0.52        0.506432       0.0134197
             399             0.6        0.506667       0.0133881
             400             0.6          0.5069       0.0133567
             401             0.6        0.507132       0.0133254
             402            0.64        0.507463       0.0132963
             403            0.52        0.507494       0.0132634
             404            0.44        0.507327       0.0132316
             405             0.4        0.507062       0.0132016
             406            0.52        0.507094       0.0131691
             407             0.6        0.507322       0.0131387
             408             0.6        0.507549       0.0131085
             409            0.68        0.507971       0.0130832
             410            0.56        0.508098       0.0130519
             411             0.6        0.508321       0.0130221
             412            0.64        0.508641       0.0129944
             413             0.6        0.508862       0.0129648
             414             0.6        0.509082       0.0129354
             415            0.64        0.509398       0.0129081
             416            0.72        0.509904       0.0128869
             417            0.56        0.510024       0.0128566
             418             0.6        0.510239       0.0128276
             419            0.48        0.510167       0.0127972
             420             0.4        0.509905       0.0127695
             421             0.4        0.509644       0.0127418
             422            0.36        0.509289       0.0127165
             423            0.44        0.509125       0.0126875
             424            0.44        0.508962       0.0126586
             425            0.48        0.508894        0.012629
             426            0.48        0.508826       0.0125996
             427            0.48        0.508759       0.0125703
             428            0.48        0.508692       0.0125411
             429            0.44        0.508531       0.0125129
             430             0.4        0.508279       0.0124863
             431            0.28        0.507749       0.0124686
             432            0.32        0.507315       0.0124473
             433             0.2        0.506605       0.0124387
             434            0.04         0.50553       0.0124565
             435               0        0.504368       0.0124819
             436           -0.04        0.503119       0.0125156
             437               0        0.501968       0.0125398
             438            0.12        0.501096       0.0125414
             439            0.12        0.500228       0.0125429
             440            0.12        0.499364       0.0125441
             441            0.16        0.498594       0.0125392
             442            0.08        0.497647       0.0125466
             443             0.2        0.496975       0.0125362
             444            0.16        0.496216        0.012531
             445            0.24         0.49564        0.012516
             446            0.24        0.495067       0.0125011
             447            0.28        0.494586       0.0124824
             448            0.32        0.494196       0.0124606
             449            0.32        0.493808       0.0124389
             450            0.28        0.493333       0.0124203
             451            0.16        0.492594       0.0124147
             452            0.12         0.49177       0.0124146
             453            0.08        0.490861       0.0124204
             454               0         0.48978         0.01244
             455            0.04        0.488791       0.0124519
             456            0.16         0.48807       0.0124455
             457            0.12        0.487265       0.0124443
             458            0.08        0.486376       0.0124488
             459            0.08         0.48549       0.0124531
             460            0.16        0.484783       0.0124462
             461            0.16        0.484078       0.0124391
             462             0.2        0.483463       0.0124273
             463            0.28        0.483024       0.0124083
             464            0.36        0.482759       0.0123844
             465            0.28        0.482323       0.0123654
             466            0.24        0.481803       0.0123498
             467             0.2        0.481199       0.0123381
             468            0.12        0.480427       0.0123358
             469               0        0.479403        0.012352
             470            0.16        0.478723       0.0123444
             471             0.2        0.478132       0.0123324
             472            0.28        0.477712       0.0123134
             473            0.32        0.477378       0.0122919
             474             0.4        0.477215        0.012267
             475             0.4        0.477053       0.0122423
             476            0.28        0.476639       0.0122235
             477            0.36        0.476394       0.0122004
             478            0.32        0.476067       0.0121792
             479             0.4        0.475908       0.0121548
             480            0.48        0.475917       0.0121295
             481            0.48        0.475925       0.0121043
             482            0.64        0.476266        0.012084
             483            0.68        0.476687       0.0120663
             484            0.76        0.477273       0.0120556
             485             0.8        0.477938       0.0120491
             486            0.84        0.478683       0.0120473
             487            0.88        0.479507       0.0120507
             488            0.88        0.480328       0.0120539
             489            0.96        0.481309       0.0120691
             490               1        0.482367       0.0120908
             491               1        0.483422       0.0121121
             492               1        0.484472       0.0121329
             493               1        0.485517       0.0121532
             494               1        0.486559       0.0121732
             495               1        0.487596       0.0121927
             496               1        0.488629       0.0122118
             497               1        0.489658       0.0122305
             498               1        0.490683       0.0122488
             499               1        0.491703       0.0122667
             500               1         0.49272       0.0122842
             501               1        0.493733       0.0123014
             502               1        0.494741       0.0123181
             503               1        0.495746       0.0123345
             504               1        0.496746       0.0123506
             505               1        0.497743       0.0123662
             506               1        0.498735       0.0123816
             507               1        0.499724       0.0123966
             508               1        0.500709       0.0124112
             509            0.92        0.501532       0.0124141
             510            0.88        0.502275        0.012412
             511            0.96         0.50317         0.01242
             512               1        0.504141       0.0124335
             513               1        0.505107       0.0124468
             514               1         0.50607       0.0124598
             515            0.96        0.506951       0.0124667
             516               1        0.507907       0.0124791
             517               1        0.508859       0.0124912
             518               1        0.509807       0.0125031
             519               1        0.510751       0.0125146
             520            0.96        0.511615       0.0125203
             521            0.96        0.512476       0.0125258
             522            0.92        0.513257       0.0125261
             523            0.88        0.513958       0.0125218
             524            0.88        0.514656       0.0125174
             525            0.88        0.515352       0.0125129
             526            0.84         0.51597       0.0125043
             527            0.76        0.516433       0.0124891
             528            0.84        0.517045       0.0124805
             529            0.72        0.517429       0.0124628
             530            0.76        0.517887       0.0124477
             531            0.76        0.518343       0.0124326
             532            0.76        0.518797       0.0124175
             533             0.8        0.519325       0.0124054
             534            0.68        0.519625       0.0123858
             535            0.72            0.52       0.0123684
             536            0.68        0.520299       0.0123489
             537            0.72         0.52067       0.0123315
             538            0.76        0.521115       0.0123166
             539             0.8        0.521633       0.0123046
             540            0.72           0.522       0.0122873
             541             0.8        0.522514       0.0122753
             542            0.72        0.522878       0.0122581
             543            0.72        0.523241       0.0122409
             544            0.84        0.523824       0.0122322
             545            0.84        0.524404       0.0122235
             546             0.8        0.524908       0.0122116
             547            0.72        0.525265       0.0121944
             548            0.68        0.525547       0.0121754
             549            0.76        0.525974       0.0121608
             550            0.88        0.526618       0.0121557
             551            0.76        0.527042        0.012141
             552            0.72        0.527391        0.012124
             553            0.68        0.527667       0.0121052
             554            0.76        0.528087       0.0120907
             555            0.72        0.528432       0.0120738
             556            0.76        0.528849       0.0120593
             557             0.8        0.529336       0.0120474
             558             0.8        0.529821       0.0120356
             559            0.72        0.530161       0.0120189
             560            0.76        0.530571       0.0120044
             561            0.76         0.53098         0.01199
             562            0.84         0.53153       0.0119813
             563            0.92         0.53222       0.0119798
             564             0.8        0.532695        0.011968
             565            0.88         0.53331       0.0119626
             566               1        0.534134       0.0119698
             567            0.84        0.534674       0.0119609
             568            0.72           0.535       0.0119443
             569             0.6        0.535114       0.0119238
             570            0.56        0.535158        0.011903
             571            0.48        0.535061       0.0118825
             572            0.48        0.534965       0.0118622
             573            0.32         0.53459       0.0118474
             574             0.4        0.534355       0.0118291
             575            0.44        0.534191       0.0118096
             576            0.44        0.534028       0.0117903
             577            0.56        0.534073       0.0117699
             578            0.64        0.534256        0.011751
             579             0.4        0.534024        0.011733
             580            0.48        0.533931       0.0117131
             581            0.52        0.533907        0.011693
             582            0.48        0.533814       0.0116732
             583             0.6        0.533928       0.0116538
             584            0.68        0.534178       0.0116365
             585            0.64        0.534359        0.011618
             586            0.68        0.534608       0.0116009
             587             0.6        0.534719       0.0115816
             588            0.48        0.534626       0.0115623
             589            0.48        0.534533        0.011543
             590            0.56        0.534576       0.0115236
             591            0.56        0.534619       0.0115041
             592             0.6         0.53473       0.0114852
             593             0.4        0.534503       0.0114681
             594            0.44        0.534343       0.0114499
             595            0.52        0.534319       0.0114307
             596            0.48        0.534228       0.0114119
             597            0.56        0.534271       0.0113928
             598            0.56        0.534314       0.0113739
             599            0.52         0.53429       0.0113549
             600             0.6          0.5344       0.0113365
             601            0.56        0.534443       0.0113177
             602            0.52        0.534419        0.011299
             603            0.44        0.534262       0.0112813
             604            0.52        0.534238       0.0112627
             605            0.56        0.534281       0.0112441
             606            0.48        0.534191       0.0112259
             607             0.4         0.53397       0.0112096
             608            0.44        0.533816       0.0111922
             609             0.4        0.533596        0.011176
             610            0.36        0.533311       0.0111613
             611            0.36        0.533028       0.0111466
             612            0.32         0.53268       0.0111339
             613            0.24        0.532202       0.0111259
             614            0.12        0.531531       0.0111281
             615           -0.04        0.530602       0.0111487
             616           -0.16        0.529481       0.0111868
             617           -0.08        0.528493       0.0112122
             618            0.04        0.527702       0.0112219
             619            0.12        0.527044       0.0112231
             620            0.12        0.526387       0.0112242
             621            0.24        0.525926       0.0112156
             622            0.24        0.525466        0.011207
             623            0.36        0.525201       0.0111921
             624            0.32        0.524872        0.011179
             625            0.32        0.524544       0.0111659
             626            0.24        0.524089       0.0111573
             627            0.28          0.5237       0.0111463
             628            0.16        0.523121       0.0111436
             629            0.24        0.522671        0.011135
             630            0.36        0.522413       0.0111203
             631            0.32        0.522092       0.0111073
             632            0.32        0.521772       0.0110943
             633            0.32        0.521453       0.0110814
             634            0.28        0.521073       0.0110705
             635            0.36        0.520819       0.0110559
             636            0.36        0.520566       0.0110414
             637            0.44         0.52044       0.0110248
             638            0.44        0.520313       0.0110083
             639             0.4        0.520125       0.0109926
             640             0.4        0.519938       0.0109771
             641            0.52        0.519938       0.0109599
             642             0.4        0.519751       0.0109445
             643            0.44        0.519627       0.0109281
             644             0.4        0.519441       0.0109128
             645             0.4        0.519256       0.0108974
             646             0.4        0.519071       0.0108821
             647             0.4        0.518887       0.0108668
             648            0.44        0.518765       0.0108508
             649             0.4        0.518582       0.0108356
             650            0.36        0.518338       0.0108217
             651            0.36        0.518095       0.0108078
             652            0.36        0.517853       0.0107939
             653             0.4        0.517672       0.0107789
             654             0.4        0.517492       0.0107639
             655            0.32        0.517191       0.0107517
             656            0.36        0.516951        0.010738
             657            0.32        0.516651       0.0107258
             658            0.32        0.516353       0.0107137
             659            0.32        0.516055       0.0107016
             660            0.28        0.515697       0.0106913
             661            0.24         0.51528       0.0106833
             662            0.28        0.514924       0.0106731
             663            0.32         0.51463        0.010661
             664            0.36        0.514398       0.0106475
             665            0.36        0.514165        0.010634
             666            0.32        0.513874        0.010622
             667            0.28        0.513523       0.0106119
             668            0.28        0.513174       0.0106018
             669            0.24        0.512765       0.0105938
             670            0.24        0.512358       0.0105858
             671             0.2        0.511893       0.0105802
             672            0.24        0.511488       0.0105722
             673             0.4        0.511322       0.0105578
             674            0.48        0.511276       0.0105423
             675            0.52        0.511289       0.0105267
             676            0.56        0.511361       0.0105113
             677            0.56        0.511433        0.010496
             678            0.56        0.511504       0.0104808
             679             0.6        0.511635       0.0104662
             680            0.56        0.511706        0.010451
             681            0.64        0.511894       0.0104374
             682            0.68        0.512141        0.010425
             683            0.72        0.512445       0.0104142
             684            0.72        0.512749       0.0104034
             685            0.72        0.513051       0.0103926
             686            0.68        0.513294       0.0103803
             687            0.56        0.513362       0.0103654
             688            0.48        0.513314       0.0103504
             689            0.64        0.513498        0.010337
             690             0.6        0.513623       0.0103228
             691             0.6        0.513748       0.0103086
             692            0.64        0.513931       0.0102954
             693             0.6        0.514055       0.0102813
             694            0.56        0.514121       0.0102667
             695            0.52        0.514129       0.0102519
             696             0.6        0.514253       0.0102379
             697            0.68        0.514491        0.010226
             698             0.6        0.514613       0.0102121
             699            0.64        0.514793        0.010199
             700             0.6        0.514914       0.0101852
